"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Nyssa"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
2255	2335	"Sanabria Marsh"	42.1	-6.73333	810	"AWI"	810	10938	12244	11435	0	0	0	0	1	0	1	0	73	0	0	0	0	0	0	0	0	8	0	5	0	0	2	1	0	0	0	0	0	0	0	10	1	3	0	0	0	0	0	0	0	54	0	0	92	1	2	0	70	4	0	0	0	11	7	0	0	0	0	0	1
2255	2335	"Sanabria Marsh"	42.1	-6.73333	815	"AWI"	815	11089	12313	11505	0	0	0	3	0	0	1	0	13	0	0	0	0	0	1	0	0	6	0	3	0	1	0	0	0	0	0	0	0	1	0	10	0	4	0	0	0	0	0	0	0	57	0	0	43	0	0	0	104	4	0	0	0	24	5	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	828	"AWI"	828	11380	12517	11803	0	0	0	0	1	0	2	0	30	0	1	0	0	0	1	0	0	7	0	2	0	0	0	0	0	0	0	1	0	0	0	14	0	2	0	0	0	0	0	0	0	41	0	0	65	0	0	0	101	9	0	0	0	8	8	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	841	"AWI"	841	11561	12865	12252	0	0	0	0	3	1	1	0	14	1	0	0	0	0	0	0	0	8	0	4	1	0	2	0	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	50	0	0	17	0	1	0	203	7	0	0	0	6	6	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	855	"AWI"	855	11711	13521	12710	0	0	0	0	1	0	1	0	29	0	3	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	1	0	0	0	0	8	0	3	0	0	0	0	0	0	0	179	0	0	38	0	0	1	33	0	0	0	0	10	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	860	"AWI"	860	12054	13551	12871	0	0	0	1	1	0	2	0	44	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	177	0	0	25	0	0	0	42	0	0	0	0	10	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	870	"AWI"	870	12733	13645	13199	0	1	0	0	3	0	1	0	37	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	1	0	0	0	0	0	0	2	155	4	0	34	0	0	0	21	0	0	0	0	11	3	1	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	880	"AWI"	880	13253	13878	13535	0	0	0	1	0	0	7	0	71	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	1	0	0	0	0	0	210	0	0	42	0	0	0	31	0	0	0	0	16	5	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	890	"AWI"	890	13501	14261	13861	0	0	0	0	0	0	4	0	44	1	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	78	0	0	38	0	0	0	14	0	0	0	0	16	3	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	903	"AWI"	903	13810	14567	14195	0	0	0	0	0	0	7	0	29	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	373	0	0	28	0	0	0	11	0	0	0	0	9	1	0	0	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	910	"AWI"	910	13912	14792	14373	0	0	0	0	1	0	7	0	248	0	1	0	0	0	0	0	0	3	0	4	0	0	7	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	128	0	0	21	0	0	0	8	1	0	0	0	9	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	913	"AWI"	913	13955	14903	14448	0	0	0	0	0	0	1	0	166	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	99	0	0	24	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	920	"AWI"	920	14029	15179	14621	0	0	0	0	0	0	6	0	134	1	0	0	0	0	0	0	0	10	0	4	0	0	0	0	0	1	0	0	0	0	0	11	0	21	0	0	0	0	0	0	0	32	0	0	16	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	923	"AWI"	923	14158	15244	14735	0	0	0	0	2	0	1	0	226	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	26	0	0	21	0	0	0	4	0	0	0	0	12	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	930	"AWI"	930	14352	15532	14959	0	0	0	2	0	0	0	0	136	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	5	0	0	57	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	935	"AWI"	935	14414	15965	15096	0	0	0	6	3	0	45	0	8	1	0	0	0	0	0	1	0	0	0	11	0	2	34	0	0	0	0	0	0	0	0	14	0	17	0	0	0	0	0	0	0	58	0	0	74	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	943	"AWI"	943	14490	16713	15299	0	0	0	5	6	0	21	0	11	2	0	2	0	0	0	5	0	0	0	13	0	0	26	0	0	0	0	0	0	0	1	17	0	30	0	0	0	0	0	0	0	48	0	0	74	0	2	0	1	0	0	0	0	5	2	0	1	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	955	"AWI"	955	14625	17809	15599	0	0	0	1	0	0	9	0	2	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	7	0	0	45	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	960	"AWI"	960	14739	17987	15758	0	0	1	9	3	1	62	15	12	1	0	0	0	0	0	1	0	0	0	0	0	0	23	1	0	0	1	0	1	0	0	0	0	26	0	3	0	0	0	0	0	18	0	0	171	0	0	0	2	0	0	0	0	19	2	0	0	2	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	970	"AWI"	970	14906	18440	16087	0	0	0	10	3	0	67	0	5	2	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	2	0	0	28	0	0	0	0	0	0	0	45	0	0	95	2	0	0	1	1	0	0	0	15	3	0	1	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	975	"AWI"	975	14978	18689	16241	0	0	0	10	1	1	60	0	3	3	1	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	1	0	0	0	0	7	0	37	0	0	0	0	0	0	0	45	0	0	72	1	0	1	0	0	0	0	0	10	0	1	1	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	986	"AWI"	986	15066	19463	16550	0	0	0	10	3	0	53	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	10	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	21	0	0	101	0	0	0	1	0	0	0	0	8	4	1	0	0	0	0	0
