"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
15946	24574	"La Grande Brousse"	47.48667	0.67417	145	"AWI"	145	1015	1537	1318	0.490196078431373	11.7647058823529	0.980392156862745	0.980392156862745	0	0.980392156862745	0	1.47058823529412	0	0.490196078431373	0	0	0	0	0.490196078431373	0	0	1.96078431372549	74.0196078431373	0	0	0	0.490196078431373	0	0	0	0.490196078431373	0	0	0	0	0	3.92156862745098	0	0	0	0.980392156862745	0	0	0	0	0	0	0	0	0	0	0	0.490196078431373	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	155	"AWI"	155	1185	1596	1405	0	7.56972111553785	0.796812749003984	5.1792828685259	0	0	0	0.398406374501992	0	0.796812749003984	0	0	4.7808764940239	0	0.398406374501992	0	0	1.99203187250996	57.3705179282869	0	0	0.796812749003984	0	0	0	0.398406374501992	1.59362549800797	0	0	0	0	0	10.7569721115538	0	0	0	2.78884462151394	0	2.39043824701195	0	0	0	1.19521912350598	0	0.796812749003984	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	165	"AWI"	165	1358	1667	1500	0	6.48148148148148	1.38888888888889	3.7037037037037	0	0	0	0.925925925925926	0	2.31481481481481	0	0	8.7962962962963	0	0.925925925925926	0.462962962962963	0	1.85185185185185	57.8703703703704	0	0	0.925925925925926	0.462962962962963	0	0.462962962962963	0.462962962962963	0.462962962962963	0	0	0.462962962962963	0	0	4.62962962962963	0	0	0	4.16666666666667	0	0.462962962962963	0	0	0	0.925925925925926	0	0.925925925925926	0.462962962962963	0	0.462962962962963	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	170	"AWI"	170	1399	1700	1532	0	12.6126126126126	0.45045045045045	3.6036036036036	0.45045045045045	2.25225225225225	0	0	0	1.35135135135135	0	0	18.9189189189189	0	0.900900900900901	0	0	3.6036036036036	27.9279279279279	0	0	0	2.25225225225225	0	0	0.45045045045045	2.25225225225225	0.45045045045045	0	0.45045045045045	0.45045045045045	0	9.00900900900901	0	0	0	7.20720720720721	0	3.15315315315315	0.45045045045045	0	0	0	0.45045045045045	0.45045045045045	0.45045045045045	0	0.45045045045045	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	175	"AWI"	175	1420	1753	1557	0	13.7651821862348	1.61943319838057	7.28744939271255	0	0.809716599190283	0	0.809716599190283	0	0.809716599190283	0.404858299595142	0	6.88259109311741	0	0.404858299595142	0	0	4.45344129554656	38.8663967611336	0	0	0.404858299595142	4.04858299595142	0	0	0	1.61943319838057	0	1.21457489878543	0	0.404858299595142	0	8.09716599190283	0	0	0	3.64372469635628	0.404858299595142	1.61943319838057	0	0	0	0.404858299595142	0	1.21457489878543	0	0	0.404858299595142	0.404858299595142	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	185	"AWI"	185	1469	1874	1609	0	9.52380952380952	0.476190476190476	7.14285714285714	0.476190476190476	0.952380952380952	0	0	0	0.476190476190476	0	0.476190476190476	16.1904761904762	0.476190476190476	0.476190476190476	0	0	4.28571428571429	31.9047619047619	0	0	0	1.42857142857143	0	0	0	4.28571428571429	0	0	0	0.476190476190476	0	11.4285714285714	0	0	0	6.19047619047619	0	2.38095238095238	0	0	0	0	0	0.952380952380952	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	190	"AWI"	190	1494	1938	1634	0	10.8490566037736	0.943396226415094	5.66037735849057	0	1.41509433962264	0	0	0	1.41509433962264	0	0	16.0377358490566	0	0.471698113207547	0	0	2.83018867924528	26.4150943396226	0	0.471698113207547	0.943396226415094	0.943396226415094	0	0	0	2.35849056603774	0.471698113207547	0	0	0.943396226415094	0	6.60377358490566	0	0	0	11.3207547169811	0	0	0	0	6.13207547169811	1.41509433962264	0	0	0.943396226415094	0	0.471698113207547	0.943396226415094	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	195	"AWI"	195	1511	2022	1659	0	4.63917525773196	1.54639175257732	6.70103092783505	0	1.03092783505155	7.7319587628866	0.515463917525773	0	4.12371134020619	0	0	9.79381443298969	0	0	0	0	3.60824742268041	27.8350515463918	0	0	1.03092783505155	0.515463917525773	0	0	0	0.515463917525773	0	0	0	0	0	13.9175257731959	0	0	0.515463917525773	7.7319587628866	0.515463917525773	2.57731958762887	0	0	3.09278350515464	1.03092783505155	0	0.515463917525773	0.515463917525773	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	205	"AWI"	205	1645	2611	1903	0	5.71428571428571	0	17.1428571428571	0	0	0	0	0	2.85714285714286	0	0	11.4285714285714	0	0	0	0	2.85714285714286	22.8571428571429	0	0	2.85714285714286	0	0	0	0	2.85714285714286	0	0	0	0	0	5.71428571428571	0	0	0	14.2857142857143	0	5.71428571428571	0	0	0	0	0	0	0	0	2.85714285714286	0	2.85714285714286
15946	24574	"La Grande Brousse"	47.48667	0.67417	215	"AWI"	215	1904	3639	2563	0	7.33333333333333	0	13.3333333333333	0	0.666666666666667	0	0	0	0	0	0	5.33333333333333	0	0	0	0	5.33333333333333	39.3333333333333	0	0.666666666666667	0.666666666666667	2	0	0	0.666666666666667	1.33333333333333	0	0.666666666666667	0	0	0	8	0	0	0	12	0	0.666666666666667	0	0	0	0	0	1.33333333333333	0	0	0.666666666666667	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	290	"AWI"	290	8066	9781	8759	0	3.27868852459016	1.09289617486339	0.546448087431694	0	0.546448087431694	0	0	0	0	0	0	0	0	0	0	0	26.775956284153	61.2021857923497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82513661202186	0	0	0	0	0	0	0	0	0	0	0.546448087431694	2.18579234972678	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	295	"AWI"	295	8168	9931	8972	0	0.377358490566038	0.754716981132076	0.377358490566038	0	0.754716981132076	0	0.377358490566038	0	0	0	0	0	0	0	0	0	37.7358490566038	53.5849056603774	0	0	0	0	0	0	0	0.377358490566038	0	0	0	0	0	1.13207547169811	0	0	0	1.50943396226415	0	0	0	0	0	0.377358490566038	0	0	0	0	0	2.26415094339623	0.377358490566038
15946	24574	"La Grande Brousse"	47.48667	0.67417	300	"AWI"	300	8251	10202	9168	0	5.74712643678161	0	0	0	1.14942528735632	0	0	0	1.72413793103448	0	0	0	0	0	0	0	32.7586206896552	52.2988505747126	0	0	0	0	0	0	0	1.14942528735632	0	0	0	0	0	0.574712643678161	0	0	0	1.72413793103448	0	1.14942528735632	0	0	0	0	0	0	0	0	0.574712643678161	1.14942528735632	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	335	"AWI"	335	9829	11024	10545	0	1.09489051094891	0.364963503649635	2.18978102189781	0	0.364963503649635	0	0.364963503649635	0	0.364963503649635	0	0	0	0	0	0	0	2.91970802919708	23.7226277372263	0	0	0	0	0	0	0	0.364963503649635	0	0	0	0	62.043795620438	0	0	0	0	0.72992700729927	0	3.64963503649635	0	0	0	0.72992700729927	0	0.72992700729927	0	0	0.364963503649635	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	345	"AWI"	345	10582	11170	10880	0	1.05263157894737	1.05263157894737	9.47368421052632	0	3.15789473684211	0	2.10526315789474	0	0	0	0	0	0	0	0	0	2.10526315789474	70.5263157894737	0	0	1.05263157894737	0	0	0	0	2.10526315789474	0	0	0	0	0	1.05263157894737	0	0	0	0	0	1.05263157894737	0	0	0	0	1.05263157894737	4.21052631578947	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	355	"AWI"	355	10791	11482	11110	0	0	0	0	0	2.56410256410256	0	0	0	2.56410256410256	0	0	0	0	0	0	0	0	64.1025641025641	0	0	0	0	0	0	0	5.12820512820513	0	0	0	0	0	0	0	0	0	5.12820512820513	0	5.12820512820513	0	0	0	7.69230769230769	0	7.69230769230769	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	365	"AWI"	365	10914	11822	11301	0	0	0.284090909090909	0	0	4.54545454545455	0	0.852272727272727	0	0	0	0	0	0	0.284090909090909	0	0	0	8.52272727272727	0	0	0.568181818181818	0	0.284090909090909	0	0	2.27272727272727	0	0	0	0	81.5340909090909	0	0	0	0	0.284090909090909	0	0	0	0	0	0.284090909090909	0	0.284090909090909	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	375	"AWI"	375	11003	12089	11491	0	0	0	0.986842105263158	0	0.328947368421053	0	0.986842105263158	0	0	0	0	0	0	0.328947368421053	0	0	0	34.2105263157895	0	0	0	0	0	0	0	1.97368421052632	0	0	0	0	59.5394736842105	0.328947368421053	0	0	0.328947368421053	0	0	0	0	0	0	0.328947368421053	0	0.657894736842105	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	385	"AWI"	385	11166	12235	11689	0	0	0	2.24215246636771	0	1.79372197309417	0	1.79372197309417	0	0	0	0	0	0	0	0	0	0.448430493273543	24.6636771300448	0	0	0.448430493273543	0	0	0	0	0.896860986547085	0	0	0	0	65.9192825112108	0	0	0	0	0	0	1.34529147982063	0	0	0	0.448430493273543	0	0	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	390	"AWI"	390	11220	12375	11784	0	0.326797385620915	0	1.63398692810458	0	6.86274509803922	0	2.94117647058824	0	0.65359477124183	0	0	0	0	0	0	0.326797385620915	0	36.9281045751634	0	0	0	0	0	0	0	1.30718954248366	0	0	0	0	46.7320261437908	0	0	0	0	0	0	0.980392156862745	0	0	0	0.65359477124183	0	0	0	0.65359477124183	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	395	"AWI"	395	11328	12430	11877	0	0	0	2.77777777777778	0	9.25925925925926	0	3.08641975308642	0	0	0	0	0	0	0	0	0	0	31.1728395061728	0	0	0.308641975308642	0	0	0	0	1.85185185185185	0	0	0	0	47.8395061728395	0	0	0	0	0	0	1.54320987654321	0	0	0	1.54320987654321	0	0.308641975308642	0.308641975308642	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	405	"AWI"	405	11452	12612	12078	0	0.374531835205993	0	2.99625468164794	0	13.8576779026217	0	4.8689138576779	0	0	0	0	0	0	0	0	0	0.749063670411985	32.9588014981273	0	0	0	0	0	0	0	2.24719101123596	0	0	0	0	37.8277153558052	0	0	0	0	0	0	1.49812734082397	0	0	0	1.49812734082397	0	1.12359550561798	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	410	"AWI"	410	11612	12660	12171	0	1.5625	0	3.125	0	44.7916666666667	0	7.8125	0	0	0	0	0.520833333333333	0	1.04166666666667	0	0	0	32.2916666666667	0	0	0	0	0	0	0	4.6875	0	0	0	0	0	0	0	0	0	0.520833333333333	0	0	0	0	0	3.125	0	0.520833333333333	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	430	"AWI"	430	12059	12985	12530	0	0	0.571428571428571	0.571428571428571	0	25.1428571428571	0	0.571428571428571	0	0	0	0	0	1.14285714285714	0	0	0	0	59.4285714285714	0	0	0	0	0	0	0	5.71428571428571	0	0	0	0	0	0	0	0	0	3.42857142857143	0	1.71428571428571	0	0	0	0	0	1.14285714285714	0	0.571428571428571	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	440	"AWI"	440	12304	13268	12787	0	0.340136054421769	0	2.38095238095238	0	18.0272108843537	0	3.06122448979592	0	0.340136054421769	0	0.340136054421769	0	0	0.680272108843537	0	0.340136054421769	0	47.9591836734694	0	0	0	0	0	0	0	4.42176870748299	0	0	0	0	16.6666666666667	0	0	0	0	0.340136054421769	0	1.70068027210884	0	0	0	0.680272108843537	0	2.72108843537415	0	0	0	0	0
15946	24574	"La Grande Brousse"	47.48667	0.67417	450	"AWI"	450	12490	14156	13082	0	2.65957446808511	3.19148936170213	3.72340425531915	0	23.4042553191489	0	0.531914893617021	0	0	0	0	0.531914893617021	0	0.531914893617021	0	0	2.12765957446809	48.936170212766	0	0	0	0	0	0	0	5.85106382978723	0	0	0	0	0	1.06382978723404	0	0	0	1.06382978723404	0	5.31914893617021	0	0	0	0	0	0	0	0	1.06382978723404	0	0
