"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Larix"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	140	"AWI"	140	5638	5952	5792	235	2	142	0	0	0	2	5	0	62	0	0	0	0	0	220	27	0	0	0	0	388	66	0	0	0	0	5	26	0	0	0	0	123	0	0	0	0	0	11	0	0	0	0	0	0	61	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	150	"AWI"	150	5724	6168	5927	68	1	32	0	0	0	3	1	0	7	0	0	0	0	0	68	21	0	0	0	1	187	14	0	0	0	0	1	5	0	0	0	0	37	0	0	0	0	0	4	0	0	0	0	0	0	14	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	160	"AWI"	160	5828	6324	6058	21	2	13	0	0	0	0	0	0	2	0	0	0	0	0	43	6	0	0	0	0	249	13	0	0	0	0	1	7	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	0	26	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	170	"AWI"	170	5953	6480	6193	33	2	20	0	0	0	1	1	0	7	0	0	0	0	0	52	14	0	0	0	0	341	40	0	0	0	0	0	10	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	180	"AWI"	180	6102	6596	6317	15	0	15	0	0	0	0	0	0	6	0	0	0	0	0	31	3	0	0	0	0	87	36	0	0	0	0	2	3	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	190	"AWI"	190	6265	6745	6474	40	6	36	0	0	0	2	0	0	3	0	0	0	0	0	146	41	0	0	0	0	35	187	0	0	0	0	0	19	0	6	0	0	105	0	0	0	0	0	1	0	0	0	0	0	0	109	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	210	"AWI"	210	6538	7169	6856	12	0	13	0	0	0	3	0	0	6	0	0	0	0	0	104	4	0	0	0	0	20	28	0	0	0	0	0	6	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	220	"AWI"	220	6705	7334	7063	14	8	37	0	0	0	4	4	0	30	0	0	0	0	0	255	40	0	0	0	0	5	236	0	0	0	0	0	23	0	0	0	0	90	0	0	0	0	0	1	0	1	0	0	0	0	158	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	230	"AWI"	230	6936	7449	7262	5	4	10	0	0	0	1	1	0	18	0	0	0	0	0	225	50	0	0	0	0	1	101	0	1	0	0	1	15	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	38	79	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	250	"AWI"	250	7303	7685	7495	0	0	4	0	0	0	1	1	0	43	0	0	0	0	0	63	12	0	0	0	0	4	85	0	0	0	0	1	4	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	280	"AWI"	280	7502	7995	7741	8	4	27	1	0	0	3	1	0	49	0	13	0	0	0	346	154	0	0	0	0	6	123	0	0	0	0	2	47	0	0	0	0	109	0	0	0	0	0	0	0	2	0	1	0	0	360	1	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	310	"AWI"	310	7734	8240	7986	3	1	9	0	0	0	2	0	0	4	0	0	0	0	0	85	64	0	0	0	0	1	10	0	0	0	0	0	9	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	340	"AWI"	340	8028	8480	8247	2	1	7	0	0	0	2	1	0	9	0	1	0	0	0	211	74	0	0	0	0	2	6	0	0	0	0	0	12	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	360	"AWI"	360	8230	8768	8503	5	0	9	0	0	0	1	0	0	6	0	0	0	0	0	149	168	0	0	0	0	5	5	0	0	0	0	0	16	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	380	"AWI"	380	8499	8960	8755	1	2	5	0	0	0	5	0	0	4	0	0	0	0	0	157	71	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	81	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	400	"AWI"	400	8789	9522	9114	0	3	12	0	0	0	9	0	0	7	0	0	0	0	0	398	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	410	"AWI"	410	8959	9746	9356	0	1	1	0	0	0	1	0	0	8	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	420	"AWI"	420	9204	9954	9610	0	0	4	0	0	0	3	0	0	8	0	0	0	0	0	188	6	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	430	"AWI"	430	9553	10092	9846	0	0	4	0	0	0	2	0	0	28	0	0	0	0	0	264	6	0	0	0	1	0	0	0	0	0	0	0	30	0	0	0	0	74	0	0	0	0	1	1	0	0	0	0	0	0	107	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	450	"AWI"	450	10005	10764	10358	0	1	5	0	0	0	0	1	0	21	0	0	0	0	0	145	1	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	56	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	460	"AWI"	460	10197	11119	10619	0	1	3	0	0	0	0	0	0	46	0	0	0	0	0	359	1	0	0	0	0	0	1	0	0	0	0	0	101	0	0	0	1	11	0	0	0	0	0	8	0	1	0	0	0	0	112	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	470	"AWI"	470	10403	11393	10893	0	0	0	0	0	0	0	2	0	134	0	0	0	0	0	273	7	0	0	0	0	0	0	0	0	1	0	0	242	0	0	0	6	6	0	1	0	0	2	3	0	0	0	0	0	0	197	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	480	"AWI"	480	10723	11602	11158	0	1	2	0	0	0	0	0	0	173	0	0	0	0	0	17	7	0	0	0	1	0	0	0	0	0	0	0	372	0	0	0	3	4	0	0	0	1	1	3	0	0	0	0	0	0	95	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	490	"AWI"	490	11078	11828	11435	0	3	0	0	0	0	0	6	0	302	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	4	0	0	455	0	0	0	3	2	0	1	0	1	1	17	0	0	0	0	1	0	8	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	500	"AWI"	500	11376	12210	11770	0	0	1	0	0	0	0	30	0	123	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	16	0	0	252	0	0	0	0	0	0	0	0	4	5	4	0	0	0	0	2	0	1	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	510	"AWI"	510	11687	12571	12155	0	0	0	1	0	0	0	27	0	96	1	0	0	0	0	10	11	1	0	0	0	0	0	0	0	8	0	0	346	0	0	0	2	2	0	0	0	1	3	5	0	0	0	0	3	0	3	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	515	"AWI"	515	12023	12653	12378	0	0	0	4	0	0	0	15	0	70	0	0	0	1	0	0	11	1	0	0	0	0	0	1	0	1	0	0	267	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	520	"AWI"	520	12179	12866	12618	0	0	0	1	0	0	0	13	0	41	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	1	0	0	292	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	525	"AWI"	525	12637	12921	12794	0	0	0	0	0	4	1	18	0	229	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	530	"AWI"	530	12810	13192	12978	0	0	0	0	0	0	0	1	0	96	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	535	"AWI"	535	12890	13384	13101	0	0	0	1	0	0	0	13	0	248	0	0	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	1	0	0	7	0	2	3	0	0	0	0	0	0	1	0	2
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	540	"AWI"	540	12935	13604	13204	0	0	0	0	0	0	0	1	0	49	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	188	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	545	"AWI"	545	13031	13752	13311	0	0	0	0	0	0	0	8	0	140	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	550	"AWI"	550	13099	13902	13428	0	0	0	0	0	0	0	5	0	218	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	4	0	0	270	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	555	"AWI"	555	13211	14063	13537	0	0	0	0	0	0	0	5	0	203	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	560	"AWI"	560	13337	14218	13641	0	0	0	0	0	0	0	22	0	211	0	0	1	2	0	0	21	0	0	0	0	0	0	0	0	4	0	0	84	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	3	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	570	"AWI"	570	13690	14654	14174	0	0	0	0	0	0	0	4	0	234	0	0	1	0	0	0	9	6	0	0	0	0	0	0	0	73	0	0	9	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	1	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	575	"AWI"	575	13805	15135	14469	0	0	0	1	0	0	0	44	0	49	0	0	0	1	0	0	36	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	5	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	580	"AWI"	580	13937	15370	14642	0	0	0	1	1	0	0	68	0	56	0	0	0	3	0	0	29	2	0	0	0	0	0	0	0	4	0	0	16	0	0	0	0	0	0	0	0	3	6	0	0	0	1	0	6	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	590	"AWI"	590	14185	15930	14970	0	0	0	6	2	0	0	118	0	62	0	1	0	2	0	0	46	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	4	5	3	0	0	0	0	17	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	630	"AWI"	630	15312	17632	16396	0	0	0	12	0	0	0	76	0	9	0	0	0	2	0	0	22	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	12	0	0	0	0
15687	24050	"Gänsemoos Schwarzenburg"	46.83472	7.35639	650	"AWI"	650	15958	18352	17115	0	0	0	0	0	0	0	129	0	2	0	0	0	21	0	0	54	0	0	0	0	0	2	0	0	1	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	1	0	0
