"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
24268	42716	"Großer Krebssee"	52.845046	14.09915	418	"AWI"	418	3317	3686	3520	0	0	17.4386920980926	0.136239782016349	0	0	1.22615803814714	0	15.9400544959128	0.136239782016349	0	0.136239782016349	0	0	0	0	4.35967302452316	0.953678474114441	0	0	0	0	3.81471389645777	0	0.136239782016349	0	0	0.272479564032698	0	0.136239782016349	0	0	0	0	0	1.49863760217984	0	0.272479564032698	41.8256130790191	0	0	0	0	0	0	10.3542234332425	0	0	0	0.817438692098093	0.272479564032698	0	0	0	0	0	0	0	0	0	0.272479564032698	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	534	"AWI"	534	4220	4729	4448	0.152905198776758	0.305810397553517	20.4892966360856	0	0	0	1.22324159021407	0	13.1498470948012	0	0	0	0	0	0	0	9.78593272171254	1.07033639143731	0	0	0	0	0.917431192660551	0	0.152905198776758	0	0	0	0	0.152905198776758	0	0	0	0	0	1.22324159021407	0	0.305810397553517	36.697247706422	0	0	0	0	0	0	12.0795107033639	0	0	0	0.305810397553517	0	0	0	0	0	0	0	0	0	0	1.98776758409786	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	334	"AWI"	334	2481	2795	2650	0.337837837837838	0	28.2094594594595	0.168918918918919	0	0	1.01351351351351	0	18.0743243243243	0	0	0	0	0	0	0	2.7027027027027	0.844594594594595	0	0	0	0	8.10810810810811	0	0	0	0	0	0	0	0	0	0	0	0	5.91216216216216	0	0	16.5540540540541	0	0	0	0	0	0	16.5540540540541	0	0	0	0.844594594594595	0	0	0	0	0	0	0	0	0	0	0.675675675675676	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	172	"AWI"	172	1124	1410	1269	0.128205128205128	0	16.7948717948718	0.256410256410256	0.128205128205128	0	1.41025641025641	0	6.02564102564103	0	0	0	0	0	0	0	2.30769230769231	1.28205128205128	0	0	0	0	6.92307692307692	0	0.384615384615385	0	0	0	0	0.128205128205128	0	0	0	0	0	7.43589743589744	0	0	31.025641025641	0	0	0	0	0	0	23.7179487179487	0	0	0	0.256410256410256	0.128205128205128	0	0	0	0.128205128205128	0	0	0	0	0	1.53846153846154	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	458	"AWI"	458	3628	4028	3828	0.0755857898715042	0.0755857898715042	25.2456538170824	0.302343159486017	0.0755857898715042	0	2.49433106575964	0	17.687074829932	0	0	0.0755857898715042	0	0	0	0	8.91912320483749	1.20937263794407	0	0	0	0	1.36054421768707	0	0.831443688586546	0	0	0.302343159486017	0	0	0	0	0	0.0755857898715042	0	2.26757369614512	0	0.302343159486017	26.3038548752834	0	0	0	0	0	0	9.22146636432351	0	0	0	0.90702947845805	0.604686318972033	0.0755857898715042	0.0755857898715042	0	0	0	0	0	0	0	1.36054421768707	0.151171579743008	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	614	"AWI"	614	4805	5564	5151	0	0	25	0.490196078431373	0	0	0.65359477124183	0	11.2745098039216	0	0	0.163398692810458	0	0	0	0	24.6732026143791	0.816993464052288	0	0	0	0	2.12418300653595	0	1.1437908496732	0	0	1.47058823529412	0	0	0	0	0	0	0	0.490196078431373	0	0.490196078431373	14.2156862745098	0	0	0	0	0	0	13.562091503268	0	0	0	0.980392156862745	0.326797385620915	0	0	0	0	0	0	0	0	0	2.12418300653595	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	402	"AWI"	402	3197	3530	3407	0.310077519379845	0	24.6511627906977	1.24031007751938	0	0.155038759689922	2.7906976744186	0	16.8992248062016	0	0	0	0	0	0	0	4.03100775193798	2.48062015503876	0	0	0	0	6.82170542635659	0	0	0	0	0.310077519379845	0	0	0	0	0	0	0	3.25581395348837	0	0	22.3255813953488	0	0	0	0	0	0	12.093023255814	0	0	0	1.70542635658915	0	0	0	0	0	0	0	0	0	0	0.775193798449612	0.155038759689922	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	414	"AWI"	414	3285	3651	3490	0.240384615384615	0	6.89102564102564	0	0	0	0.400641025641026	0	4.80769230769231	0	0	0	0	0	0	0	3.60576923076923	1.20192307692308	0	0	0	0	3.2051282051282	0	0.400641025641026	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0.16025641025641	66.3461538461538	0	0	0	0	0	0	9.375	0	0	0.0801282051282051	0.0801282051282051	0	0	0.0801282051282051	0	0	0	0	0	0	0	0.560897435897436	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	602	"AWI"	602	4714	5438	5043	0	0	23.050259965338	0.519930675909879	0	0	0.866551126516464	0	8.31889081455806	0	0	0	0	0	0	0	15.4246100519931	0.693240901213172	0	0	0	0	1.55979202772964	0	0.519930675909879	0	0	0.519930675909879	0	0	0	0	0	0	0	1.38648180242634	0	0.346620450606586	27.7296360485269	0	0	0	0	0	0	15.5979202772964	0	0	0.173310225303293	1.03986135181976	0.519930675909879	0	0	0	0	0	0	0	0	0	1.73310225303293	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	156	"AWI"	156	973	1303	1148	0	0	20.3193033381713	0	0	0	1.74165457184325	0	25.9796806966618	0	0	0.145137880986938	0	0	0	0	2.322206095791	1.30624092888244	0	0	0	0	3.77358490566038	0	0.435413642960813	0	0	0	0	0	0	0	0.145137880986938	0	0	3.77358490566038	0	0	20.4644412191582	0	0	0	0	0	0	16.6908563134978	0	0	0.145137880986938	1.30624092888244	0.870827285921626	0	0	0	0	0	0	0	0	0	0.58055152394775	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	204	"AWI"	204	1401	1651	1505	0.33003300330033	0	30.8580858085809	0	0.165016501650165	0	0.99009900990099	0	18.976897689769	0	0	0.165016501650165	0	0	0	0	2.14521452145215	0.66006600660066	0	0	0	0	8.91089108910891	0	0	0	0	0.495049504950495	0	0	0	0	0	0	0	7.75577557755776	0	0.165016501650165	12.3762376237624	0	0	0	0	0	0	14.026402640264	0	0	0	0.495049504950495	0.165016501650165	0	0	0	0	0	0	0	0	0	1.32013201320132	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	168	"AWI"	168	1083	1384	1238	0	0.158227848101266	23.5759493670886	0.158227848101266	0	0	1.58227848101266	0	7.12025316455696	0	0	0	0	0	0	0	2.53164556962025	1.26582278481013	0	0	0	0	8.06962025316456	0	0.474683544303797	0	0	0	0	0	0.158227848101266	0	0	0	0	6.64556962025316	0	0.158227848101266	22.7848101265823	0	0	0	0	0	0	23.4177215189873	0	0	0	0.949367088607595	0	0	0	0	0	0	0	0	0	0	0.949367088607595	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	578	"AWI"	578	4538	5195	4835	0.364166059723234	0.0728332119446468	4.95265841223598	0	0	0	0.364166059723234	0	2.11216314639476	0.0728332119446468	0	0	0	0	0	0	4.80699198834669	0.801165331391114	0	0	0	0	1.67516387472688	0	0.21849963583394	0	0	0	0	0	0	0	0	0	0	1.74799708667152	0	0.655498907501821	69.5557174071376	0	0	0	0	0	0	11.143481427531	0	0	0	0.21849963583394	0.0728332119446468	0	0	0	0	0	0	0	0	0	1.16533139111435	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	506	"AWI"	506	4018	4408	4206	0	0	22.0289855072464	0	0	0	0.72463768115942	0	20.5797101449275	0.144927536231884	0	0	0	0	0	0	8.26086956521739	0.434782608695652	0	0	0	0	1.30434782608696	0	0.579710144927536	0	0	0.144927536231884	0	0	0	0	0.144927536231884	0	0	2.31884057971015	0	0	25.7971014492754	0	0	0	0	0	0	14.6376811594203	0	0	0	0.869565217391304	0.579710144927536	0	0	0	0	0	0	0	0	0	1.30434782608696	0.144927536231884	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	554	"AWI"	554	4359	4947	4622	0.308641975308642	0	20.3703703703704	0.154320987654321	0	0	0.462962962962963	0	13.2716049382716	0	0	0	0	0	0	0	9.87654320987654	0.617283950617284	0	0	0	0	1.38888888888889	0	0.462962962962963	0	0	0.308641975308642	0	0	0	0	0	0	0	1.38888888888889	0	0.154320987654321	36.7283950617284	0	0	0	0	0	0	11.7283950617284	0	0	0.154320987654321	0.154320987654321	0.617283950617284	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	594	"AWI"	594	4655	5365	4973	0.449101796407186	0	12.2754491017964	0.449101796407186	0	0	1.94610778443114	0	7.93413173652695	0	0	0	0	0	0	0	12.7245508982036	3.1437125748503	0	0	0	0	2.09580838323353	0	1.04790419161677	0	0	0.598802395209581	0	0	0	0	0	0	0	1.19760479041916	0	0.748502994011976	33.8323353293413	0	0	0	0	0	0	17.6646706586826	0	0	0	0.898203592814371	1.79640718562874	0	0	0	0	0	0	0	0	0	1.19760479041916	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	629	"AWI"	629	4920	5727	5282	0.142450142450142	0.142450142450142	14.2450142450142	0.427350427350427	0	0.142450142450142	0.997150997150997	0	5.84045584045584	0	0	0	0	0	0	0	16.3817663817664	1.70940170940171	0	0	0	0	1.42450142450142	0	0.712250712250712	0	0.142450142450142	0.284900284900285	0	0	0	0	0	0	0	0.712250712250712	0	0.56980056980057	38.4615384615385	0	0	0	0	0	0	14.5299145299145	0	0	0	1.56695156695157	0.284900284900285	0	0	0	0	0	0	0	0	0	1.28205128205128	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	370	"AWI"	370	2840	3240	3055	0.516351118760757	0.172117039586919	17.3838209982788	0.344234079173838	0.172117039586919	0	0.860585197934595	0	12.9087779690189	0	0	0	0	0	0	0	6.88468158347676	0.516351118760757	0	0	0	0	5.16351118760757	0	0.172117039586919	0	0	0.172117039586919	0	0	0.172117039586919	0	0	0	0	7.2289156626506	0	0.172117039586919	26.6781411359725	0	0	0	0	0	0	18.4165232358003	0	0	0	0.688468158347676	0.344234079173838	0	0	0	0	0	0	0	0	0	1.03270223752151	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	502	"AWI"	502	3990	4373	4171	0	0	18.1556195965418	0.288184438040346	0	0	0.864553314121038	0	14.8414985590778	0	0	0	0	0	0	0	9.36599423631124	0.288184438040346	0	0	0	0	1.00864553314121	0	0.144092219020173	0.144092219020173	0	0	0	0	0	0	0	0	0	1.15273775216138	0	0.144092219020173	40.6340057636888	0	0	0	0	0	0	11.8155619596542	0	0	0	0.432276657060519	0	0	0	0	0	0	0	0	0	0	0.720461095100865	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	486	"AWI"	486	3854	4252	4047	0	0	19.9134199134199	0.432900432900433	0	0	0.577200577200577	0	9.52380952380952	0.144300144300144	0	0	0	0	0	0	11.5440115440115	1.44300144300144	0	0	0	0	1.2987012987013	0	0.432900432900433	0	0	0	0	0	0	0	0	0	0	1.15440115440115	0	0.144300144300144	39.5382395382395	0	0	0	0	0	0	10.966810966811	0	0	0	0.721500721500722	0.577200577200577	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	574	"AWI"	574	4511	5156	4800	0	0.172117039586919	20.3098106712565	0.172117039586919	0	0	1.54905335628227	0	17.5559380378657	0	0	0.344234079173838	0	0	0	0	11.7039586919105	0.688468158347676	0	0	0	0	1.03270223752151	0.172117039586919	0.688468158347676	0	0	0.172117039586919	0	0	0	0	0	0	0	2.75387263339071	0	0.516351118760757	27.3666092943201	0	0	0	0	0	0	11.7039586919105	0	0	0	0.860585197934595	0.688468158347676	0	0	0	0	0	0	0	0	0	1.54905335628227	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	268	"AWI"	268	1822	2210	1964	0.174825174825175	0	34.4405594405594	0.34965034965035	0	0	2.27272727272727	0	16.958041958042	0	0	0	0	0	0	0	3.67132867132867	0.174825174825175	0	0	0	0	5.06993006993007	0	0.34965034965035	0	0	0.174825174825175	0	0.174825174825175	0	0	0.174825174825175	0	0	6.29370629370629	0	0.34965034965035	9.09090909090909	0	0	0	0	0	0	16.7832167832168	0	0	0	0.34965034965035	1.04895104895105	0	0	0	0	0	0	0	0	0	2.0979020979021	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	354	"AWI"	354	2673	3065	2870	0.131926121372032	0	19.2612137203166	0	0.131926121372032	0	0.79155672823219	0	9.23482849604222	0.395778364116095	0	0	0	0	0	0	5.0131926121372	1.84696569920844	0	0	0	0	6.06860158311346	0	0	0	0	0.131926121372032	0	0	0	0	0	0	0	7.25593667546174	0	0.263852242744063	30.6068601583113	0	0	0	0	0	0	18.0738786279683	0	0	0	0.131926121372032	0	0	0	0	0	0	0	0	0	0	0.659630606860158	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	133	"AWI"	133	776	1144	968	0	0	8.48563968668407	0.261096605744125	0.130548302872063	0	1.0443864229765	0	19.0600522193212	0	0	0.391644908616188	0	0	0	0	3.52480417754569	1.43603133159269	0	0	0	0	8.09399477806789	0	0.391644908616188	0	0	0	0	0.130548302872063	0	0	0	0	0	3.00261096605744	0	0	30.2872062663185	0	0	0	0	0	0	21.1488250652742	0	0	0	1.17493472584856	0	0	0	0	0	0	0	0	0	0	1.43603133159269	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	586	"AWI"	586	4592	5280	4904	0.334448160535117	0	15.5518394648829	0.501672240802676	0	0	3.34448160535117	0	12.0401337792642	0	0	0.167224080267559	0	0	0	0	14.8829431438127	1.50501672240803	0	0	0	0	1.33779264214047	0	1.00334448160535	0	0	1.17056856187291	0	0	0	0	0	0	0	0.836120401337793	0	0.501672240802676	26.0869565217391	0	0	0	0	0	0	17.056856187291	0	0	0	1.17056856187291	0.668896321070234	0	0	0	0.167224080267559	0	0	0	0	0	1.67224080267559	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	274	"AWI"	274	1870	2260	2011	0	0.165837479270315	27.0315091210614	0	0	0	1.99004975124378	0	21.558872305141	0	0	0.33167495854063	0	0	0	0	4.47761194029851	0.497512437810945	0	0	0	0	6.46766169154229	0	0.829187396351575	0	0	0.33167495854063	0	0.165837479270315	0	0	0	0	0	5.97014925373134	0	0	13.9303482587065	0	0	0	0	0	0	15.257048092869	0	0	0	0.33167495854063	0.165837479270315	0	0	0	0	0	0	0	0	0	0.497512437810945	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	318	"AWI"	318	2301	2642	2480	0.173010380622837	0	28.2006920415225	0.69204152249135	0	0	2.24913494809689	0	16.4359861591695	0	0	0.519031141868512	0	0	0	0	7.43944636678201	1.03806228373702	0	0	0	0	8.47750865051903	0	0	0	0	0	0	0	0	0	0	0	0	5.5363321799308	0	0.346020761245675	10.5536332179931	0	0	0	0	0	0	16.7820069204152	0	0	0	0.519031141868512	0	0	0	0	0.173010380622837	0	0	0	0	0	0.865051903114187	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	618	"AWI"	618	4835	5603	5186	0.30441400304414	0	22.8310502283105	0.30441400304414	0	0	1.82648401826484	0	9.1324200913242	0	0	0	0	0	0	0	18.5692541856925	2.13089802130898	0	0	0	0	2.28310502283105	0.15220700152207	2.43531202435312	0	0	0.45662100456621	0	0	0	0	0	0.15220700152207	0	0.30441400304414	0	0.45662100456621	18.8736681887367	0	0	0	0	0	0	17.1993911719939	0	0	0	0.91324200913242	0.30441400304414	0	0	0	0.15220700152207	0	0	0	0	0	1.21765601217656	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	310	"AWI"	310	2201	2583	2398	0	0	27.3865414710485	0.312989045383412	0	0	2.660406885759	0	21.283255086072	0	0	0.312989045383412	0	0	0	0	4.38184663536776	1.72143974960876	0	0	0	0	6.41627543035994	0	0.625978090766823	0	0	0.469483568075117	0	0	0	0	0.156494522691706	0	0	4.22535211267606	0	0.312989045383412	10.1721439749609	0	0	0	0	0	0	16.4319248826291	0	0	0	2.03442879499218	0.312989045383412	0	0	0	0	0	0	0	0	0	0.625978090766823	0.156494522691706	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	622	"AWI"	622	4864	5647	5223	0	0	21.7687074829932	0.340136054421769	0	0	0.680272108843537	0	7.99319727891157	0	0	0	0	0	0	0	15.1360544217687	1.70068027210884	0	0	0	0	2.04081632653061	0	0.510204081632653	0	0	0.340136054421769	0	0.170068027210884	0	0	0	0	0	1.19047619047619	0	0.170068027210884	26.530612244898	0	0	0	0	0	0	19.2176870748299	0	0	0	0	0	0	0	0	0	0	0.170068027210884	0	0	0	2.04081632653061	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	272	"AWI"	272	1855	2242	1991	0.325732899022801	0	23.2899022801303	0.162866449511401	0	0	2.28013029315961	0	9.77198697068404	0	0	0	0	0	0	0	3.25732899022801	0.977198697068404	0	0	0	0	9.60912052117264	0	0	0	0	0.488599348534202	0	0	0	0	0	0	0	9.93485342019544	0	0.325732899022801	21.1726384364821	0	0	0	0	0	0	16.9381107491857	0	0	0	0.651465798045603	0.162866449511401	0	0	0	0	0	0	0	0	0	0.651465798045603	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	610	"AWI"	610	4770	5525	5114	0.595238095238095	0	17.5595238095238	0.446428571428571	0	0	0.595238095238095	0	5.95238095238095	0	0	0	0	0	0	0	19.3452380952381	2.5297619047619	0	0	0	0	1.78571428571429	0	0.744047619047619	0	0	0.744047619047619	0	0.148809523809524	0	0	0.148809523809524	0	0	1.04166666666667	0	0.297619047619048	29.0178571428571	1.48809523809524	0	0	0	0	0	14.4345238095238	0	0	0	0.595238095238095	0.297619047619048	0	0	0	0	0	0	0	0	0	2.23214285714286	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	498	"AWI"	498	3955	4344	4140	0.331858407079646	0	9.84513274336283	0	0	0	0.663716814159292	0	4.0929203539823	0	0	0	0	0	0	0	9.51327433628319	0.884955752212389	0	0	0	0	1.76991150442478	0	0.110619469026549	0	0	0	0	0	0	0	0	0	0	1.88053097345133	0	0.221238938053097	54.8672566371681	0	0	0	0	0	0	14.0486725663717	0	0	0	0.110619469026549	0.110619469026549	0	0	0	0	0	0	0	0	0	1.54867256637168	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	326	"AWI"	326	2391	2701	2562	0.352112676056338	0	26.4084507042254	0.176056338028169	0	0	1.93661971830986	0	10.387323943662	0	0	0.176056338028169	0	0	0	0	6.33802816901408	2.2887323943662	0	0	0	0	7.21830985915493	0	0	0	0	0	0	0.176056338028169	0	0	0	0	0	5.80985915492958	0	0	21.830985915493	0	0	0	0	0	0	14.9647887323944	0	0	0	0.352112676056338	0.528169014084507	0	0	0	0	0	0	0	0	0	1.05633802816901	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	406	"AWI"	406	3225	3572	3433	0	0	23.6728837876614	0.286944045911047	0	0	2.29555236728838	0	11.7647058823529	0	0	0.143472022955524	0	0	0	0	5.30846484935438	2.72596843615495	0	0	0	0	3.012912482066	0	0.430416068866571	0	0	0.573888091822095	0	0	0	0	0.143472022955524	0	0	3.012912482066	0	0.573888091822095	29.6987087517934	0	0	0	0	0	0	12.4820659971306	0	0	0	2.15208034433286	0.143472022955524	0	0.143472022955524	0	0	0	0	0	0	0	1.43472022955524	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	236	"AWI"	236	1593	1928	1739	0.14792899408284	0	23.6686390532544	0	0.14792899408284	0	0.739644970414201	0	22.7810650887574	0.14792899408284	0	0	0	0	0	0	3.25443786982249	0.739644970414201	0	0	0	0	5.47337278106509	0	0.591715976331361	0	0	0.14792899408284	0	0	0	0	0.14792899408284	0	0	4.88165680473373	0	0	22.4852071005917	0	0	0	0	0	0	13.3136094674556	0	0	0	0.29585798816568	0.29585798816568	0	0	0	0.14792899408284	0	0.14792899408284	0	0	0	0.443786982248521	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	482	"AWI"	482	3820	4220	4016	0.274725274725275	0	21.0164835164835	0.549450549450549	0	0	0.961538461538462	0	6.18131868131868	0	0	0	0	0	0	0	17.7197802197802	0.686813186813187	0	0	0	0	2.47252747252747	0	0.412087912087912	0	0	0	0	0	0	0	0.137362637362637	0	0	2.47252747252747	0	0	30.0824175824176	0	0	0	0	0	0	14.8351648351648	0	0	0	0.274725274725275	0.137362637362637	0.137362637362637	0	0	0	0	0	0	0	0	1.64835164835165	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	290	"AWI"	290	2003	2405	2189	0.446428571428571	0	25.1488095238095	0.595238095238095	0	0	2.97619047619048	0	14.1369047619048	0	0	0	0	0	0	0	4.31547619047619	2.67857142857143	0	0	0	0	6.54761904761905	0	0.446428571428571	0	0	0.148809523809524	0	0	0	0	0	0	0	4.46428571428571	0	0.148809523809524	17.5595238095238	0	0	0	0	0	0	17.5595238095238	0	0	0	1.93452380952381	0.148809523809524	0	0	0	0.148809523809524	0	0	0	0	0	0.595238095238095	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	362	"AWI"	362	2757	3150	2960	0.298953662182362	0	25.1121076233184	0.149476831091181	0	0	0.298953662182362	0	19.5814648729447	0	0	0.149476831091181	0	0	0	0	3.8863976083707	2.24215246636771	0	0	0	0	3.8863976083707	0	0.298953662182362	0	0	0.597907324364723	0	0	0.149476831091181	0	0	0	0	5.23168908819133	0	0	21.2257100149477	0	0	0	0	0	0	14.2002989536622	0	0	0	0.597907324364723	1.19581464872945	0	0	0	0	0	0	0	0	0	0.896860986547085	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	282	"AWI"	282	1939	2324	2101	0.440528634361234	0.146842878120411	26.7254038179148	0	0	0	1.61527165932452	0	9.54478707782673	0	0	0.440528634361234	0	0	0	0	5.58002936857562	0.734214390602056	0	0	0	0	6.90161527165932	0	0	0	0	0	0	0	0	0	0	0	0	5.43318649045521	0	0.146842878120411	20.2643171806167	0	0	0	0	0	0	21.1453744493392	0	0	0	0.146842878120411	0	0	0	0	0	0	0	0	0	0	0.734214390602056	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	192	"AWI"	192	1338	1529	1412	0.557880055788006	0	11.1576011157601	0	0	0	0.557880055788006	0	1.95258019525802	0.139470013947001	0	0.139470013947001	0	0	0	0	2.37099023709902	0.557880055788006	0	0	0	0	14.0864714086471	0	0.139470013947001	0	0	0.139470013947001	0	0	0	0	0.139470013947001	0	0	10.1813110181311	0	0.418410041841004	42.3988842398884	0	0	0	0	0	0	13.8075313807531	0	0	0	0.139470013947001	0	0	0	0	0	0	0	0	0	0	1.11576011157601	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	148	"AWI"	148	902	1247	1085	0.280504908835905	0	15.9887798036466	0.280504908835905	0	0	2.52454417952314	0	18.3730715287518	0	0	0	0	0	0	0	4.90883590462833	0.981767180925666	0	0	0	0	7.99438990182328	0	0.140252454417952	0	0	0.140252454417952	0	0.140252454417952	0	0	0	0	0	4.06732117812062	0	0.140252454417952	22.3001402524544	0	0	0	0	0	0	20.1963534361851	0	0	0	0	0.420757363253857	0	0	0	0	0	0	0	0	0	1.12201963534362	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	490	"AWI"	490	3882	4285	4078	0.533333333333333	0	14.8	0	0	0	0.666666666666667	0	7.73333333333333	0.133333333333333	0	0	0	0	0	0	10.4	0.666666666666667	0	0.666666666666667	0	0	2	0	0.8	0	0	0.4	0	0	0	0	0.133333333333333	0	0	2.26666666666667	0	0.133333333333333	44	0	0	0	0	0	0	13.0666666666667	0	0	0	0.266666666666667	0.533333333333333	0.266666666666667	0	0	0	0	0	0	0	0	0.533333333333333	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	342	"AWI"	342	2557	2913	2737	0.18018018018018	0	32.7927927927928	0.36036036036036	0	0	0.36036036036036	0	21.6216216216216	0.540540540540541	0	0.36036036036036	0	0	0	0	5.40540540540541	1.08108108108108	0	0	0	0	5.22522522522523	0	0.18018018018018	0	0	0	0	0	0	0	0.18018018018018	0	0	4.14414414414414	0	0.18018018018018	10.8108108108108	0	0	0	0	0	0	15.6756756756757	0	0	0	0.18018018018018	0	0.18018018018018	0	0	0	0	0	0	0	0	0.540540540540541	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	430	"AWI"	430	3401	3800	3612	0.141442715700141	0	20.2263083451202	0.141442715700141	0	0	1.83875530410184	0	11.3154172560113	0.141442715700141	0	0	0	0	0	0	6.08203677510608	1.13154172560113	0	0	0	0	3.25318246110325	0	0.565770862800566	0	0	0.141442715700141	0	0.141442715700141	0	0	0	0	0	2.97029702970297	0	0	37.7652050919378	0	0	0	0	0	0	11.032531824611	0	0	0	1.13154172560113	0.424328147100424	0.141442715700141	0	0	0.141442715700141	0	0	0	0	0	1.27298444130127	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	144	"AWI"	144	866	1221	1055	0	0	17.5895765472313	0.325732899022801	0.162866449511401	0	2.28013029315961	0	22.3127035830619	0	0	0.162866449511401	0	0	0	0	4.23452768729642	2.28013029315961	0	0	0	0	5.04885993485342	0	0	0	0	0.162866449511401	0	0	0	0	0	0	0	5.04885993485342	0	0.651465798045603	19.0553745928339	0	0	0.325732899022801	0	0	0	17.5895765472313	0	0	0	1.1400651465798	0.325732899022801	0	0	0	0	0	0	0	0	0	1.30293159609121	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	338	"AWI"	338	2520	2854	2694	0	0.158982511923688	27.027027027027	0	0	0	0.95389507154213	0	14.785373608903	0.158982511923688	0	0.158982511923688	0	0	0	0	5.72337042925278	1.74880763116057	0	0	0	0	7.15421303656598	0	0.317965023847377	0	0	0.158982511923688	0	0	0.158982511923688	0	0	0	0	5.08744038155803	0	0.158982511923688	16.6931637519873	0	0	0	0	0	0	18.4419713831479	0	0	0	0.476947535771065	0.158982511923688	0	0	0	0	0	0	0	0.158982511923688	0	0.317965023847377	0	0
24268	42716	"Großer Krebssee"	52.845046	14.09915	398	"AWI"	398	3164	3478	3380	0.153374233128834	0	20.7055214723926	0.613496932515337	0.460122699386503	0	1.84049079754601	0	21.9325153374233	0	0	0.153374233128834	0	0	0	0	4.75460122699387	1.68711656441718	0	0	0	0	1.84049079754601	0	0.153374233128834	0	0	0.766871165644172	0	0	0	0	0	0	0	2.60736196319018	0	0	22.8527607361963	0	0	0	0	0	0	15.9509202453988	0	0	0	1.22699386503067	1.53374233128834	0	0	0	0	0	0	0	0	0	0.766871165644172	0	0
