"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13396	20060	"Sandvikvatn"	59.283448	5.493056	1480	"AWI"	1480	3597	5489	4600	17.6651305683564	0	0	0	0	0	34.5622119815668	0	0	0	0	0.153609831029186	0	0	19.5084485407066	0	1.22887864823349	0	0	0	0	0	0	0.460829493087558	0	0	0	0.153609831029186	0	0	0	0	0	0	22.273425499232	0	0	0	0	0	0	0	0	0	0	0	0	0.614439324116744	0	0	0.153609831029186	3.2258064516129	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1485	"AWI"	1485	4032	5638	4946	16.7073170731707	0	0	0	0	0	34.6341463414634	0	0	0	0	0	0	0	22.8048780487805	0	1.46341463414634	0	0	0	0	0	0	0.609756097560976	0	0	0	0.24390243902439	0	0	0	0	0	0	19.0243902439024	0	0	0	0	0	0	0	0	0	0	0	0	0.609756097560976	0	0	0.365853658536585	3.53658536585366	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1490	"AWI"	1490	4267	5906	5328	17.9936305732484	0	0	0	0	0	27.8662420382166	0	0	0	0	0	0	0	26.7515923566879	0	0.318471337579618	0	0	0	0	0	0	0.318471337579618	0	0	0	0.159235668789809	0	0	0	0	0	0	21.9745222929936	0	0	0	0	0	0	0	0	0	0	0	0	1.43312101910828	0	0	0.318471337579618	2.86624203821656	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1495	"AWI"	1495	5245	6036	5644	21.8918918918919	0	0	0	0	0	30.2702702702703	0	0	0	0	0	0	0	18.2432432432432	0	0.540540540540541	0	0	0	0	0	0	0.135135135135135	0	0	0	0.810810810810811	0	0	0	0	0	0	23.2432432432432	0	0	0	0.540540540540541	0	0	0	0	0	0	0	0	0.675675675675676	0	0	0	3.51351351351351	0	0.135135135135135
13396	20060	"Sandvikvatn"	59.283448	5.493056	1500	"AWI"	1500	5669	6465	5992	23.1746031746032	0	0	0	0	0	27.1428571428571	0	0	0	0	0	0	0	24.9206349206349	0	0.158730158730159	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0	0	0	0	0	21.2698412698413	0	0	0	0.158730158730159	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	1.58730158730159	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1505	"AWI"	1505	5908	6737	6336	14.9460708782743	0.154083204930663	0.154083204930663	0.462249614791988	0	0	37.442218798151	0	0	0	0	0	0	0	21.2634822804314	0	1.38674884437596	0	0	0	0	0	0	0	0	0	0	0.462249614791988	0	0	0	0	0	0	20.1848998459168	0	0	0	0	0	0	0	0	0	0	0	0	0.770416024653313	0	0	0	2.4653312788906	0	0.308166409861325
13396	20060	"Sandvikvatn"	59.283448	5.493056	1510	"AWI"	1510	6018	7253	6668	9.98185117967332	0	0	0	0	0	32.1234119782214	0	0	0	0	0	0	0	25.2268602540835	0	3.26678765880218	0	0	0	0	0	0	0.181488203266788	0	0	0	0.181488203266788	0	0	0	0	0	0	27.2232304900181	0	0	0	0	0	0	0	0	0	0	0	0	0.181488203266788	0	0	0	1.63339382940109	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1515	"AWI"	1515	6728	7359	7047	2.85714285714286	0	0	0.150375939849624	0	0	34.4360902255639	0	0	0	0	0	0	0	26.9172932330827	0	1.20300751879699	0	0	0	0	0	0	0	0	0	0	0.451127819548872	0	0	0	0	0	0	31.7293233082707	0	0	0	0.300751879699248	0	0	0	0	0	0	0	0	0.451127819548872	0	0	0	1.50375939849624	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1517.5	"AWI"	1517.5	6942.5	7506.5	7250	1.5180265654649	0	0	0	0	0	44.2125237191651	0.569259962049336	0	0	0	0	0	0	26.1859582542694	0	3.79506641366224	0	0	0	0	0	0	0	0	0	0	0.94876660341556	0	0	0	0	0	0	21.2523719165085	0	0	0	0	0.189753320683112	0	0	0	0	0	0	0	0.189753320683112	0	0	0	1.13851992409867	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1520	"AWI"	1520	7055	7801	7436	0.858369098712446	0	0.214592274678112	0	0	0	39.2703862660944	0	0	0	0	0	0	0	22.9613733905579	0	6.00858369098712	0	0	0	0	0	0	0.214592274678112	0	0	0	1.71673819742489	0	0	0	0	0	0	26.1802575107296	0	0	0	0	0	0	0	0	0	0	0	0	0.429184549356223	0	0	0	2.14592274678112	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1522.5	"AWI"	1522.5	7330	7919.5	7636	0	0	0.157977883096367	0	0	0	48.3412322274881	0	0	0	0	0	0	0	17.693522906793	0	3.63349131121643	0.315955766192733	0	0	0	0	0	0	0	0	0	2.68562401263823	0	0	0	0	0	0	24.0126382306477	0	0	0	0.157977883096367	0	0	0	0	0	0	0	0	0.315955766192733	0	0	0	2.52764612954186	0	0.157977883096367
13396	20060	"Sandvikvatn"	59.283448	5.493056	1525	"AWI"	1525	7588	8070	7837	0.154798761609907	0	0	0	0	0	63.7770897832817	0	0	0	0	0	0	0	2.63157894736842	0.154798761609907	4.79876160990712	0.309597523219814	0	0	0	0	0	0	0	0	0	9.28792569659443	0	0	0	0	0	0	17.8018575851393	0	0	0	0.309597523219814	0	0	0	0	0	0	0	0	0	0	0	0	0.773993808049536	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1527.5	"AWI"	1527.5	7792.5	8255	8035	0	0	0	0	0	0	64.1843971631206	0	0	0	0	0	0	0	1.06382978723404	0	3.01418439716312	0	0	0	0	0	0	0	0	0	0	14.0070921985816	0	0	0	0	0	0	17.3758865248227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354609929078014	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1532.5	"AWI"	1532.5	8153	8680.5	8430	0	0.303030303030303	0.151515151515152	0	0	0	62.2727272727273	0	0	0	0	0	0	0	0	0.454545454545455	8.33333333333333	0	0	0	0	0	0	0	0	0	0	14.3939393939394	0	0	0	0	0	0	13.4848484848485	0	0	0	0.303030303030303	0	0	0	0	0	0	0	0	0.151515151515152	0	0	0	0.151515151515152	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1537.5	"AWI"	1537.5	8293.5	9387.5	8808	0	0	0.25706940874036	0	0	0	61.6966580976864	0	0.25706940874036	0	0	0	0	0	0.51413881748072	1.02827763496144	18.5089974293059	0	0	0	0	0	0	0	0	0	0	3.08483290488432	0	0	0	0	0	0	14.1388174807198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51413881748072	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1542.5	"AWI"	1542.5	8734	9863	9216	0	0	0.755667506297229	0	0	0	58.6901763224181	0	0	0	0	0	0	0	0	1.00755667506297	26.1964735516373	0	0	0	0	0.503778337531486	0	0	0	0	0	1.51133501259446	0	0	0	0	0	0	10.831234256927	0	0	0	0.251889168765743	0	0	0	0	0	0	0	0	0	0	0	0	0.251889168765743	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1547.5	"AWI"	1547.5	9371	10089.5	9664	0.458715596330275	0.458715596330275	0.229357798165138	0	2.52293577981651	0	37.6146788990826	0	0.229357798165138	0	0	0	0	0	0.229357798165138	0.688073394495413	37.6146788990826	0	0	0	0	0	0	0	0	0	0	1.60550458715596	0	0	0	0	0	0	17.8899082568807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458715596330275	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1552.5	"AWI"	1552.5	9796	10534.5	10139	0.321543408360129	2.57234726688103	0	0	0	0	41.4790996784566	0	0.321543408360129	0	0	0	0.643086816720257	0	0	0.964630225080386	28.2958199356913	0	0	0	0	0.321543408360129	0	0	0	0	0	2.2508038585209	0	0	0	0	0	0	22.8295819935691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1557.5	"AWI"	1557.5	10056	11135	10621	0	5.3125	0.625	0	0	0	35.625	0	0	0	0	0	0	0	0	1.5625	27.8125	0	0	0	0	0.3125	0	0	0	0	0	2.1875	0	0	0	0	0	0	26.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1562.5	"AWI"	1562.5	10329.5	11592.5	10960.5	0	3.11688311688312	0.519480519480519	0	0	0	38.4415584415584	0	0	0	0	0	0	0	0	1.55844155844156	23.1168831168831	0	0	0	0	0.25974025974026	0	0	0.25974025974026	0	0	2.5974025974026	0	0	0	0	0	0.25974025974026	29.8701298701299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
