"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26167	45636	"Litlvatnet"	68.526744	14.930456	744	"AWI"	744	3032	3731	3406	7	1	0	1	0	0	0	0	0	0	0	0	0	1	35	0	5	0	1	0	0	6	0	0	1	0	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	752	"AWI"	752	3328	3853	3588	17	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	5	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	760	"AWI"	760	3529	4087	3782	13	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	768	"AWI"	768	3651	4404	3980	5	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	1	8	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	776	"AWI"	776	3807	4636	4183	4	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	1	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	784	"AWI"	784	3976	4839	4391	1	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1
26167	45636	"Litlvatnet"	68.526744	14.930456	792	"AWI"	792	4154	5024	4596	7	0	0	0	0	266	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	800	"AWI"	800	4333	5217	4794	4	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	808	"AWI"	808	4554	5383	5005	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	816	"AWI"	816	4805	5529	5202	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	824	"AWI"	824	5072	5684	5396	5	0	2	1	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	4	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	832	"AWI"	832	5271	5931	5592	2	0	0	0	0	227	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	840	"AWI"	840	5448	6205	5793	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	848	"AWI"	848	5598	6461	6003	6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	856	"AWI"	856	5762	6694	6209	5	0	0	0	0	237	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	13	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	864	"AWI"	864	5937	6932	6419	8	0	2	0	0	199	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	872	"AWI"	872	6137	7126	6637	5	0	0	0	0	242	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	880	"AWI"	880	6338	7309	6857	1	0	0	0	0	250	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	7	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	888	"AWI"	888	6559	7488	7071	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	896	"AWI"	896	6793	7653	7282	5	0	0	0	0	226	0	0	0	0	0	1	1	0	6	0	4	0	0	0	0	6	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	904	"AWI"	904	7076	7793	7491	7	0	0	0	0	330	0	0	0	0	0	1	4	0	3	0	0	0	0	0	0	3	0	0	0	1	0	0	28	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1
26167	45636	"Litlvatnet"	68.526744	14.930456	912	"AWI"	912	7445	7920	7683	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	920	"AWI"	920	7653	8198	7893	11	0	0	0	0	300	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	928	"AWI"	928	7807	8516	8102	15	0	0	0	0	344	0	0	0	0	0	0	2	0	0	0	3	0	2	0	0	8	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	936	"AWI"	936	7973	8772	8334	8	0	0	0	0	306	0	0	0	0	0	0	1	0	10	0	4	0	0	0	1	14	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	2	0
26167	45636	"Litlvatnet"	68.526744	14.930456	944	"AWI"	944	8150	9007	8561	13	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	26	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	952	"AWI"	952	8354	9224	8790	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	960	"AWI"	960	8606	9405	9011	7	0	0	0	0	355	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	13	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	968	"AWI"	968	8954	9631	9238	1	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	976	"AWI"	976	9211	10293	9629	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	984	"AWI"	984	9507	11136	10175	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	992	"AWI"	992	9947	11698	10766	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	1000	"AWI"	1000	10455	12164	11348	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	1004	"AWI"	1004	10713	12389	11648	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	89	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	1	0
26167	45636	"Litlvatnet"	68.526744	14.930456	1008	"AWI"	1008	11037	12525	11931	0	2	3	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	1012	"AWI"	1012	11426	12668	12212	0	0	0	1	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0
26167	45636	"Litlvatnet"	68.526744	14.930456	1016	"AWI"	1016	11770	12833	12534	0	0	4	6	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	1	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
