"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1295	"AWI"	1295	8346	9190	8700	1	0	0	0	1	0	1	21	0	0	0	0	0	0	0	0	0	0	188	6	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	404	0	0	0	0	0	3	52	0	0	0	0	0	0	0	0	0	0	9	36	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1300	"AWI"	1300	8370	9312	8756	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	0	0	2	0	0	0	1	0	17	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1305	"AWI"	1305	8450	9444	8856	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	99	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	0	0	2	0	1	0	1	0	0	0	41	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1312.5	"AWI"	1312.5	8567.5	9726	9075.5	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	132	6	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	23	0	0	0	0	1	3	0	0	0	0	0	36	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1317.5	"AWI"	1317.5	8608.5	9975	9224	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	81	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	1	8	0	0	0	0	0	15	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1322.5	"AWI"	1322.5	8649.5	10260	9357	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	78	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	6	0	0	0	0	0	11	0	0	0	0	0	21	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1327.5	"AWI"	1327.5	8683	10572.5	9492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1332.5	"AWI"	1332.5	8717	10899.5	9623.5	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	1	5	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1335	"AWI"	1335	8734	11068	9688	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	22	10	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	3	5	0	0	0	3	0	5	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1337.5	"AWI"	1337.5	8826	11138	9764	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	32	7	12	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	2	0	7	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1340	"AWI"	1340	8928	11176	9847	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	23	7	6	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	3	0	0	0	0	0	8	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1342.5	"AWI"	1342.5	9024	11210.5	9924	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	1	4	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1345	"AWI"	1345	9093	11242	10009	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	7	8	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	2	0	0	0	0	0	3	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1350	"AWI"	1350	9226	11339	10189	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	14	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	4	0	0	0	1	0	6	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1355	"AWI"	1355	9322	11460	10362	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	81	3	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	53	0	0	0	0	1	1	0	3	0	1	0	21	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1357.5	"AWI"	1357.5	9358.5	11543	10447.5	2	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	83	3	1	0	0	0	0	0	0	0	0	1	1	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	1	0	3	0	16	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1360	"AWI"	1360	9405	11643	10535	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	35	11	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	1	1	0	0	2	0	0	15	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1365	"AWI"	1365	9482	11851	10703	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	19	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	17	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1370	"AWI"	1370	9641	12031	10865	1	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	15	1	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1375	"AWI"	1375	9978	12131	11023	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	17	7	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	1	0	11	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1380	"AWI"	1380	10249	12210	11190	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	17	4	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1382.5	"AWI"	1382.5	10370.5	12253	11272	0	0	0	1	0	0	0	9	0	0	1	0	0	0	0	1	0	0	22	8	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	1	0	0	1	2	0	0	0	0	0	8	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1385	"AWI"	1385	10464	12310	11364	0	0	0	2	0	0	0	14	0	0	0	0	2	0	0	0	0	0	65	5	3	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	7	0	1	0	2	0	24	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1390	"AWI"	1390	10639	12466	11546	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1395	"AWI"	1395	10765	12657	11729	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1400	"AWI"	1400	10862	12912	11901	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1405	"AWI"	1405	11137	13062	12081	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1410	"AWI"	1410	11409	13188	12272	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1415	"AWI"	1415	11640	13317	12467	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1417.5	"AWI"	1417.5	11724.5	13404	12565.5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1420	"AWI"	1420	11801	13498	12660	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5	5	27	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	9	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1422.5	"AWI"	1422.5	11862	13606.5	12755	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1425	"AWI"	1425	11911	13735	12850	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1430	"AWI"	1430	11994	14043	13038	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1434	"AWI"	1434	12061	14316	13191	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1437.5	"AWI"	1437.5	12333.5	14386	13347	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1439.5	"AWI"	1439.5	12494	14423.5	13437	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1441.5	"AWI"	1441.5	12652	14461	13528.5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1445	"AWI"	1445	12907	14540	13690	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	1	47	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1447	"AWI"	1447	13051	14578	13783	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1449	"AWI"	1449	13190	14629	13876	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1455	"AWI"	1455	13553	14798	14154	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	9	2	1	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	11	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1456	"AWI"	1456	13608	14833	14199	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	2	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1457	"AWI"	1457	13656	14871	14243	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1458	"AWI"	1458	13708	14919	14287	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1459	"AWI"	1459	13759	14957	14336	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	1	14	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1461	"AWI"	1461	13844	15038	14425	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	25	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1464	"AWI"	1464	13958	15207	14562	0	0	0	0	0	0	0	7	0	137	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1466	"AWI"	1466	14013	15333	14655	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	1	75	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	12	0	0	0	0	0	1	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1467	"AWI"	1467	14050	15400	14702	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	2	60	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	9	0	0	0	1	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1477	"AWI"	1477	14749	16149	15482	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1483	"AWI"	1483	14999	16759	15951	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1487	"AWI"	1487	15141	17194	16264	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1492	"AWI"	1492	15282	17765	16657	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	2	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1499	"AWI"	1499	15457	18586	17203	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
