"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Juglans"	"Liliaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
16185	25027	"Bellengreville"	49.11667	-0.215	117	"AWI"	117	3293	4184	3697	2.65486725663717	0	0	0	0	0	0	0	30.0884955752212	30.9734513274336	0	0	0	0	0	0	0	7.07964601769912	0	0	0	27.4336283185841	0	0	0	0	0.884955752212389	0.884955752212389
16185	25027	"Bellengreville"	49.11667	-0.215	136	"AWI"	136	3562	4465	4018	9.84848484848485	0	0	0	0	0	0	0	25.7575757575758	20.4545454545455	0	0	0	0	0	0	0	2.27272727272727	0	0	0	35.6060606060606	0	0	1.51515151515152	0	4.54545454545455	0
16185	25027	"Bellengreville"	49.11667	-0.215	148	"AWI"	148	3751	4636	4218	5.88235294117647	0	0	0	0	0	0	0	21.0084033613445	31.0924369747899	0	0	0	0	0	0	0	9.2436974789916	0	0	0	26.890756302521	0	0	1.68067226890756	0	4.20168067226891	0
16185	25027	"Bellengreville"	49.11667	-0.215	174	"AWI"	174	4228	4997	4647	8.33333333333333	1.38888888888889	0	0	0	0	2.08333333333333	0	36.8055555555556	15.2777777777778	0	0	0	0	0	0	0	4.16666666666667	0	0	0	26.3888888888889	0	0	1.38888888888889	0	4.16666666666667	0
16185	25027	"Bellengreville"	49.11667	-0.215	184	"AWI"	184	4467	5106	4813	10.4166666666667	0	0	0	0	0	1.38888888888889	0	35.4166666666667	14.5833333333333	0	0	0	0	0	0	0	2.77777777777778	0	0	0	31.25	0	0	1.38888888888889	0	2.77777777777778	0
16185	25027	"Bellengreville"	49.11667	-0.215	205	"AWI"	205	4915	5335	5107	7.75193798449612	0	0	0	0	0	5.42635658914729	0	21.7054263565891	38.7596899224806	0	0	0	0	0	0	0	3.10077519379845	0	0	0	17.0542635658915	0.775193798449612	0	3.10077519379845	0	0.775193798449612	1.55038759689922
16185	25027	"Bellengreville"	49.11667	-0.215	217	"AWI"	217	4999	5504	5241	5.96026490066225	0	0	0	0	0	0.662251655629139	0	35.7615894039735	20.5298013245033	0	0	0	0	0	0	0	5.29801324503311	0	0	0	27.1523178807947	0	0	0.662251655629139	0	2.64900662251656	1.32450331125828
16185	25027	"Bellengreville"	49.11667	-0.215	229	"AWI"	229	5097	5651	5370	6.57276995305164	0	0	0	0	0	2.34741784037559	0	33.8028169014084	4.22535211267606	0	0	0	0	0	0	0	4.69483568075117	0	0	0	38.4976525821596	0	0	0.938967136150235	0	5.16431924882629	3.75586854460094
16185	25027	"Bellengreville"	49.11667	-0.215	253	"AWI"	253	5339	5889	5621	1.91387559808612	0	0	0	0	0	4.30622009569378	0	38.755980861244	3.82775119617225	0	0.478468899521531	0	0	0	0	0	5.74162679425837	0	0	0	39.2344497607655	0	0	0.956937799043062	0	2.87081339712919	1.91387559808612
16185	25027	"Bellengreville"	49.11667	-0.215	266	"AWI"	266	5485	5999	5759	7.19424460431655	0	0	0.719424460431655	0	0	0.719424460431655	0	38.8489208633094	6.47482014388489	0	0	0	0	0	0	0	5.75539568345324	0	0	0	35.2517985611511	0	0	0	0	3.59712230215827	1.43884892086331
16185	25027	"Bellengreville"	49.11667	-0.215	289	"AWI"	289	5815	6169	5978	7.2463768115942	1.44927536231884	0	0	0	0	2.17391304347826	0	22.463768115942	10.8695652173913	0	0	0	0	0	0	0	9.42028985507246	0	0	0	43.4782608695652	0	0	0	0	1.44927536231884	1.44927536231884
16185	25027	"Bellengreville"	49.11667	-0.215	297	"AWI"	297	5901	6293	6075	6.54761904761905	0	0	0	0	0	1.78571428571429	0	25	10.7142857142857	0	0	0	0	0	0	0	11.9047619047619	0	0	0	33.3333333333333	0	0	0	0	8.33333333333333	2.38095238095238
16185	25027	"Bellengreville"	49.11667	-0.215	305	"AWI"	305	5961	6423	6165	11.6279069767442	0	0	0	0	0	2.90697674418605	0	25.5813953488372	14.5348837209302	0	0	0	0	0	0	0	6.97674418604651	0	0	0	31.9767441860465	0	0	0	0	5.23255813953488	1.16279069767442
16185	25027	"Bellengreville"	49.11667	-0.215	317	"AWI"	317	6047	6605	6296	5.45454545454545	0	0.606060606060606	0	0	0	2.42424242424242	0	35.1515151515151	20.6060606060606	0	0	0	0	0	0	0	6.66666666666667	0	0	0	27.2727272727273	0	0	0	0	1.21212121212121	0.606060606060606
16185	25027	"Bellengreville"	49.11667	-0.215	328	"AWI"	328	6127	6742	6415	5.0314465408805	0	0	1.88679245283019	0	0	1.88679245283019	0	34.5911949685535	8.80503144654088	0	0	0.628930817610063	0	0	0	0	4.40251572327044	0	0	0	27.6729559748428	0	0	0.628930817610063	0	8.80503144654088	5.66037735849057
16185	25027	"Bellengreville"	49.11667	-0.215	334	"AWI"	334	6186	6809	6480	2.42424242424242	0	0.606060606060606	1.81818181818182	0	0	0.606060606060606	0	26.6666666666667	16.3636363636364	0	0	0	0	0	0	0	16.969696969697	0	0	0	26.6666666666667	0	0	0	0	5.45454545454545	2.42424242424242
16185	25027	"Bellengreville"	49.11667	-0.215	356	"AWI"	356	6405	7044	6726	2.8169014084507	0.704225352112676	0	0	0	0	2.11267605633803	0	23.2394366197183	26.7605633802817	0	0	0	0	0	0	0	13.3802816901408	0	0	0	26.056338028169	0	0	0	0	3.52112676056338	1.40845070422535
16185	25027	"Bellengreville"	49.11667	-0.215	368	"AWI"	368	6525	7170	6861	1.47783251231527	0.492610837438424	0	0	0.492610837438424	0	0.985221674876847	0	30.0492610837438	5.91133004926108	0	0	0	0	0	0	0	12.3152709359606	0	0	0	38.9162561576355	0	0	0.492610837438424	0	2.46305418719212	6.40394088669951
16185	25027	"Bellengreville"	49.11667	-0.215	380	"AWI"	380	6648	7290	6990	2.79329608938547	0.558659217877095	0	0.558659217877095	0	0	1.11731843575419	0	21.7877094972067	12.2905027932961	0	0	0	0	0.558659217877095	0	0	19.5530726256983	0	0	0	34.6368715083799	0	0	0.558659217877095	0	2.79329608938547	2.79329608938547
16185	25027	"Bellengreville"	49.11667	-0.215	390	"AWI"	390	6763	7384	7103	5.43478260869565	0	0	0.543478260869565	0	0	1.08695652173913	0	34.7826086956522	4.89130434782609	0	0	0	0	0	0	0	13.5869565217391	0	0	0	30.4347826086957	0	0	0	0	2.71739130434783	6.52173913043478
16185	25027	"Bellengreville"	49.11667	-0.215	415	"AWI"	415	7132	7567	7380	2.7027027027027	0.675675675675676	0	0	0	0	0	0	13.5135135135135	29.7297297297297	0	0	0	0	0	0	0	18.2432432432432	0	0	0	30.4054054054054	0	0	0	0	2.02702702702703	2.7027027027027
16185	25027	"Bellengreville"	49.11667	-0.215	440	"AWI"	440	7481	7928	7653	0	0	0	0.806451612903226	0	0	1.61290322580645	0	38.7096774193548	8.87096774193548	0	0	0	0	0	0	0	25	0	0	0	21.7741935483871	0	0	0	0	0.806451612903226	2.41935483870968
16185	25027	"Bellengreville"	49.11667	-0.215	460	"AWI"	460	7653	8290	7924	2.06185567010309	0	0	0	0	0	1.03092783505155	0	40.7216494845361	8.76288659793814	0	0	0	0	0	0	0	28.3505154639175	0	0	0	16.4948453608247	0	0	0	0	0	2.57731958762887
16185	25027	"Bellengreville"	49.11667	-0.215	470	"AWI"	470	7748	8450	8057	0.628930817610063	0	0	0	0	0	0.628930817610063	0	19.4968553459119	33.3333333333333	0	0	0	0	0	0	0	27.0440251572327	0	0	0	15.7232704402516	0	0	0	0	0	3.14465408805031
16185	25027	"Bellengreville"	49.11667	-0.215	480	"AWI"	480	7847	8593	8197	0	0	0	0	0	0	0	0	24.5161290322581	33.5483870967742	0	0	0	0	0	0	0	20.6451612903226	0	0	0	20	0	0	0	0	0	1.29032258064516
16185	25027	"Bellengreville"	49.11667	-0.215	490	"AWI"	490	7963	8728	8333	2.23463687150838	0	0	0	0	0	0	0	26.2569832402235	25.1396648044693	0	0	0	0	0	0	0	23.463687150838	0	0	0	16.7597765363128	0	0	0	0	0.558659217877095	5.58659217877095
16185	25027	"Bellengreville"	49.11667	-0.215	495	"AWI"	495	8042	8785	8401	0.512820512820513	0	0	0	0	0	0	0	27.6923076923077	23.5897435897436	0	0	0	0	0.512820512820513	0	0	24.1025641025641	0	0	0	17.4358974358974	0	0	1.02564102564103	1.02564102564103	0	4.1025641025641
16185	25027	"Bellengreville"	49.11667	-0.215	515	"AWI"	515	8331	9029	8684	4.78723404255319	0	0	0	0	0	2.12765957446809	0	40.9574468085106	14.3617021276596	0	0	0	0	0	0	0	9.57446808510638	0	0	0	21.8085106382979	0	0	0	0	1.06382978723404	5.31914893617021
16185	25027	"Bellengreville"	49.11667	-0.215	525	"AWI"	525	8494	9145	8820	0.840336134453782	0	0	0	0	0	0	0	25.2100840336134	22.6890756302521	0	0	0	0	0	0	0	28.5714285714286	0	0	0	19.327731092437	0	0	0	0	0	3.36134453781513
16185	25027	"Bellengreville"	49.11667	-0.215	535	"AWI"	535	8643	9256	8977	0	0.952380952380952	0	0	0	4.76190476190476	2.85714285714286	0	40	28.5714285714286	0	0	0	0	0	0	0	11.4285714285714	0	0	0	11.4285714285714	0	0	0	0	0	0
16185	25027	"Bellengreville"	49.11667	-0.215	545	"AWI"	545	8741	9435	9095	2.45901639344262	0	0	0	0	3.27868852459016	0.819672131147541	0	49.1803278688525	17.2131147540984	0	0	0	0	0	0.819672131147541	0	16.3934426229508	0	0	0	3.27868852459016	0	0	0.819672131147541	0	0	5.73770491803279
16185	25027	"Bellengreville"	49.11667	-0.215	555	"AWI"	555	8839	9639	9217	0	0	0	0	0	2.24719101123596	1.12359550561798	0	41.5730337078652	30.3370786516854	0	0	0	0	0	0	0	22.4719101123595	0	0	0	1.12359550561798	1.12359550561798	0	0	0	0	0
