"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14652	22992	"Hinterburgseeli"	46.71801	8.06769	684.8	"AWI"	684.8	8845.4	9721.6	9310.8	0	0	17	0	0	0	0	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	212	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	3	8	110	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	695.5	"AWI"	695.5	9034.5	9769.5	9407.5	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	128	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	3	2	11	92	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	705.5	"AWI"	705.5	9169.5	9850	9505.5	0	2	0	1	0	0	1	1	0	0	20	0	0	0	0	0	0	0	0	0	1	0	0	168	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	108	0	0	0	0	0	0	22	0	0	0	0	0	3	0	0	0	0	0	2	0	11	56	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	725.5	"AWI"	725.5	9390	10007	9687	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	215	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	3	0	0	0	0	0	0	0	10	70	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	745.5	"AWI"	745.5	9536	10180.5	9867	0	1	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	142	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	1	0	3	106	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	766.8	"AWI"	766.8	9673.6	10318.2	10054	0	4	0	0	0	0	0	4	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	211	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	106	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	1	0	2	59	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	787.2	"AWI"	787.2	9782.4	10434.4	10249.6	1	1	0	1	0	0	2	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	272	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	22	0	0	0	0	0	2	0	0	0	0	0	3	0	21	96	0	1	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	807.2	"AWI"	807.2	9863	10526.2	10303.6	0	1	0	0	1	0	1	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	128	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	31	0	0	0	1	0	2	0	0	0	0	0	2	1	12	56	1	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	829.2	"AWI"	829.2	9956	10615.8	10375.6	1	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	198	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	1	0	1	0	0	0	0	0	1	0	14	132	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	849.2	"AWI"	849.2	10042.8	10696.6	10444.6	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	120	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	137	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	4	52	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	872.8	"AWI"	872.8	10146.6	10784.6	10530.2	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	1	0	97	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	1	2	49	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	892.2	"AWI"	892.2	10232	10857.6	10599.8	0	3	0	0	0	0	0	2	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	167	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	5	0	0	0	0	0	2	1	15	79	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	912.8	"AWI"	912.8	10327.4	10923.2	10676.4	1	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	188	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	12	0	0	0	1	0	3	0	0	0	0	0	2	1	15	82	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	932.9	"AWI"	932.9	10435.6	10983.5	10753.6	0	0	0	0	0	0	0	1	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	158	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	1	1	7	87	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	952.9	"AWI"	952.9	10515.7	11037.8	10824.6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	143	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	1	0	0	0	4	53	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	972.9	"AWI"	972.9	10569.8	11099.8	10894.6	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	85	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	56	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	992.8	"AWI"	992.8	10625.4	11166.6	10962.4	0	0	0	0	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	61	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	1	3	49	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1012.8	"AWI"	1012.8	10679.4	11264.8	11019.6	0	0	0	0	0	0	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	52	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	8	38	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1032.8	"AWI"	1032.8	10745.6	11351	11080.6	0	0	0	2	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	1	0	0	56	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	1	2	7	29	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1054	"AWI"	1054	10815	11438	11149	0	0	0	2	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	12	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1076	"AWI"	1076	10883	11533	11219	0	0	0	0	0	0	0	5	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	23	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	19	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1099.1	"AWI"	1099.1	10954.3	11632.2	11295.3	0	0	0	0	1	0	0	3	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	1	19	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1117.1	"AWI"	1117.1	11009.5	11711.4	11353.3	0	0	0	0	0	0	0	2	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	2	2	1	13	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1153.3	"AWI"	1153.3	11137.6	11835.9	11476.9	0	0	0	1	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1173.3	"AWI"	1173.3	11201.9	11915.2	11542.9	1	0	0	0	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1193.3	"AWI"	1193.3	11269.1	11995.2	11612.2	0	0	0	1	0	0	0	4	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1219.3	"AWI"	1219.3	11358.5	12093.5	11710.2	0	0	0	4	0	0	0	22	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	1	3	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1240.1	"AWI"	1240.1	11429.2	12194.6	11787.3	0	0	0	0	0	0	0	13	0	0	15	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	1	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1297.1	"AWI"	1297.1	11617.4	12485.2	12007.4	0	0	0	1	1	0	0	13	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1317.1	"AWI"	1317.1	11676.3	12568.5	12086.4	0	0	0	2	0	0	0	14	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1341.1	"AWI"	1341.1	11770.2	12685.6	12185.4	0	0	0	4	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1361.1	"AWI"	1361.1	11847.2	12781.6	12259.4	0	0	0	2	1	0	0	30	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1403.1	"AWI"	1403.1	11999.6	12956.3	12426.5	0	0	0	0	0	0	0	15	0	0	25	0	0	0	0	0	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	4	0	0	0	1	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1423.1	"AWI"	1423.1	12075.3	13047.3	12507.4	0	0	0	0	0	0	0	9	0	0	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1445.1	"AWI"	1445.1	12154.2	13144.6	12597.3	0	0	0	0	0	0	0	18	0	0	20	0	1	0	0	0	0	0	0	0	1	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1465.1	"AWI"	1465.1	12232.4	13228.4	12675.4	0	0	0	1	0	0	0	32	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	1	6	0	0	1	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1485.1	"AWI"	1485.1	12315.4	13312.4	12752.4	0	0	0	2	0	0	0	14	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1506.1	"AWI"	1506.1	12407.6	13407.6	12835.3	0	0	0	1	0	0	0	28	0	0	47	0	0	0	0	0	0	0	0	0	1	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0
14652	22992	"Hinterburgseeli"	46.71801	8.06769	1522.1	"AWI"	1522.1	12466.3	13490.2	12895.4	0	0	0	2	1	0	0	45	0	0	142	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	1	9	0	0	0	0	0
