"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Iridaceae"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Tilia"	"Ulmus"	"Vitaceae"
3354	4352	"Place du Commerce"	47.21389	-1.55611	1525	"AWI"	1525	7924	8381	8136	0	0	74	48	0	2	1	0	2	0	0	0	0	0	0	15	21	0	0	0	0	0	0	0	0	2	0	0	0	2	33	0	0	0	0	0	90	2	0	0	0	0	0	13	1	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1540	"AWI"	1540	7959	8415	8167	2	0	64	18	0	0	0	0	2	0	0	0	0	0	0	11	3	0	0	0	0	1	0	0	0	1	0	1	1	0	37	0	0	0	0	0	112	0	0	0	0	2	0	13	2	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1560	"AWI"	1560	8005	8453	8209	0	0	243	8	0	2	0	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	2	0	1	1	0	11	0	0	0	0	0	29	1	0	1	0	1	0	7	4	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1570	"AWI"	1570	8028	8469	8229	1	0	224	2	0	1	0	0	1	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	44	1	0	0	0	0	1	11	7	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1585	"AWI"	1585	8057	8503	8263	0	0	157	8	1	2	0	0	5	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	1	0	0	0	0	22	1	0	0	0	0	69	2	0	0	0	2	0	39	7	2
3354	4352	"Place du Commerce"	47.21389	-1.55611	1590	"AWI"	1590	8068	8516	8273	0	1	194	7	0	2	1	0	8	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	4	1	1	0	0	21	1	0	0	0	1	31	0	0	0	0	0	0	14	6	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1595	"AWI"	1595	8085	8522	8282	0	0	206	6	0	2	1	0	2	0	1	0	0	0	0	40	1	0	0	1	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	29	2	0	0	0	0	0	2	3	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1600	"AWI"	1600	8098	8530	8293	0	0	276	2	1	2	1	3	2	0	0	0	0	0	0	6	1	0	0	0	0	1	0	0	0	3	0	0	0	0	6	1	0	0	0	0	17	0	0	0	0	1	1	6	2	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1610	"AWI"	1610	8121	8546	8314	0	0	196	3	2	3	1	3	1	0	0	0	0	1	0	30	2	0	0	0	0	2	0	0	0	1	0	0	1	0	19	0	0	0	0	0	50	0	2	0	0	0	1	9	9	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1620	"AWI"	1620	8147	8564	8333	0	0	228	7	2	3	1	0	3	0	0	0	0	1	0	43	2	0	0	0	0	0	0	0	0	1	0	1	0	1	15	0	0	0	0	0	37	1	0	2	4	1	1	18	10	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1630	"AWI"	1630	8176	8580	8352	0	0	273	2	0	1	1	0	4	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	1	1	1	1	0	0	4	0	0	0	0	0	13	1	0	0	0	0	0	9	3	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1640	"AWI"	1640	8199	8598	8372	0	0	137	3	0	2	0	0	0	0	0	0	0	0	0	135	1	0	0	0	0	0	0	0	1	1	0	0	0	0	17	0	0	0	0	0	18	0	0	0	0	0	0	9	2	0
3354	4352	"Place du Commerce"	47.21389	-1.55611	1650	"AWI"	1650	8228	8629	8400	0	0	72	6	0	1	0	0	1	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	0	0	0	0	106	0	0	0	0	2	0	40	4	3
3354	4352	"Place du Commerce"	47.21389	-1.55611	1655	"AWI"	1655	8240	8649	8415	0	0	61	4	1	0	0	0	3	0	0	0	0	0	0	18	6	1	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	50	0	0	1	0	1	0	32	4	1
3354	4352	"Place du Commerce"	47.21389	-1.55611	1660	"AWI"	1660	8250	8684	8432	0	0	39	4	0	0	0	0	0	0	0	0	0	1	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	1	24	0	0	0	0	0	29	0	0	0	0	2	0	64	3	0
