"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Olea"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
10527	16212	"Laguna Negra"	41.99882	-2.84756	877	"AWI"	877	14155	15682	14850	0	19	2	0	21	0	2	0	1	1	0	0	7	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	64	0	4	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	893	"AWI"	893	14423	16136	15224	0	34	3	0	43	0	4	0	1	0	0	0	3	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	912	"AWI"	912	14747	16595	15686	0	27	3	0	17	0	3	0	2	0	0	0	11	0	0	0	2	0	4	4	0	0	0	0	0	0	0	0	0	108	0	1	0	0	0	0	1	0	0	0	0	0	294	0	7	1	0	0	2	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	917	"AWI"	917	14865	16720	15800	0	26	2	0	29	0	4	0	11	1	0	0	12	0	0	0	0	1	3	5	0	0	0	0	0	0	0	0	0	113	0	2	0	0	1	0	0	0	0	0	0	0	281	0	0	0	0	0	5	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	925	"AWI"	925	15048	16865	15994	0	27	1	0	38	0	1	0	6	0	0	0	11	0	0	0	1	0	8	7	0	0	0	0	0	0	0	0	0	87	0	3	0	0	0	0	0	0	0	0	0	0	280	0	0	1	0	0	5	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	933	"AWI"	933	15218	17054	16184	0	22	2	0	31	0	4	0	3	1	0	0	6	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	68	0	1	1	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	949	"AWI"	949	15578	17370	16569	0	24	3	0	28	0	2	0	6	0	0	0	7	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	81	0	2	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	965	"AWI"	965	16025	17642	16968	0	26	1	0	20	0	3	0	3	1	0	0	4	0	0	0	0	1	7	9	0	0	0	0	0	0	0	0	0	99	0	1	0	0	0	0	0	0	0	0	0	0	279	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	981	"AWI"	981	16521	17858	17357	0	25	4	0	45	0	6	0	9	8	0	0	20	0	0	0	1	0	5	3	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	109	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
10527	16212	"Laguna Negra"	41.99882	-2.84756	997	"AWI"	997	17368	18031	17693	0	43	2	0	35	0	3	0	3	2	0	0	5	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0
