"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Lamiaceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	886	"AWI"	886	10432	11549	11015	0.50761421319797	6.5989847715736	0.253807106598985	0	0	0	0	0	0.253807106598985	14.7208121827411	0	0	0.253807106598985	0	0	5.83756345177665	65.4822335025381	4.82233502538071	0	0	0	0.253807106598985	0.253807106598985	0	0	0.253807106598985	0.50761421319797	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	890	"AWI"	890	10496	11671	11112	1.09034267912773	4.3613707165109	0	0	0	45.7943925233645	0	0	0.155763239875389	7.63239875389408	0	0	0	0	0	4.51713395638629	32.7102803738318	3.58255451713396	0	0	0	0.155763239875389	0	0	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	894	"AWI"	894	10633	11733	11208	1.51515151515152	5.75757575757576	0	0	0.303030303030303	0	0	0	0.303030303030303	6.96969696969697	0	0	0	0	0	8.78787878787879	66.6666666666667	9.09090909090909	0	0	0	0.303030303030303	0	0	0	0.303030303030303	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	902	"AWI"	902	10828	11908	11395	0.15600624024961	1.87207488299532	0	11.2324492979719	0.15600624024961	43.6817472698908	0	0	0	13.7285491419657	0	0	0	0	0	7.17628705148206	13.2605304212168	8.26833073322933	0	0	0	0.15600624024961	0	0.31201248049922	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	910	"AWI"	910	11044	12046	11598	0.308641975308642	4.93827160493827	0.154320987654321	18.2098765432099	0	37.1913580246914	0	0.154320987654321	0	12.962962962963	0	0	0.154320987654321	0	0	4.01234567901235	11.7283950617284	9.10493827160494	0	0.154320987654321	0	0	0.308641975308642	0.617283950617284	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	920	"AWI"	920	11357	12201	11821	0.357142857142857	8.92857142857143	0	31.9642857142857	0.178571428571429	29.6428571428571	0	0.178571428571429	0	12.1428571428571	0	0	0	0	0	1.42857142857143	11.9642857142857	2.14285714285714	0	0.357142857142857	0	0.357142857142857	0.178571428571429	0.178571428571429	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	934	"AWI"	934	11630	12361	12032	0.571428571428571	9.14285714285714	0.19047619047619	29.9047619047619	0	24.7619047619048	0	0.571428571428571	0	13.1428571428571	0	0.19047619047619	0	0	0	1.14285714285714	11.4285714285714	5.90476190476191	0	0.19047619047619	0	0	0.19047619047619	2.28571428571429	0.380952380952381	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	938	"AWI"	938	11701	12411	12095	0.227272727272727	13.6363636363636	0	27.0454545454545	0	20.4545454545455	0	0.227272727272727	0	8.86363636363636	0	0	0	0	0	0.681818181818182	10.9090909090909	13.1818181818182	0	0	0	0	0	3.18181818181818	1.59090909090909	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	942	"AWI"	942	11780	12463	12165	0.242130750605327	9.9273607748184	0.242130750605327	49.8789346246973	0	0	0.484261501210654	0.726392251815981	0.242130750605327	9.20096852300242	0	0	0	0	0	5.08474576271187	6.77966101694915	8.71670702179177	0	2.17917675544794	0	0.242130750605327	0.484261501210654	4.35835351089588	1.21065375302663	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	946	"AWI"	946	11859	12525	12244	0.460829493087558	17.0506912442396	0	39.4009216589862	0	0	0	0.460829493087558	0	14.2857142857143	0	0	0	0	0.230414746543779	5.29953917050691	9.90783410138249	9.21658986175115	0	0.230414746543779	0	0.460829493087558	0	2.53456221198157	0.460829493087558	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	948	"AWI"	948	11882	12567	12285	0.242718446601942	16.0194174757282	0.485436893203883	36.1650485436893	0	0	0.728155339805825	0	0.485436893203883	10.6796116504854	0	0	0	0	0.242718446601942	8.98058252427185	9.46601941747573	9.70873786407767	0	0.728155339805825	0	0.970873786407767	0	4.36893203883495	0.728155339805825	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	952	"AWI"	952	11972	12638	12365	0	9.67153284671533	0.182481751824818	37.956204379562	0	20.2554744525547	0.182481751824818	0.182481751824818	0	3.46715328467153	0	0	0	0	0	7.84671532846715	8.39416058394161	8.75912408759124	0	0.72992700729927	0	0.547445255474453	0.364963503649635	0.912408759124087	0.547445255474453	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	956	"AWI"	956	12065	12696	12448	0	14.7971360381862	0.477326968973747	50.8353221957041	0	0	0.238663484486874	0.238663484486874	0.238663484486874	9.06921241050119	0	0.238663484486874	0	0	0	5.72792362768496	8.35322195704057	6.20525059665871	0	1.43198090692124	0	0.477326968973747	0.238663484486874	1.43198090692124	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	960	"AWI"	960	12143	12802	12527	0	15.0763358778626	0	25.381679389313	0	15.2671755725191	0.381679389312977	0.381679389312977	0.572519083969466	8.20610687022901	0	0	0	0	0	11.0687022900763	12.5954198473282	7.82442748091603	0	1.33587786259542	0	0	0	1.90839694656489	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	964	"AWI"	964	12291	12843	12609	0	12.5	0	34.7426470588235	0	11.2132352941176	0.183823529411765	0	0.183823529411765	8.45588235294118	0	0.183823529411765	0	0	0.183823529411765	8.45588235294118	14.1544117647059	5.33088235294118	0	1.65441176470588	0	0.183823529411765	0.551470588235294	1.65441176470588	0.367647058823529	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	966	"AWI"	966	12340	12881	12650	0.549450549450549	10.8058608058608	0	16.4835164835165	0	13.7362637362637	0.183150183150183	0	0.183150183150183	8.05860805860806	0	0	0	0	0	14.4688644688645	26.9230769230769	5.12820512820513	0	0.915750915750916	0	0	0	2.56410256410256	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	970	"AWI"	970	12423	12994	12735	0	3.23076923076923	0.153846153846154	7.38461538461539	0	12.4615384615385	0	0	0	4.46153846153846	0	0	0.153846153846154	0	0	21.3846153846154	47.2307692307692	0.923076923076923	0	0.307692307692308	0	0	0	2.15384615384615	0.153846153846154	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	974	"AWI"	974	12504	13117	12812	0.162337662337662	5.19480519480519	0	13.3116883116883	0	17.2077922077922	0	0	0.324675324675325	3.73376623376623	0	0	0	0	0	12.012987012987	44.1558441558442	1.62337662337662	0	0	0	0	0	2.27272727272727	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	978	"AWI"	978	12550	13323	12883	0.572519083969466	9.16030534351145	0	20.4198473282443	0	20.0381679389313	0.190839694656489	0	0.572519083969466	5.15267175572519	0	0	0.190839694656489	0	0	9.54198473282443	28.4351145038168	2.67175572519084	0	0	0	0.190839694656489	0	2.67175572519084	0.190839694656489	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	980	"AWI"	980	12570	13441	12918	0.617283950617284	10.082304526749	0.411522633744856	11.522633744856	0	0	0	0.205761316872428	0.411522633744856	5.1440329218107	0	0.205761316872428	0	0	0	15.0205761316872	48.3539094650206	3.08641975308642	0	0.205761316872428	0	0.205761316872428	0.411522633744856	3.49794238683128	0.617283950617284	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	984	"AWI"	984	12649	13530	13011	1.5625	8.3984375	0	18.1640625	0	22.4609375	0.1953125	0	1.3671875	3.3203125	0	0	0	0	0	6.0546875	30.078125	2.734375	0	0	0	0	0	5.6640625	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	988	"AWI"	988	12703	13660	13099	2.85714285714286	0.879120879120879	0	18.2417582417582	0	25.0549450549451	0	0.659340659340659	0.21978021978022	9.01098901098901	0	0	0	0	0	8.79120879120879	23.956043956044	4.3956043956044	0	0	0	0.21978021978022	0	5.71428571428571	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	992	"AWI"	992	12776	13790	13187	0.99601593625498	9.56175298804781	0	13.3466135458167	0	21.9123505976096	0.199203187250996	0.398406374501992	1.39442231075697	5.37848605577689	0	0	0	0	0	9.9601593625498	31.2749003984064	2.19123505976096	0	0.199203187250996	0	0.199203187250996	0.199203187250996	2.78884462151394	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	994	"AWI"	994	12820	13829	13233	1.38888888888889	7.93650793650794	0	11.5079365079365	0.198412698412698	25.3968253968254	0.396825396825397	0.396825396825397	1.19047619047619	3.76984126984127	0.396825396825397	0.396825396825397	0.396825396825397	0.198412698412698	0	12.1031746031746	30.3571428571429	1.98412698412698	0	0	0	0	0	1.58730158730159	0.198412698412698	0	0	0.198412698412698
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	998	"AWI"	998	12860	13940	13323	3.79241516966068	11.1776447105788	0	23.3532934131737	0.399201596806387	20.9580838323353	0	0	0.798403193612774	8.58283433133733	0	0	0.199600798403194	0	0	10.3792415169661	16.5668662674651	2.59481037924152	0	0	0	0.199600798403194	0.399201596806387	0.598802395209581	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	1002	"AWI"	1002	12926	14057	13411	1.81451612903226	11.6935483870968	0	27.0161290322581	0.201612903225806	18.1451612903226	0	0.201612903225806	0.806451612903226	7.05645161290323	0	0.201612903225806	0.201612903225806	0	0	7.05645161290323	22.7822580645161	2.01612903225806	0	0	0	0.201612903225806	0.403225806451613	0	0	0	0	0.201612903225806
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	1006	"AWI"	1006	12997	14165	13508	4.13223140495868	14.0495867768595	0	21.0743801652893	0.206611570247934	23.3471074380165	0	0.413223140495868	1.03305785123967	8.26446280991736	0.206611570247934	0	0.206611570247934	0	0	3.09917355371901	15.702479338843	6.19834710743802	0	0	0	0.206611570247934	0	1.8595041322314	0	0	0	0
