"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14552	22814	"Mohos"	46.13102	25.902362	710	"AWI"	710	6796	7711	7230	0	0	8	0	3	1	4	0	7	0	0	0	0	0	0	0	0	150	0	0	0	0	0	1	1	51	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	16	0	0	0	0	1	0	0	1	0	0	0	0	5	32	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	715	"AWI"	715	6841	7800	7304	0	1	14	1	2	1	2	0	13	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	0	21	0	2	0	0	0	2	0	0	0	0	0	1	26	77	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	720	"AWI"	720	6919	7845	7377	0	1	15	1	1	0	8	0	7	0	0	0	0	0	0	0	0	210	2	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	0	1	31	54	0	0	1
14552	22814	"Mohos"	46.13102	25.902362	725	"AWI"	725	6973	7907	7455	0	1	6	1	1	1	10	0	9	0	0	0	0	0	1	0	0	280	0	0	0	0	0	0	1	36	1	0	0	0	1	0	0	0	0	0	0	22	0	0	0	0	0	0	29	0	1	0	0	0	1	0	0	0	0	0	0	28	64	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	730	"AWI"	730	7006	7989	7528	0	0	20	2	1	0	8	0	5	0	0	0	0	0	0	0	0	240	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	35	0	1	0	0	1	2	0	1	0	0	0	0	25	100	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	740	"AWI"	740	7199	8074	7671	0	1	17	1	1	1	6	0	5	0	0	0	0	0	0	0	0	280	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	40	0	1	0	1	0	0	0	1	0	0	0	0	21	40	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	745	"AWI"	745	7256	8138	7748	0	1	11	1	0	1	7	0	10	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	18	0	1	0	0	0	1	0	0	0	0	0	1	17	67	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	750	"AWI"	750	7336	8197	7819	0	0	7	1	1	0	1	0	3	0	0	0	0	0	1	0	0	105	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	15	80	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	755	"AWI"	755	7439	8227	7886	0	1	4	1	2	0	6	0	3	0	0	0	1	0	0	0	0	104	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	19	0	2	0	0	0	1	0	0	0	0	0	0	9	89	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	760	"AWI"	760	7512	8272	7957	0	0	8	0	0	0	3	0	2	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	1	18	50	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	765	"AWI"	765	7560	8335	8029	0	1	7	2	1	0	5	0	6	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	34	0	0	0	0	1	0	0	0	0	0	0	0	13	81	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	770	"AWI"	770	7710	8357	8089	0	0	8	0	0	0	3	0	2	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	1	18	50	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	775	"AWI"	775	7839	8394	8156	0	1	10	1	0	1	18	0	8	0	0	0	0	0	0	0	0	138	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	23	0	0	0	1	0	1	0	0	0	0	0	1	13	136	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	780	"AWI"	780	7923	8452	8224	0	2	4	1	0	1	0	0	2	0	4	0	0	0	1	0	0	58	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	5	45	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	785	"AWI"	785	7967	8513	8275	0	1	10	0	0	0	9	0	10	0	0	0	0	0	0	0	0	123	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	33	0	1	0	0	0	0	0	1	0	0	0	0	5	75	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	790	"AWI"	790	8005	8573	8315	0	1	7	0	0	1	5	0	6	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	40	0	0	0	2	0	0	1	1	0	0	0	2	14	120	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	795	"AWI"	795	8032	8661	8353	0	0	11	0	0	0	5	0	8	0	0	0	0	0	0	0	0	135	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	39	0	0	0	0	0	0	49	0	0	0	0	1	0	0	0	0	0	0	1	23	195	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	800	"AWI"	800	8063	8744	8391	0	1	4	0	0	0	1	0	3	0	1	0	0	0	0	0	0	54	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	9	34	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	805	"AWI"	805	8102	8785	8433	1	0	5	0	0	0	1	0	10	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	12	0	1	0	1	0	0	0	1	0	0	0	0	11	97	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	810	"AWI"	810	8135	8848	8473	0	2	5	0	1	0	17	0	1	0	0	0	0	0	0	0	0	90	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	20	0	0	0	2	0	0	0	0	0	0	0	1	17	80	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	815	"AWI"	815	8160	8928	8512	0	1	6	1	1	1	5	0	11	0	0	0	0	0	0	1	0	126	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	44	0	0	0	0	0	0	32	0	0	0	0	0	3	0	0	0	0	0	1	20	120	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	820	"AWI"	820	8201	8969	8554	0	1	1	2	1	1	12	0	13	0	0	0	1	0	0	0	0	140	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	36	0	0	0	0	0	1	0	2	0	4	0	2	31	120	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	825	"AWI"	825	8231	9020	8599	0	1	13	1	1	0	2	0	4	0	0	0	1	0	0	0	0	60	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	41	0	1	0	0	0	0	0	0	0	0	0	1	17	94	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	830	"AWI"	830	8254	9083	8639	0	1	9	0	1	0	6	0	5	0	0	1	1	0	0	0	0	57	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	42	0	1	0	1	0	1	1	0	0	1	0	3	22	52	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	835	"AWI"	835	8288	9145	8681	0	1	3	1	12	0	6	0	6	0	0	0	1	0	0	0	0	72	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	100	0	0	0	0	0	0	36	0	1	0	1	0	1	0	0	0	0	0	2	21	91	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	840	"AWI"	840	8328	9181	8726	0	0	14	1	2	1	6	0	6	0	0	0	1	0	0	0	0	66	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	42	0	1	0	1	0	1	0	0	0	0	0	1	24	100	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	850	"AWI"	850	8387	9288	8814	0	0	5	1	1	0	9	0	8	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1	37	0	0	0	0	1	0	0	2	0	0	0	2	13	82	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	860	"AWI"	860	8479	9377	8902	0	0	14	1	0	1	7	0	6	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	43	0	0	0	2	0	1	0	1	0	0	0	1	20	140	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	870	"AWI"	870	8555	9481	8989	0	0	11	1	1	1	8	0	13	0	0	0	0	0	0	0	0	46	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	43	0	0	0	0	0	0	0	1	0	0	0	0	14	135	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	880	"AWI"	880	8632	9571	9077	0	1	16	1	1	0	9	0	4	0	0	0	0	0	0	0	0	90	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	0	27	115	3	0	0
14552	22814	"Mohos"	46.13102	25.902362	890	"AWI"	890	8710	9656	9161	0	0	12	1	1	2	12	0	6	0	0	0	0	0	0	0	0	70	3	0	0	0	0	0	1	91	0	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	0	20	0	0	0	1	0	1	0	0	0	0	0	3	13	50	3	0	0
14552	22814	"Mohos"	46.13102	25.902362	900	"AWI"	900	8782	9753	9246	0	1	5	0	0	0	12	0	10	0	0	0	0	0	0	0	0	66	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	12	0	0	0	0	0	61	0	0	0	0	0	1	0	1	0	1	0	1	17	120	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	910	"AWI"	910	8876	9832	9333	0	1	7	0	1	0	6	0	9	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	36	0	0	0	0	1	0	0	1	0	0	0	3	22	86	2	0	0
14552	22814	"Mohos"	46.13102	25.902362	920	"AWI"	920	8962	9928	9421	0	1	5	1	1	1	4	0	6	0	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	32	0	1	0	1	0	0	0	0	0	0	0	2	25	100	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	930	"AWI"	930	9057	10001	9508	0	0	4	2	2	0	7	0	4	0	0	1	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	0	2	23	136	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	940	"AWI"	940	9155	10079	9595	0	0	9	2	1	1	6	0	5	0	0	0	0	0	0	0	0	11	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	30	0	1	0	2	0	0	0	0	0	0	0	4	19	100	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	950	"AWI"	950	9247	10174	9683	0	0	5	2	1	0	4	0	11	0	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	23	0	1	0	1	0	0	0	0	0	0	0	3	20	56	0	1	0
14552	22814	"Mohos"	46.13102	25.902362	960	"AWI"	960	9361	10257	9768	0	0	3	2	2	0	10	0	16	0	0	0	0	0	1	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	40	0	0	0	0	1	2	0	0	0	0	0	1	35	100	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	970	"AWI"	970	9451	10360	9857	0	0	0	1	2	0	16	0	14	0	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	1	0	35	0	0	0	0	0	3	0	1	0	0	0	5	32	125	2	0	0
14552	22814	"Mohos"	46.13102	25.902362	980	"AWI"	980	9547	10455	9954	0	1	3	2	1	0	5	0	15	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	2	5	70	3	0	0
14552	22814	"Mohos"	46.13102	25.902362	990	"AWI"	990	9616	10604	10054	0	0	5	4	5	0	30	0	90	0	0	0	0	0	0	0	0	1	38	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	6	0	1	0	3	0	4	0	0	0	0	0	2	0	165	2	0	0
14552	22814	"Mohos"	46.13102	25.902362	995	"AWI"	995	9651	10676	10105	0	0	4	0	8	0	11	0	25	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	2	0	0	0	1	1	2	0	0	0	0	0	1	2	42	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	1000	"AWI"	1000	9677	10765	10152	0	0	7	5	4	0	13	0	42	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	3	0	2	0	1	0	0	0	0	0	3	2	82	2	0	0
14552	22814	"Mohos"	46.13102	25.902362	1005	"AWI"	1005	9710	10841	10200	0	0	0	1	5	0	11	0	38	0	0	1	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	2	0	0	0	2	1	1	0	0	0	0	0	2	0	100	0	1	0
14552	22814	"Mohos"	46.13102	25.902362	1010	"AWI"	1010	9743	10907	10254	0	0	1	1	3	0	9	0	68	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	3	0	65	3	1	0
14552	22814	"Mohos"	46.13102	25.902362	1015	"AWI"	1015	9782	10979	10305	0	0	0	0	3	0	11	0	64	0	0	1	0	0	0	0	0	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	7	0	60	0	1	0
14552	22814	"Mohos"	46.13102	25.902362	1020	"AWI"	1020	9810	11070	10354	0	0	0	1	3	0	10	0	34	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	29	0	0	0
