"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Ulmus"
3065	3995	"Coolteen"	52.35	-6.6	300	"AWI"	300	13307	13865	13586	0	0	0	0	1.51975683890578	0	0	0	0	1.51975683890578	0.303951367781155	0.911854103343465	18.2370820668693	0	0	0	0	0	0	0	0	4.25531914893617	1.21580547112462	0	0	1.21580547112462	0	0	63.5258358662614	0	0	0	0	3.3434650455927	0	0.911854103343465	2.12765957446809	0.303951367781155	0	0	0	0.60790273556231	0
3065	3995	"Coolteen"	52.35	-6.6	315	"AWI"	315	13360	13923	13636	0	0	0.288184438040346	0.576368876080692	0	1.72910662824208	0	0	0	0.576368876080692	0	0.288184438040346	10.0864553314121	0	0	0	0	0	0	0	0	3.7463976945245	1.15273775216138	0	0	0.576368876080692	0	0	69.4524495677233	0	0	0	0	4.89913544668588	0	2.30547550432277	3.45821325648415	0.576368876080692	0	0	0	0.288184438040346	0
3065	3995	"Coolteen"	52.35	-6.6	325	"AWI"	325	13392	13963	13671	0.298507462686567	0	0.597014925373134	0	0	1.49253731343284	0	0	0	0	0	0	18.8059701492537	0	0	0	0	0	0	0	0	2.08955223880597	0	0	0	1.19402985074627	0	0	68.3582089552239	0	0	0	0	1.49253731343284	0	0	3.58208955223881	0.895522388059702	0.298507462686567	0	0.298507462686567	0.597014925373134	0
3065	3995	"Coolteen"	52.35	-6.6	341	"AWI"	341	13447	14022	13724	0.93167701863354	0	0	0	0	2.17391304347826	0.31055900621118	0	0	0.93167701863354	0	0	20.1863354037267	0	0	0	0	0.31055900621118	0	0.31055900621118	0	3.72670807453416	0	0	0	2.17391304347826	0	0	63.0434782608696	0	0	0	0	1.5527950310559	0	1.5527950310559	2.79503105590062	0	0	0	0	0	0
3065	3995	"Coolteen"	52.35	-6.6	356	"AWI"	356	13496	14073	13774	0	0.284900284900285	0	0.284900284900285	0	0	0	0	0	0.56980056980057	0	0.284900284900285	16.5242165242165	0	0	0	0	0	0	0	0	1.42450142450142	0.854700854700855	0	0	1.99430199430199	0	0	68.3760683760684	0	0	0	0.284900284900285	1.99430199430199	0	1.42450142450142	4.55840455840456	0.56980056980057	0	0	0	0.56980056980057	0
3065	3995	"Coolteen"	52.35	-6.6	370	"AWI"	370	13543	14121	13820	0	0	1.50602409638554	0.301204819277108	0.602409638554217	1.50602409638554	0	0	0	0	0	0.301204819277108	18.9759036144578	0	0	0.301204819277108	0	0	0	0	0	3.31325301204819	0.301204819277108	0	0	2.40963855421687	0	0	63.855421686747	0	0	0	0	2.10843373493976	0	2.10843373493976	1.50602409638554	0.903614457831325	0	0	0	0	0
3065	3995	"Coolteen"	52.35	-6.6	386	"AWI"	386	13599	14196	13877	1.15473441108545	0	0	0.23094688221709	3.46420323325635	0	0	0.69284064665127	0	1.15473441108545	0	0.23094688221709	8.54503464203233	0	0	0	0	0	0	0	0	1.38568129330254	0.23094688221709	0	0	2.3094688221709	0	0	65.1270207852194	0	0	0	0	3.92609699769053	0	2.3094688221709	8.77598152424942	0.23094688221709	0	0	0.23094688221709	0	0
3065	3995	"Coolteen"	52.35	-6.6	400	"AWI"	400	13643	14259	13926	0	0	0	0	1.60771704180064	0	0	0	0	0.321543408360129	0.643086816720257	0.321543408360129	16.0771704180064	0	0	0	0	0	0	0	0	6.43086816720257	0.321543408360129	0	0	2.2508038585209	0	0	64.951768488746	0	0	0	0	2.57234726688103	0	0.643086816720257	1.60771704180064	1.92926045016077	0	0	0	0.321543408360129	0
3065	3995	"Coolteen"	52.35	-6.6	411	"AWI"	411	13676	14306	13963	0.817438692098093	0	1.08991825613079	0.272479564032698	2.17983651226158	0	0	0	0	0.817438692098093	0.272479564032698	0	21.5258855585831	0	0	0	0	0	0	0	0	0.544959128065395	1.08991825613079	0	0	3.26975476839237	0	0	57.4931880108992	0	0.272479564032698	0	0.272479564032698	2.45231607629428	0	0.544959128065395	5.17711171662125	0.817438692098093	0.544959128065395	0	0	0.272479564032698	0.272479564032698
3065	3995	"Coolteen"	52.35	-6.6	427	"AWI"	427	13722	14382	14018	0.316455696202532	0.316455696202532	0.316455696202532	0	0	0	0	0	0	0.949367088607595	0	0.632911392405063	15.1898734177215	0	0	0	0	0	0	0	0	5.37974683544304	0.316455696202532	0	0	2.53164556962025	0	0	64.873417721519	0	0	0	0	3.48101265822785	0	2.53164556962025	1.26582278481013	1.58227848101266	0	0	0	0.316455696202532	0
3065	3995	"Coolteen"	52.35	-6.6	443	"AWI"	443	13771	14450	14074	0.218340611353712	0	0.218340611353712	0	0	0	0	0	0	1.09170305676856	0	0.655021834061135	5.89519650655022	0	0	0	0	0	0	0	0	1.74672489082969	0.436681222707424	0	0	0.873362445414847	0	0	70.5240174672489	0	0	0	0	1.52838427947598	2.62008733624454	1.74672489082969	11.5720524017467	0.655021834061135	0.218340611353712	0	0	0	0
3065	3995	"Coolteen"	52.35	-6.6	450	"AWI"	450	13794	14484	14099	0	0	0.275482093663912	0	1.92837465564738	0	0	0	0	0.275482093663912	0	0	5.50964187327824	0	0	0	0	0	0	0	0	1.65289256198347	0.550964187327824	0	0.275482093663912	3.30578512396694	0	0	70.5234159779614	0	0	0	0	7.98898071625344	0	1.37741046831956	4.95867768595041	0.550964187327824	0.550964187327824	0	0	0.275482093663912	0
3065	3995	"Coolteen"	52.35	-6.6	462	"AWI"	462	13835	14541	14140	0	0.609756097560976	0.304878048780488	0.304878048780488	8.23170731707317	3.04878048780488	0	0	0	0.609756097560976	0	0.304878048780488	7.92682926829268	0	0	0	0	0	0	0	0	3.65853658536585	3.04878048780488	0	0	2.74390243902439	0	0	44.8170731707317	0	0	0	0.304878048780488	13.4146341463415	0	1.21951219512195	7.6219512195122	0.914634146341463	0	0	0	0.914634146341463	0
3065	3995	"Coolteen"	52.35	-6.6	480	"AWI"	480	13895	14611	14204	0	0	0.719424460431655	0	0	0	0	0	0	0	0	0	12.9496402877698	0	0	0	0	0	0	0	0	0.719424460431655	11.5107913669065	0	0	0	0	0	55.7553956834532	0	0	0	0	3.23741007194245	0	1.07913669064748	3.59712230215827	7.19424460431655	0	0	0	3.23741007194245	0
3065	3995	"Coolteen"	52.35	-6.6	488	"AWI"	488	13920	14645	14232	0	0.328947368421053	1.97368421052632	0	0	0	0.328947368421053	0	0	0	0	0.657894736842105	16.1184210526316	0	0	0	0	0	0	0	0	2.63157894736842	11.5131578947368	0	0	0	0	0	54.9342105263158	0	0	0	0	2.30263157894737	0	0.657894736842105	1.97368421052632	2.63157894736842	0	0	0	3.94736842105263	0
3065	3995	"Coolteen"	52.35	-6.6	500	"AWI"	500	13960	14696	14281	0	0	1.63934426229508	0.327868852459016	0	0	0	0	0.327868852459016	0.327868852459016	0	0	14.7540983606557	0	0	0	0	0	0	0	0	1.63934426229508	7.21311475409836	0	0	0	0	0	52.4590163934426	0	0	0.327868852459016	0	5.57377049180328	0	2.29508196721311	2.95081967213115	4.91803278688525	0	0	0.327868852459016	4.59016393442623	0.327868852459016
3065	3995	"Coolteen"	52.35	-6.6	517	"AWI"	517	14020	14778	14348	0	0	1.73913043478261	0.289855072463768	0	0	0	0	0	0.289855072463768	0.289855072463768	0	14.4927536231884	0	0	0	0	0	0	0	0	2.02898550724638	19.1304347826087	0	0	0	0	0	52.1739130434783	0	0	0	0	1.44927536231884	0	1.44927536231884	2.02898550724638	1.15942028985507	0	0	0	3.18840579710145	0.289855072463768
3065	3995	"Coolteen"	52.35	-6.6	529	"AWI"	529	14063	14825	14397	0	0	2.41545893719807	0.72463768115942	0	0	0	0	0	0	0	0	18.1159420289855	0	0	0	0	0	0	0	0	0.966183574879227	16.9082125603865	0	0	0	0	0	49.7584541062802	0	0	0	0	3.38164251207729	0	1.93236714975845	3.38164251207729	1.20772946859903	0	0	0	1.20772946859903	0
3065	3995	"Coolteen"	52.35	-6.6	547	"AWI"	547	14121	14905	14467	0	0	1.81818181818182	0.606060606060606	0	0	0	0	0	0.606060606060606	0	0	15.7575757575758	0	0	0	0	0	0	0	0	0	23.3333333333333	0	0	0	0	0	39.0909090909091	0	0	0	0.303030303030303	3.93939393939394	0	4.84848484848485	6.06060606060606	0	0	0	0	3.63636363636364	0
3065	3995	"Coolteen"	52.35	-6.6	560	"AWI"	560	14166	14959	14519	0	0	2.72727272727273	0.606060606060606	0	0	0	0	0	0	0	0.909090909090909	25.1515151515152	0	0	0	0	0	0	0	0	3.33333333333333	11.5151515151515	0	0	0	0	0	39.6969696969697	0	0	0	0	0.303030303030303	0	2.42424242424242	8.48484848484849	1.81818181818182	0	0	0	3.03030303030303	0
3065	3995	"Coolteen"	52.35	-6.6	572	"AWI"	572	14205	15014	14567	0	0	0.549450549450549	0	0	0	0	0	0	0	0	0	28.8461538461538	0	0	0	0	0	0	0	0	1.37362637362637	30.7692307692308	0	0	0	0	0	23.9010989010989	0	0	0	0	0	0	3.02197802197802	1.92307692307692	5.49450549450549	0	0	0	3.84615384615385	0.274725274725275
3065	3995	"Coolteen"	52.35	-6.6	582	"AWI"	582	14235	15067	14608	0	0.27027027027027	0.540540540540541	0.540540540540541	0	4.86486486486486	0	0	0	0.540540540540541	0	0	18.6486486486486	0	0	0	0	0	0	0	0	0	18.3783783783784	0	0	0	0	0	37.027027027027	0	0	0	0	3.78378378378378	0	4.59459459459459	5.67567567567568	1.62162162162162	0.27027027027027	0	0	3.24324324324324	0
