"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23867	41399	"Lüderholz"	51.674454	10.31037	75	"AWI"	75	2212	5404	4183	0.189035916824197	0.756143667296786	10.3969754253308	0	0.189035916824197	0	0.56710775047259	0	2.64650283553875	0	0	0	0	0.378071833648393	0	0	30.4347826086957	15.3119092627599	0	0	0	0	1.51228733459357	1.70132325141777	0	0	0	0	0	0	0	3.78071833648393	7.56143667296786	0.756143667296786	0	0	0	0	20.7939508506616	0.756143667296786	0	0	0.189035916824197	0	0	0	0	0	0	2.07939508506616	0
23867	41399	"Lüderholz"	51.674454	10.31037	90	"AWI"	90	3487	5838	4972	0	0.179533213644524	10.7719928186715	0	0	0.359066427289048	0.179533213644524	0	0.718132854578097	0	0.179533213644524	0	0	0	0	0	27.1095152603232	0.179533213644524	0	0	0	0	0.538599640933573	1.79533213644524	0	0	0	0	0	0	0.179533213644524	3.94973070017953	6.82226211849192	0	0	0	0	0	43.8061041292639	0	0	0	0.179533213644524	0	0	0	0	0	0	3.05206463195691	0
23867	41399	"Lüderholz"	51.674454	10.31037	100	"AWI"	100	4668	5993	5431	0	0.526315789473684	6.49122807017544	0.175438596491228	0	0.175438596491228	0.175438596491228	0	2.10526315789474	0	0	0	0	0.175438596491228	0	0	31.0526315789474	4.21052631578947	0	0	0	0	0.350877192982456	2.45614035087719	0	0	0	0	0	0	0	4.03508771929825	8.24561403508772	0	0	0	0	0	36.3157894736842	0	0	0	0.175438596491228	0	0	0.175438596491228	0	0.175438596491228	0	2.80701754385965	0.175438596491228
23867	41399	"Lüderholz"	51.674454	10.31037	110	"AWI"	110	5233	6486	5929	0	2.01342281879195	4.69798657718121	0.223713646532438	0	0.447427293064877	0.223713646532438	0	1.78970917225951	0	0.223713646532438	0	0	0.223713646532438	0	0	24.6085011185682	5.36912751677852	0	0	0	0	0	2.9082774049217	0	0	0	0	0	0	0	2.23713646532438	9.84340044742729	0	0	0	0	0	31.5436241610738	0	0	0	0.894854586129754	0	0	0	0	0	0	12.751677852349	0
23867	41399	"Lüderholz"	51.674454	10.31037	120	"AWI"	120	5482	6892	6192	0	0.619834710743802	5.57851239669422	0	0	1.44628099173554	0.413223140495868	0	1.65289256198347	0	0	0	0	0	0	0	21.6942148760331	11.5702479338843	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	2.06611570247934	15.9090909090909	0	0	0	0	0	18.595041322314	0	0	0	0.619834710743802	0	0	0.413223140495868	0	0	0	14.8760330578512	0
23867	41399	"Lüderholz"	51.674454	10.31037	140	"AWI"	140	5795	8067	6678	0	0	1.22549019607843	0	0	0.490196078431373	0.245098039215686	0	0.245098039215686	0	0	0	0	0	0	0	18.3823529411765	1.7156862745098	0.490196078431373	0	0	0	0	2.69607843137255	0	0	0	0	0	0	0	0.490196078431373	17.4019607843137	0	0	0	0	0	47.5490196078431	0	0	0	0	0	0	0	0	0	0	9.06862745098039	0
23867	41399	"Lüderholz"	51.674454	10.31037	160	"AWI"	160	6140	8758	7280	0.272479564032698	0.817438692098093	3.26975476839237	0.272479564032698	0	0.817438692098093	0.817438692098093	0	1.63487738419619	0	0	0	0	0	0	0	33.5149863760218	0.272479564032698	0	0	0	0.544959128065395	0	4.90463215258856	0	0	0	0	0	0	0	0.544959128065395	10.8991825613079	0	0	0	0	0	26.4305177111717	0	0	0	0	0	0	0.544959128065395	0	0	0	14.441416893733	0
23867	41399	"Lüderholz"	51.674454	10.31037	180	"AWI"	180	6603	9356	7871	0	0	1.70454545454545	0	0	0.284090909090909	0.568181818181818	0	2.84090909090909	0	0	0	0	0	0	0	12.7840909090909	0.284090909090909	0	0	0	0	0	0.852272727272727	0	0	0	0	0	0	0	0.852272727272727	25.2840909090909	0	0	0	0	0	37.7840909090909	0	0	0	0.284090909090909	0	0.852272727272727	0	0	0	0	15.625	0
23867	41399	"Lüderholz"	51.674454	10.31037	190	"AWI"	190	6751	9721	8169	0	0.224215246636771	2.24215246636771	0	0	0.672645739910314	0.224215246636771	0	0.224215246636771	0	0	0	0	0	0	0	30.2690582959641	0.896860986547085	0	0	0	0	0	1.5695067264574	0	0	0	0	0	0	0	0.224215246636771	17.2645739910314	0	0	0	0	0	29.8206278026906	0	0	0	0.224215246636771	0	0.224215246636771	1.12107623318386	0	0	0	14.7982062780269	0
23867	41399	"Lüderholz"	51.674454	10.31037	200	"AWI"	200	7094	9941	8455	0	0	1.3550135501355	0	0	3.2520325203252	0.2710027100271	0	0.813008130081301	0	0	0.2710027100271	0	0	0	0	42.5474254742547	0.5420054200542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7452574525745	0	0	0	0	0	10.2981029810298	0	0	0	0	0	0	0.813008130081301	0	0	0	14.0921409214092	0
23867	41399	"Lüderholz"	51.674454	10.31037	220	"AWI"	220	7552	10507	9039	0	0	2.58780036968577	0	0	1.47874306839187	0.369685767097967	0	2.03327171903882	0	0	0.369685767097967	0	0	0	0	33.641404805915	0.184842883548983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.7116451016636	0	0	0	0	0	24.0295748613678	0	0	0	0	0.184842883548983	0.739371534195933	0.739371534195933	0	0	0	17.9297597042514	0
23867	41399	"Lüderholz"	51.674454	10.31037	240	"AWI"	240	8139	10908	9553	0	0	1.29032258064516	0	0	0.32258064516129	0.10752688172043	0	4.08602150537634	0	0	0	0	0	0	0	53.763440860215	0.32258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.38709677419355	0	0	0	0	0	21.6129032258065	0	0	0	0	0	0.10752688172043	0.21505376344086	0	0	0	9.78494623655914	0
23867	41399	"Lüderholz"	51.674454	10.31037	265	"AWI"	265	8844	11420	10154	0	0	0	0	0	0.193050193050193	0.28957528957529	0	1.35135135135135	0	0	0	0	0	0	0	61.7760617760618	0.482625482625483	0	0	0	0	0	0.0965250965250965	0	0	0	0	0	0	0	0	11.7760617760618	0	0	0	0	0	14.4787644787645	0	0	0	0	0	0.386100386100386	0.0965250965250965	0	0.0965250965250965	0	8.88030888030888	0.0965250965250965
23867	41399	"Lüderholz"	51.674454	10.31037	270	"AWI"	270	8944	11523	10279	0	0.14903129657228	0.14903129657228	0	0	0.596125186289121	0.29806259314456	0	1.78837555886736	0	0	0	0	0	0	0	58.7183308494784	1.04321907600596	0	0	0	0	0	0	0	0	0.14903129657228	0	0	0	0	0	16.2444113263785	0	0	0	0	0	10.7302533532042	0	0	0	0	0	0.894187779433681	0.894187779433681	0	0.14903129657228	0	8.19672131147541	0
23867	41399	"Lüderholz"	51.674454	10.31037	280	"AWI"	280	9273	11740	10506	0	0	2.2029897718332	0	0	0.0786782061369001	0.1573564122738	0	2.2029897718332	0	0	0.1573564122738	0	0.03933910306845	0	0	82.1007081038552	0.3933910306845	0	0	0	0	0	0.0786782061369001	0	0	0	0.03933910306845	0	0	0	0	4.8780487804878	0	0	0	0	0	3.73721479150275	0	0	0	0.03933910306845	0	0.0786782061369001	0	0	0.03933910306845	0	3.73721479150275	0.03933910306845
23867	41399	"Lüderholz"	51.674454	10.31037	285	"AWI"	285	9460	11829	10610	0	0	0	0	0	0	0.358937544867193	0	1.2921751615219	0.0717875089734386	0	0	0	0	0	0	62.1679827709978	1.22038765254846	0	0	0	0	0	0	0	0	0	0	0	0.0717875089734386	0	0	20.3158650394831	0	0	0	0	0	9.69131371141421	0	0	0	0	0	0.358937544867193	0	0	0.0717875089734386	0	4.23546302943288	0.143575017946877
23867	41399	"Lüderholz"	51.674454	10.31037	290	"AWI"	290	9613	11908	10718	0	0	0	0	0.121065375302663	0	0.726392251815981	0	11.3801452784504	0	0.121065375302663	0	0	0	0	0	33.8983050847458	4.35835351089588	0	0	0	0	0	0	0	0	0.121065375302663	0	0	0	0	0	44.7941888619855	0	0	0	0	0	1.3317191283293	0	0	0	0	0	0.968523002421308	0	0	0.121065375302663	0	2.05811138014528	0
23867	41399	"Lüderholz"	51.674454	10.31037	301	"AWI"	301	9873	12180	10985	0	0	0	0	0	0	0.829187396351575	0	29.3532338308458	0	0	0.165837479270315	0	0.165837479270315	0	0	4.80928689883914	9.95024875621891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.4096185737977	0	0	0	0	0	0.165837479270315	0	0	0	0.995024875621891	0	1.65837479270315	0	0	0	0	0.165837479270315	0.33167495854063
23867	41399	"Lüderholz"	51.674454	10.31037	320	"AWI"	320	10454	12642	11453	0	0	0	0	0.464396284829721	0	0.928792569659443	0	27.8637770897833	0	0	0.309597523219814	0	0	0	0	2.01238390092879	18.8854489164087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8328173374613	0	0	0	0	0	0.154798761609907	0	0	0	0.154798761609907	0.154798761609907	1.23839009287926	0	0	0	0	0	0
23867	41399	"Lüderholz"	51.674454	10.31037	340	"AWI"	340	10795	13443	11962	0	0	0	0	0.329489291598023	0	0.494233937397035	0	33.9373970345964	0	0	0	0	0.164744645799012	0	0	0	15.9802306425041	0	0	0	0	0	0	0	0.329489291598023	0	0	0	0	0	0	46.6227347611203	0	0	0	0	0	0.329489291598023	0	0	0	0	0	1.81219110378913	0	0	0	0	0	0
23867	41399	"Lüderholz"	51.674454	10.31037	360	"AWI"	360	11092	14497	12441	0	0	0	0	0.530035335689046	0	1.59010600706714	0	60.9540636042403	0	0	0	0	0	0	0	0	9.36395759717314	0	0	0	0	0	0	0	0.88339222614841	0	0	0	0	0	0	25.0883392226148	0	0	0	0	0	0	0	0	0	0	0.176678445229682	1.41342756183746	0	0	0	0	0	0
23867	41399	"Lüderholz"	51.674454	10.31037	380	"AWI"	380	11384	15332	12948	0	0	0	0	0.649350649350649	0	0.811688311688312	0	56.8181818181818	0.324675324675325	0	0	0	0	0	0	0	8.44155844155844	0	0	0	0	0	0	0	1.94805194805195	0.162337662337662	0	0	0	0	0	15.7467532467532	0	0	0	0	0	0	0.487012987012987	0	0	7.14285714285714	0.324675324675325	6.65584415584416	0	0	0.487012987012987	0	0	0
23867	41399	"Lüderholz"	51.674454	10.31037	391	"AWI"	391	11593	15779	13238	0	0	0	0	0.166389351081531	0	2.99500831946755	0	46.9217970049917	0.831946755407654	0.332778702163062	0	0	0.332778702163062	0	0.332778702163062	0	6.32279534109817	0	0	0	0.166389351081531	0	0	0	2.99500831946755	0	0	0	0	0	0	9.31780366056572	0	0	0	0	0	0	2.66222961730449	0	0	1.49750415973378	0.332778702163062	23.9600665557404	0	0	0.831946755407654	0	0	0
23867	41399	"Lüderholz"	51.674454	10.31037	400	"AWI"	400	11751	16125	13487	0	0	0	0	0.250941028858218	0	5.01882057716437	0	25.5959849435383	0.250941028858218	0.752823086574655	0	0	1.25470514429109	0	0.501882057716437	0	26.5997490589711	0	0	0	0	0	0	0.250941028858218	0.250941028858218	0	0	0	0	0	0	34.8808030112923	0	0	0.250941028858218	0	0	0	0.501882057716437	0	0	1.25470514429109	0.501882057716437	0.878293601003764	0	0	1.00376411543287	0	0	0
23867	41399	"Lüderholz"	51.674454	10.31037	411	"AWI"	411	11898	16626	13767	0	0	0	0.699300699300699	0.34965034965035	0	6.52680652680653	0	29.1375291375291	0.233100233100233	0.466200466200466	0	0.582750582750583	1.3986013986014	0	0	0	26.5734265734266	0.233100233100233	0.233100233100233	0	0	0	0	0	0.466200466200466	0	0	0	0	0	0	25.1748251748252	0	0	0.233100233100233	0	0	0	0	0	1.74825174825175	1.04895104895105	0	3.4965034965035	0	0	1.3986013986014	0	0	0
