"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
23898	41453	"Felchowsee"	53.053902	14.127872	344	"AWI"	344	4789	5189	4966	1	0	86	1	0	0	6	0	37	0	0	0	0	0	0	143	2	0	0	0	0	5	0	6	0	0	1	0	0	0	0	0	1	0	0	2	169	0	0	0	0	0	91	0	0	1	1	0	1	0	0	0	0	0	14	15	0	0	1
23898	41453	"Felchowsee"	53.053902	14.127872	348	"AWI"	348	4849	5220	5004	0	0	115	0	1	0	29	0	64	1	0	0	0	0	0	120	8	0	0	0	0	2	0	13	0	0	2	0	0	0	0	0	0	0	2	5	192	0	0	0	0	0	98	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	352	"AWI"	352	4882	5256	5038	2	0	108	1	0	0	12	0	72	1	0	0	0	0	0	74	6	1	0	0	0	3	0	10	0	0	5	0	0	0	0	0	0	0	0	1	217	0	0	0	0	0	105	0	0	0	3	4	0	0	0	0	0	0	0	15	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	356	"AWI"	356	4898	5286	5067	0	0	82	2	0	0	7	0	64	1	0	0	0	0	0	77	4	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	5	356	0	0	0	0	0	139	0	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	360	"AWI"	360	4910	5325	5096	0	0	64	1	0	1	4	0	55	0	0	0	0	0	0	73	10	0	0	0	0	5	0	5	0	0	2	0	0	0	0	0	0	0	0	5	437	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	364	"AWI"	364	4942	5350	5125	0	1	94	1	0	0	3	0	89	0	0	0	0	0	0	79	5	0	0	0	0	3	0	6	1	0	1	0	0	0	0	0	0	0	2	7	184	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	368	"AWI"	368	4961	5383	5154	0	0	60	0	0	0	6	0	88	0	0	0	0	0	0	70	3	0	0	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	1	2	329	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	372	"AWI"	372	4984	5415	5183	0	1	95	0	0	0	10	0	87	1	0	1	0	0	1	62	11	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	4	238	0	0	0	0	0	114	0	0	0	3	0	0	0	0	0	0	0	0	22	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	376	"AWI"	376	5012	5448	5213	0	1	51	1	0	0	2	0	60	0	0	0	0	0	0	66	10	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	2	5	762	0	0	0	0	0	163	0	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	380	"AWI"	380	5026	5498	5241	0	0	53	1	0	0	11	0	48	0	0	0	0	0	0	82	15	0	0	0	0	8	0	3	0	0	2	0	0	0	0	0	0	0	1	10	599	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	388	"AWI"	388	5081	5549	5297	0	0	20	0	0	0	2	0	20	0	0	0	0	0	0	51	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	243	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	392	"AWI"	392	5106	5579	5325	1	0	43	1	0	0	2	0	40	0	0	0	0	0	0	94	17	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	2	0	1209	0	0	0	0	0	162	0	0	0	3	0	0	0	0	0	0	0	0	35	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	396	"AWI"	396	5133	5607	5354	0	0	101	2	0	0	16	0	91	0	0	0	0	0	0	90	10	0	0	0	0	2	0	11	0	1	2	0	0	0	0	0	0	0	1	1	234	0	0	0	0	0	79	0	0	0	6	0	0	0	0	0	0	0	0	15	1	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	400	"AWI"	400	5150	5642	5383	1	0	73	2	0	0	7	0	52	0	0	0	0	0	0	111	7	0	0	0	0	6	0	5	0	0	2	0	0	0	0	0	0	0	0	6	534	0	0	0	0	0	115	0	0	0	3	0	0	0	0	0	0	0	0	19	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	404	"AWI"	404	5185	5663	5412	0	0	98	2	1	1	8	0	68	0	0	0	0	0	0	112	11	0	0	0	0	2	0	2	0	0	3	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	100	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	408	"AWI"	408	5206	5691	5439	0	0	39	1	0	0	1	0	21	0	0	0	0	0	0	103	17	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	10	788	0	0	0	0	0	183	0	0	0	1	0	0	0	0	0	0	1	17	20	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	412	"AWI"	412	5235	5718	5466	0	0	63	0	0	0	2	0	58	0	0	0	0	0	1	101	18	0	0	0	0	1	0	4	0	0	3	0	0	0	0	0	0	0	1	6	383	0	0	0	0	0	129	0	0	0	1	0	0	0	0	0	0	1	0	29	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	416	"AWI"	416	5266	5743	5493	0	0	78	2	0	0	17	0	74	0	0	0	0	0	0	87	4	0	0	0	0	2	0	5	0	0	3	0	0	0	0	0	0	0	0	1	308	0	0	0	0	0	130	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	420	"AWI"	420	5290	5778	5520	0	0	91	1	1	1	9	0	73	0	2	0	0	0	0	92	4	0	0	0	0	2	0	5	0	0	1	0	0	0	0	0	0	0	1	2	213	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	424	"AWI"	424	5324	5804	5549	0	0	76	1	1	0	11	0	70	0	0	0	0	0	0	107	6	0	0	0	0	2	0	10	0	0	2	0	0	0	0	0	0	0	0	1	254	0	0	0	0	0	106	0	0	1	0	1	0	0	0	0	0	0	0	17	0	1	0
23898	41453	"Felchowsee"	53.053902	14.127872	428	"AWI"	428	5356	5832	5578	0	0	64	0	0	0	4	0	57	0	0	0	0	0	0	111	5	0	0	0	0	4	0	5	0	0	1	0	0	0	0	0	0	0	0	3	321	0	0	0	1	0	132	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	432	"AWI"	432	5391	5862	5605	0	0	87	0	0	0	5	0	110	0	0	0	0	0	0	81	7	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	1	1	186	0	0	0	0	0	96	0	0	0	0	1	0	0	0	0	0	2	0	7	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	436	"AWI"	436	5423	5892	5633	0	0	102	0	0	0	12	0	88	0	0	0	0	0	0	86	9	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	1	186	0	0	0	0	0	106	0	0	1	1	0	0	0	0	0	0	0	0	14	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	440	"AWI"	440	5451	5930	5663	0	0	80	0	0	0	7	0	75	0	0	0	0	0	0	104	1	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	192	0	0	0	0	0	113	0	0	0	1	0	0	0	0	0	0	1	0	17	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	444	"AWI"	444	5493	5958	5690	0	1	79	0	0	0	8	0	68	0	0	0	0	0	0	132	6	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	107	0	0	0	0	0	138	0	0	1	0	0	0	0	0	0	0	0	0	19	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	452	"AWI"	452	5571	6032	5750	0	0	49	0	0	0	3	0	55	0	0	0	0	0	0	91	1	0	0	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	2	195	0	0	0	0	0	175	0	0	0	0	2	0	0	1	0	0	0	0	20	0	0	0
23898	41453	"Felchowsee"	53.053902	14.127872	460	"AWI"	460	5625	6124	5828	0	0	93	0	1	0	2	0	97	1	0	0	0	0	0	82	3	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	138	0	0	0	0	0	142	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0
