"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Sorbus"	"Tamarix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	56	"AWI"	56	805	1245	1032	0	0.422832980972516	31.0782241014799	0	0	0	0.211416490486258	0	17.3361522198731	0	0	0	0	0	0	0	6.76532769556025	0	3.80549682875264	1.47991543340381	0	0	0	13.107822410148	0	0.422832980972516	0	0	0	0	0	0	0	8.0338266384778	0	0	0.422832980972516	0	0	0	0	0.211416490486258	0	0	10.3594080338266	0.634249471458774	0	0	0.422832980972516	0	4.22832980972516	0	0	0	0	0.211416490486258	0.422832980972516	0.211416490486258	0.211416490486258	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	60	"AWI"	60	890	1317	1125	0.355239786856128	0.177619893428064	23.6234458259325	0.355239786856128	0.177619893428064	0	0.355239786856128	0	4.61811722912966	0	0.177619893428064	0.355239786856128	0.177619893428064	0	0	0	2.4866785079929	0	6.57193605683837	0.177619893428064	0	0	0	19.360568383659	0	0	0	0	0	0.355239786856128	0	0	0.177619893428064	9.76909413854352	0	0.177619893428064	0	0	0.177619893428064	19.1829484902309	0	0	0	0	7.46003552397868	1.24333925399645	0	0	0	0.355239786856128	1.77619893428064	0	0	0	0	0	0	0.177619893428064	0	0	0.177619893428064
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	64	"AWI"	64	1005	1369	1215	0.176678445229682	0	27.208480565371	0.353356890459364	0	0	0.353356890459364	0	2.82685512367491	0.176678445229682	0.176678445229682	0	0.176678445229682	0	0	0.176678445229682	1.06007067137809	0	5.30035335689046	0.88339222614841	0	0	0	30.3886925795053	0	0	0.176678445229682	0	0	0	0	0	0	12.0141342756184	0	0	0.176678445229682	0	0	7.24381625441696	0	0	0	0	7.42049469964664	0	0	0	0	0.353356890459364	3.18021201413428	0	0	0	0	0	0	0.176678445229682	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	68	"AWI"	68	1149	1419	1295	1.02040816326531	0	25.5102040816327	0	0	0	0	0	1.22448979591837	0	0	0	0	0	0	0	2.04081632653061	0	5.10204081632653	1.83673469387755	0	0	0	31.8367346938775	0	1.22448979591837	0	0	0	0	0	0	0.204081632653061	18.3673469387755	0	0	0.816326530612245	0	0	0	0	0	0	0.204081632653061	8.16326530612245	0.408163265306122	0	0	0	0.408163265306122	0.408163265306122	0	0	0	0	0.204081632653061	0	1.02040816326531	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	70	"AWI"	70	1199	1459	1339	0.824175824175824	0	15.6593406593407	0	0	0	0.274725274725275	0	0.824175824175824	0	0	0	0	0	0	0	2.47252747252747	0	4.3956043956044	0.274725274725275	0	0	0	42.3076923076923	0	1.64835164835165	0	0	0	0	0	0	0	19.5054945054945	0	0.274725274725275	1.64835164835165	0	0	0	0	0	0	0	8.24175824175824	0.549450549450549	0	0	0	0	0.824175824175824	0	0	0	0	0	0	0.274725274725275	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	72	"AWI"	72	1246	1481	1365	0.1953125	0.1953125	27.9296875	0	0	0	0	0	4.296875	0	0	0	0.1953125	0	0	0	23.046875	0	3.3203125	0.1953125	0	0	0	22.265625	0	0.5859375	0.1953125	0	0.1953125	0	0.1953125	0	0	8.7890625	0	0.390625	0.5859375	0	0	0	0	0	0	0	5.46875	0.78125	0	0	0	0	0.390625	0	0	0	0	0	0	0.78125	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	74	"AWI"	74	1271	1511	1393	0.32258064516129	0	22.5806451612903	0	0	0	0	0	4.51612903225806	0	0	0	0	0	0	0	8.70967741935484	0.32258064516129	4.83870967741935	1.29032258064516	0	0	0	25.4838709677419	0	0.967741935483871	0	0.32258064516129	0	0	0.32258064516129	0	0	16.7741935483871	0	0	1.29032258064516	0	0	0	0	0	0	0	9.03225806451613	0.645161290322581	0	0	0	0	0.32258064516129	0	0	0	0	0	0	1.61290322580645	0.645161290322581	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	76	"AWI"	76	1302	1543	1415	0.649350649350649	0	26.2987012987013	0	0.324675324675325	0	0	0	5.51948051948052	0	0	0	0.324675324675325	0	0	0	8.76623376623377	0	5.51948051948052	1.62337662337662	0	0	0	28.8961038961039	0	0	0	0.324675324675325	0	0	0	0	0	10.3896103896104	0	0	1.2987012987013	0	0	0	0	0	0	0	7.79220779220779	0	0	0	0	0	0.649350649350649	0	0	0	0	0	0	1.2987012987013	0	0	0.324675324675325
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	80	"AWI"	80	1332	1604	1454	0.363636363636364	0	21.0909090909091	0	0	0	0.121212121212121	0	1.81818181818182	0	0.121212121212121	0	0.242424242424242	0	0	0.121212121212121	3.51515151515151	0	5.09090909090909	0.484848484848485	0	0	0	26.7878787878788	0	0.727272727272727	0	0	0	0	0	0	0.121212121212121	15.2727272727273	0	0	0.96969696969697	0	0	13.8181818181818	0	0	0	0	8	0.363636363636364	0	0	0	0.121212121212121	0.121212121212121	0.121212121212121	0	0	0	0	0	0.606060606060606	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	84	"AWI"	84	1369	1647	1495	0.343642611683849	0	28.8659793814433	0	0	0	0.343642611683849	0	4.81099656357388	0	0	0	0.343642611683849	0	0	0	7.56013745704467	0	4.46735395189003	0.687285223367698	0	0	0	32.3024054982818	0	0.343642611683849	0	0	0	0	0	0	0	13.0584192439863	0	0	0.343642611683849	0	0	0	0	0	0	0.343642611683849	4.46735395189003	0	0	0	0.343642611683849	0	0.343642611683849	0	0	0	0	0	0.343642611683849	0.687285223367698	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	86	"AWI"	86	1388	1670	1515	0.757575757575758	0	25.7575757575758	0	0	0	0	0	3.40909090909091	0.378787878787879	0	0	0	0	0	0	14.7727272727273	0	6.43939393939394	0	0	0	0	31.8181818181818	0	0.757575757575758	0	0	0	0	0	0	0	8.71212121212121	0	0	0.757575757575758	0	0	0	0	0	0	0	5.3030303030303	0	0	0	0	0.378787878787879	0	0	0	0	0	0	0	0.378787878787879	0	0	0.378787878787879
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	88	"AWI"	88	1407	1695	1537	1.08991825613079	0	24.2506811989101	0	0	0	0.272479564032698	0	5.17711171662125	0	0	0	0	0	0	0	15.2588555858311	0	6.26702997275204	0.272479564032698	0	0	0	26.9754768392371	0.272479564032698	1.08991825613079	0	0	0	0	0	0	0	12.2615803814714	0	0	0	0	0	0	0	0	0	0	5.72207084468665	0	0	0	0	0	0.544959128065395	0	0	0	0	0	0	0.544959128065395	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	90	"AWI"	90	1421	1728	1556	0.3125	0.3125	32.1875	0	0	0.3125	0	0	3.75	0	0	0	0	0	0	0	10.3125	0	6.25	0.3125	0	0	0	23.4375	0	1.25	0	0	0	0	0	0	0	12.5	0	0	0.625	0	0	0	0	0	0	0	5.3125	0.625	0	0	0	0	0.9375	0	0	0	0	0	0	1.5625	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	92	"AWI"	92	1452	1760	1585	0.560747663551402	0	30.6542056074766	0	0	0	0	0	3.73831775700935	0	0	0	0	0	0	0	5.60747663551402	0	4.48598130841121	0.373831775700935	0	0	0	27.4766355140187	0	1.68224299065421	0	0	0	0	0	0	0	13.6448598130841	0	0	1.49532710280374	0	0	0	0	0	0	0	8.97196261682243	0.373831775700935	0	0	0	0	0	0	0	0.373831775700935	0	0	0.186915887850467	0.373831775700935	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	94	"AWI"	94	1476	1793	1613	0.48780487804878	0	29.7560975609756	0.24390243902439	0	0	0	0	5.85365853658537	0	0	0	0	0	0	0	8.78048780487805	0	7.80487804878049	0.24390243902439	0	0	0	29.7560975609756	0	0.731707317073171	0	0	0	0	0	0	0	9.75609756097561	0	0.24390243902439	0.48780487804878	0	0	0	0	0	0	0	4.14634146341463	0.48780487804878	0	0	0	0	0.24390243902439	0	0	0	0	0.24390243902439	0	0.731707317073171	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	96	"AWI"	96	1504	1843	1651	0.182481751824818	0	32.1167883211679	0	0	0	0	0	11.6788321167883	0	0	0	0	0	0	0	6.56934306569343	0	5.83941605839416	0.364963503649635	0	0	0	28.1021897810219	0	0.547445255474453	0	0	0	0	0	0	0	7.84671532846715	0	0	0.364963503649635	0	0	0	0	0	0.182481751824818	0	5.29197080291971	0.182481751824818	0	0	0	0.182481751824818	0.182481751824818	0.182481751824818	0	0	0	0	0	0.182481751824818	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	100	"AWI"	100	1549	1982	1743	0.348432055749129	0.174216027874564	31.3588850174216	0.174216027874564	0	0	0.174216027874564	0	10.2787456445993	0.174216027874564	0	0	0.348432055749129	0	0	0	2.4390243902439	0	5.74912891986063	1.04529616724739	0	0	0	27.0034843205575	0.174216027874564	0.871080139372822	0	0	0	0	0	0.174216027874564	0	9.93031358885017	0	0	1.39372822299652	0	0	0	0	0	0	0	6.44599303135888	0	0	0	0.174216027874564	0.348432055749129	0.348432055749129	0	0	0	0	0	0	0.871080139372822	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	104	"AWI"	104	1615	2084	1833	0.123152709359606	0	22.5369458128079	0.123152709359606	0.123152709359606	0	0.123152709359606	0	17.487684729064	0.123152709359606	0	0	0	0	0	0	2.21674876847291	0	6.03448275862069	1.47783251231527	0	0	0	22.0443349753695	0.123152709359606	0.246305418719212	0.123152709359606	0	0	0.123152709359606	0.246305418719212	0	0	2.83251231527094	0	0	0.246305418719212	0.985221674876847	0	0	0	0	0	0.123152709359606	10.2216748768473	0.738916256157635	0	8.99014778325123	0.123152709359606	1.10837438423645	0.862068965517241	0	0.123152709359606	0	0	0	0	0.246305418719212	0	0	0.123152709359606
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	108	"AWI"	108	1697	2171	1926	0.24906600249066	0	36.612702366127	0.12453300124533	0.12453300124533	0	0	0	16.1892901618929	0.24906600249066	0	0	0	0	0.12453300124533	0	2.24159402241594	0	8.09464508094645	0.62266500622665	0	0	0	19.1780821917808	0.12453300124533	0.24906600249066	0.12453300124533	0.12453300124533	0	0	0	0	0	0.87173100871731	0	0	0.74719800747198	0	0	0	0	0	0	0	12.2042341220423	0.12453300124533	0	0	0	0.12453300124533	1.12079701120797	0	0	0	0	0	0	0.12453300124533	0	0.12453300124533	0.12453300124533
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	112	"AWI"	112	1783	2260	2022	0.325732899022801	0	32.2475570032573	0.325732899022801	0.325732899022801	0	0.325732899022801	0	9.44625407166124	0	0	0	0.162866449511401	0	0.162866449511401	0	2.11726384364821	0	6.18892508143322	2.11726384364821	0	0.162866449511401	0	13.8436482084691	0.162866449511401	0.162866449511401	0	0.162866449511401	0	0	0	0	0	0.651465798045603	0	0	0.488599348534202	2.28013029315961	0	0	0	0	0	0.162866449511401	15.6351791530945	0.325732899022801	0	0	0	1.1400651465798	10.2605863192182	0	0.325732899022801	0	0	0	0	0.162866449511401	0.162866449511401	0	0.162866449511401
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	116	"AWI"	116	1870	2347	2115	0.0999000999000999	0	67.1328671328671	0.0999000999000999	0.0999000999000999	0	0	0	2.8971028971029	0	0	0	0	0	0	0	6.69330669330669	0	2.6973026973027	1.1988011988012	0	0	0	7.99200799200799	0	0	0	0	0	0.0999000999000999	0	0	0	0.4995004995005	0	0	0.0999000999000999	0	0	0	0	0	0	0	9.49050949050949	0	0	0	0	0	0.4995004995005	0	0	0	0.2997002997003	0	0	0	0	0	0.0999000999000999
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	120	"AWI"	120	1956	2432	2213	0.106837606837607	0.106837606837607	66.9871794871795	0.106837606837607	0.213675213675214	0	0	0	2.88461538461538	0.106837606837607	0	0	0	0	0	0	4.48717948717949	0	2.77777777777778	0.213675213675214	0	0	0	12.9273504273504	0.213675213675214	0.106837606837607	0	0	0	0	0	0	0	0.106837606837607	0	0	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0.213675213675214	0	0	0	0	0	0	0.106837606837607	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	124	"AWI"	124	2081	2527	2300	0.198412698412698	0	70.4365079365079	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	2.18253968253968	0	2.97619047619048	0.496031746031746	0	0	0	10.515873015873	0.396825396825397	0.0992063492063492	0	0.0992063492063492	0	0	0	0	0	0.198412698412698	0	0.0992063492063492	0.0992063492063492	0	0	0	0	0	0	0	3.57142857142857	0.198412698412698	0.0992063492063492	0	0.0992063492063492	0.198412698412698	0.396825396825397	0	0	0	0	0	0	0.297619047619048	0	0.0992063492063492	0.0992063492063492
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	128	"AWI"	128	2182	2626	2377	0.159872102318145	0.0799360511590727	78.3373301358913	0	0	0	0	0	3.67705835331735	0	0	0	0	0	0	0	1.83852917665867	0	2.87769784172662	0.399680255795364	0	0	0	8.71302957633893	0.559552358113509	0.0799360511590727	0	0	0	0	0	0	0	0.0799360511590727	0	0	0.239808153477218	0	0	0	0	0	0	0	2.87769784172662	0.0799360511590727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	132	"AWI"	132	2248	2708	2462	0.075642965204236	0	65.8093797276853	0.075642965204236	0	0	0	0	5.06807866868381	0	0	0.075642965204236	0	0	0	0	0.983358547655068	0	4.91679273827534	0.302571860816944	0	0	0	14.9773071104387	0.983358547655068	0.302571860816944	0	0.075642965204236	0	0	0.075642965204236	0	0	0.075642965204236	0	0	0.151285930408472	0.37821482602118	0	0	0	0	0	0	4.91679273827534	0.226928895612708	0	0	0	0	0.302571860816944	0	0	0	0	0	0.075642965204236	0.075642965204236	0	0	0.075642965204236
16134	24929	"Tourbière du Mou de Pleure"	46.91389	5.45056	136	"AWI"	136	2310	2827	2535	0.0884955752212389	0.0884955752212389	75.4867256637168	0.0884955752212389	0.0884955752212389	0	0.176991150442478	0	2.47787610619469	0	0	0	0	0	0	0	0.265486725663717	0	4.07079646017699	0.707964601769911	0	0	0	9.46902654867257	2.0353982300885	0.353982300884956	0	0.0884955752212389	0	0	0	0	0	0	0	0	0.176991150442478	0	0	0	0	0	0	0	3.36283185840708	0.176991150442478	0	0	0	0	0.353982300884956	0	0	0	0	0.0884955752212389	0.0884955752212389	0.176991150442478	0	0	0.0884955752212389
