"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	470	"AWI"	470	2244	2903	2537	0	0	82	3	0	1	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	20	0	0	30	0	0	0	0	6	2	0	0	0	0	0	0	1	0	4	0	1	0	0	0	2	13	47	0	0	1	0	0	55	0	3	0	0	0	0	4	0	0	0	0	0	0	3	4	0	5	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	475	"AWI"	475	2301	2949	2594	0	0	85	2	0	0	2	0	0	10	0	2	0	0	0	0	0	0	0	0	1	29	0	0	16	0	0	0	0	5	3	0	0	1	0	0	0	1	0	2	0	1	1	0	0	2	11	19	0	0	0	1	0	66	0	0	0	0	0	0	1	0	0	0	1	0	0	1	7	0	0	2	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	485	"AWI"	485	2373	3084	2705	0	2	104	3	4	2	2	0	0	9	0	0	0	0	4	0	0	0	0	0	0	11	0	0	45	0	0	0	0	3	2	0	0	3	0	0	3	2	0	2	0	1	0	0	0	2	9	22	0	0	0	2	2	52	0	0	1	0	1	0	2	0	0	0	3	0	0	0	2	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	490	"AWI"	490	2432	3116	2763	0	0	97	3	0	1	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	18	0	0	16	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	11	43	0	0	0	0	0	59	0	0	0	0	0	0	1	0	0	0	1	0	0	1	3	0	4	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	500	"AWI"	500	2506	3218	2878	2	2	86	2	0	1	2	0	0	6	0	2	0	0	0	0	0	0	0	0	0	28	0	0	15	0	0	0	0	5	5	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	7	26	0	0	0	0	0	85	0	0	0	0	0	0	3	0	0	2	2	0	0	2	4	0	4	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	510	"AWI"	510	2635	3287	2994	0	1	103	5	0	2	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	25	0	0	16	0	0	0	0	9	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	79	0	0	0	0	0	0	3	0	0	0	2	0	0	0	3	0	3	0	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	520	"AWI"	520	2747	3375	3115	0	0	98	1	0	1	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	24	0	0	4	0	0	0	0	2	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	5	12	0	0	0	0	0	97	0	0	0	0	0	0	11	0	0	0	0	0	0	0	5	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	530	"AWI"	530	2891	3433	3232	0	0	103	0	0	2	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	21	0	0	10	0	0	0	0	2	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	1	0	0	92	0	0	0	0	0	0	4	0	0	0	2	0	0	0	5	0	5	0	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	540	"AWI"	540	3106	3500	3336	1	1	137	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	4	0	0	0	0	2	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	4	18	0	0	0	1	1	66	0	0	0	0	0	0	4	0	0	0	3	0	0	0	4	0	3	0	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	545	"AWI"	545	3200	3532	3384	0	0	80	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	12	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	3	13	0	0	0	0	0	130	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	555	"AWI"	555	3294	3644	3482	0	0	110	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	50	0	0	0	0	0	2	0	0	1	0	0	0	0	0	5	0	0	0	0	0	1	10	18	0	0	0	0	1	69	0	0	0	0	0	2	9	0	0	0	0	0	0	0	8	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	565	"AWI"	565	3337	3868	3559	0	1	166	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	11	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	3	0	10	1	0	0	0	0	62	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	575	"AWI"	575	3421	3996	3653	0	1	173	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	94	0	0	0	0	1	0	2	0	0	0	3	0	0	0	8	0	0	0	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	580	"AWI"	580	3442	4080	3698	0	0	146	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	0	0	3	0	0	0	0	0	6	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	7	0	0	0	0	1	0	79	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	590	"AWI"	590	3506	4195	3796	0	2	160	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	90	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	600	"AWI"	600	3560	4329	3893	0	0	157	0	0	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	27	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	69	0	0	0	0	0	0	4	0	0	0	5	0	0	0	4	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	605	"AWI"	605	3602	4370	3945	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	76	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	615	"AWI"	615	3664	4486	4040	0	0	130	2	0	4	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	23	0	0	10	3	0	0	0	2	3	0	0	2	0	0	0	1	0	2	0	1	0	0	0	0	5	0	0	0	0	0	1	83	2	2	0	0	0	0	1	0	0	0	2	0	0	0	6	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	620	"AWI"	620	3707	4527	4089	0	0	133	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	1	2	0	99	1	0	0	0	0	0	3	0	0	0	1	0	0	0	11	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	630	"AWI"	630	3779	4630	4186	0	2	109	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	123	1	0	0	0	1	0	1	0	0	0	1	0	0	0	6	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	640	"AWI"	640	3870	4705	4283	0	0	105	2	0	2	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	52	0	0	2	0	0	0	0	2	3	0	0	1	0	0	0	0	0	3	0	2	1	0	0	2	4	9	0	0	0	0	1	110	0	0	1	0	0	0	2	0	0	0	2	0	1	0	5	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	645	"AWI"	645	3904	4766	4330	0	1	130	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	3	0	0	0	0	0	1	0	102	0	0	0	0	0	0	1	0	0	0	5	0	0	0	11	0	4	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	655	"AWI"	655	4004	4846	4433	0	1	83	2	0	3	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	63	0	0	4	0	0	0	0	0	7	0	0	2	0	0	0	1	0	2	0	1	0	0	0	2	2	6	0	0	0	1	3	101	2	0	0	0	0	0	3	0	0	0	1	0	0	0	8	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	660	"AWI"	660	4038	4902	4483	0	1	99	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	7	0	0	0	0	2	0	0	2	3	0	0	0	0	0	3	0	7	0	0	0	0	4	9	0	0	0	4	0	112	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	3	0	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	670	"AWI"	670	4135	4993	4575	0	2	80	2	0	4	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	114	0	0	0	0	0	0	0	2	0	0	1	0	0	0	14	0	4	5	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	675	"AWI"	675	4171	5034	4622	0	0	112	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	6	0	0	0	3	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	680	"AWI"	680	4216	5086	4669	0	0	55	3	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	49	0	0	14	0	0	0	0	2	5	0	0	2	0	0	0	1	0	2	0	2	0	0	0	2	2	10	0	0	0	1	1	130	0	0	0	0	0	0	3	0	0	0	2	0	1	0	5	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	690	"AWI"	690	4342	5145	4763	0	1	91	3	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	1	0	115	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	700	"AWI"	700	4457	5222	4860	0	0	70	2	0	2	1	0	0	14	0	1	0	0	1	0	0	0	0	0	0	55	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	1	3	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	3	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	705	"AWI"	705	4518	5255	4909	0	0	120	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	52	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	120	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	720	"AWI"	720	4698	5364	5056	0	0	93	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	130	0	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	735	"AWI"	735	4915	5471	5207	0	0	132	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	28	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	108	0	0	0	0	0	0	3	0	0	0	2	0	0	0	12	0	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	750	"AWI"	750	5083	5625	5364	0	0	107	1	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	48	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	1	0	0	1	2	3	0	0	0	0	0	102	0	0	0	0	0	0	6	0	0	0	1	0	0	0	10	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	765	"AWI"	765	5182	5896	5524	0	0	100	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	36	0	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	110	0	0	0	0	0	0	6	0	0	0	0	0	0	0	15	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	780	"AWI"	780	5309	6109	5693	0	1	108	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	7	0	108	0	0	0	0	0	0	8	0	0	0	0	2	0	0	14	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	795	"AWI"	795	5452	6298	5859	0	1	99	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	1	0	0	0	3	1	0	0	0	1	0	0	107	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	4	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	810	"AWI"	810	5591	6463	6025	0	4	81	1	0	2	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	46	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	2	1	99	0	0	0	0	0	0	7	0	0	0	2	0	0	0	22	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	825	"AWI"	825	5756	6605	6198	0	1	115	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	1	0	42	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	4	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	840	"AWI"	840	5937	6745	6371	0	2	103	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	35	0	0	7	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	83	1	0	0	0	0	0	4	0	0	0	0	0	0	0	14	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	855	"AWI"	855	6153	6853	6539	0	1	133	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	35	0	0	7	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	1	0	69	0	0	0	0	0	0	5	0	0	0	0	0	0	0	17	0	3	0	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	865	"AWI"	865	6323	6924	6640	0	1	107	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	3	0	0	0	0	1	0	102	0	0	0	0	0	0	13	0	0	0	1	0	0	0	13	0	9	0	2	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	870	"AWI"	870	6390	6975	6696	0	2	155	2	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	21	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	3	3	0	0	0	0	3	0	90	0	0	0	0	0	0	14	0	1	0	1	0	0	0	9	0	4	0	2	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	875	"AWI"	875	6473	7028	6748	0	0	122	1	0	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	0	7	0	65	0	0	0	0	0	0	2	0	0	0	0	12	0	0	20	0	2	1	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	880	"AWI"	880	6587	7076	6800	0	0	60	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	1	124	0	0	0	0	0	0	14	0	0	0	0	0	0	0	14	0	22	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	885	"AWI"	885	6651	7126	6860	0	0	44	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	139	0	0	0	0	0	0	6	0	0	0	9	0	0	0	32	0	5	0	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	890	"AWI"	890	6698	7195	6916	0	0	30	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	3	0	0	0	0	0	0	0	17	0	5	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	895	"AWI"	895	6746	7244	6977	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	10	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	900	"AWI"	900	6782	7317	7033	0	0	41	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	115	0	0	0	0	0	0	4	0	1	0	0	0	0	0	55	0	10	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	905	"AWI"	905	6803	7426	7084	0	0	42	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	153	0	0	0	0	0	0	5	0	0	0	0	0	0	0	25	0	10	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	910	"AWI"	910	6869	7469	7145	0	0	34	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	163	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	7	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	915	"AWI"	915	6922	7518	7208	0	0	48	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	134	0	0	0	0	0	0	4	0	0	0	0	0	0	0	38	0	10	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	920	"AWI"	920	6956	7583	7266	0	0	40	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	60	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	99	0	0	0	0	0	0	2	0	0	0	0	0	0	0	54	0	17	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	925	"AWI"	925	7026	7625	7323	0	0	36	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	50	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	145	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	6	0	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	930	"AWI"	930	7085	7660	7383	0	0	43	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	72	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	10	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	935	"AWI"	935	7123	7710	7444	0	0	35	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	56	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	1	119	0	0	0	0	0	0	4	0	0	0	0	0	5	0	61	0	8	0	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	940	"AWI"	940	7199	7759	7501	0	0	41	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	73	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	13	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	945	"AWI"	945	7296	7788	7556	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	3	1	0	0	0	0	2	0	80	0	0	0	0	0	0	1	0	1	0	0	0	0	0	59	0	11	0	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	960	"AWI"	960	7508	7902	7715	0	0	10	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	1	67	0	0	0	0	0	0	0	0	1	0	0	0	0	0	63	0	7	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	965	"AWI"	965	7554	7963	7769	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	2	100	0	1	0	0	0	0	0	0	2	0	0	0	0	0	75	0	12	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	970	"AWI"	970	7594	8067	7817	0	0	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	100	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	2	2	0	0	0	0	0	0	2	110	0	0	0	0	0	0	2	0	4	0	2	0	0	0	75	0	11	0	0	0	0
