"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
2964	40627	"Aegelsee"	46.64583	7.54333	830	"AWI"	830	12888	14117	13209	0	0	0	0	0.874125874125874	0	5.59440559440559	0	59.0909090909091	0	0	0	0	0	0.174825174825175	0	4.54545454545455	0.174825174825175	0	0	0	0	0	0	0.174825174825175	0	11.3636363636364	0	0	0	0	0	0.174825174825175	0	0	15.2097902097902	0	0	0	0	0	0.174825174825175	0	0.174825174825175	0.699300699300699	0.524475524475524	0	0	0.174825174825175	0.699300699300699	0	0	0.174825174825175
2964	40627	"Aegelsee"	46.64583	7.54333	831.5	"AWI"	831.5	12900.5	14140	13232	0	0	0	0	1.14942528735632	0	5.25451559934319	0	58.4564860426929	0	0	0	0	0	0.328407224958949	0	5.58292282430213	0.821018062397373	0	0	0	0	0	0	0	0	8.21018062397373	0	0	0	0	0	0	0	0	13.7931034482759	0	0	0	0	0	0.328407224958949	0	0.492610837438424	1.80623973727422	1.97044334975369	0	0	0	1.80623973727422	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	832.5	"AWI"	832.5	12910	14160.5	13247	0	0	0	0.170940170940171	1.02564102564103	0	5.81196581196581	0	48.2051282051282	0	0	0	0	0	0.512820512820513	0	6.32478632478632	1.70940170940171	0	0	0	0	0	0	0	0	11.7948717948718	0	0	0	0	0	0.170940170940171	0	0	17.6068376068376	0	0	0	0	0	0	0	0.683760683760684	1.88034188034188	1.1965811965812	0	0	0.170940170940171	2.73504273504274	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	833.5	"AWI"	833.5	12919	14178	13261.5	0	0	0	0.280504908835905	0.701262272089762	0	9.95792426367461	0	47.9663394109397	0.280504908835905	0	0	0.420757363253857	0	0.280504908835905	0	7.43338008415147	1.54277699859748	0	0	0	0	0	0	0	0	9.25666199158485	0	0	0	0.140252454417952	0	0	0	0	15.1472650771388	0	0	0	0	0	0.140252454417952	0	0.701262272089762	2.52454417952314	1.12201963534362	0	0	0	2.10378681626928	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	835	"AWI"	835	12929	14216	13280	0	0	0.510204081632653	0.255102040816327	0.892857142857143	0	8.54591836734694	0	55.1020408163265	0	0	0	0	0	0.637755102040816	0	2.93367346938776	1.14795918367347	0	0	0	0	0	0	0.38265306122449	0	14.1581632653061	0	0	0	0	0	0	0	0	8.41836734693877	0	0	0	0	0	0.510204081632653	0	1.27551020408163	1.65816326530612	1.53061224489796	0	0	0	2.04081632653061	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	836.5	"AWI"	836.5	12936.5	14253	13301.5	0	0	0	0	1.03626943005181	0	4.31778929188256	0	66.3212435233161	0	0	0	0	0	0.518134715025907	0	4.83592400690846	1.20898100172712	0	0	0	0	0	0	0	0	8.80829015544041	0	0	0	0	0	0	0	0	4.49050086355786	0	0	0	0	0	0.690846286701209	0	0.345423143350604	2.41796200345423	4.31778929188256	0	0	0.345423143350604	0.345423143350604	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	838.5	"AWI"	838.5	12953	14278.5	13326	0	0	0	0.166112956810631	1.82724252491694	0	7.47508305647841	0	59.6345514950166	0	0	0	0	0	0.166112956810631	0	1.49501661129568	1.49501661129568	0	0	0	0	0	0	0	0	17.9401993355482	0	0	0	0	0	0	0	0	3.98671096345515	0	0	0	0	0	0.332225913621262	0	0.498338870431894	0.996677740863787	2.82392026578073	0	0	0.332225913621262	0.830564784053156	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	840	"AWI"	840	12962	14297	13348	0	0	0	0.306748466257669	0.766871165644172	0	7.51533742331288	0	46.1656441717791	0.153374233128834	0	0	0	0	0.306748466257669	0	4.14110429447853	1.38036809815951	0	0	0	0	0	0	0	0	28.3742331288344	0	0	0	0	0	0	0	0	2.45398773006135	0	0	0	0	0	0.766871165644172	0	0.613496932515337	2.14723926380368	3.52760736196319	0	0	0	1.22699386503067	0	0.153374233128834	0
2964	40627	"Aegelsee"	46.64583	7.54333	842.5	"AWI"	842.5	12972.5	14351.5	13381.5	0	0	0	0.166112956810631	0.664451827242525	0	7.9734219269103	0	52.6578073089701	0	0	0	0	0	0.498338870431894	0	3.48837209302326	1.16279069767442	0	0.166112956810631	0	0	0	0	0	0	20.5980066445183	0	0	0	0	0	0	0	0	1.82724252491694	0	0	0	0	0	0	0	0.498338870431894	3.15614617940199	5.64784053156146	0	0	0	1.49501661129568	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	845	"AWI"	845	12982	14433	13421	0	0	0	0	0.311526479750779	0	6.38629283489097	0	45.9501557632399	0	0	0	0	0	0.467289719626168	0	5.9190031152648	0.778816199376947	0.311526479750779	0	0	0	0	0	0	0	28.1931464174455	0	0	0	0	0	0	0	0	2.02492211838006	0	0	0	0	0	0.155763239875389	0	0.467289719626168	2.49221183800623	5.14018691588785	0	0	0	1.09034267912773	0	0.155763239875389	0.155763239875389
2964	40627	"Aegelsee"	46.64583	7.54333	847.5	"AWI"	847.5	12991.5	14497	13449	0.194174757281553	0	0	0.388349514563107	0.970873786407767	0	3.49514563106796	0	46.0194174757282	0	0	0	0	0	0.58252427184466	0	5.24271844660194	2.13592233009709	0	0.194174757281553	0	0	0	0	0	0	35.5339805825243	0	0	0	0	0	0	0	0	0.776699029126214	0	0	0	0	0	0.58252427184466	0	0.194174757281553	0.970873786407767	1.94174757281553	0	0	0	0.776699029126214	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	850	"AWI"	850	13001	14552	13481	0	0	0	0.286532951289398	0.429799426934097	0	4.01146131805158	0	36.2464183381089	0	0	0	0	0	0.286532951289398	0	5.58739255014327	5.58739255014327	0	0.143266475644699	0	0	0	0	0	0	40.1146131805158	0	0	0	0	0	0	0	0	0.429799426934097	0	0	0.143266475644699	0	0	0	0	0.573065902578797	1.43266475644699	3.29512893982808	0	0	0.143266475644699	1.28939828080229	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	852.5	"AWI"	852.5	13012.5	14625.5	13516.5	0	0	0	0.151057401812689	0.151057401812689	0	5.74018126888217	0	19.0332326283988	0.151057401812689	0	0	0	0	0.755287009063444	0	3.92749244712991	6.94864048338369	0	0	0	0	0	0	0	0	56.6465256797583	0	0	0	0	0	0	0	0	0.604229607250755	0	0	0	0	0	0.302114803625378	0	0.604229607250755	1.3595166163142	2.7190332326284	0	0	0.302114803625378	0.604229607250755	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	855	"AWI"	855	13022	14698	13547	0	0	0	0	0.341296928327645	0	2.04778156996587	0	4.94880546075085	0	0	0	0	0	1.02389078498294	0	9.89761092150171	9.04436860068259	0	0	0	0	0	0	0.341296928327645	0	69.1126279863481	0	0	0	0	0	0	0	0	1.36518771331058	0	0	0	0	0	0.341296928327645	0	0	0.341296928327645	1.19453924914676	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	856.5	"AWI"	856.5	13029.5	14764	13565	0	0	0	0	0.496277915632754	0	0.992555831265509	0	2.48138957816377	0	0	0	0	0	0.496277915632754	0	5.21091811414392	3.72208436724566	0	0	0	0	0	0	0	0	82.3821339950372	0	0	0	0	0	0	0	0	1.24069478908189	0	0	0	0	0	0	0	0	0	0.744416873449132	0	0.496277915632754	0	0.744416873449132	0	0.496277915632754	0.496277915632754
