"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Paliurus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	100	"AWI"	100	1060	2435	1633	1.01382488479263	0.368663594470046	0.368663594470046	0.645161290322581	0	0.184331797235023	1.29032258064516	0	0.460829493087558	0	0.0921658986175115	0	4.05529953917051	0	0.184331797235023	0	0.460829493087558	12.073732718894	0	0	1.84331797235023	8.94009216589862	0.184331797235023	0	0.276497695852535	0	0	0	0	1.5668202764977	0	3.2258064516129	15.0230414746544	0	1.75115207373272	37.6958525345622	0	0	3.87096774193548	0.368663594470046	0	0.460829493087558	0	1.29032258064516	0.921658986175115	0.368663594470046	0.0921658986175115	0.276497695852535	0	0	0	0.645161290322581	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	110	"AWI"	110	1219	2717	1876	0.431034482758621	0.538793103448276	0.107758620689655	0.107758620689655	0	0	0.754310344827586	0	0.107758620689655	0	0.107758620689655	0	1.61637931034483	0	0	0	0.21551724137931	17.5646551724138	0.107758620689655	0	0.431034482758621	11.6379310344828	0.21551724137931	0	0.538793103448276	1.18534482758621	0	0	0	1.83189655172414	0	2.04741379310345	16.4870689655172	0	2.04741379310345	33.7284482758621	0	0	4.41810344827586	0.969827586206897	0.21551724137931	0	0	1.07758620689655	0.646551724137931	0.107758620689655	0	0.323275862068966	0	0	0	0.431034482758621	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	120	"AWI"	120	1414	3007	2128	0.715563506261181	0.0894454382826476	0.268336314847943	0.35778175313059	0	0.0894454382826476	1.34168157423971	0	0.35778175313059	0	0	0	2.05724508050089	0	0	0	0.983899821109123	19.6779964221825	0	0	0.715563506261181	9.66010733452594	0.268336314847943	0	0.35778175313059	0.626118067978533	0	0.0894454382826476	0	1.78890876565295	0	2.86225402504472	14.4007155635063	0	1.61001788908766	32.1109123434705	0	0	5.09838998211091	0.536672629695885	0.447227191413238	0.178890876565295	0.178890876565295	0.983899821109123	1.43112701252236	0.178890876565295	0	0.35778175313059	0	0	0.178890876565295	0	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	130	"AWI"	130	1630	3275	2380	5.56257901390645	0	0.505689001264223	0.505689001264223	0	0.126422250316056	0	0	0.758533501896334	0	0	0	16.4348925410872	0	0	0	0.379266750948167	9.60809102402023	0	0.126422250316056	0.505689001264223	4.67762326169406	0.252844500632111	0	0.252844500632111	0	0	0	0	0	0	13.4007585335019	16.6877370417193	0	1.01137800252845	22.629582806574	0	0	4.04551201011378	0	0	0	0.505689001264223	1.26422250316056	0.632111251580278	0	0	0.126422250316056	0	0	0	0	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	140	"AWI"	140	1844	3518	2630	2.78276481149013	0.0897666068222621	0.897666068222621	0.179533213644524	0	0	0	0	1.16696588868941	0	0.0897666068222621	0	27.8276481149013	0	0	0	0.359066427289048	14.0933572710952	0	0	0.359066427289048	2.42369838420108	0.179533213644524	0.0897666068222621	0.0897666068222621	0	0	0	0	0	0	8.07899461400359	11.8491921005386	0	0.807899461400359	23.3393177737882	0	0	3.14183123877917	0.0897666068222621	0	0	0.269299820466786	0.897666068222621	0.538599640933573	0	0	0.0897666068222621	0.179533213644524	0.0897666068222621	0	0	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	150	"AWI"	150	2067	3771	2870	0.109409190371991	0	0.601750547045952	0.164113785557987	0	0.109409190371991	0.218818380743982	0	7.22100656455142	0	0.437636761487965	0	19.3107221006565	0	0	0	1.2035010940919	17.6148796498906	0	0.218818380743982	0.328227571115974	1.09409190371991	0.164113785557987	0	0.0547045951859956	0	0	0	0.0547045951859956	2.62582056892779	0	0.656455142231947	0	0	1.64113785557987	38.019693654267	0	0	5.74398249452954	0	0	0	0.711159737417943	0.711159737417943	0.984682713347921	0	0	0	0	0	0	0	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	160	"AWI"	160	2309	4038	3127	0	0.126103404791929	0.819672131147541	0.315258511979823	0.126103404791929	0.126103404791929	0.126103404791929	0	11.2232030264817	0	0	0	10.1513240857503	0	0	0	1.00882723833544	22.3203026481715	0	0.315258511979823	0.0630517023959647	1.0718789407314	0	0	0	0	0	0	0.0630517023959647	2.1437578814628	0	0.504413619167718	0	0	2.64817150063052	40.1639344262295	0	0.0630517023959647	5.48549810844893	0	0	0	0.315258511979823	0.756620428751576	0	0	0	0	0	0	0	0	0.0630517023959647
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	170	"AWI"	170	2569	4273	3363	0.0997008973080758	0.0498504486540379	0.747756729810568	0.149551345962114	0.149551345962114	0	0.249252243270189	0	8.62412761714855	0	0.0997008973080758	0	13.5593220338983	0	0.0498504486540379	0	0.847457627118644	16.2512462612164	0	0.0997008973080758	0.0997008973080758	1.14656031904287	0.0498504486540379	0.0997008973080758	0.0997008973080758	0	0	0	0	1.74476570289133	0	0.348953140578265	0	0	6.33100697906281	44.8155533399801	0	0	3.14057826520439	0.0498504486540379	0	0	0.199401794616152	0.199401794616152	0.448654037886341	0	0	0	0.249252243270189	0	0	0	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	180	"AWI"	180	2834	4495	3613	3.99221032132425	0	1.55793573515093	0.584225900681597	0	0	0	0	4.28432327166504	0	0	0	0.584225900681597	0	0	0	1.85004868549172	15.87147030185	0	0.194741966893866	0.194741966893866	2.62901655306719	0	0	0.0973709834469328	0	0	0	0	5.16066212268744	0	11.8792599805258	0	0	1.16845180136319	43.7195715676728	0	0.0973709834469328	2.33690360272639	0	0	0	0.584225900681597	0	1.07108081791626	0	0	0	2.14216163583252	0	0	0	0
15812	24325	"Elatia-Rhodopes"	41.47972	24.32583	190	"AWI"	190	3015	4874	3847	5.49828178694158	0.343642611683849	1.3745704467354	0.687285223367698	0	0.229095074455899	0.343642611683849	0	7.44558991981672	0	0.11454753722795	0	1.94730813287514	0	0	0	2.29095074455899	13.0584192439863	0	0.687285223367698	0.229095074455899	2.86368843069874	0	0	0.11454753722795	0	0	0	0.572737686139748	3.89461626575029	0	11.9129438717068	0	0	0.801832760595647	35.2806414662085	0	0	4.12371134020619	0	0	0	0.801832760595647	0.11454753722795	1.60366552119129	0	0	0	3.32187857961054	0.343642611683849	0	0	0
