"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Colchicaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	284	"AWI"	284	4190	4581	4395	82	4	55	0	0	0	1	0	0	0	36	0	0	2	0	0	1	0	0	0	83	16	0	11	0	0	131	0	24	0	0	1	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	285	"AWI"	285	4194	4596	4407	85	2	61	0	0	0	0	1	0	0	30	0	0	2	0	0	0	0	0	0	76	7	0	16	0	0	125	0	12	0	0	0	0	1	0	0	0	0	7	15	0	0	0	0	0	0	0	1	49	0	0	2	0	1	0	1	0	0	0	5	2	4	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	286	"AWI"	286	4211	4599	4417	55	0	74	0	0	0	0	1	0	0	40	0	0	6	0	0	0	0	0	0	83	9	0	12	0	0	115	0	10	0	0	0	0	1	0	0	0	0	4	8	0	0	0	0	0	0	0	0	46	0	0	0	0	4	0	0	0	0	0	1	6	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	288	"AWI"	288	4236	4605	4438	105	0	62	0	0	0	0	1	0	0	42	1	0	1	0	0	0	0	0	0	73	5	0	16	0	0	137	0	10	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	45	0	0	0	0	2	0	0	0	1	0	4	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	290	"AWI"	290	4252	4619	4456	73	0	85	1	0	0	1	1	0	0	42	0	0	2	0	0	0	0	1	0	95	4	0	20	0	0	120	0	10	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	1	61	0	0	0	2	1	0	1	0	0	0	3	11	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	292	"AWI"	292	4264	4633	4477	78	0	100	0	0	0	0	3	0	0	23	0	0	1	0	0	0	0	0	0	95	13	0	21	0	0	146	0	5	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	294	"AWI"	294	4278	4652	4495	72	1	79	1	0	0	0	0	0	0	40	0	0	2	0	0	0	0	0	0	86	8	0	25	0	0	127	0	15	0	0	0	1	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	64	0	0	0	1	1	0	0	0	0	0	5	5	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	296	"AWI"	296	4309	4666	4513	89	2	81	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	94	5	0	12	0	0	116	0	8	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	1	0	4	9	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	298	"AWI"	298	4361	4673	4533	81	2	66	0	0	0	0	0	0	0	27	0	0	1	0	0	0	0	0	0	91	2	0	8	0	0	110	0	11	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	1	0	0	49	0	0	0	0	0	0	0	0	1	0	8	3	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	300	"AWI"	300	4403	4683	4551	52	1	69	0	0	0	0	2	0	0	51	0	0	1	0	0	0	0	0	0	99	6	0	12	0	0	140	0	12	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	1	1	0	97	0	0	0	0	1	0	0	0	0	0	7	6	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	302	"AWI"	302	4431	4694	4571	186	0	60	0	0	0	1	3	0	0	31	0	0	1	0	0	0	0	0	0	75	0	0	9	0	0	112	0	16	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	1	0	0	0	9	5	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	304	"AWI"	304	4453	4708	4593	85	0	100	0	0	0	0	1	0	0	57	0	0	2	0	0	0	0	0	0	70	7	0	22	0	0	150	0	16	0	0	0	1	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	79	0	0	0	1	2	1	0	0	1	0	12	11	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	306	"AWI"	306	4481	4722	4610	89	1	108	0	0	0	0	1	0	0	58	0	0	0	0	0	0	0	0	0	90	8	0	25	0	0	148	0	21	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	6	9	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	308	"AWI"	308	4510	4728	4624	62	1	104	0	0	0	0	3	0	0	58	1	0	3	0	0	0	0	0	0	123	6	0	16	0	0	145	0	17	0	0	0	0	0	0	0	1	0	5	6	0	0	0	0	0	0	0	0	72	0	0	0	0	2	0	0	0	0	0	4	14	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	310	"AWI"	310	4534	4738	4638	89	0	80	0	0	0	0	2	0	0	50	0	0	2	0	0	0	0	0	0	73	7	0	8	0	0	121	0	10	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	61	0	0	0	1	3	1	0	0	0	0	4	9	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	312	"AWI"	312	4546	4749	4653	64	2	73	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	94	2	0	5	0	0	99	0	21	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	78	0	0	0	2	0	0	0	0	0	0	7	6	2	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	314	"AWI"	314	4554	4769	4669	82	3	86	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	168	7	0	0	0	0	157	0	18	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	94	0	0	0	1	1	1	0	0	1	0	16	11	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	316	"AWI"	316	4568	4781	4683	60	2	75	0	0	0	0	1	0	0	28	0	0	0	0	0	0	0	0	0	117	7	0	0	0	0	132	0	25	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	1	0	0	76	0	0	0	1	1	0	0	0	0	0	10	3	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	318	"AWI"	318	4584	4788	4696	89	1	70	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	159	5	0	0	0	0	93	0	27	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	71	0	0	0	0	2	0	0	0	0	0	19	14	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	320	"AWI"	320	4598	4794	4708	114	2	70	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	94	2	0	0	0	0	117	0	25	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	54	0	0	0	0	1	0	0	0	0	0	5	9	0	0	1
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	322	"AWI"	322	4609	4802	4720	55	2	58	0	0	0	0	1	0	0	29	0	0	0	0	0	0	0	0	0	103	7	0	0	0	0	85	0	30	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	324	"AWI"	324	4618	4816	4732	102	2	78	0	0	0	0	2	0	0	25	0	0	0	0	0	0	0	0	0	104	6	0	2	0	0	112	0	22	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	0	1	0	0	68	0	0	0	0	0	0	0	0	0	0	14	7	3	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	326	"AWI"	326	4633	4827	4747	100	3	76	0	0	0	2	0	0	0	32	0	0	1	0	0	0	0	0	0	82	4	0	12	0	0	155	0	19	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	85	0	0	0	0	1	0	0	0	1	0	10	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	328	"AWI"	328	4650	4833	4763	111	3	83	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	126	9	0	8	0	0	97	0	26	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	1	67	0	0	0	0	0	0	0	0	1	0	12	10	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	330	"AWI"	330	4664	4844	4780	85	2	83	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	89	10	0	8	0	0	81	0	30	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	332	"AWI"	332	4674	4866	4795	158	3	57	0	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	119	11	0	7	0	0	86	0	46	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	69	0	0	0	0	1	0	1	0	2	0	12	14	1	1	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	334	"AWI"	334	4682	4897	4810	75	2	69	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	128	2	0	0	0	0	78	0	36	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	43	0	0	0	0	1	2	0	0	0	0	9	6	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	336	"AWI"	336	4701	4918	4826	46	1	80	1	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	170	4	0	4	0	0	62	0	32	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	69	0	0	0	0	2	0	0	0	2	0	9	13	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	338	"AWI"	338	4723	4931	4844	107	0	77	0	0	0	0	0	0	0	25	0	0	1	0	0	0	0	0	0	139	9	0	10	0	0	80	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	1	0	8	10	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	340	"AWI"	340	4741	4954	4860	110	1	80	0	0	0	0	0	0	0	23	0	0	2	0	0	0	0	0	0	95	8	0	5	0	0	68	0	35	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	65	0	0	0	0	3	0	0	0	1	0	9	10	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	342	"AWI"	342	4755	4980	4876	96	0	186	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	171	4	0	5	0	0	50	0	27	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	344	"AWI"	344	4768	5012	4892	65	2	109	0	0	0	1	0	0	0	8	0	0	1	0	0	0	0	0	0	173	1	0	4	0	0	31	0	40	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	1	0	0	0	7	24	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	346	"AWI"	346	4787	5032	4907	138	0	92	0	0	0	3	0	0	0	17	0	0	0	0	0	0	0	0	0	123	4	0	5	0	0	50	0	46	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	0	4	15	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	348	"AWI"	348	4816	5040	4923	104	0	110	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	156	7	0	6	0	0	41	0	39	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	36	0	0	0	0	3	1	0	0	1	0	7	24	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	350	"AWI"	350	4839	5052	4940	178	1	114	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	147	2	0	14	0	0	48	0	20	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	1	0	5	28	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	352	"AWI"	352	4853	5067	4957	150	0	100	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	134	2	0	0	0	0	35	0	27	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	2	25	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	354	"AWI"	354	4864	5084	4974	166	0	134	1	0	0	1	1	0	0	23	0	0	0	0	0	0	0	0	0	196	1	0	19	0	0	43	0	29	0	0	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	7	27	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	356	"AWI"	356	4887	5099	4990	86	1	104	0	1	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	137	1	0	19	0	0	32	0	26	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	2	25	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	358	"AWI"	358	4920	5105	5006	115	0	123	0	0	0	2	2	0	0	8	0	0	0	0	0	0	0	0	0	149	3	0	9	0	0	27	0	17	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	10	25	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	360	"AWI"	360	4950	5116	5024	135	0	101	0	0	0	0	1	0	0	16	0	0	1	0	0	0	0	0	0	135	10	0	0	0	0	19	0	26	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	46	0	0	1	0	0	0	0	0	2	0	4	13	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	362	"AWI"	362	4975	5127	5039	199	0	98	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	105	5	0	5	0	0	19	0	32	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	36	0	0	0	0	2	0	1	0	0	0	7	29	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	364	"AWI"	364	4989	5140	5054	205	0	68	0	1	0	0	2	0	0	18	0	0	0	0	0	0	0	0	0	126	5	0	10	0	0	12	0	39	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	39	0	0	0	0	2	0	0	0	1	0	4	27	1	1	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	366	"AWI"	366	5005	5152	5066	301	1	38	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	75	3	0	3	1	0	16	0	46	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	1	0	5	18	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	368	"AWI"	368	5029	5160	5077	183	2	49	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	69	9	0	3	0	0	21	0	42	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	8	13	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	370	"AWI"	370	5047	5171	5089	345	1	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	26	2	0	0	0	0	19	0	18	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	372	"AWI"	372	5055	5183	5101	335	0	20	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	41	2	0	0	0	0	30	0	19	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	374	"AWI"	374	5060	5201	5113	205	0	41	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	51	5	0	0	0	0	20	0	24	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	1	0	2	18	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	376	"AWI"	376	5064	5215	5126	137	2	62	0	0	0	1	1	0	0	19	0	0	0	0	0	0	0	0	0	87	8	0	4	0	0	90	0	23	0	0	0	1	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	51	0	0	0	1	0	0	0	0	0	0	3	11	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	378	"AWI"	378	5070	5223	5136	194	0	49	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	76	3	0	0	0	0	60	0	16	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	47	0	0	0	1	0	0	0	0	0	0	8	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	380	"AWI"	380	5075	5234	5148	230	0	65	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	87	3	0	3	0	0	43	0	17	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	5	13	0	0	1
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	382	"AWI"	382	5079	5243	5159	181	0	38	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	42	5	0	0	0	0	32	0	15	0	0	0	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	36	0	0	0	0	1	0	0	0	1	0	7	9	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	384	"AWI"	384	5083	5258	5171	180	3	45	0	0	0	0	2	0	0	29	1	0	8	0	0	0	0	0	0	75	12	0	0	2	0	59	0	15	0	0	0	0	0	0	0	0	0	6	28	0	0	0	0	0	0	0	0	62	0	0	0	2	1	0	0	0	2	0	4	11	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	386	"AWI"	386	5090	5269	5180	180	0	42	0	0	0	0	0	0	0	23	0	0	3	0	0	0	0	0	0	76	3	0	9	0	0	40	0	9	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	49	0	0	0	1	0	0	0	0	1	0	8	9	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	388	"AWI"	388	5101	5282	5189	219	2	38	0	0	0	0	1	0	0	9	0	0	4	0	0	0	0	0	0	48	4	0	0	0	0	23	0	13	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	57	0	0	0	1	0	0	0	0	1	0	6	13	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	390	"AWI"	390	5108	5296	5199	124	0	63	0	0	0	0	1	0	0	21	0	0	1	0	0	0	0	0	0	76	6	0	0	0	0	46	0	27	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	81	0	0	0	1	3	0	0	0	1	0	9	8	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	392	"AWI"	392	5114	5318	5207	94	1	69	0	0	0	0	0	0	0	28	1	0	2	0	0	0	0	0	0	81	11	0	6	0	0	48	0	26	0	1	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	56	0	0	0	2	1	0	0	0	0	0	8	7	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	394	"AWI"	394	5120	5341	5215	32	0	77	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	110	7	0	0	0	0	81	0	29	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	81	0	0	0	0	1	0	1	0	2	0	11	20	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	396	"AWI"	396	5128	5358	5223	35	3	83	0	0	0	0	4	0	0	32	0	0	0	0	0	0	0	0	0	130	8	0	0	0	0	13	0	21	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	162	0	0	0	1	1	0	0	0	0	0	17	19	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	398	"AWI"	398	5137	5374	5232	14	2	90	1	0	0	0	0	0	0	30	0	0	1	0	0	0	0	0	0	129	17	0	0	0	0	18	0	21	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	16	10	0	0	1
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	400	"AWI"	400	5147	5395	5239	26	0	53	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	129	4	0	0	0	0	14	0	23	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	165	0	0	0	0	1	0	0	0	1	0	13	4	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	402	"AWI"	402	5152	5423	5245	47	1	82	0	0	0	0	1	0	0	72	0	0	4	0	0	0	0	0	0	103	10	0	8	0	0	42	0	22	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	86	0	0	0	2	0	0	0	0	0	0	9	5	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	404	"AWI"	404	5158	5445	5253	114	2	65	0	0	0	0	3	0	0	43	0	0	1	0	0	0	0	0	0	58	3	0	19	0	0	109	0	11	0	0	1	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	60	0	0	0	1	0	0	0	0	0	0	2	13	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	406	"AWI"	406	5172	5463	5261	56	1	63	2	0	0	0	2	0	0	40	0	0	4	0	0	0	0	0	0	64	1	0	9	0	0	108	0	6	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	69	0	0	0	1	1	0	0	0	0	0	1	5	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	408	"AWI"	408	5189	5486	5273	62	1	51	0	0	0	0	1	0	0	55	0	0	9	0	0	0	0	0	0	51	4	0	0	0	0	75	0	13	0	0	0	1	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	83	0	0	0	1	3	1	0	0	0	0	3	5	1	0	1
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	410	"AWI"	410	5201	5509	5285	113	2	136	0	0	0	0	6	0	0	89	1	0	10	0	0	0	0	0	0	140	6	0	27	0	0	188	1	10	0	0	0	1	0	0	0	0	0	35	11	0	0	0	0	0	1	0	1	142	0	0	0	5	1	0	0	0	0	0	6	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	412	"AWI"	412	5207	5533	5299	63	0	66	0	0	0	0	3	0	0	22	0	0	5	0	0	0	0	0	0	51	1	0	11	0	0	96	0	11	0	0	0	0	0	0	0	0	0	29	4	0	0	0	0	0	0	0	0	81	0	0	0	3	0	0	0	0	0	0	2	7	2	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	414	"AWI"	414	5214	5559	5312	82	1	78	0	0	0	0	3	0	0	39	0	0	0	0	0	0	0	0	0	73	1	0	0	0	0	62	0	21	0	0	0	0	0	0	0	1	0	6	2	0	0	0	0	0	0	0	1	102	0	0	1	3	0	0	0	0	0	0	6	16	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	416	"AWI"	416	5235	5581	5336	39	3	85	0	1	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	152	5	0	0	0	0	20	0	24	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	20	21	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	418	"AWI"	418	5257	5592	5374	26	3	71	0	0	0	0	2	0	0	24	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	25	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	23	20	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	420	"AWI"	420	5271	5612	5417	32	1	75	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	117	8	0	0	0	0	23	0	29	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	27	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	422	"AWI"	422	5281	5646	5455	7	3	66	0	0	0	2	5	0	0	34	0	0	0	0	0	0	0	0	0	128	2	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	191	0	0	0	0	0	1	0	0	0	0	24	16	1	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	424	"AWI"	424	5290	5674	5490	13	3	72	0	0	0	0	4	0	0	40	0	0	0	0	0	0	0	0	0	141	5	0	5	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	196	0	0	0	0	1	0	0	0	0	0	26	8	0	0	0
24246	42685	"Wildseemoor-Kaltenbronn"	48.7144	8.4594	426	"AWI"	426	5350	5706	5527	7	3	76	0	0	0	1	1	0	0	55	0	0	0	0	0	0	0	0	0	135	4	0	0	0	0	11	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	32	11	1	0	0
