"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Juglans"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Salix"	"Tilia"	"Ulmus"
3409	4417	"Sibista"	43.23333	41.43056	37	"AWI"	37	635	1000	796	4.02476780185759	24.1486068111455	1.54798761609907	1.23839009287926	0	3.09597523219814	0	0	0	3.09597523219814	0.309597523219814	0	3.40557275541796	19.1950464396285	0	1.54798761609907	3.71517027863777	0	1.85758513931889	0	0.309597523219814	1.85758513931889	20.4334365325077	0	0	3.71517027863777	3.09597523219814	0.619195046439629	2.1671826625387	0	0	0.309597523219814	0.309597523219814
3409	4417	"Sibista"	43.23333	41.43056	40	"AWI"	40	713	1074	873	6.34920634920635	19.8412698412698	2.77777777777778	2.38095238095238	0	6.74603174603175	0	0	4.36507936507936	1.19047619047619	0	0	7.93650793650794	15.8730158730159	0	0	3.96825396825397	0.396825396825397	0.793650793650794	0	1.58730158730159	1.98412698412698	15.8730158730159	0.793650793650794	0	2.77777777777778	1.19047619047619	1.19047619047619	0	0.396825396825397	0.396825396825397	0.396825396825397	0.793650793650794
3409	4417	"Sibista"	43.23333	41.43056	42	"AWI"	42	766	1144	935	5.33333333333333	20	0.444444444444444	0.444444444444444	0.444444444444444	0.444444444444444	0	0	0	1.77777777777778	0	0	3.11111111111111	35.5555555555556	0	2.22222222222222	0.888888888888889	0.444444444444444	1.77777777777778	0	0.444444444444444	1.33333333333333	15.5555555555556	0	1.33333333333333	5.33333333333333	1.77777777777778	0	0.888888888888889	0	0	0	0.444444444444444
3409	4417	"Sibista"	43.23333	41.43056	43	"AWI"	43	782	1198	964	0.904977375565611	25.7918552036199	4.97737556561086	2.26244343891403	0.452488687782805	8.1447963800905	0	0	0	0.452488687782805	2.26244343891403	0	8.1447963800905	15.8371040723982	0	0.904977375565611	2.26244343891403	0	1.35746606334842	0.452488687782805	0	0	8.5972850678733	0	5.88235294117647	8.1447963800905	0.452488687782805	1.35746606334842	0	0.904977375565611	0	0	0.452488687782805
3409	4417	"Sibista"	43.23333	41.43056	45	"AWI"	45	806	1333	1021	3.32225913621263	33.8870431893688	3.32225913621263	1.66112956810631	0.664451827242525	6.64451827242525	0	0	0	3.32225913621263	0.332225913621262	0	5.3156146179402	0.332225913621262	0	0.332225913621262	0.996677740863787	0	1.32890365448505	0.996677740863787	0.664451827242525	3.32225913621263	18.2724252491694	0	2.6578073089701	7.30897009966777	3.32225913621263	0	0.996677740863787	0.664451827242525	0	0.332225913621262	0
3409	4417	"Sibista"	43.23333	41.43056	47	"AWI"	47	866	1383	1089	2.08333333333333	31.25	1.5625	3.125	1.04166666666667	3.64583333333333	0.520833333333333	0.520833333333333	0	1.5625	1.5625	0	8.33333333333333	5.72916666666667	0	0.520833333333333	3.64583333333333	0	0.520833333333333	0.520833333333333	1.04166666666667	2.08333333333333	16.1458333333333	0	0.520833333333333	3.125	1.5625	3.125	4.16666666666667	0	0	0.520833333333333	1.5625
3409	4417	"Sibista"	43.23333	41.43056	50	"AWI"	50	916	1510	1185	0	21.6981132075472	2.83018867924528	2.83018867924528	0.471698113207547	9.90566037735849	0	0	0	14.1509433962264	0.471698113207547	0	5.66037735849057	5.18867924528302	0	2.35849056603774	0.943396226415094	0	3.77358490566038	1.88679245283019	0	0.471698113207547	1.88679245283019	0	0	3.77358490566038	14.1509433962264	0	5.18867924528302	1.41509433962264	0	0.943396226415094	0
3409	4417	"Sibista"	43.23333	41.43056	52	"AWI"	52	988	1552	1257	2.32558139534884	33.3333333333333	0.775193798449612	2.32558139534884	2.32558139534884	13.1782945736434	0	0	0	5.42635658914729	0.775193798449612	0	7.75193798449612	0.775193798449612	0	0	1.55038759689922	0	0.775193798449612	0	0.775193798449612	2.32558139534884	13.953488372093	0	0	5.42635658914729	5.42635658914729	0	0	0	0	0	0.775193798449612
3409	4417	"Sibista"	43.23333	41.43056	55	"AWI"	55	1054	1655	1358	0.760456273764259	49.8098859315589	2.28136882129278	3.80228136882129	1.14068441064639	1.14068441064639	0	0	0	2.6615969581749	0.760456273764259	0	6.08365019011407	2.6615969581749	0	1.52091254752852	1.14068441064639	0	3.80228136882129	0.380228136882129	0.380228136882129	0.760456273764259	7.98479087452472	0	4.94296577946768	1.52091254752852	3.04182509505703	0.380228136882129	2.28136882129278	0.380228136882129	0	0	0.380228136882129
3409	4417	"Sibista"	43.23333	41.43056	58	"AWI"	58	1165	1718	1459	1.57068062827225	45.0261780104712	2.61780104712042	0	0.523560209424084	8.90052356020942	0	0	0	12.0418848167539	0	0	10.4712041884817	2.61780104712042	0	0.523560209424084	0	0	0	0	0	0.523560209424084	3.1413612565445	0	0	0	12.0418848167539	0	0	0	0	0	0
3409	4417	"Sibista"	43.23333	41.43056	61	"AWI"	61	1269	1797	1555	5.26315789473684	22.1052631578947	1.05263157894737	0.526315789473684	1.05263157894737	5.78947368421053	0	0	0	2.63157894736842	0	0	10.5263157894737	6.31578947368421	0	0	1.05263157894737	0.526315789473684	0	0	0.526315789473684	3.15789473684211	30.5263157894737	0.526315789473684	1.05263157894737	2.10526315789474	2.63157894736842	0.526315789473684	2.10526315789474	0	0	0	0
3409	4417	"Sibista"	43.23333	41.43056	63	"AWI"	63	1362	1835	1619	4.4	35.2	2.4	1.2	0	4.4	0	2	4.8	2.8	0.8	0	4	1.2	0	1.6	0	0	1.2	0	1.2	2.4	20.8	0	2	1.6	2.8	0.4	2	0	0	0.4	0.4
3409	4417	"Sibista"	43.23333	41.43056	65	"AWI"	65	1418	1893	1686	6.09756097560976	15.8536585365854	1.21951219512195	0.609756097560976	0.609756097560976	4.8780487804878	0	0	7.31707317073171	4.8780487804878	0	0.609756097560976	6.09756097560976	1.21951219512195	0	0	1.21951219512195	0	1.21951219512195	0	1.21951219512195	7.31707317073171	32.9268292682927	0	0.609756097560976	1.21951219512195	4.8780487804878	0	0	0	0	0	0
3409	4417	"Sibista"	43.23333	41.43056	68	"AWI"	68	1602	1951	1775	1.35135135135135	25.6756756756757	0.675675675675676	5.40540540540541	0	5.40540540540541	0	0	8.78378378378378	13.5135135135135	0.675675675675676	0	2.02702702702703	0	0	0	0.675675675675676	0	1.35135135135135	0	0	5.40540540540541	5.40540540540541	0.675675675675676	5.40540540540541	0.675675675675676	13.5135135135135	0.675675675675676	2.02702702702703	0	0	0.675675675675676	0
3409	4417	"Sibista"	43.23333	41.43056	73	"AWI"	73	1734	2199	1932	16.1290322580645	19.8924731182796	0	0	0	2.1505376344086	0	0	1.61290322580645	3.2258064516129	0	1.0752688172043	4.3010752688172	1.61290322580645	0	0.537634408602151	0.537634408602151	0	0.537634408602151	0	0.537634408602151	5.37634408602151	38.7096774193548	0	0	0	3.76344086021505	0	0	0	0	0	0
3409	4417	"Sibista"	43.23333	41.43056	74	"AWI"	74	1750	2288	1960	9.09090909090909	18.9723320158103	1.18577075098814	0	0	7.11462450592885	0	0	3.55731225296443	3.95256916996047	0	0	1.58102766798419	0	0	0	0	0	0	0	0	4.34782608695652	42.2924901185771	0	1.18577075098814	2.37154150197628	3.95256916996047	0	0	0	0	0.395256916996047	0
3409	4417	"Sibista"	43.23333	41.43056	78	"AWI"	78	1826	2512	2085	2.06896551724138	27.5862068965517	6.20689655172414	4.82758620689655	0.344827586206897	6.20689655172414	0	0	0	2.75862068965517	5.17241379310345	0	10.3448275862069	3.79310344827586	0.344827586206897	1.72413793103448	0.689655172413793	0	0.344827586206897	0.344827586206897	1.03448275862069	0.689655172413793	16.551724137931	0.344827586206897	2.06896551724138	0.344827586206897	2.75862068965517	0.344827586206897	1.37931034482759	1.03448275862069	0	0.344827586206897	0.344827586206897
3409	4417	"Sibista"	43.23333	41.43056	82	"AWI"	82	1900	2725	2217	2.13675213675214	26.9230769230769	1.28205128205128	1.70940170940171	0.854700854700855	2.99145299145299	0	0	2.56410256410256	2.99145299145299	0	0.427350427350427	5.12820512820513	1.70940170940171	0	0	0.854700854700855	0	0.427350427350427	0.427350427350427	1.28205128205128	17.9487179487179	23.9316239316239	0	0.427350427350427	2.99145299145299	2.99145299145299	0	0	0	0	0	0
3409	4417	"Sibista"	43.23333	41.43056	87	"AWI"	87	2000	2968	2377	2.82258064516129	11.2903225806452	2.41935483870968	2.41935483870968	0	16.9354838709677	0	0	0	14.5161290322581	0.806451612903226	0	2.41935483870968	0	0	0	0.806451612903226	0	1.61290322580645	0.403225806451613	0.403225806451613	1.20967741935484	22.9838709677419	0	3.2258064516129	0	14.5161290322581	0	0.403225806451613	0.403225806451613	0	0.403225806451613	0
