"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Zelkova"
23441	40441	"Mont Roux"	46.46832	6.1616	212	"AWI"	212	11737	13166	12547	0	0	0	1	0	0	30	0	13	0	0	1	0	0	2	10	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	334	0	0	54	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	214	"AWI"	214	11847	13197	12591	0	0	0	3	0	0	20	0	27	0	0	0	0	0	4	12	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	869	0	0	67	0	0	1	0	0	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	216	"AWI"	216	11948	13229	12642	0	0	0	2	0	0	15	0	10	0	0	0	0	0	5	17	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	600	0	0	57	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	218	"AWI"	218	12051	13254	12689	0	0	0	3	0	0	30	0	14	2	0	0	0	0	5	16	0	0	0	38	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	670	0	0	59	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	220	"AWI"	220	12141	13286	12740	0	0	0	1	0	0	28	0	25	0	0	0	0	0	2	11	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	700	0	0	51	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	222	"AWI"	222	12231	13327	12791	0	0	0	3	0	0	27	0	17	0	0	0	0	0	5	20	0	0	0	56	2	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1077	0	0	75	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	224	"AWI"	224	12304	13379	12845	0	0	0	2	0	0	15	0	24	0	0	0	0	0	2	11	0	0	0	23	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	519	0	0	60	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	226	"AWI"	226	12353	13420	12898	0	0	0	4	0	0	27	0	21	1	0	0	0	0	0	11	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	599	0	0	63	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	228	"AWI"	228	12423	13467	12951	0	0	0	2	0	0	26	0	26	1	0	0	0	0	2	6	0	0	0	35	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	592	0	0	58	0	0	0	0	0	2	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	230	"AWI"	230	12508	13497	13004	0	0	0	0	1	0	26	0	64	0	0	0	0	0	0	2	2	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	382	0	0	76	0	0	0	0	0	1	0	0	1	4	3	0	0	0	0	0	6	0	0	1	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	232	"AWI"	232	12591	13528	13056	0	0	0	0	0	0	45	0	124	0	0	0	0	0	0	8	0	0	0	38	1	0	0	0	0	0	0	0	0	0	1	0	7	1	0	0	0	0	403	0	0	72	0	0	0	0	0	0	0	0	2	4	11	0	0	0	0	0	2	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	234	"AWI"	234	12643	13588	13105	0	0	0	0	0	0	13	0	15	0	0	0	0	0	0	5	0	0	0	32	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	497	0	0	28	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	236	"AWI"	236	12690	13648	13153	0	0	0	1	0	0	17	0	26	1	0	0	0	0	2	2	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0	29	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2
23441	40441	"Mont Roux"	46.46832	6.1616	238	"AWI"	238	12726	13721	13205	0	0	0	0	0	0	13	0	33	0	0	1	0	0	0	4	0	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	0	0	51	0	0	0	0	1	0	0	0	2	2	1	0	0	2	0	0	1	0	0	0	0	1
23441	40441	"Mont Roux"	46.46832	6.1616	240	"AWI"	240	12759	13807	13251	0	0	0	1	0	0	13	0	24	0	0	0	0	0	0	6	0	0	0	19	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	500	0	0	41	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	242	"AWI"	242	12796	13908	13298	0	1	0	0	2	0	22	0	64	0	0	2	0	0	0	4	0	0	1	19	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	269	0	0	73	0	0	1	0	1	2	0	0	1	1	2	0	0	0	0	0	3	0	0	1	0	3
23441	40441	"Mont Roux"	46.46832	6.1616	244	"AWI"	244	12824	14018	13345	0	0	0	1	0	0	38	0	74	0	0	0	0	0	3	6	0	0	0	36	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	234	0	0	141	0	0	3	0	0	4	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1
23441	40441	"Mont Roux"	46.46832	6.1616	246	"AWI"	246	12842	14148	13389	0	0	1	0	1	0	14	0	43	0	0	0	0	0	1	1	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	49	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	248	"AWI"	248	12865	14279	13436	0	0	0	0	1	0	8	0	29	0	0	0	0	0	2	1	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	429	0	0	33	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	250	"AWI"	250	12918	14315	13486	0	0	0	0	0	0	38	0	110	0	0	0	0	0	1	6	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	75	0	0	0	0	0	0	1	0	3	1	4	0	0	0	0	0	7	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	252	"AWI"	252	12967	14353	13535	0	0	0	1	0	0	18	0	45	0	0	0	0	0	2	1	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	383	0	0	69	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	254	"AWI"	254	13009	14399	13586	0	0	0	0	0	0	26	0	37	0	0	0	0	0	0	2	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	663	0	0	65	0	0	1	0	0	0	0	0	2	2	5	0	0	0	0	0	5	0	0	0	0	1
23441	40441	"Mont Roux"	46.46832	6.1616	256	"AWI"	256	13046	14456	13636	0	0	0	2	0	0	14	0	40	0	0	0	0	0	1	3	0	0	0	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	464	0	0	39	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	258	"AWI"	258	13075	14507	13684	0	0	0	1	0	0	19	0	33	0	0	2	0	0	1	3	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	556	0	0	49	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	260	"AWI"	260	13096	14581	13732	0	0	0	1	3	0	47	0	126	0	0	0	0	0	0	3	0	0	1	26	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	215	0	0	113	0	0	0	2	1	0	0	0	4	3	2	0	0	0	0	0	5	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	262	"AWI"	262	13124	14658	13776	0	0	0	0	2	0	85	0	212	2	0	0	0	0	0	3	0	0	0	13	2	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	135	0	0	98	0	0	0	0	0	0	0	0	4	8	10	0	0	0	0	0	10	0	0	0	0	1
23441	40441	"Mont Roux"	46.46832	6.1616	264	"AWI"	264	13142	14758	13825	0	0	0	2	2	0	83	0	143	1	0	0	0	0	2	2	0	0	0	13	5	0	1	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	109	0	0	116	0	0	0	0	0	1	0	0	10	10	2	0	0	0	0	0	10	0	1	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	266	"AWI"	266	13165	14865	13872	0	0	1	0	5	0	103	0	256	0	0	0	0	0	0	8	0	0	0	4	4	0	1	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	52	0	0	119	0	0	0	0	0	0	0	0	6	5	5	0	0	0	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	268	"AWI"	268	13188	14958	13917	0	0	0	0	3	0	56	0	219	0	0	0	0	0	0	1	0	0	0	20	7	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	39	0	0	60	0	0	0	0	0	1	0	0	5	6	8	0	0	0	0	0	6	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	270	"AWI"	270	13236	15003	13966	0	0	0	1	1	0	55	0	136	2	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	27	0	0	108	0	0	0	0	0	1	0	0	5	2	6	0	0	0	0	0	7	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	272	"AWI"	272	13284	15043	14013	0	0	0	2	3	0	87	0	161	0	0	1	0	0	0	3	0	0	0	28	12	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	39	0	0	114	0	0	0	0	1	0	0	0	5	2	7	0	0	0	0	0	8	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	274	"AWI"	274	13331	15086	14063	0	0	0	3	3	0	65	0	165	2	0	0	0	0	0	4	0	0	0	31	15	0	2	0	0	0	0	1	0	0	0	0	24	0	0	0	0	0	47	0	0	154	0	0	0	0	0	1	0	0	8	2	5	0	0	0	0	0	5	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	276	"AWI"	276	13368	15133	14115	0	0	0	11	0	0	120	0	70	0	0	0	0	0	1	18	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	43	0	0	77	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	13	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	278	"AWI"	278	13400	15171	14163	0	0	0	17	0	0	169	0	27	2	0	0	0	0	0	15	0	0	0	29	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	99	0	0	111	0	0	1	0	0	2	0	0	2	4	1	0	0	1	0	0	9	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	282	"AWI"	282	13461	15273	14265	0	0	1	7	0	0	116	0	14	0	0	0	0	0	1	20	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	109	0	0	65	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	3	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	284	"AWI"	284	13488	15318	14317	1	0	1	9	0	0	140	0	3	0	0	0	0	0	5	19	0	0	0	25	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	109	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	286	"AWI"	286	13511	15394	14367	1	1	4	7	0	0	52	0	4	0	0	0	0	0	3	7	0	0	3	23	1	0	0	0	0	1	0	4	0	0	0	0	2	0	0	0	0	0	166	0	0	80	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	288	"AWI"	288	13537	15466	14415	0	0	0	9	0	0	61	0	7	0	0	0	0	0	1	19	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	118	0	0	50	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	290	"AWI"	290	13578	15527	14461	0	0	3	28	0	0	102	0	10	2	0	0	0	0	1	15	0	0	2	34	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	163	0	1	125	0	0	0	0	0	6	0	0	1	0	1	0	0	0	0	0	10	0	1	1	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	292	"AWI"	292	13642	15565	14512	0	0	1	21	0	0	67	0	15	0	0	0	0	0	0	15	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	137	0	0	82	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	294	"AWI"	294	13705	15611	14564	0	0	2	18	0	0	80	0	7	1	0	0	0	0	1	6	0	0	2	21	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	84	0	0	101	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	296	"AWI"	296	13758	15654	14617	0	0	0	27	1	0	76	0	8	1	0	0	0	0	3	10	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	71	0	0	92	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	298	"AWI"	298	13818	15687	14669	0	0	1	18	1	0	39	0	15	0	0	0	0	0	2	11	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	65	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	300	"AWI"	300	13849	15738	14715	0	0	2	7	0	0	18	0	3	0	0	0	0	0	1	2	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	84	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	302	"AWI"	302	13876	15783	14767	0	0	1	12	0	0	32	0	63	2	0	0	0	0	2	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	93	0	0	54	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	304	"AWI"	304	13916	15843	14818	1	0	1	30	0	0	105	0	97	2	0	0	0	0	3	7	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	189	0	0	154	0	0	0	0	0	0	0	0	2	2	2	0	0	1	0	0	7	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	306	"AWI"	306	13953	15907	14863	0	0	2	14	0	0	28	0	5	2	0	0	0	0	0	1	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	122	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	308	"AWI"	308	13984	15972	14911	0	0	0	27	0	0	86	0	34	4	0	0	0	0	2	4	0	0	1	37	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	111	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	4	0	0	0	0	0
23441	40441	"Mont Roux"	46.46832	6.1616	310	"AWI"	310	14020	16029	14961	3	0	2	55	0	0	86	0	4	1	0	0	0	10	2	10	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	119	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0
