"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23934	41589	"Iffigsee"	46.38679	7.40589	385	"AWI"	385	5973	6245	6111	109	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	34	0	3	0	0	0	0	0	3	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	1	0	0	34	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	386	"AWI"	386	6013	6249	6131	0	2	25	1	0	0	0	2	0	1	1	0	0	0	0	0	0	1	37	0	7	0	0	0	0	0	4	12	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	2	34	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	387	"AWI"	387	6050	6255	6149	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	33	0	4	0	0	0	0	0	4	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	11	0	0	0	0	1	0	1	0	0	0	1	0	2	42	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	388	"AWI"	388	6084	6260	6169	0	5	0	0	0	0	0	1	0	5	0	0	0	0	0	0	1	0	30	0	3	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	46	4	0
23934	41589	"Iffigsee"	46.38679	7.40589	389	"AWI"	389	6116	6266	6189	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	34	0	3	0	0	0	0	0	4	9	0	0	0	0	0	4	0	7	0	0	0	0	0	0	122	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	4	38	4	0
23934	41589	"Iffigsee"	46.38679	7.40589	390	"AWI"	390	6144	6274	6210	104	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	27	0	2	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	39	3	0
23934	41589	"Iffigsee"	46.38679	7.40589	391	"AWI"	391	6170	6281	6235	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	39	0	1	0	0	0	0	0	4	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	1	0	0	4	30	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	392	"AWI"	392	6191	6297	6258	0	7	0	1	0	0	0	6	0	6	0	0	0	0	0	0	0	0	35	0	5	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	1	23	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	393	"AWI"	393	6234	6333	6297	130	3	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	24	0	1	0	0	0	0	0	8	15	0	0	0	0	0	3	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	1	6	48	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	394	"AWI"	394	6274	6372	6336	0	4	0	0	1	0	0	4	0	3	0	2	0	0	0	0	0	0	28	0	1	0	0	0	0	0	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	0	1	45	3	0
23934	41589	"Iffigsee"	46.38679	7.40589	395	"AWI"	395	6312	6416	6375	0	2	0	0	0	0	0	5	0	2	1	0	0	0	0	0	0	0	42	0	2	0	0	0	0	0	4	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	1	0	4	38	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	396	"AWI"	396	6351	6459	6415	0	7	19	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	38	0	1	0	0	0	0	0	3	12	0	0	0	0	0	2	0	0	0	0	0	0	1	0	121	0	0	0	0	0	0	7	0	0	0	0	0	2	1	0	2	0	1	2	2	43	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	397	"AWI"	397	6389	6504	6455	0	4	16	0	0	0	0	1	0	8	1	0	0	0	0	0	0	0	32	0	1	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	3	36	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	398	"AWI"	398	6423	6548	6495	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	5	0	0	0	0	0	6	16	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	1	0	1	39	4	0
23934	41589	"Iffigsee"	46.38679	7.40589	399	"AWI"	399	6457	6592	6534	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	33	0	2	0	0	0	0	0	11	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	32	6	0
23934	41589	"Iffigsee"	46.38679	7.40589	400	"AWI"	400	6492	6639	6573	0	0	0	0	1	0	0	2	0	4	0	0	0	0	0	0	0	0	50	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	1	0	0	6	0	0	0	0	0	0	1	0	0	0	1	0	3	57	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	401	"AWI"	401	6525	6687	6612	117	4	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	1	40	0	6	0	0	0	0	0	0	8	0	0	0	0	0	1	0	7	0	0	0	0	0	0	114	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	9	57	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	402	"AWI"	402	6558	6735	6651	0	5	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	49	0	1	0	0	0	0	0	3	14	0	0	0	0	0	5	0	6	0	0	0	0	0	0	92	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	1	0	39	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	403	"AWI"	403	6591	6783	6690	0	3	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	51	0	3	0	0	0	0	0	6	7	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	64	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	404	"AWI"	404	6622	6832	6729	0	4	25	0	2	0	0	3	0	6	0	0	0	0	0	0	0	0	31	0	4	0	0	0	0	0	9	10	0	0	0	1	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	51	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	405	"AWI"	405	6651	6882	6767	0	1	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	29	1	6	0	0	0	0	0	3	7	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	48	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	406	"AWI"	406	6675	6896	6782	0	3	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	28	0	2	0	0	0	0	0	4	12	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	0	0	2	0	1	70	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	407	"AWI"	407	6694	6910	6797	0	2	0	0	1	0	0	3	0	6	0	0	0	0	0	0	0	0	27	1	3	0	0	0	0	0	5	17	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	4	53	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	408	"AWI"	408	6710	6924	6815	0	2	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	50	0	3	0	0	0	0	0	2	24	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	3	31	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	409	"AWI"	409	6725	6936	6825	0	3	24	0	1	0	0	3	0	13	0	0	0	0	0	0	0	0	36	0	4	0	0	0	0	0	8	7	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	6	61	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	410	"AWI"	410	6743	6951	6838	0	1	0	0	0	0	0	3	0	7	1	0	0	0	0	0	0	0	58	0	2	0	0	0	0	0	5	8	0	0	0	1	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	6	72	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	411	"AWI"	411	6755	6968	6851	0	4	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	51	1	5	0	0	0	0	0	6	20	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	1	3	69	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	412	"AWI"	412	6762	6989	6864	0	3	0	1	1	0	1	5	0	4	0	0	0	0	0	0	0	0	36	2	6	0	0	0	0	0	4	16	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	4	70	3	0
23934	41589	"Iffigsee"	46.38679	7.40589	413	"AWI"	413	6767	7012	6877	0	4	0	0	0	0	0	1	0	9	1	0	0	0	0	0	0	0	62	0	5	0	0	0	0	0	5	10	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	0	1	5	62	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	414	"AWI"	414	6772	7037	6889	0	6	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	33	0	6	0	0	0	0	0	1	15	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	1	1	4	73	3	0
23934	41589	"Iffigsee"	46.38679	7.40589	415	"AWI"	415	6778	7063	6903	0	2	0	0	0	0	0	2	0	5	1	0	0	0	0	0	0	0	39	0	3	0	0	0	0	0	0	4	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	1	0	5	92	0	1
23934	41589	"Iffigsee"	46.38679	7.40589	416	"AWI"	416	6782	7089	6916	0	2	0	2	0	0	0	1	0	6	0	0	0	0	0	0	0	0	35	0	6	0	0	0	0	0	3	19	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	5	80	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	424	"AWI"	424	6989	7240	7097	0	3	0	0	0	0	0	3	0	7	1	0	0	0	0	0	0	0	47	0	1	0	0	0	0	0	0	41	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	5	0	0	0	0	2	2	58	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	432	"AWI"	432	7106	7609	7315	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	52	0	6	0	0	0	0	0	1	24	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	1	6	77	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	440	"AWI"	440	7280	7771	7552	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	50	0	1	0	0	0	0	0	0	47	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1	0	1	0	1	0	0	0	2	0	3	49	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	448	"AWI"	448	7518	7975	7758	0	3	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	81	0	5	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	1	0	8	92	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	456	"AWI"	456	7806	8107	7961	0	2	0	0	0	0	0	2	0	23	1	0	0	0	0	0	0	0	52	0	2	0	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	3	0	0	0	0	1	14	91	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	464	"AWI"	464	8014	8225	8128	0	0	0	0	0	0	0	2	0	13	0	0	0	0	0	0	0	0	86	0	2	0	0	0	0	0	0	24	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	2	16	90	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	472	"AWI"	472	8193	8396	8316	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	83	0	2	0	0	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	19	0	0	1	0	0	0	3	0	0	0	0	0	11	71	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	480	"AWI"	480	8341	8735	8558	0	5	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	144	0	1	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	6	75	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	488	"AWI"	488	8654	8991	8831	0	3	0	0	0	0	0	3	0	6	1	0	0	0	0	0	0	0	140	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	1	16	79	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	496	"AWI"	496	8820	9424	9142	0	2	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	120	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	504	"AWI"	504	9059	9520	9323	0	1	0	1	0	0	0	3	0	14	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	19	85	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	512	"AWI"	512	9221	9682	9468	0	1	0	0	0	0	0	1	0	15	0	0	0	1	0	0	0	0	182	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	1	21	64	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	520	"AWI"	520	9418	9759	9559	0	2	0	0	0	0	0	4	0	16	0	0	0	0	0	0	0	0	129	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	2	12	69	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	528	"AWI"	528	9549	9850	9645	0	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	156	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	1	22	61	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	536	"AWI"	536	9584	9948	9725	0	0	0	0	0	0	0	3	0	26	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	9	71	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	544	"AWI"	544	9628	10019	9795	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	160	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	8	61	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	552	"AWI"	552	9674	10103	9862	0	0	0	1	0	0	0	2	0	8	0	0	0	0	0	0	0	0	178	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	2	2	17	42	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	560	"AWI"	560	9723	10168	9923	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	138	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	2	61	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	568	"AWI"	568	9779	10216	9975	0	0	0	0	0	0	1	1	0	10	0	0	0	0	0	0	0	0	109	0	3	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	2	4	52	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	576	"AWI"	576	9816	10302	10038	0	0	0	0	0	0	0	4	0	15	0	0	0	0	0	0	0	0	111	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	5	66	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	584	"AWI"	584	9857	10368	10094	0	0	0	0	0	0	0	7	0	22	0	0	0	0	0	0	0	0	115	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	1	1	8	55	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	592	"AWI"	592	9899	10434	10145	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	0	0	86	0	4	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	59	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	600	"AWI"	600	9939	10501	10196	0	0	0	1	0	0	0	4	0	6	0	0	0	0	0	0	0	0	105	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1	31	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	608	"AWI"	608	9977	10555	10249	0	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	616	"AWI"	616	10022	10630	10298	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	624	"AWI"	624	10066	10696	10349	0	0	0	1	0	0	0	1	0	46	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	11	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	632	"AWI"	632	10099	10749	10399	0	0	0	0	0	0	0	2	0	37	0	0	0	0	0	0	0	0	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	19	6	0
23934	41589	"Iffigsee"	46.38679	7.40589	640	"AWI"	640	10136	10822	10449	0	1	0	0	0	0	0	6	0	34	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	12	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	648	"AWI"	648	10184	10861	10496	0	0	0	0	0	0	0	4	0	32	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	9	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	656	"AWI"	656	10222	10910	10543	0	0	0	0	0	0	0	4	0	48	0	0	0	0	0	0	0	0	21	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	5	0
23934	41589	"Iffigsee"	46.38679	7.40589	664	"AWI"	664	10273	10965	10590	0	0	0	0	0	0	0	7	0	37	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	5	4	0
23934	41589	"Iffigsee"	46.38679	7.40589	672	"AWI"	672	10320	11021	10638	0	0	0	0	0	0	0	11	0	37	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	680	"AWI"	680	10352	11078	10687	0	0	0	2	0	0	0	4	0	43	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	1	0	1	0	4	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	696	"AWI"	696	10444	11178	10783	0	0	0	1	0	0	0	4	0	23	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	712	"AWI"	712	10542	11273	10881	0	0	0	0	0	0	0	2	0	41	0	0	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	2	0	0	8	0
23934	41589	"Iffigsee"	46.38679	7.40589	728	"AWI"	728	10649	11383	10976	0	0	0	0	0	0	0	14	0	33	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0
23934	41589	"Iffigsee"	46.38679	7.40589	744	"AWI"	744	10742	11504	11072	0	0	0	0	0	0	0	7	0	23	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	760	"AWI"	760	10845	11604	11167	0	0	0	0	0	0	0	5	0	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	776	"AWI"	776	10961	11687	11250	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
23934	41589	"Iffigsee"	46.38679	7.40589	784	"AWI"	784	10997	11738	11298	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
