"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16660	26442	"Kirchbichl"	47.51111	12.09028	610	"AWI"	610	9481	10215	9853	0	0.984528832630098	0	0	0.843881856540084	0	0.70323488045007	0	0	0.281293952180028	0	0	0	0	0.140646976090014	0	0	32.2081575246132	6.18846694796062	0	0	0	0	0	0	0	3.65682137834037	0.140646976090014	0	0	0	0	0	0	0	0	0	9.84528832630098	0	0	0	0	0	5.62587904360056	0	0	0	0	0.140646976090014	0	0	0	0	0	0	30.6610407876231	8.43881856540084	0.140646976090014
16660	26442	"Kirchbichl"	47.51111	12.09028	620	"AWI"	620	9569	10311	9939	0	1.08949416342412	0	0.0778210116731518	0.155642023346304	0	0.544747081712062	0	0	0.856031128404669	0	0	0	0	0.0778210116731518	0	0	31.5953307392996	11.6731517509728	0	0	0	0	0	0	0	1.94552529182879	0	0	0	0	0	0	0.0778210116731518	0	0	0	8.48249027237354	6.22568093385214	0	0	0	0	5.44747081712062	0	0	0	0.0778210116731518	0.155642023346304	0.0778210116731518	0	0	0	0.155642023346304	0	22.7237354085603	8.01556420233463	0.544747081712062
16660	26442	"Kirchbichl"	47.51111	12.09028	630	"AWI"	630	9660	10396	10024	0	0.87260034904014	0	0	0.43630017452007	0	0.349040139616056	0	0	0.610820244328098	0	0	0	0	0.087260034904014	0	0	32.9842931937173	11.4310645724258	0	0	0	0	0	0	0	4.3630017452007	0	0	0.174520069808028	0.087260034904014	0.087260034904014	0	0	0	0	0	8.37696335078534	5.84642233856894	0	0	0	0	6.282722513089	0	0	0	0	0.087260034904014	0	0.087260034904014	0	0	0	0	18.848167539267	8.81326352530541	0.174520069808028
16660	26442	"Kirchbichl"	47.51111	12.09028	640	"AWI"	640	9765	10475	10112	0	0.228937728937729	0	0	0.228937728937729	0	0	0	0	1.23626373626374	0	0	0.0457875457875458	0	0.0457875457875458	0	0	34.1117216117216	34.478021978022	0	0	0	0	0	0	0	2.65567765567766	0	0	0.0915750915750916	0.0457875457875458	0.0457875457875458	0	0.183150183150183	0	0	0	5.72344322344322	3.52564102564103	0	0	0.0457875457875458	0	2.93040293040293	0	0.0457875457875458	0.137362637362637	0	0	0.228937728937729	0.0457875457875458	0	0	0	0	4.80769230769231	9.02014652014652	0.0915750915750916
16660	26442	"Kirchbichl"	47.51111	12.09028	650	"AWI"	650	9869	10548	10198	0	0	0	0	0.108813928182807	0	0.108813928182807	0	0	4.13492927094668	0	0	0	0	0	0	0	56.5832426550598	3.04678998911861	0	0	0	0	0	0	0	1.30576713819369	0	0	0	0	0	0	0	0	0	0	3.59085963003264	5.22306855277476	0	0	0	0	3.15560391730141	0	0	0.43525571273123	0	0.108813928182807	0	0	0	0	0	0	5.76713819368879	16.4309031556039	0
16660	26442	"Kirchbichl"	47.51111	12.09028	660	"AWI"	660	9976	10624	10285	0	0.427655024946543	0	0	0.285103349964362	0.0712758374910905	0.142551674982181	0	0	3.84889522451889	0	0.0712758374910905	0	0	0	0	0	39.344262295082	5.48823948681397	0	0	0	0	0	0	0	2.13827512473272	0	0	0	0	0.0712758374910905	0	0	0	0	0	4.41910192444761	0	0	0	0	0	5.13186029935852	0	0	0	0	0	0.0712758374910905	0	0	0	0	0.0712758374910905	21.3114754098361	17.0349251603706	0.0712758374910905
16660	26442	"Kirchbichl"	47.51111	12.09028	670	"AWI"	670	10091	10707	10375	0	0.264783759929391	0	0	0.088261253309797	0	0.264783759929391	0	0	2.9126213592233	0	0	0	0	0.088261253309797	0	0	43.6010591350397	11.4739629302736	0.088261253309797	0	0	0	0	0	0	1.50044130626655	0	0	0.264783759929391	0	0.264783759929391	0	0	0	0	0	7.41394527802295	0	0	11.3857016769638	0.176522506619594	0	3.88349514563107	0	0	0	0	0.088261253309797	0.264783759929391	0.088261253309797	0	0	0.088261253309797	0	5.7369814651368	9.70873786407767	0.353045013239188
16660	26442	"Kirchbichl"	47.51111	12.09028	678	"AWI"	678	10173	10787	10449	0	0.17636684303351	0	0.0881834215167548	0.0881834215167548	0	0.0881834215167548	0	0	3.43915343915344	0	0	0	0	0	0	0	57.2310405643739	6.4373897707231	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0	0	0	9.25925925925926	0	0	0	0	0	2.55731922398589	0	0	0	0	0	0.264550264550265	0.0881834215167548	0	0	0	0	6.26102292768959	13.2275132275132	0
16660	26442	"Kirchbichl"	47.51111	12.09028	682	"AWI"	682	10219	10831	10494	0	0	0	0	2	0	0	0	0	10	0	4	0	0	0	0	0	28	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	42	6	0
16660	26442	"Kirchbichl"	47.51111	12.09028	689	"AWI"	689	10276	10941	10569	0	0.540540540540541	0	0	0.108108108108108	0	0	0	0	3.45945945945946	0	0	0	0	0	0	0	45.2972972972973	7.35135135135135	0	0	0	0	0	0	0.216216216216216	1.18918918918919	0	0.108108108108108	0	0	0	0	0	0	0.108108108108108	0	4.54054054054054	0	0	0	0	0	4.64864864864865	0	0	0	0.108108108108108	0.108108108108108	0.108108108108108	0	0	0	0.108108108108108	0	17.0810810810811	14.9189189189189	0
16660	26442	"Kirchbichl"	47.51111	12.09028	693	"AWI"	693	10327	10976	10613	0	0.264900662251656	0	0	0.397350993377483	0	0.397350993377483	0	0	3.17880794701987	0	0	0.132450331125828	0	0	0	0	51.7218543046358	3.24503311258278	0	0	0	0	0	0	0	0.33112582781457	0	0	0	0	0	0	0	0	0	0	2.71523178807947	5.36423841059603	0	0	0	0	3.84105960264901	0	0	0	0	0	0.0662251655629139	0	0	0	0	0.0662251655629139	12.9801324503311	15.2980132450331	0
16660	26442	"Kirchbichl"	47.51111	12.09028	700	"AWI"	700	10384	11065	10689	0	0.368324125230203	0	0	0.0920810313075506	0	0.0920810313075506	0	0	3.03867403314917	0	0	0	0	0	0	0	43.0018416206262	4.60405156537753	0	0	0	0.0920810313075506	0	0	0	0.552486187845304	0	0	0	0	0	0	0	0	0	0	4.88029465930018	7.6427255985267	0	0	0.552486187845304	0	2.48618784530387	0	0	0	0	0.0920810313075506	0.0920810313075506	0	0	0	0	0	20.902394106814	11.5101289134438	0
16660	26442	"Kirchbichl"	47.51111	12.09028	705	"AWI"	705	10445	11122	10748	0	0.367647058823529	0	0.0919117647058823	0.0919117647058823	0	0.0919117647058823	0	0	5.23897058823529	0	0.0919117647058823	0	0	0	0	0	54.0441176470588	9.09926470588235	0.0919117647058823	0	0	0	0	0	0	0.551470588235294	0	0	0.183823529411765	0	0	0	0	0.0919117647058823	0	0	3.125	0	0	0	0.459558823529412	0	4.22794117647059	0	0	0	0	0.0919117647058823	0.0919117647058823	0	0	0	0	0	9.375	12.5919117647059	0
16660	26442	"Kirchbichl"	47.51111	12.09028	714	"AWI"	714	10524	11250	10850	0	0.23696682464455	0	0	0.0789889415481833	0	0.0789889415481833	0	0	6.79304897314376	0	0.0789889415481833	0	0	0	0	0	47.8672985781991	3.39652448657188	0	0	0	0	0	0	0	0.157977883096367	0	0	0.0789889415481833	0	0	0	0	0	0	0	1.4218009478673	6.24012638230648	0	0	0.315955766192733	0	4.739336492891	0	0	0	0	0	0.157977883096367	0	0	0	0	0	12.085308056872	16.2717219589257	0
16660	26442	"Kirchbichl"	47.51111	12.09028	724	"AWI"	724	10608	11388	10965	0	0.239043824701195	0	0.0796812749003984	0	0	0.318725099601594	0	0	4.54183266932271	0	0.0796812749003984	0	0	0	0	0	43.4262948207171	4.14342629482072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27490039840637	9.8804780876494	0	0	0.717131474103586	0	5.97609561752988	0	0	0	0	0.239043824701195	0.159362549800797	0	0	0	0	0.0796812749003984	9.56175298804781	19.2828685258964	0
16660	26442	"Kirchbichl"	47.51111	12.09028	732	"AWI"	732	10687	11485	11059	0	0.0974658869395711	0	0	0.389863547758285	0	0.194931773879142	0	0	5.16569200779727	0	0	0	0	0	0	0	41.7153996101365	1.46198830409357	0	0	0	0	0	0	0	0	0	0	0.0974658869395711	0	0	0	0	0	0	0	0.194931773879142	13.1578947368421	0	0	0.974658869395711	0	7.50487329434698	0	0	0	0	0.0974658869395711	0.0974658869395711	0	0	0	0.0974658869395711	0.0974658869395711	6.92007797270955	21.7348927875244	0
16660	26442	"Kirchbichl"	47.51111	12.09028	738	"AWI"	738	10760	11554	11129	0	0.431654676258993	0	0	0.143884892086331	0	0	0	0	9.42446043165468	0	0	0	0	0	0	0	45.1079136690648	4.67625899280576	0	0	0	0	0	0	0	0	0	0	0.143884892086331	0	0	0	0	0	0	0	0.0719424460431655	0	0	0	0	0	9.13669064748201	0	0.0719424460431655	0.359712230215827	0	0.0719424460431655	0.0719424460431655	0	0	0	0	0	6.69064748201439	23.5971223021583	0
16660	26442	"Kirchbichl"	47.51111	12.09028	781	"AWI"	781	11148	12144	11602	0	0	0	0	0.0701754385964912	0	0.140350877192982	0.0701754385964912	0	23.3684210526316	0	0	0	0	0	0	0	0.0701754385964912	2.80701754385965	0	0	0	0	0	0	0	0.140350877192982	0	0	0.771929824561404	0	0	0	0	0	0	0	0	71.7894736842105	0	0	0	0	0.0701754385964912	0	0	0	0	0.210526315789474	0.0701754385964912	0.0701754385964912	0	0	0.140350877192982	0.210526315789474	0	0	0
16660	26442	"Kirchbichl"	47.51111	12.09028	793	"AWI"	793	11244	12320	11731	0	0	0	0.261951538965291	0.196463654223969	0	0.982318271119843	0	0	12.9666011787819	0	0	0.0654878847413229	0	0	0	0	2.09561231172233	4.64963981663392	0.0654878847413229	0	0	0	0	0	0	0	0	0	0.130975769482646	0	0	0	0	0	0	0	0	77.9960707269155	0	0	0	0	0	0	0	0	0.0654878847413229	0.261951538965291	0	0	0	0	0	0.261951538965291	0	0	0
16660	26442	"Kirchbichl"	47.51111	12.09028	804	"AWI"	804	11331	12486	11845	0	0	0	0.293040293040293	0.366300366300366	0	0.512820512820513	0	0	7.25274725274725	0	0	0	0	0.146520146520147	0	0	0	16.4102564102564	0	0	0	0	0	0	0	0	0	0	0.0732600732600733	0	0	0	0	0	0	0	0	74.1391941391941	0	0	0	0	0	0	0	0	0.0732600732600733	0.146520146520147	0	0	0	0	0	0.586080586080586	0	0	0
16660	26442	"Kirchbichl"	47.51111	12.09028	815	"AWI"	815	11419	12627	11961	0	0	0	0.143781452192667	0.287562904385334	0	0.718907260963336	0	0	12.293314162473	0	0	0	0	0	0	0.0718907260963336	0.215672178289001	11.861969805895	0	0	0	0	0	0	0	0	0	0	0.934579439252336	0	0.143781452192667	0	0	0	0	0	0	72.1063982746226	0	0	0	0	0	0	0	0	0	0.0718907260963336	0	0	0	0	0.143781452192667	1.00647016534867	0	0	0
16660	26442	"Kirchbichl"	47.51111	12.09028	826	"AWI"	826	11503	12779	12079	0	0	0	0.0763358778625954	0.610687022900763	0	0.0763358778625954	0	0	10.763358778626	0	0	0	0	0	0	0	0.381679389312977	10.2290076335878	0	0	0	0	0	0	0	0	0	0	0.381679389312977	0	0	0	0	0	0	0	0	76.6412213740458	0	0	0	0	0	0	0	0	0	0.305343511450382	0	0	0	0	0	0.534351145038168	0	0	0
16660	26442	"Kirchbichl"	47.51111	12.09028	837	"AWI"	837	11604	12919	12196	0	0	0	0.078064012490242	0.624512099921936	0	0.39032006245121	0	0	24.5901639344262	0	0	0.078064012490242	0	0.156128024980484	0	0	0.156128024980484	8.27478532396565	0.078064012490242	0.078064012490242	0	0	0	0	0	0	0	0	0.234192037470726	0	0	0	0	0	0	0	0	64.4028103044497	0	0	0	0	0	0	0	0	0.156128024980484	0	0	0	0	0	0.078064012490242	0.624512099921936	0	0	0
