"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Tamaricaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	575	"AWI"	575	6679	8078	7258	17	1	0	0	0	0	0	0	1	0	122	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	1	0	0	26	1	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	580	"AWI"	580	6839	8212	7450	3	0	0	0	0	0	0	0	3	0	81	1	1	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	35	0	0	0	0	0	0	215	0	0	0	0	0	9	0	0	0	0	0	1	4	0	0	0	0	0	1	0	10	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	585	"AWI"	585	6921	8406	7642	15	2	21	0	0	0	0	0	2	0	136	0	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	1	0	0	0	2	0	85	0	0	0	0	0	1	0	0	0	1	0	0	37	0	0	0	0	0	1	1	0	0	0	0	0	0	0	38	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	590	"AWI"	590	7081	8586	7826	17	2	0	0	0	0	0	0	2	0	309	0	0	0	0	0	0	0	26	0	21	0	0	0	0	0	0	0	7	0	0	0	1	0	97	0	0	0	0	0	1	711	0	0	0	0	1	57	1	0	0	0	0	0	6	0	0	0	0	0	0	14	36	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	595	"AWI"	595	7274	8696	8021	13	2	0	0	0	0	0	0	2	0	149	0	0	0	0	0	0	0	19	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	39	2	0	0	0	0	1	0	0	2	0	0	0	1	10	20	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	600	"AWI"	600	7389	8864	8224	28	4	0	0	0	7	0	0	8	0	204	3	0	0	0	0	0	0	41	0	5	0	0	0	0	0	0	0	5	0	0	0	4	0	83	0	0	0	0	0	0	708	0	0	0	0	6	61	1	0	1	0	0	2	2	0	0	0	0	0	2	11	42	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	605	"AWI"	605	7672	8981	8403	11	0	0	0	0	0	0	0	2	0	86	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	10	18	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	610	"AWI"	610	8029	9067	8600	4	4	0	0	0	0	0	0	10	0	362	0	0	0	0	0	0	0	69	0	4	1	0	0	0	0	0	0	1	0	0	0	6	0	75	0	0	0	0	0	0	0	0	0	0	0	7	62	0	1	0	0	0	1	8	0	0	0	0	0	4	43	51	0	2	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	620	"AWI"	620	8491	9273	8936	5	2	0	0	0	0	1	0	8	0	251	1	0	0	0	0	0	0	48	0	8	0	0	0	0	1	0	0	2	0	0	0	3	0	91	0	0	0	0	0	0	0	0	0	0	0	2	45	0	0	0	0	1	1	7	0	0	0	0	0	0	26	46	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	625	"AWI"	625	8661	9355	9048	4	0	0	0	0	0	1	0	5	0	230	0	0	0	0	0	0	0	31	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	1	0	0	0	0	0	1	39	1	0	0	0	1	0	2	0	0	0	0	0	0	10	43	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	630	"AWI"	630	8735	9522	9169	0	0	0	0	0	0	0	0	3	0	74	0	1	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	3	2	0	0	0	0	0	1	0	22	1	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	632.5	"AWI"	632.5	8840.5	9558.5	9207	0	0	0	1	0	0	0	0	4	0	163	0	0	0	0	0	0	0	21	0	4	0	0	0	0	0	0	0	1	0	0	0	4	0	56	0	0	0	0	0	0	0	0	0	0	0	4	27	0	0	0	0	0	3	4	0	0	0	0	0	1	0	22	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	635	"AWI"	635	8938	9609	9247	2	0	44	0	0	0	0	0	6	0	224	0	0	0	0	0	0	0	23	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	2	7	0	0	0	0	0	3	0	25	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	637.5	"AWI"	637.5	9017	9674	9287	1	0	0	0	0	0	0	0	6	0	242	0	0	0	0	0	0	0	17	0	4	0	0	0	0	0	0	0	1	0	0	0	8	0	37	1	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	6	2	0	0	0	0	0	0	0	7	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	640	"AWI"	640	9083	9741	9328	0	0	0	0	0	0	0	0	7	0	206	0	0	1	0	0	0	0	7	0	3	0	0	0	0	0	0	0	2	0	0	0	4	0	30	0	0	0	0	0	0	0	0	0	0	0	3	8	1	0	0	0	0	1	1	0	0	0	0	0	1	0	7	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	642.5	"AWI"	642.5	9123	9805	9373	0	1	0	0	0	0	0	0	3	0	99	0	0	0	0	0	0	0	2	0	4	1	0	0	0	0	0	0	1	0	0	0	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	645	"AWI"	645	9224	9889	9430	1	0	0	0	0	0	0	0	6	0	132	0	0	0	0	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	937	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	647.5	"AWI"	647.5	9332	9982	9515.5	0	0	0	1	0	0	0	0	5	0	147	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	45	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	4	0	0	0	0	0	1	0	0	0	1	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	650	"AWI"	650	9391	10099	9597	0	0	0	2	0	0	0	0	30	0	91	0	0	0	0	0	0	0	0	0	36	4	0	0	0	0	0	0	0	0	0	0	256	0	5	0	0	0	0	0	0	733	0	0	0	0	0	0	1	0	0	0	1	3	4	0	0	0	0	0	5	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	652	"AWI"	652	9419	10226	9664	0	0	0	2	0	0	0	0	50	0	59	1	0	0	0	0	0	0	0	2	31	10	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	0	0	0	0	496	0	0	0	0	0	1	0	0	0	0	3	3	4	0	0	0	0	0	3	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	660	"AWI"	660	9534	10803	9929	0	0	0	3	0	0	0	0	31	0	38	0	0	0	0	0	0	0	0	1	33	1	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	1	0	0	0	1	3	1	0	0	0	0	0	3	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	670	"AWI"	670	9670	11238	10271	0	0	0	1	0	0	0	0	30	0	11	0	0	0	0	0	0	0	0	0	19	3	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	7	2	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	680	"AWI"	680	9872	11575	10622	0	0	0	1	0	0	0	0	20	0	14	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	690	"AWI"	690	10096	12020	10976	0	0	0	0	0	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	2	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	700	"AWI"	700	10311	12395	11338	0	0	0	1	0	0	0	0	33	0	8	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
