"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Montiaceae"	"Myrica"	"Olea"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
14486	22685	"Foula"	60.133532	-2.085412	18.5	"AWI"	18.5	78.5	317.5	205.5	0	5.05050505050505	0	0	0	1.01010101010101	0	0	8.08080808080808	0	2.02020202020202	0	0	0	0	0	0	3.03030303030303	68.6868686868687	0	1.01010101010101	0	1.01010101010101	1.01010101010101	0	0	0	1.01010101010101	0	0	0	0	0	6.06060606060606	0	0	0	0	0	2.02020202020202	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	20.5	"AWI"	20.5	97.5	343	230	0	3.00429184549356	0.429184549356223	0	0	0.429184549356223	0	0	5.5793991416309	0	0.429184549356223	0	0	0	0	0	0	0.858369098712446	56.6523605150215	0	0	0	0	0.858369098712446	0	0	0	1.28755364806867	0	0	0	0	0.858369098712446	3.00429184549356	0	0	23.6051502145923	0	0	1.71673819742489	0	0	0	0	0.429184549356223	0	0	0.858369098712446
14486	22685	"Foula"	60.133532	-2.085412	22.5	"AWI"	22.5	122.5	359	254.5	0	0.671140939597315	0	0	0	0	0	0	2.68456375838926	0	0	0	0	0	0	0	0	2.01342281879195	55.0335570469799	0	0	0	0	0	0	0	0	0	0	0	2.01342281879195	0	0	0.671140939597315	0	0.671140939597315	35.5704697986577	0	0	0	0	0	0	0	0.671140939597315	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	24.5	"AWI"	24.5	139	383	279.5	0	0.970873786407767	0	0	0	1.94174757281553	0	0	5.8252427184466	0	0	0	0	0	0	0	0	1.94174757281553	79.6116504854369	0	0	0	0	0.970873786407767	0	0	0	1.94174757281553	0	0	0.970873786407767	0	0	1.94174757281553	0	0	0	0	0	3.88349514563107	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	26.5	"AWI"	26.5	162.5	403	301	0	4.44444444444444	1.11111111111111	0	0	2.22222222222222	0	0	7.77777777777778	0	1.11111111111111	0	0	0	0	0	0	3.33333333333333	74.4444444444444	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	1.11111111111111	0	1.11111111111111	0	1.11111111111111	0	1.11111111111111	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	28.5	"AWI"	28.5	177.5	422	321.5	0	0.657894736842105	1.31578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.4210526315789	0	0	0	0	0.657894736842105	0	0	0	0	0	0	1.97368421052632	0	0	0	0	1.31578947368421	0	0	0	0	0	0	0	0	0	0	0	0.657894736842105
14486	22685	"Foula"	60.133532	-2.085412	30.5	"AWI"	30.5	196	442.5	342	0	4.8780487804878	0	0	0	0	0	0	7.31707317073171	0	0	0	0	0	0	1.21951219512195	0	1.21951219512195	79.2682926829268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0	0	0	0	2.4390243902439	0	0	0	0	0	1.21951219512195	0	0
14486	22685	"Foula"	60.133532	-2.085412	32.5	"AWI"	32.5	215	454	359.5	0	7.14285714285714	2.38095238095238	0	0	0	0	0	7.14285714285714	0	2.38095238095238	0	0	0	0	2.38095238095238	0	2.38095238095238	52.3809523809524	0	0	0	0	0	0	0	0	4.76190476190476	0	0	7.14285714285714	0	0	7.14285714285714	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	34.5	"AWI"	34.5	237	468.5	376	0	9.52380952380952	0	0	0	2.38095238095238	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	52.3809523809524	0	0	0	0	0	0	0	0	2.38095238095238	0	0	9.52380952380952	0	0	0	0	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	2.38095238095238
14486	22685	"Foula"	60.133532	-2.085412	36.5	"AWI"	36.5	257	478.5	393.5	0	5.88235294117647	0	0	0	0	0	0	26.4705882352941	0	0	0	0	0	0	0	0	2.94117647058824	44.1176470588235	0	0	0	0	2.94117647058824	0	0	0	0	0	0	0	0	0	11.7647058823529	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	38.5	"AWI"	38.5	280	489	410	0	3.33333333333333	3.33333333333333	0	0	0	0	0	11.6666666666667	0	8.33333333333333	0	0	0	0	0	0	0	58.3333333333333	0	0	0	0	0	0	0	0	1.66666666666667	0	0	6.66666666666667	0	0	3.33333333333333	0	0	0	0	0	1.66666666666667	0	0	0	0	1.66666666666667	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	40.5	"AWI"	40.5	296.5	502.5	426	0	4.61538461538462	1.53846153846154	0	0	0	0	0	35.3846153846154	0	0	0	0	0	0	0	0	4.61538461538462	38.4615384615385	0	0	0	0	0	0	0	0	1.53846153846154	0	0	0	0	1.53846153846154	7.69230769230769	0	0	0	0	0	3.07692307692308	0	0	0	0	1.53846153846154	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	42.5	"AWI"	42.5	313.5	509.5	443	0	3.125	0	0	0	0	0	0	21.875	0	0	0	0	0	0	0	0	1.5625	62.5	0	0	0	0	1.5625	0	0	0	0	0	0	1.5625	0	0	3.125	0	0	0	0	0	1.5625	0	0	0	0	1.5625	0	1.5625	0
14486	22685	"Foula"	60.133532	-2.085412	44.5	"AWI"	44.5	328.5	521.5	460	0	2.15827338129496	0	0	0	0	0	0	8.63309352517986	0	0	0	0	0	0	0	0	1.43884892086331	82.7338129496403	0	0	0	0	0	0	0	0	0	0	0	0.719424460431655	0	0	0.719424460431655	0	0	0	0	0	3.59712230215827	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	46.5	"AWI"	46.5	344	532.5	473	0	3.50877192982456	0	0	0	0	0	0	36.8421052631579	0	0	0	0	0	0	0	0	5.26315789473684	31.5789473684211	0	0	0	0	0	0	0	0	7.01754385964912	0	0	1.75438596491228	0	0	7.01754385964912	0	1.75438596491228	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	48.5	"AWI"	48.5	358.5	545.5	486	0	2.12765957446809	0	0	0	0	0	0	12.7659574468085	0	0	0	0	2.12765957446809	0	0	0	0	76.5957446808511	0	0	0	0	0	0	0	0	0	0	0	2.12765957446809	0	0	2.12765957446809	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	50.5	"AWI"	50.5	371.5	562	497	0	2.63157894736842	0	0	0	0	0	0	21.0526315789474	0	2.63157894736842	0	0	0	0	0	0	2.63157894736842	52.6315789473684	0	0	0	0	2.63157894736842	0	0	0	2.63157894736842	0	0	0	0	0	7.89473684210526	0	0	0	0	0	2.63157894736842	0	0	0	0	2.63157894736842	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	52.5	"AWI"	52.5	385.5	571.5	509	0	5.88235294117647	0	0	0	0	2.94117647058824	0	29.4117647058824	0	0	0	0	0	0	0	0	11.7647058823529	35.2941176470588	0	0	0	0	0	0	0	0	0	0	0	2.94117647058824	2.94117647058824	0	5.88235294117647	0	0	0	0	0	2.94117647058824	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	54.5	"AWI"	54.5	397.5	586	520	0	1.81818181818182	0	0	0	1.81818181818182	0	0	9.09090909090909	0	0	0	0	0	0	0	0	7.27272727272727	70.9090909090909	0	0	0	0	0	0	0	0	0	0	0	1.81818181818182	0	0	1.81818181818182	0	1.81818181818182	0	0	0	1.81818181818182	0	0	0	0	0	0	0	1.81818181818182
14486	22685	"Foula"	60.133532	-2.085412	56.5	"AWI"	56.5	411	596.5	532	0	6.25	0	0	0	0	0	0	40.625	0	3.125	0	0	0	0	0	0	12.5	15.625	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	3.125	0	0	0	9.375	0	0	0	3.125
14486	22685	"Foula"	60.133532	-2.085412	58.5	"AWI"	58.5	423	605.5	544	0	8.86075949367089	0	0	0	0	0	0	10.126582278481	0	1.26582278481013	0	0	0	0	0	0	2.53164556962025	60.7594936708861	0	0	0	0	0	0	1.26582278481013	0	0	0	2.53164556962025	2.53164556962025	0	0	1.26582278481013	0	0	0	0	0	5.06329113924051	0	0	0	0	1.26582278481013	0	0	2.53164556962025
14486	22685	"Foula"	60.133532	-2.085412	60.5	"AWI"	60.5	435	616.5	555.5	0	12.8205128205128	2.56410256410256	0	0	2.56410256410256	0	0	23.0769230769231	2.56410256410256	2.56410256410256	0	0	0	0	0	0	10.2564102564103	25.6410256410256	0	0	0	0	0	2.56410256410256	0	0	0	0	0	5.12820512820513	0	0	5.12820512820513	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	2.56410256410256
14486	22685	"Foula"	60.133532	-2.085412	62.5	"AWI"	62.5	448.5	624.5	568.5	0	10.9375	0	0	1.5625	1.5625	0	0	9.375	0	0	0	0	0	0	0	0	0	14.0625	0	0	0	0	0	0	0	0	1.5625	0	0	3.125	1.5625	0	6.25	0	0	0	0	0	0	0	48.4375	0	0	0	0	1.5625	0
14486	22685	"Foula"	60.133532	-2.085412	64.5	"AWI"	64.5	461	635.5	581	0	7.5	0	0	0	0	2.5	0	35	0	0	0	0	0	0	0	0	5	42.5	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	2.5	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	66.5	"AWI"	66.5	480.5	645	594.5	0	20	0	0	0	0	0	0	22.5	0	2.5	0	0	0	0	0	0	7.5	32.5	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	2.5	0	0	0	0	5	0	2.5	0
14486	22685	"Foula"	60.133532	-2.085412	68.5	"AWI"	68.5	498	656	608	0	3.44827586206897	0	0	0	0	0	0	24.1379310344828	0	0	0	0	0	0	0	0	3.44827586206897	34.4827586206897	0	0	0	0	3.44827586206897	0	0	0	0	0	0	3.44827586206897	0	0	6.89655172413793	0	0	0	0	0	10.3448275862069	0	0	0	0	6.89655172413793	0	0	3.44827586206897
14486	22685	"Foula"	60.133532	-2.085412	70.5	"AWI"	70.5	511.5	671.5	620.5	0	2.27272727272727	0	0	0	0	0	0	13.6363636363636	0	0	0	0	0	0	0	0	2.27272727272727	77.2727272727273	0	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	72.5	"AWI"	72.5	528.5	691	633.5	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	7.40740740740741	88.8888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	74.5	"AWI"	74.5	541	718.5	646.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	76.5	"AWI"	76.5	562.5	735.5	661	0	0	0	0	0	0	0	0	7.40740740740741	0	0	0	0	3.7037037037037	0	0	0	3.7037037037037	74.0740740740741	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	78.5	"AWI"	78.5	580.5	755.5	675.5	0	4.65116279069767	0	0	0	0	0	0	18.6046511627907	0	0	0	0	4.65116279069767	0	0	0	4.65116279069767	58.1395348837209	0	0	0	0	0	0	0	0	0	0	0	6.97674418604651	0	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	80.5	"AWI"	80.5	599.5	777.5	690.5	0	0	0	0	0	0	0	0	36.8421052631579	0	0	0	0	5.26315789473684	0	0	0	10.5263157894737	36.8421052631579	0	0	0	0	0	0	0	0	5.26315789473684	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	82.5	"AWI"	82.5	635	794.5	706	0	9.09090909090909	0	0	0	9.09090909090909	0	0	27.2727272727273	0	0	0	0	0	0	0	0	0	36.3636363636364	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	0
14486	22685	"Foula"	60.133532	-2.085412	84.5	"AWI"	84.5	659.5	818	722	0	6.81818181818182	0	0	0	0	0	0	27.2727272727273	0	0	0	0	1.13636363636364	0	0	0	4.54545454545455	48.8636363636364	0	0	0	0	0	1.13636363636364	0	0	3.40909090909091	0	0	0	0	0	2.27272727272727	0	0	0	0	0	3.40909090909091	0	0	0	0	0	0	0	1.13636363636364
