"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
3142	4086	"Hawks Tor"	50.540892	-4.612328	96	"AWI"	96	6357	9484	8287	0	2.37529691211401	0	0	0	0	27.5534441805226	0	0	0	0	39.667458432304	12.1140142517815	0	0	0	0	0	0	0	0	0	1.18764845605701	0	0	0	11.1638954869359	0	3.32541567695962	0.950118764845606	0.237529691211401	1.42517814726841
3142	4086	"Hawks Tor"	50.540892	-4.612328	97	"AWI"	97	6397	9518	8333	0	2.40641711229947	0	0.267379679144385	0	0	15.5080213903743	0	0	0	0	29.144385026738	35.5614973262032	3.47593582887701	0	0.267379679144385	0	0	0	0	0	0	0.53475935828877	0	0	0	8.55614973262032	0	3.20855614973262	0	0	1.06951871657754
3142	4086	"Hawks Tor"	50.540892	-4.612328	98	"AWI"	98	6449	9558	8377	0	1.84049079754601	0	0	0	0	32.5153374233129	0	0	0	0	41.1042944785276	3.06748466257669	0	0	0	0	0	0	0	0	0	2.45398773006135	0	0	0	14.1104294478528	0	0	0	0	4.9079754601227
3142	4086	"Hawks Tor"	50.540892	-4.612328	99	"AWI"	99	6511	9590	8420	0	4.28571428571429	0	0	0	0	19.047619047619	0	0	0	0	42.3809523809524	7.61904761904762	0	0	0	0	0	0	0	0	0	1.42857142857143	0	0	0	21.4285714285714	0	0	0.476190476190476	0	3.33333333333333
3142	4086	"Hawks Tor"	50.540892	-4.612328	101	"AWI"	101	6657	9648	8506	0	9.3167701863354	0	0	0	0	14.2857142857143	0	0	0	0	45.9627329192547	4.96894409937888	0	0	1.24223602484472	1.86335403726708	0	0	0	0	0	2.48447204968944	0	0	0	17.3913043478261	0	0	0	0	2.48447204968944
3142	4086	"Hawks Tor"	50.540892	-4.612328	103	"AWI"	103	6807	9694	8593	0	16.2790697674419	0	0.581395348837209	0	0	8.72093023255814	0	0	0	0	37.7906976744186	6.97674418604651	0	0	0	1.16279069767442	0	0	0	0	0	2.32558139534884	0	0	0	15.1162790697674	0	7.55813953488372	0	0	3.48837209302326
3142	4086	"Hawks Tor"	50.540892	-4.612328	105	"AWI"	105	6977	9754	8687	0	6.42857142857143	0	0	0	0	9.28571428571429	0	0	0	0	44.2857142857143	12.1428571428571	0	0	0	0.714285714285714	0	0	0	0	0.714285714285714	1.42857142857143	0	0	0	19.2857142857143	0	5	0	0	0.714285714285714
3142	4086	"Hawks Tor"	50.540892	-4.612328	106	"AWI"	106	7042	9784	8735	0	11.1111111111111	0	1.58730158730159	0	0	16.6666666666667	0	0	0	0	34.9206349206349	2.38095238095238	0	0	0	0	0	0	0	0	0	0.793650793650794	0	0	0	22.2222222222222	0	4.76190476190476	0	0	5.55555555555556
3142	4086	"Hawks Tor"	50.540892	-4.612328	107	"AWI"	107	7089	9823	8778	0	12.1212121212121	0	1.51515151515152	0	0	14.3939393939394	0	0	0	0	31.8181818181818	1.51515151515152	0	0	0	0.757575757575758	0	0	0	0	0	2.27272727272727	0	0	0	23.4848484848485	0	7.57575757575758	0	0	4.54545454545455
3142	4086	"Hawks Tor"	50.540892	-4.612328	108	"AWI"	108	7156	9864	8825	0	6.11111111111111	0	0	0	0	13.3333333333333	0	0	0	0	48.8888888888889	0.555555555555556	0	0	0	0.555555555555556	0	0	0	0	0	0.555555555555556	0	0	0	17.7777777777778	0	7.77777777777778	0.555555555555556	0.555555555555556	3.33333333333333
3142	4086	"Hawks Tor"	50.540892	-4.612328	109	"AWI"	109	7212	9902	8871	0	6.93069306930693	0	0	0	0	12.3762376237624	0	0	0	0	42.0792079207921	8.41584158415842	0	0	0	0	0	0	0.495049504950495	0	0	0.99009900990099	0	0	0	19.3069306930693	0.495049504950495	4.45544554455445	2.97029702970297	0	1.48514851485149
3142	4086	"Hawks Tor"	50.540892	-4.612328	110	"AWI"	110	7269	9950	8917	0	5.67685589519651	0	0	0	0	17.4672489082969	0.436681222707424	0	0	0	43.6681222707424	10.4803493449782	0	0	0	0.436681222707424	0	0	0	0	0	1.31004366812227	0	0	0	17.9039301310044	0	0	1.74672489082969	0.436681222707424	0.436681222707424
3142	4086	"Hawks Tor"	50.540892	-4.612328	111	"AWI"	111	7365	9967	8956	0	0	0	0	0	0	15.8730158730159	0	0	0	0	50.7936507936508	1.58730158730159	0	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0	18.2539682539683	0	0	8.73015873015873	0.793650793650794	2.38095238095238
3142	4086	"Hawks Tor"	50.540892	-4.612328	112	"AWI"	112	7442	9980	8996	0	1.66666666666667	0	0	0	0	14.4444444444444	0	0	0	0	45	0.555555555555556	0	0	0	0	0	0	0	0	0	1.66666666666667	0	0	0	18.3333333333333	0	0	17.7777777777778	0	0.555555555555556
3142	4086	"Hawks Tor"	50.540892	-4.612328	113	"AWI"	113	7517	9997	9043	0	4.60526315789474	0	0	0	0	15.1315789473684	0	0	0	0	40.1315789473684	5.26315789473684	6.57894736842105	0	0	0	0	0	0	0	0	1.97368421052632	0	0	0	16.4473684210526	0	0	8.55263157894737	0	1.31578947368421
3142	4086	"Hawks Tor"	50.540892	-4.612328	114	"AWI"	114	7601	10018	9090	0	3.46534653465347	0.495049504950495	0	0	0	13.8613861386139	0	0	0	0	54.4554455445545	11.3861386138614	0	0	0	0.495049504950495	0	0	0	0	0	0.99009900990099	0	0	0	11.8811881188119	0	0	1.98019801980198	0	0.99009900990099
3142	4086	"Hawks Tor"	50.540892	-4.612328	115	"AWI"	115	7682	10038	9137	0	7.63358778625954	0	0	0	0	18.3206106870229	0	0	0	0	54.9618320610687	7.63358778625954	0	0	0.763358778625954	0	0	0	0	0	0	1.52671755725191	0	0	0	8.3969465648855	0	0	0.763358778625954	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	116	"AWI"	116	7747	10067	9185	0	5	0	0	0	0	8.33333333333333	0	0	0	0	53.3333333333333	11.6666666666667	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	11.6666666666667	0	0	5	0	1.66666666666667
3142	4086	"Hawks Tor"	50.540892	-4.612328	117	"AWI"	117	7821	10095	9232	0	6.97674418604651	0	0	0	0	2.32558139534884	0	0	0	0	23.2558139534884	51.1627906976744	0	0	2.32558139534884	0	0	0	0	0	0	2.32558139534884	0	0	0	9.30232558139535	0	0	2.32558139534884	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	118	"AWI"	118	7878	10118	9285	0	4	0	0	0	0	4	0	0	0	0	4	68	0	0	0	4	0	0	0	0	0	0	0	0	0	12	0	0	4	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	119	"AWI"	119	7929	10157	9335	0	10.7142857142857	0	0	0	0	14.2857142857143	0	0	0	0	0	46.4285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	120	"AWI"	120	7988	10208	9391	0	3.63636363636364	0	0	0	0	5.45454545454545	0	0	0	0	9.09090909090909	69.0909090909091	0	0	1.81818181818182	0	0	0	0	0	0	1.81818181818182	0	0	0	7.27272727272727	0	0	0	0	1.81818181818182
3142	4086	"Hawks Tor"	50.540892	-4.612328	121	"AWI"	121	8107	10217	9431	0	5	1.66666666666667	0	0	0	3.33333333333333	0	0	0	0	16.6666666666667	51.6666666666667	0	0	1.66666666666667	1.66666666666667	0	0	0	0	0	0	0	0	0	18.3333333333333	0	0	0	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	122	"AWI"	122	8185	10234	9473	0	2.83018867924528	0	0	0	0	0	0	0	0	0	8.49056603773585	74.5283018867924	0	0	0	0	0	0	0	0	0	0	0	0	0	10.377358490566	0	0	3.77358490566038	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	123	"AWI"	123	8298	10246	9514	0	5.21739130434783	0.869565217391304	0	0	0	4.34782608695652	1.73913043478261	0	0	0	9.56521739130435	61.7391304347826	0	0	0	0	0.869565217391304	0	0	0	0	0.869565217391304	0	0	0	13.0434782608696	0	0	0	0	1.73913043478261
3142	4086	"Hawks Tor"	50.540892	-4.612328	124	"AWI"	124	8377	10261	9558	0	3.2258064516129	0	0	0	0	8.06451612903226	1.61290322580645	0	0	0	9.67741935483871	45.1612903225806	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0	0	25.8064516129032	0	0	3.2258064516129	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	125	"AWI"	125	8472	10278	9606	0.704225352112676	4.22535211267606	1.40845070422535	0	0	0	4.22535211267606	0	0	0	0	5.63380281690141	72.5352112676056	0	0	0.704225352112676	0.704225352112676	0	0	0	0	0	0.704225352112676	0	0	0	9.15492957746479	0	0	0	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	126	"AWI"	126	8533	10303	9652	0	2.15827338129496	0	0	0	0	4.31654676258993	0.719424460431655	0	0	0	7.9136690647482	74.8201438848921	0	0	1.43884892086331	0.719424460431655	0	0	0	0	0	0.719424460431655	0	0	0	6.47482014388489	0	0	0.719424460431655	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	127	"AWI"	127	8588	10327	9699	1.05263157894737	0	0	0	0	0	7.36842105263158	1.05263157894737	0	0	0	17.8947368421053	50.5263157894737	0	0	3.15789473684211	0	0	0	0	0	1.05263157894737	1.05263157894737	0	0	0	15.7894736842105	0	0	1.05263157894737	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	128	"AWI"	128	8636	10354	9753	0	1.53846153846154	0	0	0	0	7.69230769230769	3.07692307692308	0	0	0	16.9230769230769	55.3846153846154	0	0	3.07692307692308	3.07692307692308	0	0	0	0	0	0	0	0	0	9.23076923076923	0	0	0	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	129	"AWI"	129	8689	10390	9800	0	0.917431192660551	0.917431192660551	0	0	0	5.5045871559633	0	0	0	0	14.6788990825688	65.1376146788991	0	0	1.8348623853211	0.917431192660551	0	0.917431192660551	0	0	0	0.917431192660551	0	0	0	7.3394495412844	0	0	0.917431192660551	0	0
3142	4086	"Hawks Tor"	50.540892	-4.612328	130	"AWI"	130	8748	10437	9850	0	0.72463768115942	1.44927536231884	0	0	0	3.6231884057971	0.72463768115942	0	0	0	7.97101449275362	73.1884057971015	0	0	0	1.44927536231884	0	0	0	0	0	0	0	0	0	10.8695652173913	0	0	0	0	0
