"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	205	"AWI"	205	6172	6806	6480	0	0	7.3134328358209	0	0	0	0	0	0	5.22388059701492	0	0.597014925373134	0	0	0	0	0	0	0	5.97014925373134	11.4925373134328	0	0	0	0	0	0	0	0.149253731343284	0.597014925373134	0	0	2.98507462686567	0	0	0	0	0	0	0	0	0.149253731343284	55.9701492537313	0	0	0	0	0	3.28358208955224	0	0	0	0.298507462686567	0	0.298507462686567	0	0	0	0	0	2.83582089552239	2.23880597014925	0.597014925373134	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	210	"AWI"	210	6228	7040	6591	0	0	6.79886685552408	0.141643059490085	0	0	0.424929178470255	0	0	5.24079320113314	0	0.56657223796034	0	0	0	0	0	0	0	4.95750708215297	15.2974504249292	0	0	0	0	0	0	0	0	0.56657223796034	0	0	0	0	0	0	0	0	0	0	0	0.56657223796034	49.0084985835694	0	0	0	0	0	6.51558073654391	0	0	0	0	0	0.141643059490085	0	0	0	0	0	5.6657223796034	3.68271954674221	0.424929178470255	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	215	"AWI"	215	6346	7128	6722	0	0	4.71596998928189	0	0	0	0	0	0	4.07288317256163	0	0.214362272240086	0	0	0	0	0	0	0	3.32261521972133	12.0042872454448	0	0	0	0	0	0	0	0	0.107181136120043	0	0	0.321543408360129	0	0	0	0	0	0	0	0	0.214362272240086	65.5948553054662	0	0	0	0	0	1.92926045016077	0	0	0	0.214362272240086	0	0.428724544480171	0	0	0	0.107181136120043	0	3.7513397642015	2.89389067524116	0.107181136120043	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	220	"AWI"	220	6409	7298	6846	0	0	6.73211781206171	0	0	0	0	0	0	2.66479663394109	0	0.561009817671809	0	0.140252454417952	0	0	0	0	0	3.64656381486676	12.6227208976157	0	0	0	0	0	0	0	0	0.420757363253857	0	0	0	0	0	0	0	0	0	0	0	0	62.5525946704067	0	0	0	0	0	4.34782608695652	0	0	0	0.420757363253857	0	0.140252454417952	0	0	0	0	0	2.52454417952314	3.08555399719495	0.140252454417952	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	225	"AWI"	225	6567	7364	6978	0	0	4.30327868852459	0.102459016393443	0	0	0	0	0	5.5327868852459	0	0.102459016393443	0	0	0	0	0	0	0	4.50819672131148	8.40163934426229	0	0	0	0	0	0	0	0	0.204918032786885	0	0	0.102459016393443	0	0	0	0	0	0	0	0	0.102459016393443	68.6475409836066	0	0	0	0	0	1.02459016393443	0	0	0	0	0	0.102459016393443	0	0	0	0	0	3.17622950819672	3.68852459016393	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	230	"AWI"	230	6654	7485	7109	0	0.191204588910134	6.69216061185468	0	0	0	0.191204588910134	0	0	5.73613766730401	0	0.382409177820268	0.191204588910134	0	0	0	0	0	0	5.16252390057361	9.94263862332696	0	0	0	0	0	0	0	0	0.573613766730402	0	0	1.33843212237094	0	0	0	0	0	0	0	0	0.191204588910134	63.6711281070746	0	0	0	0.191204588910134	0	0.382409177820268	0	0	0	0	0	0.382409177820268	0	0	0	0	0	3.25047801147228	1.52963671128107	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	235	"AWI"	235	6835	7539	7228	0	0	5.25502318392581	0	0	0	0.154559505409583	0	0	3.09119010819165	0	0.309119010819165	0	0	0	0	0	0	0	4.01854714064915	7.72797527047913	0	0	0	0	0	0	0	0	0.154559505409583	0	0	1.54559505409583	0	0	0	0	0	0	0	0	0.463678516228748	71.4064914992272	0	0	0	0	0	1.39103554868624	0	0	0	0.154559505409583	0	0.154559505409583	0	0	0	0	0	1.70015455950541	2.47295208655332	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	240	"AWI"	240	6945	7651	7353	0	0	2.11480362537764	0	0	0	0	0	0	1.96374622356495	0	0.151057401812689	0	0	0	0	0	0	0	4.38066465256798	12.6888217522659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151057401812689	74.0181268882175	0	0	0	0.151057401812689	0	0.302114803625378	0	0	0	0	0	0	0	0	0	0	0	1.66163141993958	2.26586102719033	0.151057401812689	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	245	"AWI"	245	7221	7733	7462	0	0	4.84183344092963	0.12911555842479	0	0	0.193673337637185	0	0	2.84054228534538	0	0.0645577792123951	0	0	0	0	0	0	0	2.38863783085862	6.5203357004519	0	0	0	0	0.0645577792123951	0	0	0	0.25823111684958	0	0	0.839251129761136	0	0	0	0	0	0	0	0	0.0645577792123951	77.0174306003873	0	0	0	0	0	0.645577792123951	0	0	0	0.25823111684958	0	0.193673337637185	0	0	0	0	0	2.06584893479664	1.54938670109748	0.0645577792123951	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	249	"AWI"	249	7325	7834	7566	0	0	4.58452722063037	0	0	0	0	0	0	2.00573065902579	0	0	0	0.143266475644699	0	0	0	0	0	2.29226361031519	5.87392550143267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.6590257879656	0	0	0	0	0	1.71919770773639	0	0	0	0	0	0.143266475644699	0	0	0	0	0	1.71919770773639	0.716332378223496	0.143266475644699	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	255	"AWI"	255	7452	8087	7746	0	0	5.23028883684621	0	0	0	0.234192037470726	0	0	4.68384074941452	0	0.156128024980484	0	0	0	0	0	0	0	3.12256049960968	7.8064012490242	0	0	0	0	0	0	0	0	0	0	0	0.78064012490242	0	0	0	0	0	0	0	0	0	73.4582357533177	0	0	0	0.078064012490242	0	0.858704137392662	0	0	0	0	0	0.078064012490242	0	0	0	0	0	1.71740827478532	1.79547228727557	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	260	"AWI"	260	7523	8447	7889	0	0	3.96039603960396	0.22002200220022	0	0	0.11001100110011	0	0	4.62046204620462	0	0	0	0	0	0	0	0	0	4.07040704070407	9.35093509350935	0	0	0	0	0	0	0	0	0	0	0	0.55005500550055	0	0	0	0	0	0	0	0	0.11001100110011	73.8173817381738	0	0	0	0	0	0.44004400440044	0	0	0	0	0	0.11001100110011	0	0	0	0	0	1.43014301430143	1.21012101210121	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	265	"AWI"	265	7667	8553	8062	0	0	3.76850605652759	0	0	0	0.134589502018843	0	0	4.03768506056528	0	0	0	0.134589502018843	0	0	0	0	0	3.90309555854643	14.6702557200538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.5827725437416	0	0	0	0	0	0.403768506056528	0	0	0	0	0	0.134589502018843	0	0	0	0	0	1.07671601615074	2.15343203230148	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	270	"AWI"	270	7740	8747	8223	0	0	3.78338278931751	0	0	0	0.0741839762611276	0	0	4.45103857566766	0	0.0741839762611276	0	0	0	0	0	0	0	4.97032640949555	11.2017804154303	0	0	0	0	0	0	0	0	0	0	0	0.816023738872404	0	0	0	0	0	0	0	0	0.0741839762611276	68.6943620178042	0	0	0	0	0	0.741839762611276	0	0	0	0	0	0	0	0.0741839762611276	0	0	0	2.37388724035608	2.67062314540059	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	275	"AWI"	275	7922	8841	8393	0	0	3.78854625550661	0	0	0	0.0881057268722467	0	0	6.51982378854626	0	0	0	0	0	0	0	0	0	9.69162995594714	11.1894273127753	0	0	0	0	0	0	0	0	0	0	0	1.93832599118943	0	0	0	0	0	0	0	0	0	63.1718061674009	0	0	0	0.176211453744493	0	0.352422907488987	0	0	0	0	0	0.176211453744493	0	0	0	0	0	1.58590308370044	1.3215859030837	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	280	"AWI"	280	8023	9000	8566	0	0	4.09356725146199	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	6.23781676413255	8.28460038986355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974658869395711	73.5867446393762	0	0	0	0	0	0.194931773879142	0	0	0	0	0	0.0974658869395711	0	0	0	0	0	0.779727095516569	1.26705653021442	0.0974658869395711	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	285	"AWI"	285	8343	9073	8710	0	0	2.42718446601942	0	0	0	0.121359223300971	0	0	6.91747572815534	0	0	0	0	0	0	0	0	0	8.85922330097087	8.7378640776699	0	0	0	0	0	0	0	0	0	0	0	1.21359223300971	0	0	0	0	0	0	0	0	0	69.0533980582524	0	0	0	0	0	0.242718446601942	0	0	0	0	0	0.121359223300971	0	0	0	0	0	0.970873786407767	1.21359223300971	0.121359223300971	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	290	"AWI"	290	8526	9208	8874	0	0	2.77306168647425	0	0	0	0	0	0	3.16921335597057	0	0	0	0.0565930956423316	0	0	0	0	0	5.88568194680249	7.75325410299943	0	0	0	0	0	0	0	0	0	0	0	0.565930956423316	0	0	0	0	0	0	0	0	0	77.8720996038483	0	0	0	0	0	0.33955857385399	0	0	0	0	0	0.113186191284663	0	0	0	0	0	0.33955857385399	1.13186191284663	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	295	"AWI"	295	8690	9303	9010	0	0	2.25694444444444	0	0	0	0	0	0	3.99305555555556	0	0	0	0	0	0	0	0	0	6.94444444444444	5.72916666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.6875	0	0	0	0.347222222222222	0	0.173611111111111	0	0	0	0	0	0	0	0	0	0	0	0.173611111111111	0.694444444444444	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	301	"AWI"	301	8786	9540	9147	0	0	0.752688172043011	0	0	0	0	0	0	2.58064516129032	0	0	0	0	0	0	0	0	0	5.91397849462366	7.95698924731183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.0430107526882	0	0	0	0	0	0	0	0	0	0	0	0.21505376344086	0	0	0	0	0	0.10752688172043	0.43010752688172	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	305	"AWI"	305	8869	9649	9247	0	0	1.11265646731572	0	0	0	0.139082058414465	0.139082058414465	0	6.2586926286509	0	0.139082058414465	0	0	0	0	0	0	0	9.31849791376912	7.51043115438109	0	0	0	0	0	0	0	0	0	0	0	0.695410292072323	0	0	0	0	0	0	0	0	0	72.7399165507649	0	0	0	0.417246175243394	0	0.278164116828929	0	0	0	0	0	0.556328233657858	0	0	0	0	0	0	0.695410292072323	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	310	"AWI"	310	8938	9822	9367	0	0	0.756693830034924	0	0	0	0.0582072176949942	0	0	7.27590221187427	0	0	0	0.0582072176949942	0	0	0	0	0	7.39231664726426	8.9639115250291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0582072176949942	73.0500582072177	0	0	0	0	0	0.523864959254948	0	0	0	0.174621653084983	0	0.116414435389988	0	0	0	0	0	0	1.57159487776484	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	315	"AWI"	315	9051	9903	9484	0	0	0.534188034188034	0	0	0	0	0	0	4.59401709401709	0	0.106837606837607	0	0	0	0	0	0	0	8.22649572649573	5.44871794871795	0	0	0	0	0	0	0	0	0	0	0	0.32051282051282	0	0	0	0	0	0	0	0	0	78.4188034188034	0	0	0	0	0	0.747863247863248	0	0	0	0.106837606837607	0	0.213675213675214	0	0	0	0	0	0	1.28205128205128	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	320	"AWI"	320	9130	10046	9602	0	0	0.171232876712329	0.171232876712329	0	0	0.171232876712329	0	0	8.56164383561644	0	0.342465753424658	0	0	0	0	0	0	0	5.65068493150685	5.65068493150685	0	0	0	0	0	0	0	0	0	0	0	0.856164383561644	0	0	0	0	0	0	0	0	0	77.0547945205479	0	0	0	0	0	0	0	0	0	0	0	0.171232876712329	0	0	0	0	0	0	1.1986301369863	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	325	"AWI"	325	9281	10112	9727	0	0	0.233644859813084	0	0	0	0.311526479750779	0	0	6.61993769470405	0	0.0778816199376947	0	0	0	0	0	0	0	3.34890965732087	7.86604361370716	0	0	0	0	0	0	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	0	0	0	79.3613707165109	0	0	0	0	0	0	0	0	0	0.0778816199376947	0	0.233644859813084	0	0	0	0	0	0	0.934579439252336	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	330	"AWI"	330	9367	10248	9851	0	0	0.0877963125548727	0	0	0	0.175592625109745	0	0	5.00438981562774	0	0	0	0	0	0	0	0	0	4.65320456540825	18.9640035118525	0	0	0	0	0	0	0	0	0	0	0	0.0877963125548727	0	0	0	0	0	0	0	0	0	69.2712906057946	0	0	0	0	0	0.0877963125548727	0	0	0	0	0	0.0877963125548727	0	0	0	0	0	0	1.58033362598771	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	335	"AWI"	335	9560	10298	9961	0	0	0.251256281407035	0.125628140703518	0	0	0	0	0	14.8241206030151	0	0.879396984924623	0	0	0	0	0	0	0	4.52261306532663	4.52261306532663	0	0	0	0	0	0	0	0	0	0	0	0	0.251256281407035	0	0	0	0	0	0	0	0	72.3618090452261	0	0	0	0.125628140703518	0	0.251256281407035	0	0	0	0.251256281407035	0	0.376884422110553	0	0	0	0	0	0	1.00502512562814	0.251256281407035	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	340	"AWI"	340	9658	10403	10084	0	0	0	0	0	0	0.536193029490617	0	0	17.2922252010724	0	0.402144772117962	0	0.134048257372654	0	0	0	0	0	6.70241286863271	3.61930294906166	0	0	0	0	0	0	0	0	0	0	0	0.134048257372654	0	0	0	0	0	0	0	0	0	69.4369973190349	0	0	0	0.536193029490617	0	0	0	0	0	0.402144772117962	0	0.134048257372654	0	0	0	0	0	0	0.670241286863271	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	345	"AWI"	345	9890	10468	10191	0	0	0.29296875	0.09765625	0	0	0.09765625	0	0	20.41015625	0	0.09765625	0	0	0	0	0	0	0	2.1484375	4.98046875	0	0	0	0	0	0	0	0	0	0	0	0.390625	0.09765625	0	0	0	0	0	0	0	0	69.82421875	0	0	0	0.09765625	0	0	0	0	0	0.29296875	0	0.29296875	0	0	0	0	0.09765625	0	0.78125	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	351	"AWI"	351	10042	10653	10349	0	0	0	0	0	0	0.149253731343284	0	0	18.134328358209	0	0	0	0	0	0	0	0	0	0.223880597014925	3.35820895522388	0	0	0	0	0	0	0	0	0	0	0	0.522388059701493	0	0	0	0	0	0	0	0	0	76.865671641791	0	0	0	0.223880597014925	0	0	0	0	0	0.149253731343284	0	0.223880597014925	0	0	0	0	0	0	0.149253731343284	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	355	"AWI"	355	10129	10854	10478	0	0	0	0.0792393026941363	0	0	0.316957210776545	0	0	23.0586370839937	0	0.396196513470681	0	0	0	0	0	0	0	0.950871632329636	12.8367670364501	0	0	0	0	0	0	0	0	0	0	0	1.18858954041204	0	0	0	0	0	0	0	0	0	59.8256735340729	0	0	0	0.396196513470681	0	0	0	0	0	0.237717908082409	0	0.158478605388273	0	0	0	0	0	0	0.475435816164818	0.0792393026941363	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	360	"AWI"	360	10212	11218	10620	0	0	0	0	0	0	0.141193081539005	0	0	37.3455700670667	0	0.176491351923756	0	0	0	0	0.0352982703847511	0	0	0	10.0247087892693	0	0	0	0	0	0	0	0	0	0	0	1.30603600423579	0	0	0	0	0	0	0	0	0	49.8411577832686	0	0	0	0.176491351923756	0	0	0	0	0	0	0	0.564772326156018	0	0	0	0	0	0	0.247087892693258	0.141193081539005	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	365	"AWI"	365	10368	11334	10780	0	0	0	0.0625	0	0	0.3125	0	0	27.375	0	0.0625	0	0	0	0	0	0	0	0	4.375	0	0	0	0	0	0	0	0	0	0	0	0.4375	0	0	0	0	0	0	0	0	0.0625	66.8125	0	0	0	0	0	0	0	0	0	0.0625	0	0.25	0	0	0	0	0	0	0.1875	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	370	"AWI"	370	10451	11544	10939	0	0	0	0.0971817298347911	0	0	0.388726919339164	0	0	37.0262390670554	0	0	0	0	0	0	0	0	0	0	4.85908649173955	0	0	0	0	0	0	0	0	0	0	0	2.04081632653061	0.0971817298347911	0	0	0	0	0	0	0	0	54.3245869776482	0	0	0	0.194363459669582	0	0	0	0	0	0.0971817298347911	0	0.388726919339164	0.194363459669582	0	0	0	0	0	0.0971817298347911	0.194363459669582	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	377	"AWI"	377	10658	11714	11161	0	0	0.12531328320802	0.50125313283208	0	0	0.25062656641604	0	0	42.2305764411028	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0.12531328320802	0	0	0	0	0	0	0	0	0	0.87719298245614	0	0	0	0	0	0	0	0	0	50	0	0	0	0.12531328320802	0	0	0	0	0	0.12531328320802	0	0.37593984962406	0	0	0	0	0	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	383	"AWI"	383	10887	11902	11335	0	0	0.0730460189919649	0	0	0	0.365230094959825	0	0	22.7903579254931	0	0	0	0	0	0	0.0730460189919649	0	0	0	6.42804967129291	0	0	0	0	0	0	0	0	0	0	0	1.4609203798393	0	0	0	0	0	0	0	0	0	65.8144631117604	0	0	0	0.0730460189919649	0	0	0	0	0	0.14609203798393	0	2.41051862673484	0	0	0	0.14609203798393	0.0730460189919649	0	0.0730460189919649	0.0730460189919649	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	385	"AWI"	385	10989	11949	11395	0	0	0	0	0	0	0.381679389312977	0	0	19.4656488549618	0	0	0	0	0	0	0	0	0	0	3.24427480916031	0.190839694656489	0	0	0	0	0	0	0	0	0	0	4.9618320610687	0	0	0.190839694656489	0	0	0	0	0.190839694656489	0	68.5114503816794	0	0	0	0.954198473282443	0	0	0	0	0	0.954198473282443	0	0.954198473282443	0	0	0	0	0	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	390	"AWI"	390	11156	12123	11547	0	0	0	0.416666666666667	1.04166666666667	0	0.416666666666667	0	0	24.1666666666667	0	0	0	0	0	0	0	0	0	0	4.16666666666667	0.208333333333333	0	0	0	0	0	0	0	0	0	0	3.75	1.25	0	0	0	0	0	0	0	0	62.5	0	0	0	0.416666666666667	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0.833333333333333	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	395	"AWI"	395	11279	12281	11694	0	0	0	0.116890707188778	0	0	0.409117475160725	0	0	20.7481005260082	0	0.0584453535943892	0	0	0	0	0	0	0	0	21.0403272939801	0	0	0	0	0	0	0	0	0	0	0	1.05201636469901	7.42255990648743	0	0	0	0	0	0	0	0	46.9316189362946	0	0	0	0.75978959672706	0	0	0	0	0	0	0	0.993571011104617	0	0	0	0.0584453535943892	0.233781414377557	0	0	0.175336060783168	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	398	"AWI"	398	11310	12419	11772	0	0	0.0778816199376947	0.545171339563863	0	0	2.64797507788162	0	0	12.7725856697819	0	0.311526479750779	0	0	0	0	0	0.0778816199376947	0	0	50.3115264797508	0	0.0778816199376947	0	0	0	0	0	0	0	0.0778816199376947	0	0.233644859813084	5.60747663551402	0	0.155763239875389	0	0	0	0	0	0.0778816199376947	24.2211838006231	0	0	0	0.311526479750779	0	0	0	0	0	0.0778816199376947	0	2.02492211838006	0	0	0	0	0.155763239875389	0	0	0.233644859813084	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	430	"AWI"	430	11822	13785	12601	0	0	0.252525252525253	0.252525252525253	0	0	2.52525252525253	0	0	13.6363636363636	0	0	0	0	0	0	0	0	0	0	43.4343434343434	0	0	0	0	0	0	0	0	0	0	0	1.76767676767677	7.32323232323232	0	0.757575757575758	0	0	0	0	0	0	27.020202020202	0	0	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0.252525252525253	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	435	"AWI"	435	11934	13929	12737	0	0	0.0969932104752667	0.387972841901067	0	0	4.55868089233754	0	0	10.6692531522793	0	0.193986420950533	0	0	0	0	0	0	0	0	38.6032977691562	0	0	0	0	0	0	0	0	0	0	0	3.39476236663434	4.75266731328807	0	0.193986420950533	0	0	0	0	0	0.0969932104752667	33.2686711930165	0	0	0	1.454898157129	0	0	0	0	0	0	0	1.7458777885548	0	0	0	0	0.387972841901067	0	0	0.193986420950533	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	440	"AWI"	440	12008	14141	12854	0	0	0	1.17474302496329	0	0	3.81791483113069	0	0	12.9221732745962	0	0	0	0	0	0	0	0.146842878120411	0	0	45.8149779735683	0	0.146842878120411	0	0	0	0	0	0	0	0	0	1.61527165932452	4.11160058737151	0	0	0	0	0	0	0	0.293685756240822	26.7254038179148	0	0	0	2.05580029368576	0	0	0	0	0	0	0	1.02790014684288	0	0	0	0	0.146842878120411	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	445	"AWI"	445	12108	14287	13003	0	0	0	1.14942528735632	0	0	5.45977011494253	0	0	15.3735632183908	0	0.14367816091954	0	0	0	0	0	0.28735632183908	0	0	41.235632183908	0	0	0	0	0	0	0	0	0	0	0	0.862068965517241	4.74137931034483	0	0	0	0	0	0	0	0	26.5804597701149	0	0	0	1.4367816091954	0	0	0	0	0	0	0	2.58620689655172	0	0	0	0	0	0.14367816091954	0	0	0
