"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15712	24112	"Na bahne"	50.198894	15.96132	200	"AWI"	200	763	1235	1003	2.80791320995533	0	39.3746011486918	0	0.510529674537333	0	1.148691767709	0	0	8.16847479259732	0	0	0	0.574345883854499	0	0	0	0	0	1.21250797702616	0.319081046585833	0.319081046585833	0	0	0	3.63752393107849	0	0.0638162093171666	0	0	0	0	0	0	0	2.93554562858966	2.1059349074665	31.3975749840459	0	0	0	0	2.36119974473516	0	0	0	1.08487555839183	0.382897255902999	0	0	0	0	0.319081046585833	1.27632418634333	0	0
15712	24112	"Na bahne"	50.198894	15.96132	220	"AWI"	220	823	1297	1061	2.08469055374593	0.195439739413681	39.9348534201954	0.130293159609121	0	0	0.130293159609121	0	0	13.3550488599349	0	0	0.260586319218241	0	0	0	0	0	0	2.21498371335505	1.04234527687296	0	0	0	0	5.4071661237785	0	0.195439739413681	0.0651465798045603	0	0	0	0	0	0.195439739413681	4.49511400651466	3.12703583061889	17.7198697068404	0	0	0	0	6.0586319218241	0.260586319218241	0	0	0	1.23778501628664	0	0	0	0	0.651465798045603	1.10749185667752	0.130293159609121	0
15712	24112	"Na bahne"	50.198894	15.96132	240	"AWI"	240	893	1351	1120	3.09845077461269	0.0499750124937531	38.1309345327336	0	0.299850074962519	0	0.199900049975012	0	0	6.24687656171914	0	0	0	0.549725137431284	0	0	0	0	0	0.749625187406297	0.0499750124937531	0	0	0	0	3.04847576211894	0.0999500249875062	0.0999500249875062	0	0	0	0	0	0	0	3.14842578710645	1.79910044977511	34.6326836581709	0	0	0	0	5.09745127436282	0	0	0.0499750124937531	0.199900049975012	0.299850074962519	0	0	0	0	0.999500249875062	0.899550224887556	0.249875062468766	0
15712	24112	"Na bahne"	50.198894	15.96132	260	"AWI"	260	956	1411	1179	2.08008320332813	0	33.749349973999	0	0.62402496099844	0	0.31201248049922	0	0	4.7321892875715	0	0	0.0520020800832033	0.676027041081643	0	0.0520020800832033	0	0	0	3.38013520540822	0.572022880915237	0	0	0.0520020800832033	0	3.69214768590744	0.104004160166407	0.0520020800832033	0	0	0	0	0	0	0.0520020800832033	1.87207488299532	1.76807072282891	36.4014560582423	0	0	0	0	6.08424336973479	0	0	0	0	0.728029121164847	0	0	0	0	0.832033281331253	1.92407696307852	0.208008320332813	0
15712	24112	"Na bahne"	50.198894	15.96132	280	"AWI"	280	1023	1459	1236	4.29252782193959	0.0794912559618442	31.8759936406995	0	0.317965023847377	0	0.794912559618442	0	0	5.88235294117647	0	0	0	1.03338632750397	0.158982511923688	0.0794912559618442	0	0	0	5.08744038155803	1.4308426073132	0	0	0	0	7.15421303656598	0	0.556438791732909	0	0	0	0	0	0	0	4.8489666136725	1.9872813990461	18.7599364069952	0	0	0	0	9.14149443561208	0.556438791732909	0	0.476947535771065	0	0.635930047694754	0.158982511923688	0.158982511923688	0	0.0794912559618442	1.19236883942766	2.22575516693164	0.874403815580286	0.158982511923688
15712	24112	"Na bahne"	50.198894	15.96132	300	"AWI"	300	1113	1512	1290	2.56410256410256	0	55.9553349875931	0.0827129859387924	0.33085194375517	0	0.703060380479735	0	0	1.28205128205128	0	0.0413564929693962	0.0827129859387924	0.661703887510339	0	0.0827129859387924	0	0	0	4.88006617038875	0.0413564929693962	0	0	0.0827129859387924	0	2.39867659222498	0	0.165425971877585	0	0	0	0	0	0	0.0827129859387924	6.20347394540943	0.827129859387924	13.8957816377171	0	0	0	0	4.59057071960298	0	0	0	0.124069478908189	0.578990901571547	0	0	0	0	0.578990901571547	3.10173697270471	0.661703887510339	0
15712	24112	"Na bahne"	50.198894	15.96132	320	"AWI"	320	1187	1570	1345	5.4353562005277	0.369393139841689	26.5435356200528	0.158311345646438	0.263852242744063	0	0.580474934036939	0	0	3.53562005277045	0	0	0	0.422163588390501	0	0	0	0	0	4.32717678100264	0.263852242744063	0	0	0	0	7.70448548812665	0	0.580474934036939	0	0	0	0	0	0	0	11.5039577836412	1.79419525065963	18.4168865435356	0	0	0	0	12.7704485488127	0.263852242744063	0	0	0	0.422163588390501	0.0527704485488127	0.105540897097625	0	0	0.738786279683377	3.37730870712401	0.263852242744063	0.105540897097625
15712	24112	"Na bahne"	50.198894	15.96132	340	"AWI"	340	1282	1653	1427	4.33186490455213	0.0734214390602056	34.3612334801762	0	0.146842878120411	0.0734214390602056	0.587371512481645	0	0	3.30396475770925	0	0	0	0.440528634361234	0.0734214390602056	0.293685756240822	0	0	0	8.37004405286344	1.02790014684288	0	0	0	0	5.72687224669604	0	1.68869309838473	0	0	0	0	0	0	0.0734214390602056	9.54478707782673	1.10132158590308	11.6005873715125	0	0	0	0	7.41556534508076	0	0	0	0	1.3215859030837	0	0.0734214390602056	0	0	1.98237885462555	5.58002936857562	0.807635829662261	0
15712	24112	"Na bahne"	50.198894	15.96132	360	"AWI"	360	1341	1770	1518	5.01618122977346	0.161812297734628	26.1596548004315	0	0.593311758360302	0	0.377562028047465	0	0	3.77562028047465	0	0.161812297734628	0	0.215749730312837	0	0.0539374325782093	0	0	0	3.61380798274002	2.319309600863	0	0	0	0	7.17367853290183	0	1.02481121898598	0	0	0	0	0	0	0	7.65911542610572	0.916936353829558	12.891046386192	0	0	0	0	21.898597626753	0	0	0.215749730312837	0	0.431499460625674	0	0	0	0.0539374325782093	1.7259978425027	3.02049622437972	0.539374325782093	0
15712	24112	"Na bahne"	50.198894	15.96132	380	"AWI"	380	1388	1898	1611	5.75268817204301	0.0537634408602151	23.3870967741935	0	0	0	0.21505376344086	0	0	4.51612903225806	0	0	0	0.161290322580645	0	0	0	0	0	3.01075268817204	1.02150537634409	0	0	0	0	5	0	1.12903225806452	0	0	0	0	0	0	0	6.98924731182796	1.93548387096774	21.3978494623656	0	0	0	0	17.9569892473118	0	0	0.10752688172043	0	0.43010752688172	0	0	0	0	1.93548387096774	3.01075268817204	1.98924731182796	0
15712	24112	"Na bahne"	50.198894	15.96132	400	"AWI"	400	1473	1997	1709	4.69565217391304	0	42.2608695652174	0.0579710144927536	0.231884057971014	0	0.231884057971014	0	0	4.69565217391304	0	0	0	0.405797101449275	0	0.0579710144927536	0	0	0	1.21739130434783	1.68115942028986	0	0	0	0	6.31884057971014	0	0.347826086956522	0	0	0	0	0.405797101449275	0	0	2.26086956521739	1.04347826086957	24.9275362318841	0	0	0	0	5.56521739130435	0	0	0.173913043478261	0	0.405797101449275	0.0579710144927536	0	0	0	1.39130434782609	1.04347826086957	0.521739130434783	0
15712	24112	"Na bahne"	50.198894	15.96132	420	"AWI"	420	1548	2119	1804	4.20264824409902	0	34.7725964306275	0.0575705238917674	0.345423143350604	0	0.402993667242372	0	0	8.69314910765688	0	0	0	0.863557858376511	0	0.0575705238917674	0	0	0	2.76338514680484	4.66321243523316	0	0	0	0	6.85089234312032	0	0.460564191134139	0	0	0	0	0.518134715025907	0	0	2.93609671848014	1.20898100172712	16.8105929763961	0	0	0	0.23028209556707	5.75705238917674	0	0	1.09383995394358	0	0.978698906160046	0.115141047783535	0	0	0	4.49050086355786	1.26655152561888	0.460564191134139	0
15712	24112	"Na bahne"	50.198894	15.96132	440	"AWI"	440	1653	2214	1898	5.18345952242283	0.05824111822947	30.6348281887012	0.23296447291788	2.15492137449039	0	1.28130460104834	0	0	6.87245195107746	0	0.05824111822947	0.11648223645894	1.10658124635993	0	0.11648223645894	0	0	0	1.63075131042516	4.83401281304601	0	0	0	0	5.53290623179965	0.05824111822947	0.29120559114735	0	0	0	0	0.29120559114735	0	0	3.61094933022714	1.04834012813046	19.6272568433314	0	0	0	0.17472335468841	8.44496214327315	0	0	1.10658124635993	0	1.45602795573675	0	0	0	0.23296447291788	2.44612696563774	0.87361677344205	0.52417006406523	0
15712	24112	"Na bahne"	50.198894	15.96132	460	"AWI"	460	1727	2327	1996	6.24370594159114	0.302114803625378	31.8227593152064	0	0	0	0.503524672708963	0	0	7.15005035246727	0	0.100704934541793	0	0.201409869083585	0	0	0	0	0	3.12185297079557	2.41691842900302	0	0	0	0	6.34441087613293	0.100704934541793	1.51057401812689	0	0	0	0	0	0	0	5.84088620342397	0.906344410876133	18.1268882175227	0	0	0	0	9.36555891238671	0	0	0	0.604229607250755	1.3091641490433	0	0	0	0	2.51762336354481	0.906344410876133	0.604229607250755	0
15712	24112	"Na bahne"	50.198894	15.96132	480	"AWI"	480	1775	2523	2085	10.966735966736	0.415800415800416	11.7463617463617	0	0.103950103950104	0	0.311850311850312	0	0	4.83367983367983	0	0.467775467775468	0	0.987525987525988	0.103950103950104	0	0	0	0.103950103950104	3.53430353430353	0.311850311850312	0	3.17047817047817	0	0	12.006237006237	0	2.33887733887734	0	0	0	0	0.103950103950104	0	0.051975051975052	4.93762993762994	1.55925155925156	32.0686070686071	0	0	0	0	3.22245322245322	0	0	0.311850311850312	0	1.24740124740125	0.77962577962578	0	0	0	1.87110187110187	1.81912681912682	0.571725571725572	0.051975051975052
