"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Ilex"	"Juglans"	"Lamiaceae"	"Linaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3110	4047	"Mobeche Forest"	48.51667	-1	172	"AWI"	172	758	1013	871	0	41.747572815534	0	0.970873786407767	0	0	0	2.42718446601942	0	0	0	13.5922330097087	0.970873786407767	0	0	1.45631067961165	0	0	0.485436893203883	0	0	0	0	0	0	1.45631067961165	23.7864077669903	0	12.1359223300971	0	0	0	0	0	0	0	0.970873786407767	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	175	"AWI"	175	766	1026	882	0	45.3125	0	0.260416666666667	1.04166666666667	0	0	1.30208333333333	0	0	0.78125	14.5833333333333	0.78125	0	0	1.30208333333333	0.260416666666667	0	0.260416666666667	0	0.260416666666667	0	0.260416666666667	0	0.260416666666667	0.520833333333333	18.4895833333333	0	11.71875	0	0	0	0.260416666666667	1.04166666666667	0	0	1.04166666666667	0.260416666666667	0
3110	4047	"Mobeche Forest"	48.51667	-1	177	"AWI"	177	771	1033	890	0	34.6846846846847	0	0.45045045045045	0.45045045045045	0	0	1.35135135135135	0	0	0.900900900900901	13.963963963964	2.25225225225225	0	0	4.05405405405405	0	0	1.35135135135135	0	0.45045045045045	0	0	0	1.35135135135135	2.7027027027027	16.6666666666667	0	14.8648648648649	0	0	0	0	1.35135135135135	0	0	2.7027027027027	0.45045045045045	0
3110	4047	"Mobeche Forest"	48.51667	-1	180	"AWI"	180	780	1046	902	0	40.8163265306122	0	0	0	0	0	1.02040816326531	0	0	0	15.3061224489796	5.61224489795918	0	0	3.06122448979592	0.510204081632653	0	0	0	0	0	0	0	0.510204081632653	1.53061224489796	14.7959183673469	0	12.7551020408163	0	0	0	1.02040816326531	1.02040816326531	0	0	1.53061224489796	0.510204081632653	0
3110	4047	"Mobeche Forest"	48.51667	-1	182	"AWI"	182	789	1054	910	0	60.9756097560976	0	0	0.813008130081301	0	0	0.40650406504065	0	0	0	9.75609756097561	1.21951219512195	0	0	3.65853658536585	0.813008130081301	0	0.813008130081301	0	0	0	0	0	0	0.813008130081301	12.1951219512195	0	6.09756097560976	0	0	0	0	0.813008130081301	0	0	1.21951219512195	0.40650406504065	0
3110	4047	"Mobeche Forest"	48.51667	-1	185	"AWI"	185	797	1068	921	0	61.6740088105727	0	0.881057268722467	0.881057268722467	0	0	1.3215859030837	0	0	0.440528634361234	7.48898678414097	2.20264317180617	0	0	0.881057268722467	0	0	0.440528634361234	0	0	0	0	0	0	0.881057268722467	12.3348017621145	0	7.9295154185022	0	0	0	0	0.881057268722467	0	0	0.440528634361234	1.3215859030837	0
3110	4047	"Mobeche Forest"	48.51667	-1	187	"AWI"	187	802	1079	928	0	64.7058823529412	0.588235294117647	0	0.882352941176471	0.294117647058824	0	0.882352941176471	0	0	0.294117647058824	5.58823529411765	2.35294117647059	0	0	2.94117647058824	0	0	0.588235294117647	0	0	0	0	0	0	1.47058823529412	10.8823529411765	0	7.35294117647059	0	0	0	0	0	0	0	1.17647058823529	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	190	"AWI"	190	808	1099	939	0	66.793893129771	0	0	1.14503816793893	0.381679389312977	0	1.52671755725191	0	0	0	7.63358778625954	0.763358778625954	0	0	1.52671755725191	0	0	0	0	0	0	0	0	0	0.381679389312977	6.87022900763359	0	11.4503816793893	0	0	0	0	0.381679389312977	0	0	1.14503816793893	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	192	"AWI"	192	813	1115	945	0	58.8235294117647	0.420168067226891	0.840336134453782	1.68067226890756	0.420168067226891	0	0.420168067226891	0	0	0	8.40336134453782	1.26050420168067	0	0	3.78151260504202	0.420168067226891	0	0	0	0	0	0	0	0	0	10.9243697478992	0	10.9243697478992	0	0	0	0	0.420168067226891	0	0	1.26050420168067	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	195	"AWI"	195	821	1133	955	0	74.6268656716418	0	0.298507462686567	0.298507462686567	0	0	0.298507462686567	0	0	0.298507462686567	6.86567164179105	0.298507462686567	0	0	1.7910447761194	0	0	0	0	0	0	0.298507462686567	0	0	0.895522388059702	4.77611940298508	0	8.35820895522388	0	0	0	0.298507462686567	0.298507462686567	0	0	0	0.298507462686567	0
3110	4047	"Mobeche Forest"	48.51667	-1	197	"AWI"	197	827	1141	962	0	64.1277641277641	0	0.245700245700246	1.71990171990172	0	0	0	0	0	0.245700245700246	14.2506142506143	1.71990171990172	0	0	1.71990171990172	0.982800982800983	0	0	0	0	0	0	0	0	0.491400491400491	0	0	13.022113022113	0	0	0	0.245700245700246	0	0	0	0.491400491400491	0.737100737100737	0
3110	4047	"Mobeche Forest"	48.51667	-1	200	"AWI"	200	834	1156	972	0	38.8888888888889	1.11111111111111	1.11111111111111	0.555555555555556	0	0	2.22222222222222	0	0	1.11111111111111	12.2222222222222	5.55555555555556	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0.555555555555556	0.555555555555556	18.3333333333333	0	10	0	0	0	0	1.11111111111111	0	0	1.11111111111111	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	202	"AWI"	202	839	1168	979	0	39.2265193370166	0	0	3.86740331491713	0	0	3.31491712707182	0	0	0	11.6022099447514	1.10497237569061	0	0	6.07734806629834	0.552486187845304	0	0	0	0	0	0	0	0	1.10497237569061	14.9171270718232	0	16.5745856353591	0	0	0	0	0	0	0	1.65745856353591	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	205	"AWI"	205	844	1187	990	0	39.647577092511	0	1.3215859030837	0.881057268722467	0	0	2.20264317180617	0	0	0.440528634361234	15.8590308370044	0.881057268722467	0	0	3.9647577092511	0	0	0	0	0	0	0	0	1.3215859030837	1.76211453744493	13.215859030837	0	14.9779735682819	0	0	0	0.881057268722467	0.440528634361234	0	0	2.20264317180617	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	207	"AWI"	207	848	1199	997	0	24.6376811594203	0.483091787439614	1.44927536231884	0.483091787439614	0	0	1.44927536231884	0	0	0.483091787439614	12.0772946859903	7.2463768115942	0	0	4.34782608695652	0.483091787439614	0	0	0	0.483091787439614	0	0	0	0.966183574879227	0.483091787439614	12.56038647343	0.483091787439614	29.4685990338164	0.483091787439614	0	0	0.483091787439614	0	0	0	1.44927536231884	0	0
