"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16670	26499	"Schönwies"	46.84652	11.01591	197.5	"AWI"	197.5	9835.5	10515	10169	0	0	10	0	0	2	0	11	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	707	0	0	0	1	0	0	1	0	0	0	0	1	7	0	0	2	0	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	200	"AWI"	200	9867	10621	10223	0	0	14	1	0	3	0	1	0	1	0	0	0	0	0	2	0	280	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	586	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	205	"AWI"	205	10010	10753	10369	0	0	57	0	0	4	0	30	0	0	0	0	0	0	0	0	78	713	0	0	0	0	0	1	0	0	5	0	1	0	0	0	0	2	2	457	0	0	0	0	0	3	1	0	0	0	0	3	13	0	0	0	9	0	8	0	26	0
16670	26499	"Schönwies"	46.84652	11.01591	207.5	"AWI"	207.5	10052	10865	10440.5	0	0	26	0	0	7	0	20	0	0	0	0	0	0	2	0	23	540	0	1	0	0	0	0	0	5	3	0	1	0	0	0	0	2	0	665	0	0	0	1	0	2	0	0	0	0	0	0	7	2	0	1	11	0	8	0	11	0
16670	26499	"Schönwies"	46.84652	11.01591	210	"AWI"	210	10089	11002	10510	0	0	23	0	0	0	0	16	0	0	0	0	0	0	0	0	19	438	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	3	440	0	0	0	1	0	2	0	0	0	0	1	3	4	0	0	1	3	0	3	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	212.5	"AWI"	212.5	10188	11050.5	10588	0	0	28	0	0	3	0	24	0	0	0	0	0	0	0	0	22	644	14	0	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	485	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	11	0	4	0	12	1
16670	26499	"Schönwies"	46.84652	11.01591	215	"AWI"	215	10253	11116	10670	0	0	18	0	0	1	0	24	0	0	0	0	0	0	0	0	21	508	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	1	0	415	0	0	0	0	0	0	1	0	0	0	0	6	2	0	0	3	6	0	2	0	10	0
16670	26499	"Schönwies"	46.84652	11.01591	217.5	"AWI"	217.5	10301.5	11197.5	10744.5	0	0	43	0	0	5	0	26	1	0	0	0	0	0	1	0	36	565	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	1	2	548	0	0	0	1	0	0	0	0	0	0	1	4	19	0	0	2	4	0	7	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	220	"AWI"	220	10341	11331	10821	0	0	31	1	7	0	0	19	0	0	0	0	0	0	0	1	36	751	0	0	0	0	0	0	0	3	7	0	1	0	0	0	0	0	3	674	0	0	0	0	0	1	2	0	0	0	0	6	8	0	0	2	14	0	6	0	17	0
16670	26499	"Schönwies"	46.84652	11.01591	222.5	"AWI"	222.5	10415	11478.5	10916	0	0	23	1	0	3	0	13	0	0	0	0	0	0	0	0	15	663	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	1054	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	5	0	10	0	8	0
16670	26499	"Schönwies"	46.84652	11.01591	225	"AWI"	225	10469	11678	11009	0	0	39	3	0	3	0	26	0	0	0	0	0	0	0	0	31	647	0	0	0	0	0	3	0	2	5	0	1	0	0	0	0	0	0	604	0	0	0	0	0	1	0	1	0	0	1	5	16	0	0	4	6	0	5	0	5	0
16670	26499	"Schönwies"	46.84652	11.01591	227.5	"AWI"	227.5	10515	11901.5	11094.5	0	0	21	0	0	6	0	24	0	0	0	0	0	0	0	0	14	548	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	591	0	0	0	1	0	0	1	0	0	0	0	2	8	0	0	3	10	0	3	0	12	0
16670	26499	"Schönwies"	46.84652	11.01591	232	"AWI"	232	10618	12230	11246	0	1	29	0	0	3	0	23	0	0	0	0	0	0	1	2	31	471	0	0	0	0	0	1	0	1	10	0	4	0	0	0	0	1	0	490	1	0	0	0	0	1	1	0	0	0	0	1	11	0	0	3	2	0	2	0	15	0
16670	26499	"Schönwies"	46.84652	11.01591	232.5	"AWI"	232.5	10632	12252.5	11263.5	0	0	30	2	0	5	0	11	0	0	0	0	0	0	0	0	22	317	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	471	2	0	0	0	0	2	0	0	0	0	0	5	5	0	0	3	1	0	4	0	20	1
