"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acacia"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3174	24084	"Švarcenberk"	49.143988	14.703396	250	"AWI"	250	5852	7015	6442	0.107411385606874	0	0.107411385606874	0	0	0	0.214822771213749	0.322234156820623	0	0	0	0.107411385606874	0	0.214822771213749	0	0	0	16.0042964554243	7.08915145005371	0	0	0	0	0	2.79269602577873	0	2.68528464017186	0	0	0	0	0	0	0	5.26315789473684	0	0	29.3233082706767	11.3856068743287	0	0	0	0	0.429645542427497	0.322234156820623	0	14.3931256713212	0	0	0	0	0.322234156820623	0	0	0	0	0	4.08163265306122	4.83351235230935	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	256	"AWI"	256	5936	7053	6515	0.208623087621697	0	0.208623087621697	0	0	0	0	0.208623087621697	0	0	0	0	0	0.208623087621697	0	0	0	15.7162726008345	4.5201668984701	0	0	0	0	0	3.05980528511822	0	3.12934631432545	0	0	0	0	0	0	0	1.80806675938804	0	0	30.4589707927677	16.5507649513213	0	0	0	0	0.347705146036161	0.208623087621697	0	14.5340751043115	0	0	0	0	0.347705146036161	0	0	0	0	0	3.05980528511822	5.42420027816412	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	262	"AWI"	262	6003	7097	6584	0.479452054794521	0	0.136986301369863	0	0	0	0	0.205479452054795	0	0	0	0	0.0684931506849315	0.273972602739726	0	0	0	15.4109589041096	1.78082191780822	0	0	0	0	0	3.35616438356164	0	3.49315068493151	0	0	0	0	0	0	0	0	0	0	32.3972602739726	17.7397260273973	0	0	0	0	0.410958904109589	0.136986301369863	0	15.2739726027397	0	0	0	0	0.342465753424658	0	0	0	0	0.0684931506849315	2.80821917808219	5.47945205479452	0.136986301369863	0
3174	24084	"Švarcenberk"	49.143988	14.703396	268	"AWI"	268	6041	7155	6655	0.181928441479685	0	0.121285627653123	0	0	0	0.181928441479685	0.606428138265616	0	0	0	0	0	0.121285627653123	0	0	0	21.4069132807762	1.63735597331716	0	0	0	0	0	3.27471194663432	0	3.27471194663432	0	0	0	0	0	0	0	0	0	0	28.7446937537902	16.7980594299576	0	0	0	0	0.181928441479685	1.33414190418435	0	14.4329896907216	0	0	0	0	0.303214069132808	0	0	0	0	0	1.75864160097028	5.09399636143117	0.181928441479685	0.363856882959369
3174	24084	"Švarcenberk"	49.143988	14.703396	276	"AWI"	276	6115	7261	6744	0.360230547550432	0	0	0	0	0	0.144092219020173	1.36887608069164	0	0	0	0	0	0.0720461095100865	0	0	0	29.0345821325648	0.432276657060519	0	0	0	0	0	3.31412103746398	0	3.31412103746398	0	0	0	0	0	0	0	0	0	0	17.507204610951	16.7146974063401	0	0	0	0	0.0720461095100865	0.144092219020173	0	21.685878962536	0	0	0.144092219020173	0	0.288184438040346	0	0	0	0	0	0	5.40345821325648	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	282	"AWI"	282	6238	7283	6807	0.511073253833049	0	0.113571834185122	0	0	0	0	0.681431005110733	0	0	0	0	0	0.170357751277683	0	0	0	22.6575809199319	1.64679159568427	0	0	0	0	0	3.29358319136854	0	3.12322544009086	0	0	0	0	0	0	0	0	0	0	18.5122089721749	25.9511641113004	0	0	0	0	0.170357751277683	0	0	12.6632595116411	0	0	0	0	0.397501419647927	0	0	0	0	0.113571834185122	3.74787052810903	6.24645088018172	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	288	"AWI"	288	6330	7313	6875	0.154679040989946	0	0.154679040989946	0	0.0773395204949729	0	0	0.618716163959783	0	0	0	0	0	0.232018561484919	0	0	0	21.2683681361176	1.85614849187935	0	0	0	0	0	2.16550657385924	0	2.39752513534416	0	0	0	0	0	0	0	0	0	0	19.0255220417633	27.5328692962104	0	0	0	0	0.154679040989946	0	0	13.1477184841454	0	0	0.154679040989946	0	0.696055684454756	0.0773395204949729	0	0	0.0773395204949729	0	3.32559938128384	6.41918020108275	0.464037122969838	0
3174	24084	"Švarcenberk"	49.143988	14.703396	294	"AWI"	294	6396	7349	6947	0.134048257372654	0	0.201072386058981	0	0	0	0	0.335120643431635	0	0	0	0	0	0.201072386058981	0	0	0	22.3190348525469	1.4745308310992	0	0	0	0	0	2.07774798927614	0	1.94369973190349	0	0	0	0	0	0	0	0	0	0	14.4101876675603	32.4396782841823	0	0	0	0	0.268096514745308	0	0	14.4101876675603	0	0	0.134048257372654	0	0.201072386058981	0	0	0	0	0	2.81501340482574	6.4343163538874	0.201072386058981	0
3174	24084	"Švarcenberk"	49.143988	14.703396	300	"AWI"	300	6458	7402	7017	0	0	0.1669449081803	0	0	0	0	0.1669449081803	0	0	0	0	0	0.0834724540901502	0	0	0	22.0367278797997	0.834724540901502	0	0	0	0	0	2.00333889816361	0.0834724540901502	2.00333889816361	0	0	0	0	0	0	0	0	0	0	11.686143572621	35.1419031719533	0	0	0	0	0.417362270450751	0	0	16.4440734557596	0	0	0	0	0.250417362270451	0	0	0	0	0	2.50417362270451	6.09348914858097	0.0834724540901502	0
3174	24084	"Švarcenberk"	49.143988	14.703396	303	"AWI"	303	6482	7432	7050	0	0	0.142755174875089	0	0	0	0	0.642398286937901	0	0	0	0	0	0.0713775874375446	0	0	0	21.3418986438258	1.07066381156317	0	0	0	0	0	1.57030692362598	0	2.49821556031406	0	0	0	0	0	0	0	0	0	0	10.4211277658815	35.5460385438972	0	0	0	0	0.356887937187723	0	0	16.8451106352605	0	0	0	0	0.285510349750178	0.0713775874375446	0	0	0	0	3.06923625981442	6.06709493219129	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	306	"AWI"	306	6557	7451	7085	0.0822368421052631	0	0.164473684210526	0	0	0	0	0.822368421052632	0	0	0	0	0.164473684210526	0	0	0	0	22.9440789473684	1.48026315789474	0	0	0	0	0	1.39802631578947	0	2.79605263157895	0	0	0	0	0	0	0	0	0	0	9.21052631578947	31.6611842105263	0	0	0	0	0.575657894736842	0	0	18.3388157894737	0	0	0.164473684210526	0	0.246710526315789	0	0	0	0	0	3.37171052631579	6.57894736842105	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	309	"AWI"	309	6661	7471	7119	0.0791765637371338	0	0.0791765637371338	0	0	0	0	0.63341250989707	0	0	0	0	0	0	0	0	0	24.7822644497229	1.10847189231987	0	0	0	0	0	1.26682501979414	0.0791765637371338	2.29612034837688	0	0	0	0	0	0	0	0	0	0	10.8471892319873	31.2747426761679	0	0	0	0	0.237529691211401	0	0	17.6563737133808	0	0	0	0	0.237529691211401	0	0	0	0.0791765637371338	0	3.00870942201108	6.3341250989707	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	312	"AWI"	312	6760	7494	7155	0	0	0.0877963125548727	0	0	0	0.0877963125548727	0.351185250219491	0	0	0	0	0	0.263388937664618	0	0	0	26.1633011413521	0.790166812993854	0	0	0	0	0	1.05355575065847	0	1.84372256365233	0	0	0	0	0	0	0	0	0	0	13.2572431957858	29.4117647058824	0	0	0	0	0.0877963125548727	0.0877963125548727	0	17.2958735733099	0	0	0	0	0.175592625109745	0	0	0	0	0	2.80948200175593	6.23353819139596	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	316	"AWI"	316	6872	7522	7203	0	0	0	0	0	0	0	0.628601361969618	0	0	0	0	0.157150340492404	0	0	0	0	23.5201676270299	1.36196961760084	0	0	0	0	0	0.942902042954426	0	1.51911995809324	0	0	0	0	0	0	0	0	0	0	9.95285489785228	36.0398114195914	0	0	0	0	0.261917234154007	0	0	16.2912519643793	0	0	0	0	0.104766893661603	0	0	0	0	0	2.72393923520168	6.49554740701938	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	320	"AWI"	320	6952	7550	7254	0.210084033613445	0	0	0	0	0	0	0.630252100840336	0	0	0	0	0	0	0	0	0	17.296918767507	1.61064425770308	0	0	0	0	0	0.980392156862745	0	1.47058823529412	0	0	0	0	0	0	0	0	0	0	8.33333333333333	41.7366946778711	0	0	0	0	0.420168067226891	0	0	17.2268907563025	0	0	0	0	0	0	0	0	0	0	2.87114845938375	7.07282913165266	0.140056022408964	0
3174	24084	"Švarcenberk"	49.143988	14.703396	323	"AWI"	323	6994	7577	7294	0	0	0.581395348837209	0	0	0	0.129198966408269	0.387596899224806	0	0	0	0	0	0.0645994832041344	0	0	0	14.2764857881137	1.61498708010336	0	0	0	0	0	0.516795865633075	0	1.09819121447028	0	0	0	0	0	0	0	0	0	0	9.23772609819122	49.0956072351421	0	0	0	0	0.193798449612403	0.129198966408269	0	14.0180878552972	0	0	0	0	0.0645994832041344	0	0	0	0	0	2.97157622739018	5.62015503875969	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	326	"AWI"	326	7029	7618	7332	0	0	0.0554016620498615	0	0.110803324099723	0	0	0.664819944598338	0	0	0	0	0	0.0554016620498615	0	0	0	12.4653739612188	0.498614958448753	0	0	0	0	0	0.277008310249307	0	0.886426592797784	0	0	0	0	0	0	0	0	0	0	9.25207756232687	58.3379501385042	0	0	0	0	0.166204986149584	0	0	8.53185595567867	0	0	0.0554016620498615	0	0.110803324099723	0	0	0	0	0.277008310249307	2.82548476454294	5.42936288088643	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	329	"AWI"	329	7058	7682	7374	0	0	0	0	0	0	0	0.368098159509202	0	0	0	0	0.122699386503067	0	0	0	0	12.8834355828221	1.34969325153374	0	0	0	0	0	1.41104294478528	0	0.797546012269939	0	0	0	0	0	0	0	0	0	0	9.20245398773006	57.6073619631902	0	0	0	0	0.306748466257669	0	0	9.93865030674847	0	0	0.0613496932515337	0	0.122699386503067	0	0	0	0	0.184049079754601	1.34969325153374	4.17177914110429	0.122699386503067	0
3174	24084	"Švarcenberk"	49.143988	14.703396	332	"AWI"	332	7081	7757	7411	0	0	0	0	0	0	0	0.192554557124519	0	0	0	0	0	0	0	0	0	15.2759948652118	1.79717586649551	0	0	0	0	0	0.256739409499358	0	0.320924261874198	0.0641848523748395	0	0	0	0	0	0	0	0	0	8.34403080872914	58.2156611039795	0	0	0	0	0.128369704749679	0	0	10.5905006418485	0	0	0.0641848523748395	0	0.0641848523748395	0	0	0	0.0641848523748395	0	1.15532734274711	3.4017971758665	0	0.0641848523748395
3174	24084	"Švarcenberk"	49.143988	14.703396	335	"AWI"	335	7211	7901	7536	0	0	0	0	0.106894708711919	0	0	0.374131480491716	0	0	0	0	0	0	0	0	0	14.7514698022448	1.60342063067878	0	0	0	0	0	0.160342063067878	0	0.427578834847675	0	0	0	0	0	0	0	0	0	0	7.21539283805452	60.6092998396579	0	0	0	0	0.267236771779797	0	0	9.83431320149653	0	0	0.0534473543559594	0	0.0534473543559594	0	0	0	0	0	1.33618385889898	3.20684126135756	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	338	"AWI"	338	7319	8125	7707	0	0	0	0	0	0	0	0.440960313571779	0	0	0	0	0	0	0	0	0	14.6006859382656	1.22488975992161	0	0	0	0	0	0	0	0.636942675159236	0	0	0	0	0	0	0	0	0	0	6.51641352278295	62.1754042136208	0	0	0	0	0.146986771190593	0	0	9.21117099461048	0	0	0.0979911807937286	0	0.0979911807937286	0	0	0	0	0.244977951984321	1.51886330230279	3.08672219500245	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	341	"AWI"	341	7376	8402	7880	0	0	0	0	0	0	0	0.419664268585132	0	0	0	0	0	1.3189448441247	0	0	0	13.4892086330935	1.3189448441247	0	0	0	0	0	0.179856115107914	0	0.65947242206235	0.0599520383693046	0	0	0	0	0	0	0	0	0	6.5347721822542	62.1702637889688	0	0	0	0	0.119904076738609	0	0	8.81294964028777	0	0	0	0	0.0599520383693046	0	0	0	0	0	1.67865707434053	3.05755395683453	0.119904076738609	0
3174	24084	"Švarcenberk"	49.143988	14.703396	344	"AWI"	344	7428	8708	8049	0	0	0.119904076738609	0	0	0	0	0.539568345323741	0	0	0	0	0	0.179856115107914	0	0	0	12.410071942446	1.43884892086331	0	0	0	0	0	0.179856115107914	0	0.65947242206235	0	0	0	0	0	0	0	0	0	0	6.47482014388489	62.5299760191847	0	0	0	0	0.119904076738609	0	0	8.45323741007194	0	0	0	0	0.0599520383693046	0	0	0	0	0	1.91846522781775	4.73621103117506	0.179856115107914	0
3174	24084	"Švarcenberk"	49.143988	14.703396	347	"AWI"	347	7466	9027	8216	0	0	0	0	0	0	0	0.486322188449848	0	0	0	0	0	0.121580547112462	0	0	0	13.1306990881459	1.27659574468085	0	0	0	0	0	0.121580547112462	0	0.729483282674772	0	0	0	0	0	0	0	0	0	0	5.34954407294833	65.531914893617	0	0	0	0	0.121580547112462	0	0	8.44984802431611	0	0	0	0	0.303951367781155	0	0	0	0	0.121580547112462	1.64133738601824	2.61398176291793	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	350	"AWI"	350	7494	9361	8382	0	0	0	0	0	0	0	0.50251256281407	0	0	0	0	0	0	0	0	0	15.2428810720268	1.00502512562814	0	0	0	0	0	0	0	0.50251256281407	0	0	0	0	0	0	0	0	0	0	2.84757118927973	67.2529313232831	0	0	0	0	0.0837520938023451	0	0	8.62646566164154	0	0	0.0837520938023451	0	0.50251256281407	0	0	0.16750418760469	0	0.16750418760469	1.08877721943049	1.92629815745394	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	353	"AWI"	353	7527	9685	8550	0	0	0	0	0	0	0	0.456919060052219	0	0	0	0	0	0	0	0	0	15.1436031331593	0.97911227154047	0	0	0	0	0	0	0	0.652741514360313	0	0	0	0	0	0	0	0	0	0	2.80678851174935	66.5143603133159	0	0	0	0	0.130548302872063	0	0	8.5509138381201	0	0	0	0	0.195822454308094	0	0	0	0	0	1.10966057441253	3.3289817232376	0.130548302872063	0
3174	24084	"Švarcenberk"	49.143988	14.703396	356	"AWI"	356	7554	10005	8717	0.0612369871402327	0	0	0	0	0	0.0612369871402327	0.183710961420698	0	0	0	0	0	0	0	0	0	15.2480097979179	0.979791794243723	0	0	0	0	0	0.0612369871402327	0.0612369871402327	0.918554807103491	0	0	0	0	0	0	0	0.122473974280465	0	0	2.63319044703001	64.9724433557869	0	0	0	0	0.183710961420698	0	0	8.81812614819351	0	0	0	0	0.122473974280465	0	0	0	0	0	1.10226576852419	4.47030006123699	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	359	"AWI"	359	7577	10333	8886	0	0	0	0	0	0	1.08142493638677	0.44529262086514	0	0	0	0	0.0636132315521628	0	0	0	0	15.8396946564885	0.699745547073791	0	0	0	0	0	0.127226463104326	0.0636132315521628	0.572519083969466	0	0	0	0	0	0	0	0	0	0	2.54452926208651	64.5038167938931	0	0	0	0	0.190839694656489	0	0	8.07888040712468	0	0	0.127226463104326	0	0.127226463104326	0	0	0.127226463104326	0	0.0636132315521628	0.826972010178117	4.51653944020356	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	362	"AWI"	362	7601	10668	9053	0	0	0	0	0	0	0	0.52710843373494	0	0	0	0	0	0	0	0	0	17.1310240963855	0.489457831325301	0	0	0	0	0	0.225903614457831	0	0.414156626506024	0	0	0	0.0376506024096386	0	0	0	0	0	0	1.9578313253012	67.2063253012048	0	0	0	0	0.0753012048192771	0	0	7.86897590361446	0	0	0.112951807228916	0	0	0	0	0	0	0.0753012048192771	0.52710843373494	3.27560240963855	0.0753012048192771	0
3174	24084	"Švarcenberk"	49.143988	14.703396	366	"AWI"	366	8028	10706	9294	0	0	0	0	0.121212121212121	0	0	0.484848484848485	0	0	0	0	0	0	0	0	0	17.2727272727273	0.424242424242424	0	0	0	0	0	0.181818181818182	0	0.424242424242424	0	0	0	0	0	0	0	0	0	0	1.63636363636364	69.0909090909091	0	0	0	0	0.121212121212121	0	0	6.48484848484849	0	0	0	0	0	0	0	0	0	0.0606060606060606	0.666666666666667	3.03030303030303	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	370	"AWI"	370	8452	10751	9535	0	0	0	0	0.0967117988394584	0	0	0.435203094777563	0	0	0	0	0.0967117988394584	0	0	0	0	17.3597678916828	0.822050290135396	0	0	0	0	0	0.145067698259188	0	0.531914893617021	0	0	0	0	0	0	0	0	0	0	1.25725338491296	70.7446808510638	0	0	0	0	0.0967117988394584	0	0	4.49709864603482	0	0	0	0	0.193423597678917	0	0	0	0	0.0967117988394584	0.773694390715667	2.85299806576402	0	0
