"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Violaceae"
14274	22346	"Stráženská slat"	48.899104	13.741768	540	"AWI"	540	7768	9208	8673	0	0.220264317180617	0	0	0	0	0	0	9.47136563876652	0	0	0	0	0	0	0	0	0	19.8237885462555	0.66079295154185	0	0	0	0.440528634361234	0.66079295154185	0	0	0	0	0	0	0	0	0	0	35.2422907488987	26.431718061674	0	0	0	0	0	0	0	3.52422907488987	0	0	0	0	0	0	0	0	0	0	2.20264317180617	1.3215859030837	0
14274	22346	"Stráženská slat"	48.899104	13.741768	550	"AWI"	550	8041	9278	8820	0.347222222222222	0	0	0	0	0.694444444444444	0.694444444444444	0	12.1527777777778	0	0	0	0	0	0	0	0	0	19.0972222222222	1.73611111111111	0	0	0	0.347222222222222	1.04166666666667	0	0	0	0	0	0	0	0	0	0	24.3055555555556	24.3055555555556	0	0	0	0	0	0	0	7.29166666666667	0	0	0	0	0	0	0	0	0	0	2.77777777777778	5.20833333333333	0
14274	22346	"Stráženská slat"	48.899104	13.741768	560	"AWI"	560	8286	9351	8974	0.437636761487965	0	0	0	0	0.218818380743982	0.87527352297593	0	9.84682713347921	0	0	0	0	0	0	0	0	0	30.6345733041575	1.31291028446389	0	0	0	0.218818380743982	1.53172866520788	0	0	0	0	0	0	0	0	0	0	20.7877461706783	21.8818380743982	0	0	0	0	0	0	0	5.0328227571116	0	0	0	0.437636761487965	0	0	0	0	0	0	3.28227571115974	3.50109409190372	0
14274	22346	"Stráženská slat"	48.899104	13.741768	570	"AWI"	570	8705	9420	9128	0.223214285714286	0	0	0	0	0.446428571428571	0	0	12.2767857142857	0	0	0	0	0	0	0	0	0	22.3214285714286	2.45535714285714	0	0	0	0.223214285714286	0.446428571428571	0	0	0	0	0	0	0	0	0	0	20.0892857142857	31.25	0	0	0	0	0	0	0	3.79464285714286	0	0	0	0.223214285714286	0	0	0	0	0	0	2.45535714285714	3.79464285714286	0
14274	22346	"Stráženská slat"	48.899104	13.741768	580	"AWI"	580	9043	9513	9300	0.746268656716418	0	0	0	0	0	0.248756218905473	0	15.4228855721393	0	0.746268656716418	0	0.248756218905473	0	0	0	0	0	12.1890547263682	14.9253731343284	0	0	0	0	0.248756218905473	0	0	0	0	0.248756218905473	0.995024875621891	0	0	0	0	11.6915422885572	36.318407960199	0	0	0	0	0	0	0	2.23880597014925	0	0	0.248756218905473	0	0.497512437810945	0	0	0	0	0	0.497512437810945	2.23880597014925	0.248756218905473
14274	22346	"Stráženská slat"	48.899104	13.741768	585	"AWI"	585	9204	9690	9463	0	0	0	0.537634408602151	0	0	1.88172043010753	0	11.2903225806452	0	1.34408602150538	0.268817204301075	0	0	0	0	0	0	2.68817204301075	44.3548387096774	0	0	0	0.537634408602151	0.806451612903226	0	0	0	0	0.537634408602151	0	0	0.268817204301075	1.88172043010753	0	0.537634408602151	28.494623655914	0	0	0	0	0	0	0	0.268817204301075	0	0	0	0.268817204301075	3.76344086021505	0	0	0	0	0	0.268817204301075	0	0
14274	22346	"Stráženská slat"	48.899104	13.741768	590	"AWI"	590	9440	10008	9763	0	0.122699386503067	0	0.245398773006135	0	0	0.49079754601227	0	1.34969325153374	0	0.49079754601227	0	0	0	0	0	0	0	0	74.1104294478528	0	0	0	0.122699386503067	0.122699386503067	0	0.122699386503067	0	0	0.98159509202454	0.122699386503067	0	0	0	0	0.245398773006135	19.3865030674847	0	0	0	0	0.368098159509202	0	0	0.245398773006135	0	0	0.613496932515337	0	0.49079754601227	0	0	0	0	0.122699386503067	0	0.245398773006135	0
14274	22346	"Stráženská slat"	48.899104	13.741768	595	"AWI"	595	9592	10381	10071	0	0	0	0.17921146953405	0	0	0.537634408602151	0	15.4121863799283	0	0.896057347670251	0	0	0	0	0	0	0	0.3584229390681	50.179211469534	0	0	0	0	0	0	0	0	0	1.25448028673835	0	0	0.17921146953405	0.3584229390681	0	0.3584229390681	27.5985663082437	0	0	0	0	0	0	0	0	0	1.25448028673835	0	0.17921146953405	0.17921146953405	0	0	0.17921146953405	0	0.3584229390681	0.17921146953405	0.3584229390681	0
14274	22346	"Stráženská slat"	48.899104	13.741768	600	"AWI"	600	9719	10770	10383	0	0.598802395209581	7.78443113772455	1.19760479041916	0	0	4.19161676646707	0	22.7544910179641	0	4.79041916167665	0	0	0	0	0	0	0	1.19760479041916	0	0	0	0	0.598802395209581	0	0	0	0	0	3.59281437125748	0	0	1.79640718562874	0	0	7.78443113772455	34.1317365269461	0	0	0.598802395209581	0	0	0	0	1.79640718562874	0	0	0.598802395209581	1.19760479041916	1.19760479041916	0	0	0	0	1.79640718562874	0.598802395209581	1.79640718562874	0
14274	22346	"Stráženská slat"	48.899104	13.741768	605	"AWI"	605	9980	11124	10685	8.19672131147541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63934426229508	62.2950819672131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.55737704918033	19.672131147541	0	0	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	0	0
14274	22346	"Stráženská slat"	48.899104	13.741768	610	"AWI"	610	10686	11238	10974	0.746268656716418	0	0	0	2.98507462686567	0	1.49253731343284	0	10.4477611940298	0	0	0	0	0	0	0	0	0	3.73134328358209	50	0	0	0	0.746268656716418	0	0	0	0	0	0	0	0	0	0	0	2.98507462686567	23.8805970149254	0	0	0	0	0	0	0	1.49253731343284	0	0	0	0	0	0	0	0	0	0	0	1.49253731343284	0
14274	22346	"Stráženská slat"	48.899104	13.741768	615	"AWI"	615	10837	12035	11290	0.961538461538462	0	0	0.961538461538462	0	0	0	0	5.76923076923077	0	0.961538461538462	0	0	0	0	0	0.961538461538462	0	0.961538461538462	69.2307692307692	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	0	0	0	3.84615384615385	11.5384615384615	0	0	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	1.92307692307692	0	0	0
14274	22346	"Stráženská slat"	48.899104	13.741768	620	"AWI"	620	10901	12962	11553	0	0	0	0	0	0	0	0	3.84615384615385	0	1.92307692307692	0	0	0	0	0	0	0	0	82.6923076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73076923076923	0	0	0	0	0	0	0	0	0	0	0	0	3.84615384615385	0	0	0	0	0	0.961538461538462	0	0
14274	22346	"Stráženská slat"	48.899104	13.741768	625	"AWI"	625	10958	13928	11827	2.38095238095238	0	0	1.19047619047619	0	0	0	0	9.52380952380952	0	0	0	0	0	0	0	0	0	2.38095238095238	58.3333333333333	0	0	0	3.57142857142857	2.38095238095238	0	0	0	0	0	0	0	0	0	0	1.19047619047619	17.8571428571429	0	0	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0
