"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
17506	29236	"Praz Rodet"	46.56667	6.17361	136	"AWI"	136	1456	1779	1598	83	0	30	1	0	0	0	1	0	11	0	0	2	0	2	0	0	0	0	0	0	0	23	1	10	0	0	0	0	0	92	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	5	0	86	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	2	1	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	140	"AWI"	140	1477	1928	1664	52	0	15	2	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	18	0	7	0	0	0	0	0	143	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	151	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	2	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	144	"AWI"	144	1545	1977	1738	70	3	22	3	0	0	0	4	0	19	0	0	1	0	0	0	0	0	0	0	0	0	16	0	12	0	0	0	0	0	134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	144	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	1
17506	29236	"Praz Rodet"	46.56667	6.17361	148	"AWI"	148	1578	2063	1810	44	2	28	3	1	0	0	3	0	21	0	0	1	0	0	0	0	0	0	0	0	1	23	0	11	0	0	0	0	0	105	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	87	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	12	2	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	152	"AWI"	152	1674	2140	1882	80	1	28	0	0	0	0	1	0	25	0	0	1	0	0	0	0	0	0	0	0	0	12	0	14	0	0	0	0	0	102	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	152	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	156	"AWI"	156	1804	2189	1964	63	2	33	0	0	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	26	0	13	0	0	0	0	0	72	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	5	5	1	0
17506	29236	"Praz Rodet"	46.56667	6.17361	160	"AWI"	160	1877	2266	2044	52	2	0	1	0	0	0	3	0	23	0	0	0	0	0	0	0	1	0	0	0	0	20	0	5	0	0	0	0	0	105	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	115	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	1	0
17506	29236	"Praz Rodet"	46.56667	6.17361	164	"AWI"	164	2037	2353	2169	43	0	25	1	0	0	0	1	0	31	0	0	1	0	0	0	0	0	0	0	0	0	28	0	9	0	0	0	0	0	122	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	82	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	4	1	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	168	"AWI"	168	2081	2549	2311	52	0	0	0	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	24	0	9	0	0	0	0	0	111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	127	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1
17506	29236	"Praz Rodet"	46.56667	6.17361	172	"AWI"	172	2195	2695	2424	88	2	0	0	0	0	0	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	15	0	13	0	0	0	0	0	101	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	1	1	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	178	"AWI"	178	2389	2774	2623	53	1	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	17	0	7	0	0	0	0	0	80	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	93	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	182	"AWI"	182	2944	3288	3167	89	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	32	0	8	0	0	0	0	0	68	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	41	0	0	0	1	0	0	0	0	0	0	0	1	2	0	3	2	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	186	"AWI"	186	3867	4250	4122	80	2	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	25	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	190	"AWI"	190	4692	5282	5097	90	0	0	0	1	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	25	0	16	0	0	0	0	0	50	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	194	"AWI"	194	4770	5320	5143	57	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	27	0	4	0	0	0	0	0	60	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	198	"AWI"	198	4852	5376	5190	79	1	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	23	0	10	1	0	0	0	0	39	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	5	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	202	"AWI"	202	4927	5432	5235	50	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	25	0	6	0	0	0	0	0	65	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	8	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	206	"AWI"	206	4991	5472	5282	66	1	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	33	0	9	0	0	0	0	0	21	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	1	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	210	"AWI"	210	5079	5532	5332	68	4	0	0	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	79	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	1	0	0	1	0	0	0	0	1	5	10	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	214	"AWI"	214	5144	5557	5386	99	3	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	55	0	14	0	0	0	0	0	54	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	1	0	0	2	3	0	8	14	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	218	"AWI"	218	5188	5617	5443	180	1	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	37	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6	8	0	0	1
17506	29236	"Praz Rodet"	46.56667	6.17361	222	"AWI"	222	5251	5700	5501	195	3	0	0	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	54	0	15	0	0	0	0	0	54	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	1	0	2	0	0	0	0	2	0	5	25	0	0	1
17506	29236	"Praz Rodet"	46.56667	6.17361	226	"AWI"	226	5319	5767	5561	194	1	0	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	39	0	2	0	0	0	0	0	16	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	8	1	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	230	"AWI"	230	5366	5872	5615	228	5	0	1	0	0	1	2	0	20	0	2	0	0	0	0	0	0	0	0	0	0	68	0	29	0	0	0	0	0	28	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	1	0	1	1	0	0	0	2	0	8	22	2	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	234	"AWI"	234	5430	5911	5670	154	2	0	0	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	75	0	7	0	0	0	0	0	18	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	238	"AWI"	238	5474	5969	5725	157	6	0	0	0	0	1	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	57	0	27	0	0	0	0	0	33	0	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	1	0	1	0	0	0	0	6	0	9	34	2	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	242	"AWI"	242	5533	6025	5777	118	2	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	52	0	1	0	0	0	0	0	28	0	27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	1	2	0	0	0	2	0	6	37	1	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	246	"AWI"	246	5600	6061	5830	127	4	0	1	1	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	43	0	8	0	0	0	0	0	13	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	29	1	0	1
17506	29236	"Praz Rodet"	46.56667	6.17361	250	"AWI"	250	5641	6124	5887	120	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	45	0	15	0	0	0	0	0	16	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	1	0	0	0	2	0	20	32	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	254	"AWI"	254	5742	6147	5937	180	4	0	1	0	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	1	0	41	0	43	0	0	0	0	0	49	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	1	0	0	0	1	15	0	10	24	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	258	"AWI"	258	5803	6194	5991	143	2	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	34	0	9	0	0	0	0	0	27	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	1	0	0	1	3	0	15	25	0	0	1
17506	29236	"Praz Rodet"	46.56667	6.17361	262	"AWI"	262	5863	6262	6061	131	3	0	0	0	0	0	2	0	24	0	0	0	0	0	0	0	0	0	0	0	0	61	0	10	0	0	0	0	0	12	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	37	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	266	"AWI"	266	5937	6367	6149	126	6	0	0	0	0	0	4	0	25	0	1	0	0	0	0	0	0	0	0	0	0	83	0	12	0	0	0	0	0	32	0	70	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	1	0	2	4	0	19	39	0	0	1
17506	29236	"Praz Rodet"	46.56667	6.17361	286	"AWI"	286	6346	6756	6553	21	5	0	0	0	0	2	0	0	66	0	1	0	0	0	0	0	0	0	0	0	0	123	0	61	0	0	0	0	0	10	1	118	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	1	1	0	1	2	0	26	37	0	2	0
17506	29236	"Praz Rodet"	46.56667	6.17361	290	"AWI"	290	6423	6870	6639	10	2	0	0	0	0	0	2	0	22	0	1	0	0	0	0	0	0	0	0	0	0	88	0	12	0	0	0	0	0	2	0	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	1	0	0	0	0	1	0	15	32	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	294	"AWI"	294	6503	6931	6721	16	6	0	0	0	0	1	2	0	33	0	0	0	0	0	0	0	0	0	0	1	0	84	0	48	0	0	0	0	0	4	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	1	0	1	25	35	2	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	298	"AWI"	298	6557	7041	6803	20	2	0	0	0	0	0	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	154	0	43	0	0	0	0	0	8	0	53	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	1	0	0	0	0	0	1	0	1	42	50	0	2	0
17506	29236	"Praz Rodet"	46.56667	6.17361	302	"AWI"	302	6625	7128	6877	5	2	0	1	0	0	2	3	0	61	0	0	0	0	0	0	0	0	0	0	0	0	139	0	60	0	0	0	0	0	7	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	1	0	0	0	0	0	1	3	18	34	58	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	306	"AWI"	306	6696	7174	6956	11	9	0	0	0	0	3	0	0	28	0	4	0	0	0	0	0	0	0	0	0	0	160	0	38	0	0	0	0	0	1	1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	63	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	310	"AWI"	310	6740	7270	7037	6	6	0	0	0	0	0	0	0	24	0	1	0	0	0	0	0	0	0	0	0	0	88	0	42	0	0	0	0	0	2	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	63	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	314	"AWI"	314	6910	7311	7117	5	5	0	0	0	0	2	2	0	23	0	1	0	0	0	0	0	0	0	0	0	0	100	1	51	0	0	0	0	0	4	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	51	1	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	318	"AWI"	318	6999	7397	7205	1	6	0	0	0	0	1	1	0	29	0	0	1	0	0	0	0	0	0	0	0	0	128	0	33	0	0	0	0	0	2	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	53	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	322	"AWI"	322	7082	7493	7296	4	4	0	0	31	0	1	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	142	0	123	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	1	1	0	0	0	0	0	16	46	0	1	0
17506	29236	"Praz Rodet"	46.56667	6.17361	326	"AWI"	326	7147	7675	7401	1	3	0	1	22	0	2	1	0	79	0	0	0	0	0	0	0	0	0	0	0	0	117	0	166	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	1	0	0	0	0	0	0	0	0	2	0	1	27	44	0	1	0
17506	29236	"Praz Rodet"	46.56667	6.17361	330	"AWI"	330	7188	7935	7504	2	3	0	0	1	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	1	0	93	0	93	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	37	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	334	"AWI"	334	7325	7985	7630	2	2	0	0	0	0	3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	168	0	201	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	1	0	0	0	0	0	0	17	38	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	338	"AWI"	338	7397	8077	7762	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	123	0	104	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	33	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	342	"AWI"	342	7544	8170	7877	1	5	5	0	1	0	0	1	0	9	0	0	0	0	0	0	0	0	0	1	0	0	115	0	172	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	37	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	346	"AWI"	346	7748	8216	7985	5	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	157	0	115	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	48	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	350	"AWI"	350	7881	8310	8102	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	77	0	183	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3	48	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	354	"AWI"	354	7978	8359	8172	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	47	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	30	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	358	"AWI"	358	8030	8442	8240	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	161	0	27	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	40	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	362	"AWI"	362	8116	8521	8304	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	192	0	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	46	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	366	"AWI"	366	8218	8592	8368	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	233	0	132	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	24	0	0	0	0	0	2	0	2	0	0	0	0	0	0	9	73	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	370	"AWI"	370	8282	8682	8432	0	1	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	190	0	118	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	53	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	373	"AWI"	373	8469	9141	8793	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	452	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	39	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	376	"AWI"	376	8531	9760	9144	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	488	0	34	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	1	0	0	6	44	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	380	"AWI"	380	8603	10620	9614	0	0	0	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	274	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	39	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	384	"AWI"	384	9428	10725	10056	0	0	0	0	0	0	0	5	0	65	0	0	0	0	0	0	0	0	0	0	0	0	112	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	1	1	0	0	2	0	2	0	40	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	388	"AWI"	388	10134	10895	10515	0	1	0	1	0	0	0	9	0	116	0	0	0	0	0	0	0	0	0	0	0	0	13	0	95	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	2	0	0	0	1	0	1	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	392	"AWI"	392	10510	11104	10814	0	0	0	0	0	0	0	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	5	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	396	"AWI"	396	10719	11233	10963	0	0	0	1	0	0	0	11	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	400	"AWI"	400	10838	11468	11113	0	0	0	0	1	0	0	21	0	64	0	0	0	0	0	0	0	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	5	0	0	0	0	0	1	0	0	0	0	0
17506	29236	"Praz Rodet"	46.56667	6.17361	404	"AWI"	404	11105	11660	11265	0	0	0	1	0	0	0	36	0	121	0	0	0	0	0	0	0	0	0	0	2	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	3	0	5	0	0	0	1	0	5	0	0	0	0	0
