"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	820	"AWI"	820	6456	7225	6868	0	138	0	0	1	0	0	1	0	0	0	0	0	0	96	13	0	0	0	0	22	0	1	0	0	0	0	0	125	89	0	0	0	2	0	19	0	0	0	1	0	0	0	0	0	45	87	4	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	830	"AWI"	830	6550	7321	6985	3	129	0	1	1	0	0	0	0	0	0	0	0	0	99	5	0	0	1	0	17	0	0	0	0	0	0	0	93	80	0	0	0	2	0	25	0	0	0	0	0	0	1	0	0	34	103	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	840	"AWI"	840	6698	7392	7091	1	191	0	2	3	0	0	0	0	0	0	0	0	0	99	10	0	0	0	0	23	0	0	0	0	0	0	0	56	87	0	0	0	1	0	21	0	0	0	2	0	0	0	0	0	53	90	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	850	"AWI"	850	6805	7466	7205	1	116	0	1	0	0	172	0	0	0	0	0	0	0	122	9	0	0	0	0	10	0	0	0	0	0	0	0	69	70	0	0	0	1	0	24	0	0	0	0	0	0	0	1	0	47	94	2	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	855	"AWI"	855	6902	7502	7254	2	129	0	0	3	0	0	0	0	6	0	0	0	0	107	13	0	0	0	0	10	0	1	0	0	0	0	0	61	80	0	0	0	4	0	26	0	0	0	0	0	0	1	0	0	54	92	5	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	865	"AWI"	865	7123	7546	7358	1	141	1	0	1	0	0	3	0	0	0	0	0	0	91	10	0	0	0	0	12	0	0	0	0	0	0	0	70	73	0	0	0	5	0	16	0	0	0	1	0	0	1	0	0	46	86	2	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	875	"AWI"	875	7276	7624	7466	0	152	0	0	1	0	0	2	0	0	0	0	0	0	113	8	0	0	0	0	16	0	0	0	0	0	0	0	90	46	0	0	0	1	0	21	0	0	0	0	0	1	0	0	0	45	108	2	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	880	"AWI"	880	7330	7663	7518	0	128	0	1	1	0	0	1	0	0	0	0	0	0	103	14	0	0	0	0	6	0	0	0	0	0	0	0	61	61	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	41	82	4	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	890	"AWI"	890	7396	7824	7617	0	158	0	0	2	0	165	2	0	0	0	0	0	0	109	10	0	0	0	0	9	0	0	0	0	0	0	0	61	65	0	0	0	1	0	24	0	0	0	0	0	2	0	0	0	42	87	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	900	"AWI"	900	7551	7889	7714	0	155	0	0	0	0	0	2	0	0	0	0	0	0	90	5	0	0	0	0	10	0	0	0	0	0	0	0	60	60	0	0	0	4	0	24	0	0	0	0	0	0	0	0	0	37	94	12	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	910	"AWI"	910	7656	7966	7821	0	163	0	0	1	0	0	1	0	0	0	0	0	0	72	4	0	0	0	0	10	0	0	0	0	0	0	0	92	77	0	0	0	0	0	20	0	0	0	0	0	2	1	0	0	37	81	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	915	"AWI"	915	7699	7999	7855	0	109	0	0	0	0	176	1	0	0	0	0	0	0	62	3	0	0	0	0	2	0	1	0	0	0	0	0	91	89	0	0	0	7	0	22	0	0	0	0	0	0	0	0	0	43	111	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	920	"AWI"	920	7731	8029	7886	0	121	0	1	0	0	0	2	0	0	0	0	0	0	75	3	0	0	0	0	7	0	0	0	0	0	0	1	100	90	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	30	76	6	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	925	"AWI"	925	7753	8060	7917	0	99	0	0	1	0	0	3	0	0	0	0	0	0	72	4	0	0	0	0	4	0	0	0	0	0	0	0	73	91	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	26	64	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	930	"AWI"	930	7770	8107	7949	0	165	1	0	1	0	0	10	0	0	0	0	0	0	83	3	0	0	0	0	4	0	0	0	0	0	0	0	126	99	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	43	84	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	935	"AWI"	935	7811	8130	7975	0	126	0	2	3	0	0	1	0	0	0	0	0	0	61	1	0	0	0	0	5	0	0	0	0	0	0	0	52	82	0	0	0	1	0	15	0	0	0	0	0	1	0	0	0	25	80	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	940	"AWI"	940	7850	8151	8003	0	129	0	0	1	0	0	2	0	0	0	0	0	0	92	7	0	0	0	0	9	0	1	0	0	0	0	0	99	101	0	0	0	2	0	13	0	0	0	0	0	0	0	0	0	41	108	4	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	945	"AWI"	945	7873	8180	8032	0	128	0	1	1	0	0	1	0	0	0	0	0	0	82	3	0	0	0	0	9	0	1	0	0	0	0	0	56	61	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	27	75	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	950	"AWI"	950	7892	8217	8061	0	159	0	0	4	0	0	3	0	0	0	0	0	0	153	6	0	0	0	0	7	0	0	0	0	0	0	0	48	81	0	0	0	3	0	8	0	0	0	0	0	1	0	0	0	33	72	5	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	955	"AWI"	955	7920	8240	8084	0	148	2	0	4	0	0	1	0	0	0	0	0	0	116	3	2	0	0	0	6	0	1	0	0	0	0	0	63	79	0	0	0	1	0	12	0	0	0	0	0	2	2	0	0	42	84	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	960	"AWI"	960	7944	8262	8108	0	171	0	0	1	0	0	3	0	0	0	0	0	0	124	3	0	0	1	0	5	0	1	0	0	0	0	0	78	129	0	0	0	5	0	7	0	0	0	0	0	1	0	0	0	28	83	3	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	965	"AWI"	965	7962	8290	8133	0	132	0	0	4	0	213	2	0	0	0	0	0	0	146	2	0	0	0	0	4	0	0	0	0	0	0	0	51	100	0	0	0	2	0	7	0	0	0	0	0	1	0	0	0	26	81	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	970	"AWI"	970	7977	8327	8155	0	185	0	0	2	0	0	1	0	0	0	0	0	0	116	5	0	0	0	0	4	0	0	0	0	0	0	1	73	118	0	0	0	1	0	11	0	0	0	0	0	1	0	0	0	40	92	4	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	975	"AWI"	975	8017	8343	8177	0	158	0	0	1	0	0	0	0	0	0	0	0	0	110	3	0	0	0	0	6	0	2	0	0	0	0	0	40	55	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	24	69	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	980	"AWI"	980	8038	8369	8202	0	195	0	0	2	0	0	2	0	0	0	0	0	0	174	4	0	0	0	0	0	0	0	0	0	0	0	1	29	97	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	26	88	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	985	"AWI"	985	8058	8398	8227	0	134	0	0	1	0	0	2	0	0	0	0	0	0	88	3	0	0	0	0	4	0	5	0	0	0	0	0	31	116	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	21	72	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	990	"AWI"	990	8072	8434	8252	0	156	0	1	1	0	262	3	0	0	0	0	0	0	145	5	0	0	0	0	3	0	1	0	0	0	0	0	68	128	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	17	65	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	995	"AWI"	995	8119	8452	8272	0	101	0	0	1	0	0	3	0	0	0	0	0	0	101	3	0	0	0	0	2	0	0	0	0	0	0	1	40	90	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	14	54	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	1000	"AWI"	1000	8149	8466	8293	0	158	0	0	1	0	0	0	0	0	0	0	0	0	165	5	0	0	0	0	2	0	1	0	0	0	0	0	63	187	0	0	0	8	0	15	0	0	0	0	0	0	1	0	0	15	72	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	1005	"AWI"	1005	8175	8491	8315	1	95	0	1	2	0	0	1	0	0	0	0	0	0	100	5	0	0	0	0	4	0	1	0	0	0	0	0	44	75	0	0	0	6	0	8	0	0	0	1	0	1	0	0	1	11	66	1	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	1010	"AWI"	1010	8200	8514	8339	0	119	0	0	2	0	0	1	0	0	0	0	0	0	123	2	0	0	0	0	5	0	1	0	0	0	0	0	77	163	0	0	0	4	0	13	0	0	0	0	0	2	1	0	0	16	75	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	1015	"AWI"	1015	8247	8546	8376	0	73	0	0	0	0	0	4	0	0	0	0	0	0	60	7	0	0	0	0	1	0	2	0	0	0	0	0	89	86	0	0	0	6	0	5	0	0	0	0	0	1	0	0	0	4	54	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	1020	"AWI"	1020	8275	8608	8418	0	103	2	0	5	0	0	4	0	0	0	0	0	0	71	6	0	0	0	0	2	0	2	0	0	0	0	2	131	158	0	0	0	6	0	18	0	0	0	1	0	2	0	0	0	20	60	3	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	1025	"AWI"	1025	8303	8694	8456	1	122	0	0	4	0	0	3	0	0	0	0	0	0	102	8	0	0	0	0	5	0	5	0	0	0	0	0	24	92	0	0	0	8	0	6	0	0	0	0	1	3	0	0	1	12	80	0	0
26150	45398	"Lake Plaani Külajärv"	57.675	27.075	1029	"AWI"	1029	8324	8785	8486	0	154	0	2	1	0	0	0	0	0	0	0	0	0	298	13	0	0	0	0	4	0	2	0	0	0	1	2	35	187	0	0	0	7	0	11	0	0	0	0	1	2	1	0	0	8	125	0	0
