"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	640	"AWI"	640	10451	12396	11531	0	0	0	0	0	0	0	2	0	0	143	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	492	0	0	0	3	0	0	0	0	0	0	0	0	3	8	0	0	0	0	2	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	644	"AWI"	644	10537	12439	11610	0	0	0	0	1	0	0	4	0	0	175	0	0	0	0	0	0	1	0	1	19	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	412	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	660	"AWI"	660	10839	12675	11924	0	0	0	0	0	0	0	3	0	0	148	0	1	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	403	0	0	0	7	0	0	0	0	0	0	0	1	3	6	0	0	0	0	1	0	1	1	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	665	"AWI"	665	11035	12709	12027	0	0	0	0	4	0	0	16	0	0	96	0	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	406	0	0	0	1	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	670	"AWI"	670	11175	12750	12131	0	0	0	0	2	0	0	11	0	0	90	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	491	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	675	"AWI"	675	11287	12795	12236	0	0	0	0	0	0	0	2	0	0	57	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	680	"AWI"	680	11402	12852	12342	0	0	0	0	1	0	0	6	0	0	72	0	0	0	0	0	0	1	0	1	29	0	0	0	0	0	0	0	0	1	0	0	37	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	685	"AWI"	685	11501	12953	12454	0	0	0	0	2	0	0	16	0	0	68	0	0	0	0	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	462	0	0	0	0	0	1	0	0	0	0	0	0	3	9	0	0	0	0	2	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	690	"AWI"	690	11755	12978	12533	0	0	0	0	1	0	0	16	0	0	98	0	0	0	0	0	0	1	0	0	32	0	0	0	0	0	0	0	0	0	0	0	56	0	0	1	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	695	"AWI"	695	12001	13004	12610	0	0	0	0	2	0	0	12	0	0	121	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	700	"AWI"	700	12223	13041	12691	0	0	0	0	1	0	0	9	0	0	135	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	704	"AWI"	704	12392	13073	12754	0	0	0	0	1	0	0	3	0	0	344	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	316	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	708	"AWI"	708	12514	13122	12826	0	0	0	0	0	0	0	1	0	0	331	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	148	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	712	"AWI"	712	12592	13190	12903	0	0	0	0	1	0	0	8	0	0	222	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	303	0	0	0	2	0	0	0	0	0	0	0	0	1	10	0	0	0	0	2	1	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	716	"AWI"	716	12647	13302	12973	0	0	0	0	2	0	0	5	0	0	169	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	338	0	0	0	4	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	720	"AWI"	720	12692	13487	13037	0	0	0	0	0	0	0	4	0	0	227	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	306	0	0	0	3	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	725	"AWI"	725	12728	13767	13115	0	0	0	0	0	0	0	5	0	0	207	0	0	0	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	331	0	0	0	2	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	730	"AWI"	730	12747	14059	13184	0	0	0	0	0	0	0	4	0	0	165	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	3	0	0	0	0	0	0	0	0	0	36	0	0	0	0	1	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	735	"AWI"	735	12777	14358	13258	0	0	0	0	0	0	0	12	0	0	210	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	347	0	0	0	1	0	1	0	0	0	0	0	0	2	10	0	0	0	0	5	0	0	1	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	740	"AWI"	740	12826	14548	13349	0	0	0	0	0	0	0	7	0	0	230	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	252	0	0	0	3	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	745	"AWI"	745	12896	14655	13454	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	1	0	0	19	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	1	2	8	0	0	0	0	4	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	750	"AWI"	750	12942	14802	13557	0	0	0	0	1	0	0	21	0	0	410	0	0	0	0	0	0	2	0	0	54	1	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	2	5	41	0	0	0	0	4	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	755	"AWI"	755	12965	14991	13657	0	0	0	0	0	0	0	15	0	0	463	0	0	0	0	0	0	0	0	0	52	9	0	0	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	5	57	0	0	0	0	6	0	0	1	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	760	"AWI"	760	13007	15158	13744	0	0	0	0	1	0	0	20	0	0	240	0	0	0	0	0	0	5	0	0	41	33	0	0	0	0	0	0	0	0	4	0	15	0	0	0	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	2	2	68	0	0	0	0	8	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	765	"AWI"	765	13050	15373	13834	0	0	0	0	0	0	0	18	0	0	151	0	0	0	0	0	0	1	0	0	50	60	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	49	0	0	0	1	0	0	0	0	0	0	0	3	5	83	0	0	0	0	1	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	775	"AWI"	775	13192	15632	14041	0	0	0	0	0	0	0	1	0	0	41	0	0	0	0	0	0	0	0	1	2	42	0	0	0	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	85	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	780	"AWI"	780	13237	15776	14143	0	0	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	0	0	0	10	21	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	785	"AWI"	785	13277	15936	14242	0	0	0	0	0	0	0	5	0	0	43	0	0	0	0	0	0	2	0	0	380	33	0	0	0	0	0	0	0	0	25	0	9	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	2	3	24	0	0	0	0	2	0	0	0	0
14487	22687	"Langes Fenn Kemnitzerheide"	52.31361	12.91361	790	"AWI"	790	13307	16138	14340	0	0	0	0	0	0	0	4	0	0	73	0	0	0	0	0	0	1	0	0	718	35	0	0	0	0	0	0	0	0	70	0	18	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	1	3	42	0	0	0	0	0	0	0	0	0
