"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Lythraceae"	"Morus"	"Myrtus"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
24044	41770	"Lago di Muzzano"	45.99663	8.92794	890	"AWI"	890	4583	5223	4915	28	2	397	1	0	0	0	4	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	226	0	9	0	0	0	0	0	0	19	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	150	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	25	7	0	1	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	910	"AWI"	910	4698	5310	5032	85	6	0	1	0	0	2	3	0	0	21	0	0	0	0	0	0	0	0	0	0	0	1	151	0	1	0	0	0	0	0	0	2	1	21	0	0	1	0	15	0	0	0	0	0	0	0	0	5	0	0	2	0	0	11	0	0	0	0	0	0	6	0	0	183	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	1	37	2	0	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	930	"AWI"	930	4824	5397	5149	34	4	0	0	0	0	1	7	0	0	27	0	0	0	0	0	0	0	2	0	0	0	0	171	1	11	0	0	0	0	0	0	5	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0	106	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	16	5	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	950	"AWI"	950	4962	5479	5268	29	2	0	0	0	0	0	2	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	233	1	13	0	0	0	0	0	0	0	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	7	0	0	156	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	19	9	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	970	"AWI"	970	5097	5591	5388	37	1	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	401	0	2	0	0	0	0	0	0	2	2	7	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	990	"AWI"	990	5183	5866	5506	80	1	285	1	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	291	0	6	0	0	0	0	0	0	4	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	84	0	0	1	0	0	0	0	4	0	0	0	0	0	1	2	0	27	12	0	0	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1010	"AWI"	1010	5294	6030	5642	243	1	0	0	0	0	4	4	0	0	23	0	2	0	0	0	0	0	0	0	0	0	0	149	0	3	0	0	0	0	0	0	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	6	0	0	163	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	28	26	0	0	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1025	"AWI"	1025	5389	6167	5752	218	4	0	1	0	0	11	6	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	152	1	7	0	0	0	0	0	0	2	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	1	26	12	0	1	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1030	"AWI"	1030	5411	6202	5790	132	4	0	1	0	0	5	6	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	191	0	3	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0	138	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	38	8	0	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1040	"AWI"	1040	5455	6302	5865	76	5	0	1	0	0	4	3	0	0	25	0	0	0	0	0	0	0	0	0	0	0	1	279	2	14	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	34	9	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1050	"AWI"	1050	5529	6348	5937	44	2	0	0	0	0	1	5	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	94	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	24	5	0	1	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1060	"AWI"	1060	5586	6439	6008	54	1	0	1	0	0	0	5	0	0	27	0	3	0	0	0	0	0	0	0	0	0	0	298	3	11	0	0	0	0	0	0	2	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	2	14	10	0	0	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1070	"AWI"	1070	5665	6503	6082	69	2	0	1	0	0	2	2	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	263	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	1	22	7	0	3	6
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1080	"AWI"	1080	5724	6574	6155	80	3	0	2	0	0	3	7	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	236	11	11	0	0	0	0	0	0	2	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	31	13	0	3	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1090	"AWI"	1090	5784	6644	6226	77	2	0	0	0	0	5	7	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	214	0	8	0	0	0	0	0	0	1	0	15	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	162	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	30	7	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1100	"AWI"	1100	5876	6689	6295	92	1	0	0	0	0	0	7	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	217	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	157	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	20	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1110	"AWI"	1110	5931	6758	6368	93	2	0	0	0	0	3	9	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	262	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	171	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	27	23	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1125	"AWI"	1125	6059	6838	6476	81	1	0	0	0	0	3	8	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	223	1	4	0	0	0	0	0	0	0	3	25	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	175	0	0	0	0	0	1	0	8	0	0	0	0	0	1	0	0	22	13	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1130	"AWI"	1130	6092	6878	6510	53	2	0	0	0	0	3	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	165	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	17	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1140	"AWI"	1140	6170	6949	6577	75	0	0	1	0	0	3	3	0	0	42	0	1	0	0	0	0	0	0	0	0	0	0	180	0	9	1	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	156	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	32	19	0	0	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1150	"AWI"	1150	6264	6983	6646	92	0	0	1	0	0	3	6	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	175	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	36	13	0	2	4
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1160	"AWI"	1160	6329	7049	6718	104	2	0	0	0	0	1	3	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	171	3	12	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	25	17	0	3	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1170	"AWI"	1170	6543	7104	6787	86	3	0	0	0	0	2	8	0	1	29	0	2	0	0	0	0	0	0	0	0	0	0	176	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	160	0	0	1	0	0	1	0	6	0	0	0	0	0	0	0	0	27	21	0	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1180	"AWI"	1180	6678	7183	6872	188	2	0	0	0	0	7	3	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	107	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	36	33	0	2	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1190	"AWI"	1190	6775	7332	7015	216	1	0	0	0	0	6	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	77	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	43	21	0	0	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1210	"AWI"	1210	6910	7930	7372	230	1	0	0	0	0	4	4	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	92	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	123	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	36	35	0	1	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1230	"AWI"	1230	7164	8132	7764	215	2	0	0	0	0	5	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	62	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	47	28	0	4	2
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1240	"AWI"	1240	7462	8217	7911	269	1	0	0	0	0	5	3	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	104	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	48	28	0	3	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1260	"AWI"	1260	8006	8367	8214	199	3	174	0	0	0	4	3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	102	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	152	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	34	40	0	2	1
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1280	"AWI"	1280	8154	8989	8501	258	5	0	1	0	0	2	6	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	20	42	1	2	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1300	"AWI"	1300	8357	9208	8847	119	0	0	1	0	0	3	4	0	0	42	0	1	0	0	0	0	0	0	0	0	0	0	174	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	56	0	1	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1320	"AWI"	1320	8885	9394	9154	162	2	0	0	0	0	2	6	0	0	48	0	2	0	0	0	0	0	0	0	0	0	0	186	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	40	0	3	6
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1340	"AWI"	1340	9256	10186	9646	28	0	0	0	0	0	2	7	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	284	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	12	43	0	1	3
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1360	"AWI"	1360	9635	11340	10318	8	1	0	0	0	0	5	12	0	0	72	0	3	0	0	0	0	0	0	0	0	0	0	489	4	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	14	79	2	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1380	"AWI"	1380	10246	11945	11165	1	3	0	2	0	0	0	12	0	0	137	0	2	0	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	5	20	75	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1390	"AWI"	1390	11167	12222	11604	0	9	0	4	0	0	0	18	0	0	107	0	2	0	0	0	0	0	0	0	0	0	0	2	2	25	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	4	26	69	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1395	"AWI"	1395	11433	12440	11844	0	0	0	9	0	0	0	58	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	2	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	11	4	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1400	"AWI"	1400	11549	12709	12058	1	1	0	3	0	0	0	54	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	19	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	5	17	0	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1403	"AWI"	1403	11665	12858	12188	0	3	0	5	0	0	0	56	0	0	245	0	1	0	0	0	0	0	0	0	0	0	0	0	1	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	22	5	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1405	"AWI"	1405	11791	12887	12271	0	8	0	9	0	0	0	44	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	1	27	3	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1407	"AWI"	1407	11920	12913	12354	0	2	0	4	0	0	0	42	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	13	1	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1410	"AWI"	1410	12103	12972	12485	0	1	0	2	0	0	0	39	0	0	239	0	1	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1415	"AWI"	1415	12400	13083	12702	1	2	0	2	0	0	0	20	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	2	6	3	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1420	"AWI"	1420	12653	13217	12913	0	1	0	0	0	0	0	12	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	3	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1425	"AWI"	1425	12851	13424	13118	0	0	0	0	0	0	0	15	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1430	"AWI"	1430	13310	13695	13476	0	0	0	1	0	0	0	17	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1440	"AWI"	1440	13724	14612	14326	0	0	0	7	0	0	0	106	0	0	265	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0
24044	41770	"Lago di Muzzano"	45.99663	8.92794	1450	"AWI"	1450	13974	15708	15199	0	0	0	7	0	0	0	106	0	0	224	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0
