"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Colchicaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juglans"	"Lentibulariaceae"	"Liliaceae"	"Olea"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Solanaceae"	"Sorbus"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
9836	14560	"Pedrido"	43.44995	-7.063954	100	"AWI"	100	1356	1534	1434	0	17.3184357541899	0	0	1.67597765363128	0	1.11731843575419	0	0	10.6145251396648	0	0	0	0	0	0	29.608938547486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35195530726257	0	0	0	32.9608938547486	1.11731843575419	0.558659217877095	0	0.558659217877095	0	0	0	0	0	0	1.11731843575419	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	104	"AWI"	104	1403	1612	1495	0	18.6746987951807	0.602409638554217	0	0	0	2.40963855421687	0	0	13.2530120481928	0.602409638554217	0	0	0	0	0.602409638554217	53.6144578313253	0	0	0	0	0	0	0.602409638554217	0	0	0.602409638554217	0	0	0	0	0	2.40963855421687	0	0	0	0	3.6144578313253	0	0	1.20481927710843	0	0	0	0	1.20481927710843	0	0.602409638554217	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	108	"AWI"	108	1448	1698	1560	0	16.6666666666667	0.555555555555556	1.11111111111111	0.555555555555556	1.11111111111111	2.77777777777778	0	0	7.77777777777778	0	0	0	0	0	0	35.5555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	27.2222222222222	2.22222222222222	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	112	"AWI"	112	1493	1780	1621	0	14.043583535109	0.484261501210654	0	0.484261501210654	0.968523002421308	0.968523002421308	0	0	11.6222760290557	0	0	0	0	0	0	37.2881355932203	0	0	0	0	0	0	0.484261501210654	0	0	0	0	0	0	0	0	2.17917675544794	0	0	0	27.6029055690073	1.45278450363196	0	0	0.484261501210654	0	0	0	0	0	0	1.93704600484262	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	116	"AWI"	116	1545	1847	1686	0	18.8340807174888	0.896860986547085	0	0	0	2.69058295964126	0	0	4.48430493273543	0.448430493273543	0	0	0	0.448430493273543	0	29.1479820627803	7.62331838565022	0	0	0	0	0	0	0.448430493273543	0	0	0.448430493273543	0	0	0.896860986547085	0	3.1390134529148	0	0	0	24.6636771300448	2.24215246636771	0	0	3.58744394618834	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	120	"AWI"	120	1595	1906	1749	0	17.6470588235294	0	0	0	0	2.94117647058824	0	0	7.35294117647059	0	0	0	0	0	0	20.5882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	1.47058823529412	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	124	"AWI"	124	1668	1950	1812	0	28.2352941176471	0.588235294117647	1.17647058823529	0.588235294117647	1.17647058823529	2.35294117647059	0	0	5.29411764705882	0	0	0	0	0	0	52.3529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0.588235294117647	0	0	0	0	0	0	1.76470588235294	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	128	"AWI"	128	1760	1991	1874	0	14.2574257425743	0	0.396039603960396	0	0.396039603960396	1.98019801980198	0	0	2.77227722772277	0	0.396039603960396	0	0	0.396039603960396	0.396039603960396	42.3762376237624	17.4257425742574	0	0	0.396039603960396	0	0	0	0	0	0	0	0	0	0.396039603960396	0	1.78217821782178	0	0	0	15.049504950495	0.792079207920792	0	0	0	0.396039603960396	0	0	0	0	0	0.396039603960396	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	132	"AWI"	132	1838	2041	1942	0	23.0769230769231	0	0	0.549450549450549	0.549450549450549	1.64835164835165	0	0	10.989010989011	0	0	0	0	1.64835164835165	0	43.956043956044	12.6373626373626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64835164835165	0	0	0	0	0.549450549450549	0.549450549450549	0	2.1978021978022	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	136	"AWI"	136	1896	2127	2011	0	16.875	0	0	0	0.625	0.625	0	0	13.125	0	0	0	0	0.625	0	57.5	0	0	0	0	0	0.625	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3.125	0	0	0	0	0.625	0	0	0	0.625	0.625	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	140	"AWI"	140	1965	2203	2090	0	3.28947368421053	0	0	0	0	0	0	0	3.28947368421053	0	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.986842105263158	0	64.4736842105263	0	16.7763157894737	0.657894736842105	0	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	144	"AWI"	144	2067	2287	2178	0	7.80911062906724	0	0	0	0	1.30151843817787	0	0	6.07375271149675	0	0	0	0.433839479392625	0	0	38.6117136659436	0	24.7288503253796	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38611713665944	0	0	0	17.353579175705	0.867678958785249	0	0	0	0.433839479392625	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	148	"AWI"	148	2138	2383	2249	0	10.6145251396648	0	0	0	0.558659217877095	1.67597765363128	0	0	7.82122905027933	0	0	0	0	2.23463687150838	0.558659217877095	46.927374301676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79329608938547	0	0	1.11731843575419	23.463687150838	0.558659217877095	0.558659217877095	0	0	0	0	0	0	0	0	1.11731843575419	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	152	"AWI"	152	2236	2481	2330	0	7.4585635359116	0	0	0.276243093922652	0.276243093922652	2.20994475138122	0	0	3.86740331491713	0	0	0	1.10497237569061	0	0	42.2651933701657	0	25.6906077348066	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24861878453039	0	0	0	10.2209944751381	0.276243093922652	0	0	0	0	0	0	0	0	0	0.828729281767956	0.276243093922652	0
9836	14560	"Pedrido"	43.44995	-7.063954	156	"AWI"	156	2336	2640	2459	0	10.6481481481481	0	0	0.462962962962963	0	0	0	0	4.16666666666667	0	0.462962962962963	0	0	0.462962962962963	0.462962962962963	59.2592592592593	0	0	0	0	0	0.462962962962963	0	0	0	0	0	0	0	0	0	1.38888888888889	0	0	0	21.2962962962963	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	160	"AWI"	160	2416	2808	2709	0	10.0671140939597	0	0	0.671140939597315	0.671140939597315	1.34228187919463	0	0	8.05369127516778	0	0	0	0	0	0	58.3892617449664	4.69798657718121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68456375838926	0	0	0	11.4093959731544	0.671140939597315	0.671140939597315	0	0	0	0	0	0	0	0	0.671140939597315	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	164	"AWI"	164	2752	2962	2857	0	12.4444444444444	0	0	0	0	1.77777777777778	0	0	6.66666666666667	0	0	0	0.444444444444444	0	0	69.3333333333333	4.88888888888889	0	0	0	0	0	0	0	0	0	0.444444444444444	0	0	0	0	1.77777777777778	0	0	0	0	0.444444444444444	0	0	1.77777777777778	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	168	"AWI"	168	2868	3117	2989	0	13.0208333333333	0	0	0	0	0	0	0	7.8125	0	0	0	0	0	0	69.2708333333333	0	0	0	0	0	0	0	0	0	0	0.520833333333333	0	0	0	0	5.72916666666667	0	0	0	0	1.04166666666667	2.08333333333333	0	0	0	0	0	0	0	0	0.520833333333333	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	172	"AWI"	172	2969	3239	3104	0	10.958904109589	0	0	0.45662100456621	0	0.45662100456621	0	0	7.30593607305936	0	0	0	0	0	0	73.0593607305936	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45662100456621	0	2.73972602739726	0	0	0	0	0	0.45662100456621	0	0.45662100456621	0	0	0	0	0	0	3.65296803652968	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	176	"AWI"	176	3055	3346	3214	0	11.3138686131387	0	0	0	0	0.364963503649635	0	0	5.83941605839416	0	0	0	0	0	0	62.043795620438	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364963503649635	0	2.55474452554745	0	0	0	14.5985401459854	2.18978102189781	0	0	0	0	0	0	0	0	0	0.72992700729927	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	180	"AWI"	180	3115	3474	3292	0	18.1818181818182	0	0.413223140495868	0	0	0.413223140495868	0	0	9.50413223140496	0	0	0	0	0	0	66.9421487603306	0	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0	0	0	3.30578512396694	0	0	0	0	0.413223140495868	0	0	0	0	0	0	0	0	0	0.413223140495868	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	184	"AWI"	184	3178	3549	3363	0	11.5646258503401	0	0	0	0	0.340136054421769	0	0	9.18367346938776	0	0	0	0	0	0	48.9795918367347	7.48299319727891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04081632653061	0	0	0	19.7278911564626	0.340136054421769	0	0	0.340136054421769	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	186	"AWI"	186	3210	3591	3398	0	22.8813559322034	0	1.69491525423729	0.847457627118644	0	0	0	0	7.6271186440678	0	0	0	0	0	0	59.3220338983051	0	0	0	0	0	0	0.847457627118644	0	0	0	0	0	0	0	0	4.23728813559322	0	0	0	0	0	2.54237288135593	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	188	"AWI"	188	3244	3627	3434	0	14.3382352941176	0	0.367647058823529	0.735294117647059	0	1.10294117647059	0	0	6.61764705882353	0	0	0	1.10294117647059	0.367647058823529	0	36.7647058823529	3.30882352941176	0	0	0	0	0	0.735294117647059	0	0	0	0	0	0	0	0	2.94117647058824	0	0	0.735294117647059	27.9411764705882	0.367647058823529	0.367647058823529	0	0	0	0	0	0	0	0	2.20588235294118	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	192	"AWI"	192	3306	3700	3502	0	16.4634146341463	0	0.609756097560976	0	0	0.609756097560976	0	0	4.8780487804878	0	0	0	1.82926829268293	0	0	37.8048780487805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8780487804878	0	0	0	23.780487804878	0	0	0	7.31707317073171	0	0	0	0.609756097560976	0	0	0.609756097560976	0.609756097560976	0
9836	14560	"Pedrido"	43.44995	-7.063954	196	"AWI"	196	3367	3766	3572	0	15.3846153846154	0	0.366300366300366	1.0989010989011	0.366300366300366	0	0	0	14.2857142857143	0	0	0	0	0	0	55.3113553113553	6.22710622710623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3956043956044	0	0	0	0	1.0989010989011	0.366300366300366	0	0.732600732600733	0	0	0	0	0	0	0.366300366300366	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	200	"AWI"	200	3421	3825	3644	0	12.7041742286751	0	0	0.362976406533575	0	0	0	0	17.7858439201452	0	0	0	0	0	0	35.934664246824	0	0	0	0	0	0	0	0.362976406533575	0	0	0	0	0	0.725952813067151	0.362976406533575	3.44827586206897	0	0	0	24.6823956442831	2.17785843920145	0.362976406533575	0	0	0	0	0	0	0	0	1.08892921960073	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	204	"AWI"	204	3502	3880	3715	0	17.6211453744493	0	0	0	0	0	0	0	12.3348017621145	0	0	0	0	0	0	57.2687224669604	0	0	0	0	0	0	3.52422907488987	0	0	0	0	0	0	0	0	4.84581497797357	0	0	0	0	0	3.52422907488987	0	0	0	0	0	0	0	0	0	0	0.881057268722467
9836	14560	"Pedrido"	43.44995	-7.063954	208	"AWI"	208	3584	3928	3784	0	7.9136690647482	0	0	0.359712230215827	0	0	0	0	11.5107913669065	0	0	0	0	0	0	37.7697841726619	2.87769784172662	31.294964028777	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9568345323741	0	0	0	0	3.23741007194245	0	0	0	0.359712230215827	0	0	0	0	0	0.719424460431655	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	212	"AWI"	212	3692	3975	3848	0	10.5726872246696	0	0	3.08370044052863	0.440528634361234	0.440528634361234	0	0	7.9295154185022	0	0	0	0	0	0	68.7224669603524	3.9647577092511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3215859030837	0	0	0	0	1.76211453744493	1.3215859030837	0	0	0	0	0	0	0	0	0.440528634361234	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	216	"AWI"	216	3784	4027	3912	0	10.7913669064748	0	0	0	0	2.15827338129496	0	0	14.0287769784173	0	0	0	0	0	0	41.726618705036	8.27338129496403	18.3453237410072	0	0	0	0	0	0	0	0	0	0	0	0.359712230215827	0	1.79856115107914	0	0	0	0	2.51798561151079	0	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	220	"AWI"	220	3854	4077	3959	0	10.2222222222222	0	0	1.33333333333333	0	1.33333333333333	0	0	9.33333333333333	0	0.444444444444444	0	0	0	0	63.5555555555556	10.6666666666667	0	0	0	0	0	0	0.444444444444444	0	0	0	0	0	0	0	0.888888888888889	0	0	0	0	1.77777777777778	0	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	224	"AWI"	224	3926	4131	4027	0	9.04109589041096	0	0	0.547945205479452	0.273972602739726	0.273972602739726	0	0	10.6849315068493	0	0	0	0	0	0	33.1506849315069	3.28767123287671	21.9178082191781	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547945205479452	0	0	0	18.9041095890411	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	228	"AWI"	228	3984	4188	4087	0	11.8681318681319	0.43956043956044	0	1.31868131868132	0	0.43956043956044	0	0	15.8241758241758	0	0	0	0	0	0	60.6593406593407	5.71428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0.879120879120879	0	1.53846153846154	0	0	0	0	0.879120879120879	0.43956043956044	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	232	"AWI"	232	4060	4257	4154	0	10.7946026986507	0	0.299850074962519	0.599700149925038	0.299850074962519	0.299850074962519	0	0	7.79610194902549	0	0	0	0	0	0	36.5817091454273	0	23.0884557721139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.749625187406297	0	0	0	16.7916041979011	1.79910044977511	0	0	0.299850074962519	0	0	0	0	0	0	0.599700149925038	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	236	"AWI"	236	4151	4355	4243	0	11.2084063047285	0	0	0	0	0.350262697022767	0	0	16.1120840630473	0	0	0	0	0.350262697022767	0	42.3817863397548	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350262697022767	0	1.92644483362522	0	0	0	25.2189141856392	0.700525394045534	0.350262697022767	0	0.350262697022767	0	0	0	0	0	0	0.700525394045534	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	240	"AWI"	240	4232	4565	4378	0	7.90513833992095	0	0	0.395256916996047	0	0.395256916996047	0	0	15.4150197628458	0	0	0	0	0	0	69.1699604743083	1.18577075098814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.790513833992095	0	0	0	0	4.74308300395257	0	0	0	0	0	0	0	0	0	0	0	0
9836	14560	"Pedrido"	43.44995	-7.063954	244	"AWI"	244	4334	4663	4499	0	8.56031128404669	0	0	0	0	0	0	0	10.1167315175097	0	0	0	0	0.778210116731518	0	70.4280155642023	3.50194552529183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44747081712062	0	0	0	0	0.389105058365759	0	0	0	0	0	0	0	0	0	0.778210116731518	0	0
