"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	140	"AWI"	140	1097	2046	1581	0	0	6.24486442070666	0.493015612161052	0.246507806080526	0	0.57518488085456	0	0.410846343467543	1.23253903040263	0	0.164338537387017	0	0.0821692686935086	0	0	3.94412489728841	39.4412489728841	0	0	0	0.0821692686935086	4.51930977814297	0.903861955628595	0	0	0.0821692686935086	0	0	0	1.31470829909614	0	0.410846343467543	1.31470829909614	23.0895645028759	0	0.0821692686935086	12.1610517666393	0.246507806080526	0	0	0.410846343467543	1.39687756778965	0.57518488085456	0	0	0	0	0	0.164338537387017	0.164338537387017	0.0821692686935086	0.0821692686935086	0	0.0821692686935086
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	150	"AWI"	150	1204	2143	1696	0	0	22.4554707379135	0.0636132315521628	0.381679389312977	0	0.318066157760814	0	1.65394402035623	0.44529262086514	0	0.127226463104326	0	0.0636132315521628	0	0	3.11704834605598	38.0407124681934	0	0	0	0.127226463104326	1.33587786259542	0.381679389312977	0	0	0	0	0	0	0.318066157760814	0	1.14503816793893	0	17.6844783715013	0	0	8.84223918575064	0.0636132315521628	0	0	0.954198473282443	0.636132315521628	1.20865139949109	0.127226463104326	0	0	0	0	0	0.0636132315521628	0.254452926208651	0.127226463104326	0	0.0636132315521628
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	160	"AWI"	160	1358	2225	1817	0	0.0754716981132075	7.0188679245283	0.30188679245283	0.30188679245283	0	0.528301886792453	0	0.30188679245283	0.905660377358491	0	0.377358490566038	0	0.150943396226415	0.0754716981132075	0	3.69811320754717	54.8679245283019	0	0	0	0	1.66037735849057	0.754716981132076	0	0	0.0754716981132075	0	0	0	0.377358490566038	0	0.830188679245283	0	15.8490566037736	0	0.0754716981132075	8	0.679245283018868	0	0	0.528301886792453	1.50943396226415	0.60377358490566	0.0754716981132075	0	0.0754716981132075	0	0	0.0754716981132075	0.0754716981132075	0	0.150943396226415	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	170	"AWI"	170	1511	2322	1930	0	0	4.25716768027802	0.347523892267593	0.781928757602085	0	0.260642919200695	0	0.0868809730668983	1.04257167680278	0	0.0868809730668983	0.434404865334492	0.260642919200695	0	0	1.47697654213727	56.385751520417	0	0	0	0	0.52128583840139	0.608166811468288	0	0	0.695047784535187	0	0	0	0	0	1.91138140747176	0	22.8496959165943	0	0	5.90790616854909	0.347523892267593	0	0	0.434404865334492	0.260642919200695	0.52128583840139	0	0	0	0	0	0	0.347523892267593	0.173761946133797	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	180	"AWI"	180	1649	2445	2046	0	0	5.35714285714286	0.824175824175824	0.274725274725275	0	0.412087912087912	0	0.686813186813187	0.549450549450549	0	0.137362637362637	0	0.137362637362637	0	0	2.74725274725275	48.7637362637363	0	0	0	0	1.23626373626374	1.23626373626374	0	0	0	0	0	0	0	0	2.06043956043956	1.0989010989011	23.7637362637363	0	0.137362637362637	7.82967032967033	0.137362637362637	0	0	0.686813186813187	0.549450549450549	0.686813186813187	0	0	0	0	0.137362637362637	0	0.274725274725275	0.274725274725275	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	190	"AWI"	190	1890	2540	2146	0	0.140449438202247	18.1179775280899	0.280898876404494	0.421348314606742	0	0.140449438202247	0	3.30056179775281	0.210674157303371	0	0.0702247191011236	0	0	0	0	6.95224719101124	13.2724719101124	0	0	0	0.0702247191011236	3.37078651685393	3.8623595505618	0	0	0.0702247191011236	0	0	0	0	0	0.702247191011236	0.98314606741573	25.9129213483146	0	0	16.502808988764	0	0	0	0.491573033707865	0.140449438202247	0.632022471910112	0	0	0	0	0	0.0702247191011236	2.17696629213483	1.54494382022472	0.561797752808989	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	210	"AWI"	210	2231	2958	2485	0	0.36036036036036	15.1951951951952	0.3003003003003	0.48048048048048	0.18018018018018	0.0600600600600601	0	0.540540540540541	0.600600600600601	0	0	0	0.12012012012012	0	0	9.66966966966967	33.1531531531532	0	0	0	0	4.98498498498498	2.28228228228228	0	0	0.0600600600600601	0	0	0	0	0.0600600600600601	1.5015015015015	0.540540540540541	8.10810810810811	0.0600600600600601	0	16.9369369369369	0	0	0	0.48048048048048	0.24024024024024	0.24024024024024	0	0	0.12012012012012	0	0.0600600600600601	0.12012012012012	2.1021021021021	1.26126126126126	0.18018018018018	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	220	"AWI"	220	2399	3222	2790	0	0.24896265560166	15.6016597510373	0.0829875518672199	0.16597510373444	0.24896265560166	0.0829875518672199	0	0.24896265560166	0.4149377593361	0	0.0829875518672199	0.0829875518672199	0	0	0	11.701244813278	30.6224066390042	0	0	0	0	1.57676348547718	2.98755186721992	0	0	0	0	0	0	0	0	4.149377593361	0	8.79668049792531	0	0	17.1784232365145	0	0	0	0.16597510373444	0.16597510373444	0.663900414937759	0	0	0	0	0.16597510373444	0	2.24066390041494	2.24066390041494	0.0829875518672199	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	230	"AWI"	230	2616	3518	3078	0	0.264725347452019	14.427531436135	0.0661813368630046	0.926538716082065	0.0661813368630046	0.198544010589014	0	0.661813368630046	1.58835208471211	0	0.0661813368630046	0	0.132362673726009	0	0	16.0158835208471	18.0675049636003	0	0	0	0	1.05890138980807	4.43414956982131	0	0	0.198544010589014	0	0	0	0	0.0661813368630046	1.85307743216413	0.926538716082065	13.1700860357379	0	0.0661813368630046	18.2660489741893	0	0	0	0.727994705493051	0.330906684315023	1.4559894109861	0	0	0	0	0	0	2.71343481138319	2.11780277961615	0.132362673726009	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	240	"AWI"	240	2816	3720	3393	0	0.430292598967298	15.92082616179	0.172117039586919	0.258175559380379	0.172117039586919	0.0860585197934596	0	0.172117039586919	0.774526678141136	0	0.0860585197934596	0	0.344234079173838	0	0	24.4406196213425	10.7573149741824	0	0	0	0	0.258175559380379	7.91738382099828	0	0	0	0.0860585197934596	0	0	0	0	1.46299483648881	0	7.74526678141136	0	0	18.8468158347676	0.172117039586919	0	0	0.258175559380379	1.29087779690189	0.344234079173838	0	0	0	0	0.860585197934595	0	3.35628227194492	3.78657487091222	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	245	"AWI"	245	3141	3752	3499	0	0.154559505409583	17.4652241112828	0	0	0.309119010819165	0.0772797527047913	0	0	0.463678516228748	0	0.0772797527047913	0	0	0	0	27.8207109737249	10.355486862442	0	0	0	0	0.463678516228748	4.32766615146832	0	0	0	0	0	0	0	0	2.47295208655332	0	5.79598145285935	0	0.0772797527047913	18.7017001545595	0	0	0	0.618238021638331	1.31375579598145	0.231839258114374	0	0	0	0	0.927357032457496	0	4.25038639876352	4.01854714064915	0.0772797527047913	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	250	"AWI"	250	3413	3797	3612	0.0527704485488127	0.316622691292876	17.8891820580475	0	0.0527704485488127	0.0527704485488127	0	0	0	0.422163588390501	0	0	0	0.263852242744063	0	0	25.9630606860158	10.3430079155673	0	0	0	0.0527704485488127	0.738786279683377	5.59366754617414	0	0	0	0	0	0	0	0	2.63852242744063	0	4.69656992084433	0	0	17.3614775725594	0	0	0	0.474934036939314	1.37203166226913	0.263852242744063	0.105540897097625	0	0	0	1.2664907651715	0	5.75197889182058	4.27440633245383	0.0527704485488127	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	255	"AWI"	255	3538	3945	3736	0	0.222057735011103	16.6543301258327	0.148038490007402	0	0.370096225018505	0	0	0.148038490007402	0.222057735011103	0	0	0	0	0	0	27.8312361213916	9.03034789045152	0	0	0	0	0.444115470022206	3.77498149518875	0	0	0	0	0	0	0	0	3.03478904515174	0	6.36565507031828	0	0	21.1695040710585	0	0	0	0.296076980014804	0.592153960029608	0.222057735011103	0	0	0	0	0.370096225018505	0	5.10732790525537	3.99703923019985	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	260	"AWI"	260	3598	4044	3810	0	0.13080444735121	15.4349247874428	0	0.065402223675605	0.196206671026815	0	0	0.13080444735121	0.65402223675605	0	0	0	0.065402223675605	0	0	26.160889470242	7.32504905166776	0	0	0	0	0.65402223675605	6.73642903858731	0	0	0	0	0	0	0	0	2.55068672334859	0	7.9136690647482	0	0	20.1438848920863	0	0	0	0.457815565729235	1.11183780248528	0.13080444735121	0	0.065402223675605	0	0	1.11183780248528	0	3.9895356442119	4.97056899934598	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	265	"AWI"	265	3631	4209	3875	0	0.237341772151899	16.0601265822785	0	0	0.237341772151899	0.158227848101266	0	0.158227848101266	0.712025316455696	0	0	0	0.316455696202532	0	0	27.5316455696203	11.7879746835443	0	0	0	0.0791139240506329	0.395569620253165	4.27215189873418	0	0	0.0791139240506329	0	0	0	0	0	4.58860759493671	0	4.43037974683544	0	0	18.0379746835443	0	0	0	0.395569620253165	0	0.158227848101266	0	0	0	0.158227848101266	1.02848101265823	0	4.74683544303798	4.43037974683544	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	270	"AWI"	270	3655	4399	3936	0	0.41522491349481	18.4083044982699	0	0	0.13840830449827	0.0692041522491349	0	0.207612456747405	0.27681660899654	0	0	0	0.13840830449827	0	0	28.9273356401384	4.49826989619377	0	0	0	0.0692041522491349	0.13840830449827	5.19031141868512	0	0	0	0	0	0	0	0	3.66782006920415	0	4.56747404844291	0	0	22.2837370242215	0	0	0	0.13840830449827	0.622837370242215	0.0692041522491349	0.0692041522491349	0	0	0	1.73010380622837	0	4.63667820069204	3.66782006920415	0.0692041522491349	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	275	"AWI"	275	3722	4467	4012	0	0.291545189504373	22.9737609329446	0.174927113702624	0	0.0583090379008746	0.116618075801749	0	1.69096209912536	0.349854227405248	0	0	0	0.0583090379008746	0	0	22.5072886297376	6.93877551020408	0	0	0	0	0.349854227405248	6.64723032069971	0	0	0	0	0	0	0	0	3.26530612244898	0	4.43148688046647	0	0	23.3819241982507	0.116618075801749	0	0	0.0583090379008746	0.75801749271137	0.291545189504373	0	0	0	0	0.233236151603499	0	2.62390670553936	2.62390670553936	0.0583090379008746	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	280	"AWI"	280	3760	4570	4085	0	0.470809792843691	23.2580037664783	0.0941619585687382	0	0.188323917137476	0	0	0.188323917137476	0	0	0	0	0	0	0	33.6158192090396	1.88323917137476	0	0	0	0	0.188323917137476	4.70809792843691	0	0	0	0	0	0	0	0	3.10734463276836	0	1.69491525423729	0	0	23.8229755178908	0	0	0	0.376647834274953	0	0.282485875706215	0	0	0	0	1.31826741996234	0	1.41242937853107	3.38983050847458	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	285	"AWI"	285	3790	4688	4152	0	0	24.7191011235955	0	0	0.102145045965271	0	0	1.32788559754852	0.204290091930541	0	0	0	0.204290091930541	0	0	33.0949948927477	3.06435137895812	0	0	0	0	0	3.16649642492339	0.204290091930541	0	0.204290091930541	0.102145045965271	0	0	0	0	2.75791624106231	0	1.7364657814096	0	0	22.267620020429	0	0	0	0.204290091930541	0	0.510725229826353	0	0	0	0.102145045965271	1.22574055158325	0	1.63432073544433	3.16649642492339	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	290	"AWI"	290	3859	4750	4233	0	0	17.1974522292994	0.318471337579618	0	0	0.636942675159236	0	0	1.27388535031847	0	0	0	0.955414012738854	0	0	19.4267515923567	5.73248407643312	0	0	0	0.318471337579618	0	5.4140127388535	0.318471337579618	0	0	0	0	0	0	0	8.9171974522293	0	3.82165605095541	0	0	25.796178343949	0	0	0	0.955414012738854	0.318471337579618	0.955414012738854	0	0	0	0	0	0	4.14012738853503	3.5031847133758	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	305	"AWI"	305	4009	5020	4448	0	0.99009900990099	17.5742574257426	0	0	0	0	0	0	0.495049504950495	0	0	0	0	0	0	19.8019801980198	9.40594059405941	0	0	0	0	0	5.69306930693069	0	0	0	0	0	0	0	0	7.17821782178218	0	5.1980198019802	0	0	20.5445544554455	0	0	0	0.742574257425743	0.99009900990099	0.247524752475248	0	0	0	0	0.247524752475248	0	6.93069306930693	3.96039603960396	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	310	"AWI"	310	4054	5094	4517	0	0.197044334975369	18.0295566502463	0	0	0.492610837438424	0	0	0.689655172413793	0.295566502463054	0	0	0	0.0985221674876847	0	0.0985221674876847	18.423645320197	5.61576354679803	0	0	0	0	0.0985221674876847	6.99507389162562	0	2.95566502463054	0	0	0	0	0	0	6.00985221674877	0	0	0	0	29.6551724137931	0.0985221674876847	0	0	0.591133004926108	0.0985221674876847	0	0	0	0	0	0.295566502463054	0	5.02463054187192	4.23645320197044	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	315	"AWI"	315	4081	5189	4587	0	0.502873563218391	21.551724137931	0	0.0718390804597701	0.718390804597701	0	0	0.0718390804597701	0.359195402298851	0	0	0	0	0	0	20.4741379310345	1.79597701149425	0	0	0	0	0.0718390804597701	6.25	0	0	0	0	0	0	0	0	4.38218390804598	0	2.01149425287356	0	0	29.8132183908046	0.0718390804597701	0	0	0.502873563218391	0	0.0718390804597701	0	0	0	0	0	0	5.17241379310345	6.03448275862069	0	0	0.0718390804597701
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	320	"AWI"	320	4159	5245	4659	0	0	17.3256649892164	0	0.0718907260963336	0	0	0	1.078360891445	0	0	0.0718907260963336	0	0	0	0	12.2214234363767	13.4435657800144	0	0	0	0	0.215672178289001	5.31991373112868	0	0	0	0	0	0	0	0.0718907260963336	3.45075485262401	0	10.8554996405464	0	0	25.0179726815241	0.0718907260963336	0	0	1.22214234363767	1.15025161754134	0.718907260963336	0	0	0.0718907260963336	0	0.143781452192667	0	4.67289719626168	2.80373831775701	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	335	"AWI"	335	4323	5459	4875	0	0.352733686067019	15.1675485008818	0.0881834215167548	0	0.0881834215167548	0	0	0.0881834215167548	1.7636684303351	0	0	0	0.0881834215167548	0	0	13.31569664903	10.9347442680776	0	0	0	0	0.17636684303351	6.4373897707231	0	0	0.0881834215167548	0	0	0.0881834215167548	0	0.0881834215167548	4.32098765432099	0	8.81834215167548	0	0.0881834215167548	24.6031746031746	0.0881834215167548	0	0	0.970017636684303	4.4973544973545	0.352733686067019	0	0	0	0.0881834215167548	0.0881834215167548	0	3.17460317460317	4.14462081128748	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	340	"AWI"	340	4376	5536	4949	0	0.255754475703325	14.1943734015345	0.127877237851662	0	0	0	0	0.51150895140665	2.42966751918159	0	0	0	0.255754475703325	0	0	11.7647058823529	14.9616368286445	0	0	0	0	0.127877237851662	6.1381074168798	0	0	0	0	0	0	0	0	5.1150895140665	0	6.52173913043478	0	0	26.4705882352941	0	0	0	0.51150895140665	1.53452685421995	0.767263427109974	0	0	0	0	0	0	5.24296675191816	2.81329923273657	0.127877237851662	0	0.127877237851662
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	345	"AWI"	345	4413	5639	5022	0	0.40453074433657	18.3656957928803	0.0809061488673139	0	0.242718446601942	0	0	0.0809061488673139	0.889967637540453	0	0	0	0	0	0	13.1067961165049	2.75080906148867	0	0	0	0	0.161812297734628	7.76699029126214	0	0	0	0	0	0	0	0	2.66990291262136	0	12.2168284789644	0	0	26.2135922330097	0.0809061488673139	0	0	1.13268608414239	0.242718446601942	0.323624595469256	0	0.0809061488673139	0	0	0	0	6.87702265372168	6.31067961165049	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	350	"AWI"	350	4492	5686	5097	0	0.0850340136054422	29.3367346938776	0.0850340136054422	0	0.0850340136054422	0	0	0.170068027210884	0	0	0	0	0	0	0	19.5578231292517	2.46598639455782	0	0	0	0	0	4.08163265306122	0	0	0	0	0	0	0	0	3.65646258503401	0	9.86394557823129	0	0	19.9829931972789	0	0	0	0.595238095238095	0.0850340136054422	0.0850340136054422	0	0	0	0	0	0	5.18707482993197	4.67687074829932	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	355	"AWI"	355	4545	5749	5173	0	0.0748502994011976	27.8443113772455	0	0	0.149700598802395	0	0	0.224550898203593	0.29940119760479	0	0.0748502994011976	0	0	0	0	23.9520958083832	0.973053892215569	0	0	0	0	0.0748502994011976	3.44311377245509	0	0	0	0	0	0	0	0	2.54491017964072	0	11.6017964071856	0	0	19.7604790419162	0	0	0	0.374251497005988	0.0748502994011976	0.149700598802395	0	0.0748502994011976	0	0	0	0.0748502994011976	4.86526946107784	3.36826347305389	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	360	"AWI"	360	4598	5829	5243	0	0.114155251141553	18.9497716894977	0	0	0	0	0	1.25570776255708	0.684931506849315	0	0.114155251141553	0	0	0	0	21.2328767123288	6.62100456621005	0	0	0	0	0	2.28310502283105	0	0	0	0	0	0.114155251141553	0	0	1.71232876712329	0	24.0867579908676	0	0	15.7534246575342	0	0	0	0.91324200913242	0	0.342465753424658	0	0	0	0	0	0	3.42465753424658	2.1689497716895	0.114155251141553	0.114155251141553	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	365	"AWI"	365	4686	5871	5314	0	0.261096605744125	12.9895561357702	0	0.0652741514360313	0.130548302872063	0.0652741514360313	0	0.130548302872063	0.97911227154047	0	0	0	0.261096605744125	0	0	18.2767624020888	14.490861618799	0	0	0	0.0652741514360313	0.130548302872063	3.26370757180157	0	0	0.0652741514360313	0	0	0	0	0	3.19843342036554	0	12.9242819843342	0	0	25.9791122715405	0	0	0	1.17493472584856	0.0652741514360313	0.652741514360313	0	0	0	0	0.0652741514360313	0	4.04699738903394	0.718015665796345	0	0	0
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	370	"AWI"	370	4750	5940	5385	0	0.296296296296296	14.2222222222222	0	0	0.148148148148148	0	0	0.296296296296296	0.148148148148148	0	0	0	0.148148148148148	0	0	13.9259259259259	17.7777777777778	0	0	0	0	0	3.11111111111111	0	0	0	0	0	0	0	0	5.33333333333333	0	10.962962962963	0	0	26.2222222222222	0	0	0	0.740740740740741	0	0.148148148148148	0	0	0	0	0	0	5.62962962962963	0.740740740740741	0	0	0.148148148148148
15897	24467	"Silly-la-Poterie"	49.18333	3.13333	375	"AWI"	375	4802	6024	5459	0	0.260756192959583	17.1447196870926	0	0	0.130378096479791	0	0	0.782268578878748	0.130378096479791	0	0	0	0	0	0	15.5149934810952	21.3168187744459	0	0	0	0	0.130378096479791	3.91134289439374	0	0	0	0	0	0	0	0	3.78096479791395	0	7.82268578878748	0	0	23.7940026075619	0	0.0651890482398957	0	0.195567144719687	0	0.130378096479791	0	0.0651890482398957	0	0.0651890482398957	0	0	3.52020860495437	1.23859191655802	0	0	0
