"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cucurbitaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14556	22820	"Löddigsee"	53.43333	11.85	504	"AWI"	504	6077	8561	7626	0	0	172	0	0	0	0	4	0	74	0	0	0	0	0	0	0	0	0	87	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	68	0	0	0	0	0	2	0	0	0	0	0	0	0	0	26	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	512	"AWI"	512	6174	8596	7704	0	0	160	0	0	1	0	1	0	72	0	0	0	0	0	0	0	0	0	92	0	13	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	64	0	1	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	520	"AWI"	520	6295	8650	7796	0	0	153	0	0	0	0	2	0	65	0	0	0	1	0	0	0	0	0	76	0	6	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	528	"AWI"	528	6379	8705	7888	0	0	131	0	0	1	0	3	0	85	0	0	0	0	0	0	0	0	0	88	0	13	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	62	0	0	0	0	0	0	0	1	0	0	0	0	0	0	21	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	536	"AWI"	536	6462	8777	7980	0	0	127	0	0	2	0	3	0	68	0	0	0	0	0	0	0	0	0	70	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	48	0	0	0	1	0	1	0	0	0	0	0	0	0	0	16	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	544	"AWI"	544	6560	8825	8060	0	1	149	0	0	0	0	2	0	100	0	0	0	0	0	0	0	0	0	59	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	63	0	0	0	0	0	1	0	0	0	0	0	1	0	0	23	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	552	"AWI"	552	6661	8860	8136	0	0	98	0	0	2	0	3	0	77	0	0	0	0	0	0	0	0	0	50	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	36	0	0	0	0	0	1	0	1	0	0	0	0	0	0	14	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	560	"AWI"	560	6748	8908	8229	0	0	145	0	0	0	0	1	0	93	0	0	0	0	0	0	0	0	0	88	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	1	0	0	0	13	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	568	"AWI"	568	6786	8955	8310	0	0	146	0	0	1	0	3	0	73	0	0	0	0	0	0	0	0	0	72	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	42	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	576	"AWI"	576	6899	9019	8387	0	0	110	0	0	1	0	1	0	143	0	0	0	0	0	0	0	0	0	87	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	55	0	0	0	0	0	1	0	0	0	0	0	0	1	0	14	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	584	"AWI"	584	7067	9047	8485	0	0	110	0	0	2	0	0	0	102	0	0	0	0	0	0	0	0	0	76	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	41	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	592	"AWI"	592	7133	9084	8582	0	0	115	0	0	1	0	3	0	119	0	0	0	0	0	0	0	0	0	90	0	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	50	0	0	0	0	0	3	0	1	0	0	0	0	0	0	18	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	604	"AWI"	604	7258	9144	8748	0	0	128	0	0	0	0	2	0	129	0	0	0	0	0	0	0	0	0	97	0	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	123	0	0	0	0	0	0	66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	612	"AWI"	612	7434	9208	8838	0	0	134	0	0	0	0	1	0	125	0	0	0	0	0	0	0	0	0	83	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	1	0	7	12	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	620	"AWI"	620	7822	9229	8910	0	0	86	0	0	0	0	1	0	76	0	0	0	0	0	0	0	0	0	91	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	51	0	0	0	0	0	0	0	2	0	0	0	0	0	0	17	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	628	"AWI"	628	8229	9261	8977	0	0	83	0	0	0	0	0	0	113	0	1	0	0	0	0	0	0	0	117	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	636	"AWI"	636	8625	9301	9045	0	0	54	0	0	0	0	2	0	88	0	0	0	0	0	0	0	0	0	124	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	230	0	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	1	0	0	21	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	644	"AWI"	644	8965	9361	9122	0	0	62	0	0	0	0	2	0	134	0	0	0	1	0	0	0	0	0	102	0	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	70	0	0	0	0	0	2	0	0	0	0	0	0	0	0	20	1	1	0
14556	22820	"Löddigsee"	53.43333	11.85	648	"AWI"	648	9026	9404	9171	0	0	45	0	0	1	0	1	0	125	0	0	0	0	0	0	0	0	0	126	0	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	65	0	0	0	0	0	1	0	0	0	0	0	1	1	0	20	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	652	"AWI"	652	9042	9444	9216	0	0	48	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	97	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	51	0	0	0	1	0	4	0	0	0	0	0	0	0	0	16	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	656	"AWI"	656	9058	9517	9257	0	0	19	0	0	0	0	2	0	113	0	0	0	0	0	0	0	0	0	131	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	660	"AWI"	660	9071	9610	9296	0	0	34	1	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	114	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	664	"AWI"	664	9083	9718	9335	0	0	15	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	122	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	49	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	668	"AWI"	668	9094	9822	9372	0	0	13	0	0	0	0	1	0	78	0	0	0	0	0	0	0	0	0	130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	41	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	672	"AWI"	672	9104	9928	9410	0	0	8	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	124	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	196	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	676	"AWI"	676	9111	10033	9446	0	0	7	0	0	0	0	1	0	116	0	0	0	1	0	0	0	0	0	165	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	40	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	680	"AWI"	680	9119	10153	9483	0	0	5	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	147	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	684	"AWI"	684	9152	10210	9531	0	0	3	0	0	0	0	2	0	77	0	0	0	0	0	0	0	0	0	144	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	688	"AWI"	688	9185	10242	9583	0	0	0	0	0	0	0	0	0	83	0	0	0	1	0	0	0	0	0	155	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	692	"AWI"	692	9208	10275	9642	0	0	4	0	0	0	0	2	0	129	0	0	0	0	0	0	0	0	0	167	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	38	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	696	"AWI"	696	9231	10316	9697	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	143	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	24	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	700	"AWI"	700	9254	10356	9750	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	154	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	704	"AWI"	704	9269	10416	9797	0	0	1	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	160	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	20	0	0	0	1	0	3	0	0	0	0	0	0	1	0	11	3	0	0
14556	22820	"Löddigsee"	53.43333	11.85	708	"AWI"	708	9287	10480	9847	0	0	1	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	154	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	712	"AWI"	712	9306	10547	9899	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	172	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	304	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	716	"AWI"	716	9319	10648	9949	0	0	1	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	156	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	720	"AWI"	720	9362	10688	9989	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	175	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	724	"AWI"	724	9421	10706	10038	0	0	2	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	131	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	728	"AWI"	728	9457	10726	10081	0	0	0	0	0	0	0	2	0	75	0	0	0	0	0	0	0	0	0	112	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	732	"AWI"	732	9501	10743	10128	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	155	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	736	"AWI"	736	9531	10766	10178	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	135	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	740	"AWI"	740	9554	10792	10230	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	146	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	744	"AWI"	744	9602	10832	10278	0	0	0	1	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	114	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	748	"AWI"	748	9616	10878	10323	0	0	1	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	111	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	752	"AWI"	752	9632	10932	10370	0	0	0	0	0	0	0	1	0	152	0	0	0	0	0	0	0	0	0	120	0	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	319	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	756	"AWI"	756	9699	10962	10417	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	116	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	760	"AWI"	760	9767	10975	10467	0	0	0	0	0	0	0	1	0	105	0	0	0	0	0	0	0	0	0	98	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	764	"AWI"	764	9841	10990	10513	0	0	1	0	0	0	0	2	0	66	0	0	0	0	0	0	0	0	0	100	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	768	"AWI"	768	9884	11006	10564	0	0	0	0	0	0	0	1	0	83	0	0	0	0	0	0	0	0	0	85	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	772	"AWI"	772	9939	11027	10617	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	97	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	776	"AWI"	776	9987	11053	10670	0	0	1	0	0	0	0	1	0	87	0	0	0	0	0	0	0	0	0	101	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	780	"AWI"	780	10033	11079	10721	0	0	1	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	106	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	784	"AWI"	784	10068	11109	10774	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	89	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	788	"AWI"	788	10096	11147	10818	0	0	0	0	0	0	0	0	0	99	0	0	0	1	0	0	0	0	0	83	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
14556	22820	"Löddigsee"	53.43333	11.85	792	"AWI"	792	10207	11168	10859	0	0	1	0	0	0	0	3	0	75	0	0	0	0	0	0	0	0	0	61	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	397	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	796	"AWI"	796	10342	11175	10902	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	68	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	800	"AWI"	800	10470	11183	10948	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	26	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	804	"AWI"	804	10587	11190	10995	0	0	0	0	0	0	0	2	0	196	0	0	0	0	0	0	0	0	0	18	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	808	"AWI"	808	10693	11200	11041	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	812	"AWI"	812	10769	11213	11090	0	0	0	0	0	0	0	3	0	108	0	0	0	0	0	0	0	0	0	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	816	"AWI"	816	10833	11230	11144	0	0	1	0	0	0	0	2	0	154	0	0	0	0	0	0	0	0	0	26	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	820	"AWI"	820	10878	11286	11193	0	0	0	0	0	0	0	2	0	168	0	0	0	0	0	0	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	824	"AWI"	824	10897	11408	11229	0	0	0	0	0	0	0	3	0	224	0	0	0	0	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0
14556	22820	"Löddigsee"	53.43333	11.85	828	"AWI"	828	10938	11470	11265	0	0	0	0	0	0	0	2	0	146	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	359	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	833	"AWI"	833	10974	11544	11307	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	836	"AWI"	836	10991	11604	11331	0	0	0	0	0	0	0	1	0	209	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	841	"AWI"	841	11019	11721	11373	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
14556	22820	"Löddigsee"	53.43333	11.85	844	"AWI"	844	11032	11789	11396	0	0	0	0	0	0	0	1	0	220	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0
