"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26216	45716	"Holebudalen"	59.841922	6.992512	1029	"AWI"	1029	9453	10669	9876	1	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	14	0	0	0	0	0	0	0	0	10	0	20	0	0	0	1	0	0	175	0	67	0	0	0	0	3	0	0	0	0	0	0	1	0	0	5	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1030	"AWI"	1030	9608	10720	10020	0	0	0	0	0	0	0	82	0	0	0	0	0	0	52	1	20	0	0	0	0	0	0	0	0	3	0	17	0	0	0	0	0	0	223	0	81	0	0	0	0	0	0	0	0	0	9	0	3	0	0	7	1	1
26216	45716	"Holebudalen"	59.841922	6.992512	1031	"AWI"	1031	9711	10773	10171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	10	1	0	1	0	0	0	0	0	1	0	6	0	0	0	4	0	0	201	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1032	"AWI"	1032	9789	10856	10329	0	0	0	0	0	0	0	0	0	0	1	0	0	0	73	0	10	0	0	1	0	0	0	0	0	3	0	4	0	1	0	4	0	0	166	0	59	0	0	0	0	1	0	0	0	0	7	0	3	0	0	10	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1033	"AWI"	1033	9846	10958	10481	0	0	0	0	0	1	0	90	0	0	0	0	0	0	58	0	20	0	0	0	0	0	0	0	0	3	2	8	0	0	0	1	0	0	195	0	47	0	0	0	0	0	0	0	0	0	0	0	2	1	0	8	1	0
26216	45716	"Holebudalen"	59.841922	6.992512	1034	"AWI"	1034	9907	11125	10624	0	0	0	0	0	3	0	0	0	0	0	0	0	0	96	0	14	0	0	2	0	0	0	0	0	3	0	6	0	0	0	0	0	0	204	0	24	0	0	0	0	0	0	0	0	0	12	0	3	0	0	7	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1035	"AWI"	1035	10161	11155	10716	0	0	1	0	0	3	0	156	0	0	1	0	0	0	58	0	25	0	0	3	0	0	1	0	0	3	0	7	0	0	0	0	0	0	207	0	61	0	0	0	0	8	0	0	0	0	5	0	3	0	0	12	1	1
26216	45716	"Holebudalen"	59.841922	6.992512	1036	"AWI"	1036	10385	11178	10803	0	0	0	0	1	0	0	66	0	0	0	0	0	0	77	0	11	1	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	190	0	30	0	1	0	0	0	0	0	0	0	19	0	2	0	0	6	0	0
26216	45716	"Holebudalen"	59.841922	6.992512	1037	"AWI"	1037	10554	11229	10894	0	0	0	0	0	0	0	191	0	0	0	0	0	0	82	1	6	0	0	0	0	0	0	0	0	6	0	13	0	0	0	0	0	0	206	0	56	0	1	0	0	1	0	0	0	0	11	0	2	0	0	6	2	0
26216	45716	"Holebudalen"	59.841922	6.992512	1038	"AWI"	1038	10628	11365	11004	0	1	0	0	0	2	0	119	0	0	0	0	0	0	91	0	13	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	200	0	25	0	1	0	0	2	0	0	0	0	16	0	1	0	0	3	0	0
