"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	417.5	"AWI"	417.5	8202	8755.5	8459	0	563	2	0	0	6	0	0	0	0	0	0	0	375	20	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	637	0	0	0	0	0	288	1	0	0	0	8	23	1	0	0	0	77	142	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	422.5	"AWI"	422.5	8386	8856.5	8573	0	573	0	0	1	6	0	0	0	0	0	0	0	471	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	512	0	0	0	0	0	243	0	2	0	0	12	15	1	0	0	0	61	122	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	427.5	"AWI"	427.5	8460	8947.5	8665.5	0	591	1	0	1	5	0	0	1	0	0	0	0	653	12	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	476	0	0	0	0	0	279	0	1	0	0	9	15	1	0	0	0	41	141	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	432.5	"AWI"	432.5	8502.5	9062.5	8746.5	0	600	1	0	0	5	0	0	0	0	0	0	0	682	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	598	0	0	0	0	0	246	0	2	0	0	4	35	0	0	0	0	28	138	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	437.5	"AWI"	437.5	8584	9137	8842.5	0	562	0	0	0	2	0	0	0	0	0	0	0	773	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	529	0	0	0	0	0	356	0	1	0	0	7	12	0	0	0	0	8	108	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	442.5	"AWI"	442.5	8644.5	9241	8934	0	563	0	0	0	0	0	0	0	0	0	0	0	715	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	288	0	2	0	0	6	7	0	0	0	0	7	126	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	447.5	"AWI"	447.5	8735.5	9295.5	9025	0	679	0	0	0	4	0	0	0	0	0	0	0	763	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687	0	0	0	0	0	92	0	2	0	0	6	21	0	0	0	0	4	96	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	452.5	"AWI"	452.5	8826	9372	9112	0	561	0	0	0	4	0	0	0	0	0	0	0	861	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	638	0	0	0	0	0	325	0	1	0	0	7	14	0	0	0	0	15	127	1
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	457.5	"AWI"	457.5	8954.5	9414.5	9199.5	0	689	0	0	0	6	0	0	0	0	0	0	0	671	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	624	0	0	0	0	0	210	0	2	0	0	6	15	0	0	0	0	4	146	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	462.5	"AWI"	462.5	9045.5	9498.5	9296	0	644	1	0	0	5	0	0	0	0	0	0	0	743	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	0	0	0	0	0	145	0	0	0	0	7	20	0	0	0	0	4	129	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	467.5	"AWI"	467.5	9118.5	9659	9397.5	0	682	1	0	0	6	0	0	0	0	0	0	0	652	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788	0	0	0	0	0	37	0	0	0	0	10	16	0	0	0	0	1	122	1
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	472.5	"AWI"	472.5	9204	9810	9498	0	523	1	0	0	9	0	0	0	0	0	0	0	746	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	0	0	0	53	0	0	0	0	5	14	0	0	0	0	1	62	1
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	477.5	"AWI"	477.5	9276.5	9962.5	9609	0	216	2	0	0	10	0	0	0	0	0	0	0	346	29	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1247	0	0	0	0	0	40	0	0	0	1	15	30	0	0	0	0	0	45	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	482.5	"AWI"	482.5	9380	10075	9715	0	41	3	0	0	9	0	0	0	0	0	0	0	709	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1204	0	0	0	0	0	41	0	0	0	0	14	32	0	0	0	0	1	44	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	487.5	"AWI"	487.5	9456.5	10201	9827	0	32	3	2	0	20	0	0	0	0	0	0	0	742	18	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1103	0	0	0	0	0	54	0	0	0	0	18	38	0	0	0	0	0	43	2
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	492.5	"AWI"	492.5	9590	10268	9940	0	8	3	0	0	13	0	0	0	0	0	0	0	780	17	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1379	0	0	0	0	0	13	0	0	0	0	6	27	0	0	0	0	0	28	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	497.5	"AWI"	497.5	9687.5	10362	10051	0	9	1	1	0	12	0	0	0	0	0	0	0	730	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1181	0	0	0	0	0	27	0	0	0	0	4	26	0	0	0	0	0	19	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	502.5	"AWI"	502.5	9840	10423.5	10153	0	4	1	0	0	15	0	0	0	0	0	0	0	804	14	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1207	0	0	0	0	0	16	0	0	0	0	5	30	0	0	0	0	0	9	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	507.5	"AWI"	507.5	9971.5	10507	10260	0	0	0	1	0	20	0	0	0	0	0	0	0	682	26	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1339	0	0	0	0	0	9	0	0	0	0	4	46	0	0	0	0	1	12	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	512.5	"AWI"	512.5	10187.5	10569.5	10359	0	1	0	0	0	8	0	921	0	0	0	0	0	622	29	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1155	0	0	0	0	0	9	1	0	0	0	4	37	0	0	0	0	0	14	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	517.5	"AWI"	517.5	10270	10695.5	10462	0	1	1	0	0	15	0	945	0	0	0	0	0	632	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	0	0	0	0	0	16	0	0	0	0	2	22	0	0	0	0	0	25	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	522.5	"AWI"	522.5	10346	10846	10550.5	0	0	0	0	0	8	0	0	0	0	0	0	0	533	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1000	0	0	0	0	0	5	0	1	0	0	5	17	0	0	0	0	0	14	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	527.5	"AWI"	527.5	10428	10989.5	10651.5	0	0	0	0	0	5	0	966	0	0	0	0	0	644	12	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1131	0	0	0	0	0	3	0	0	0	0	8	28	0	0	0	0	0	18	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	532.5	"AWI"	532.5	10491.5	11103	10762	0	0	0	0	0	13	0	1390	0	0	0	0	0	168	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	948	0	0	0	0	0	2	0	0	0	0	6	43	0	0	0	0	0	9	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	537.5	"AWI"	537.5	10587.5	11223	10880	0	0	0	3	0	37	0	1822	0	0	0	0	0	100	12	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	714	0	0	0	0	0	3	0	0	0	0	4	69	0	0	0	0	0	6	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	542.5	"AWI"	542.5	10649	11365	11011.5	0	0	3	0	0	58	0	2025	0	0	0	0	0	78	28	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	201	0	0	0	0	0	2	0	0	0	0	12	127	0	0	0	1	0	4	0
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	547.5	"AWI"	547.5	10770	11461	11130.5	0	0	4	5	0	97	0	1946	0	0	0	0	0	55	52	2	0	0	0	0	0	0	0	217	0	0	0	2	0	3	322	0	0	0	0	0	2	0	0	0	1	27	183	0	0	0	2	0	1	1
3398	4403	"Lake Sämbosjön"	57.16313	12.41426	552.5	"AWI"	552.5	10834.5	11614	11248	0	1	2	0	0	110	0	0	0	0	0	0	0	57	64	2	0	0	0	0	0	0	0	47	0	0	0	0	0	0	887	0	0	0	0	0	18	0	0	0	0	21	143	0	0	0	0	0	5	0
