"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Asteraceae"	"Boraginaceae"	"Cyperaceae"	"Indeterminable"	"Juniperus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Quercus.evg.type"	"Rumex"	"Scrophulariaceae"	"Urticaceae"
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	130	"AWI"	130	1532	1944	1719	2.88461538461538	0	0.961538461538462	64.4230769230769	1.92307692307692	0	0	0.961538461538462	15.3846153846154	2.88461538461538	10.5769230769231	0	0	0
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	140	"AWI"	140	1612	2054	1818	1.51515151515152	0	0	59.0909090909091	2.27272727272727	2.27272727272727	0	1.51515151515152	19.6969696969697	1.51515151515152	9.84848484848485	0	1.51515151515152	0.757575757575758
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	150	"AWI"	150	1692	2163	1916	2.06185567010309	0	1.54639175257732	62.3711340206186	2.06185567010309	0	0	1.54639175257732	16.4948453608247	2.57731958762887	9.79381443298969	0	0	1.54639175257732
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	160	"AWI"	160	1775	2271	2015	1.38888888888889	32.2916666666667	1.73611111111111	31.5972222222222	1.38888888888889	1.38888888888889	0	1.73611111111111	17.0138888888889	2.77777777777778	7.63888888888889	0	0.347222222222222	0.694444444444444
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	170	"AWI"	170	1860	2380	2115	1.0989010989011	0	2.1978021978022	64.8351648351648	12.0879120879121	4.3956043956044	0	5.49450549450549	0	0	4.3956043956044	0	3.2967032967033	2.1978021978022
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	180	"AWI"	180	1953	2477	2213	4.81927710843374	0	2.40963855421687	39.7590361445783	6.02409638554217	4.81927710843374	3.6144578313253	3.6144578313253	0	0	13.2530120481928	0	7.2289156626506	14.4578313253012
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	190	"AWI"	190	2043	2580	2315	0.869565217391304	0	0.869565217391304	18.2608695652174	1.73913043478261	1.73913043478261	8.69565217391304	6.08695652173913	29.5652173913043	0	11.304347826087	0	9.56521739130435	11.304347826087
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	200	"AWI"	200	2135	2672	2414	1.61290322580645	0	1.61290322580645	26.6129032258064	1.61290322580645	3.2258064516129	4.83870967741935	8.06451612903226	17.741935483871	0	12.9032258064516	0	7.25806451612903	14.5161290322581
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	210	"AWI"	210	2225	2768	2514	0	0	2.97029702970297	41.5841584158416	2.97029702970297	4.95049504950495	0	8.91089108910891	0	0	20.7920792079208	0	4.95049504950495	12.8712871287129
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	220	"AWI"	220	2318	2865	2612	1.96078431372549	0	0.980392156862745	30.3921568627451	3.92156862745098	6.86274509803922	7.84313725490196	2.94117647058824	0	0	32.3529411764706	0	4.90196078431373	7.84313725490196
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	230	"AWI"	230	2411	2960	2712	2.29885057471264	0	2.29885057471264	24.1379310344828	4.59770114942529	6.89655172413793	9.19540229885057	0	19.5402298850575	0	21.8390804597701	0	5.74712643678161	3.44827586206897
23923	41525	"Almenara de Adaja"	41.19194	-4.66806	240	"AWI"	240	2508	3064	2807	3.33333333333333	0	0	17.7777777777778	6.66666666666667	8.88888888888889	16.6666666666667	1.11111111111111	0	0	31.1111111111111	0	7.77777777777778	6.66666666666667
