"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Salix"	"Tilia"	"Ulmus"
3265	4241	"Lake Maardu"	59.43333	25	390	"AWI"	390	5099	6010	5544	25.9259259259259	0	0	0	9.87654320987654	0	19.1358024691358	1.23456790123457	0	0	5.55555555555556	8.64197530864197	2.46913580246914	4.32098765432099	1.85185185185185	0	8.64197530864197	12.3456790123457
3265	4241	"Lake Maardu"	59.43333	25	400	"AWI"	400	5250	6181	5716	23.2704402515723	0	1.88679245283019	0	14.4654088050314	0	15.7232704402516	1.88679245283019	0	0	8.17610062893082	13.8364779874214	1.25786163522013	1.25786163522013	0	0	5.0314465408805	13.2075471698113
3265	4241	"Lake Maardu"	59.43333	25	410	"AWI"	410	5411	6342	5882	24.8648648648649	0.540540540540541	0.27027027027027	1.35135135135135	15.4054054054054	0	11.6216216216216	2.43243243243243	0	0	4.05405405405405	17.027027027027	4.05405405405405	3.51351351351351	1.89189189189189	0	4.59459459459459	8.37837837837838
3265	4241	"Lake Maardu"	59.43333	25	420	"AWI"	420	5575	6497	6051	25.8426966292135	1.12359550561798	0	0	16.8539325842697	0	15.7303370786517	1.87265917602996	0	0	2.99625468164794	9.36329588014981	2.24719101123596	2.24719101123596	1.12359550561798	0	4.8689138576779	15.7303370786517
3265	4241	"Lake Maardu"	59.43333	25	430	"AWI"	430	5759	6643	6223	20.6293706293706	0	0.34965034965035	0	16.0839160839161	0	17.8321678321678	1.74825174825175	0	0	2.44755244755245	18.1818181818182	2.7972027972028	2.0979020979021	1.04895104895105	0	5.94405594405594	10.8391608391608
3265	4241	"Lake Maardu"	59.43333	25	440	"AWI"	440	5926	6794	6395	21.2765957446809	0	0.709219858156028	0	18.4397163120567	0	18.7943262411348	3.19148936170213	0	0	2.12765957446809	14.1843971631206	3.19148936170213	1.06382978723404	0.709219858156028	0	4.9645390070922	11.3475177304965
3265	4241	"Lake Maardu"	59.43333	25	450	"AWI"	450	6102	6948	6563	22.8260869565217	0	0	0	16.6666666666667	0	17.3913043478261	2.53623188405797	0	0	1.81159420289855	14.4927536231884	3.6231884057971	1.81159420289855	1.08695652173913	0	6.52173913043478	11.231884057971
3265	4241	"Lake Maardu"	59.43333	25	460	"AWI"	460	6276	7077	6733	24.3727598566308	0	0.716845878136201	0	19.3548387096774	0	15.4121863799283	2.8673835125448	0	0	2.8673835125448	15.0537634408602	2.5089605734767	2.1505376344086	0.716845878136201	0	3.2258064516129	10.752688172043
3265	4241	"Lake Maardu"	59.43333	25	470	"AWI"	470	6455	7214	6901	26.1363636363636	0	0	0	20.4545454545455	0	12.5	2.65151515151515	0	0	2.27272727272727	11.7424242424242	3.78787878787879	1.51515151515152	1.13636363636364	0	4.54545454545455	13.2575757575758
3265	4241	"Lake Maardu"	59.43333	25	480	"AWI"	480	6647	7338	7069	25.7462686567164	0.373134328358209	0.373134328358209	0	21.6417910447761	0	13.0597014925373	1.86567164179104	0	0	1.11940298507463	13.8059701492537	5.59701492537313	1.86567164179104	0	0	2.61194029850746	11.9402985074627
3265	4241	"Lake Maardu"	59.43333	25	490	"AWI"	490	6834	7452	7241	21.5547703180212	0	0	0	20.4946996466431	0	15.9010600706714	1.41342756183746	0	0	0.706713780918728	18.7279151943463	4.59363957597173	1.06007067137809	1.06007067137809	0	3.18021201413428	11.3074204946996
3265	4241	"Lake Maardu"	59.43333	25	500	"AWI"	500	6988	7607	7376	21.9512195121951	0	0.813008130081301	0	20.3252032520325	0	18.2926829268293	2.03252032520325	0	0	0.813008130081301	10.5691056910569	4.8780487804878	1.21951219512195	0.40650406504065	0	2.4390243902439	16.260162601626
3265	4241	"Lake Maardu"	59.43333	25	510	"AWI"	510	7106	7767	7493	24.2320819112628	0	0	0	17.0648464163823	0	17.0648464163823	4.77815699658703	0	0	1.70648464163823	14.6757679180887	2.73037542662116	1.36518771331058	1.02389078498294	0	1.36518771331058	13.9931740614334
3265	4241	"Lake Maardu"	59.43333	25	520	"AWI"	520	7233	7918	7610	20.1413427561837	0	0.353356890459364	0	18.3745583038869	0	18.7279151943463	3.886925795053	0	0	1.06007067137809	12.0141342756184	3.18021201413428	1.76678445229682	0.706713780918728	0	2.12014134275618	17.6678445229682
3265	4241	"Lake Maardu"	59.43333	25	540	"AWI"	540	7473	8203	7851	25.1412429378531	0.282485875706215	0.564971751412429	0	20.3389830508475	0	18.361581920904	3.67231638418079	0	0	1.69491525423729	16.1016949152542	2.82485875706215	0	1.41242937853107	0	0	9.6045197740113
3265	4241	"Lake Maardu"	59.43333	25	560	"AWI"	560	7709	8485	8100	25.9016393442623	0.983606557377049	0.655737704918033	0	23.6065573770492	0	15.0819672131148	3.9344262295082	0	0	0.655737704918033	12.1311475409836	2.95081967213115	0	0	0	0	14.0983606557377
3265	4241	"Lake Maardu"	59.43333	25	580	"AWI"	580	7952	8745	8351	30.5263157894737	0.701754385964912	0.701754385964912	0	18.5964912280702	0	17.1929824561404	4.91228070175439	0	0	0	10.5263157894737	3.85964912280702	0	0	0	0	12.9824561403509
3265	4241	"Lake Maardu"	59.43333	25	590	"AWI"	590	8074	8887	8474	31.9727891156463	0	0	0	20.4081632653061	0	11.5646258503401	3.40136054421769	0	0	0	16.3265306122449	3.40136054421769	0.680272108843537	0	0	0	12.2448979591837
3265	4241	"Lake Maardu"	59.43333	25	600	"AWI"	600	8198	9014	8599	28.2051282051282	0	0.366300366300366	0	25.2747252747253	0	14.2857142857143	2.56410256410256	0	0	0	14.2857142857143	4.3956043956044	1.0989010989011	0	0	0	9.52380952380952
3265	4241	"Lake Maardu"	59.43333	25	610	"AWI"	610	8330	9145	8719	32.8185328185328	0	0.386100386100386	0	24.3243243243243	0	13.8996138996139	3.47490347490348	0	0	0	11.969111969112	4.24710424710425	0	0	0	0	8.88030888030888
3265	4241	"Lake Maardu"	59.43333	25	620	"AWI"	620	8449	9265	8842	28.3464566929134	0	0.78740157480315	0	17.3228346456693	0	15.748031496063	3.1496062992126	0	0.78740157480315	0	17.3228346456693	2.75590551181102	0	0	0	0	13.7795275590551
3265	4241	"Lake Maardu"	59.43333	25	630	"AWI"	630	8580	9390	8965	23.1111111111111	0.444444444444444	0.444444444444444	0	20	0	15.1111111111111	4.88888888888889	0	0	0	21.3333333333333	2.22222222222222	0	0	0	0	12.4444444444444
3265	4241	"Lake Maardu"	59.43333	25	640	"AWI"	640	8705	9517	9088	26.0377358490566	0	0	0.754716981132076	21.8867924528302	0	15.4716981132075	4.52830188679245	0	0	0	17.7358490566038	2.64150943396226	0	0	0	0	10.9433962264151
3265	4241	"Lake Maardu"	59.43333	25	650	"AWI"	650	8836	9638	9207	25.7936507936508	0	0.793650793650794	0	22.2222222222222	0	12.6984126984127	2.38095238095238	0	0	0	18.6507936507937	3.17460317460317	0	0	0	0	14.2857142857143
3265	4241	"Lake Maardu"	59.43333	25	660	"AWI"	660	8968	9758	9327	26.615969581749	0	1.14068441064639	0	17.1102661596958	0	9.50570342205323	2.6615969581749	0	0	0	28.1368821292776	3.80228136882129	0	0	0	0	11.0266159695817
3265	4241	"Lake Maardu"	59.43333	25	670	"AWI"	670	9111	9880	9446	25.6916996047431	0	0.395256916996047	0	24.1106719367589	0	9.88142292490119	2.37154150197628	0	0	0	26.0869565217391	3.55731225296443	0	0	0	0	7.90513833992095
3265	4241	"Lake Maardu"	59.43333	25	680	"AWI"	680	9263	9999	9566	29.957805907173	0	0.843881856540084	0	23.2067510548523	0	7.17299578059072	3.37552742616034	0	0	0	23.6286919831224	3.37552742616034	0	0	0	0	8.43881856540084
3265	4241	"Lake Maardu"	59.43333	25	690	"AWI"	690	9416	10107	9679	25.8823529411765	0.392156862745098	0.392156862745098	0	29.4117647058824	0	7.45098039215686	1.96078431372549	0	0	0	23.5294117647059	2.35294117647059	0	0	0	0	8.62745098039216
3265	4241	"Lake Maardu"	59.43333	25	700	"AWI"	700	9547	10261	9820	14.1129032258065	0	1.20967741935484	0	26.6129032258064	0	9.67741935483871	2.82258064516129	0	0	0	32.6612903225806	2.01612903225806	0.403225806451613	0	1.61290322580645	0	8.87096774193548
3265	4241	"Lake Maardu"	59.43333	25	710	"AWI"	710	9651	10440	9970	1.61290322580645	0.403225806451613	1.61290322580645	0	36.6935483870968	0	4.43548387096774	4.03225806451613	0	0	0	41.5322580645161	5.24193548387097	0.403225806451613	0	1.61290322580645	0	2.41935483870968
3265	4241	"Lake Maardu"	59.43333	25	720	"AWI"	720	9759	10627	10114	0.809716599190283	0.809716599190283	1.21457489878543	0	36.8421052631579	0	4.8582995951417	3.64372469635628	0	0	0	42.5101214574899	6.47773279352227	0	0	1.21457489878543	0	1.61943319838057
3265	4241	"Lake Maardu"	59.43333	25	730	"AWI"	730	9870	10811	10264	0.492610837438424	0	0	0	33.9901477832512	0	1.47783251231527	3.94088669950739	0	0	0	49.7536945812808	5.91133004926108	0.492610837438424	0	0.985221674876847	0	2.95566502463054
3265	4241	"Lake Maardu"	59.43333	25	740	"AWI"	740	9986	10985	10407	0.4149377593361	0.829875518672199	0.829875518672199	0	40.2489626556017	0	2.4896265560166	3.3195020746888	0	0	0	46.0580912863071	3.7344398340249	0	0	0.829875518672199	0	1.2448132780083
3265	4241	"Lake Maardu"	59.43333	25	750	"AWI"	750	10099	11158	10555	0	0	0.819672131147541	0	38.5245901639344	0	1.22950819672131	3.68852459016393	0	0	0	47.9508196721311	5.73770491803279	0	0	0.819672131147541	0	1.22950819672131
