"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	923	"AWI"	923	6705	7136	6890	3	0	0	0	1	0	0	5	0	0	164	0	4	0	0	1	0	0	0	0	0	0	23	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	2	1	0	0	0	0	0	0	1	4	10	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	924	"AWI"	924	6714	7142	6898	11	0	0	0	1	0	0	9	0	0	153	0	0	0	0	0	0	0	0	0	0	0	18	0	0	6	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	29	0	0	0	0	0	1	0	0	0	0	0	1	1	0	4	10	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	925	"AWI"	925	6726	7149	6907	14	0	0	0	0	0	0	12	0	0	131	0	1	0	0	0	0	0	0	0	0	1	37	1	0	10	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	54	0	0	0	3	0	0	0	0	0	0	0	0	0	2	3	17	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	926	"AWI"	926	6736	7156	6914	11	0	0	1	1	0	0	10	0	0	91	0	0	0	0	0	0	0	0	0	0	0	36	0	0	26	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	37	0	0	0	4	0	2	0	0	0	0	0	0	0	1	5	27	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	927	"AWI"	927	6746	7162	6923	14	1	0	6	1	0	0	14	0	0	59	0	1	0	0	2	0	0	0	0	0	0	36	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	39	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	26	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	928	"AWI"	928	6752	7169	6930	10	1	0	10	0	0	0	18	0	0	55	0	1	0	0	0	0	0	0	0	0	0	30	0	0	7	2	0	0	0	0	0	4	0	0	0	0	0	7	0	0	13	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	0	0	0	1	0	3	0	0	0	0	0	0	0	1	5	25	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	929	"AWI"	929	6760	7171	6939	9	1	0	3	0	0	0	10	0	0	59	0	0	0	0	2	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	1	0	0	0	0	42	0	0	0	5	0	4	0	0	0	0	0	0	0	0	7	20	1	2	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	930	"AWI"	930	6770	7173	6946	12	1	0	4	0	0	0	32	0	0	60	0	1	0	0	0	0	0	0	0	0	0	35	0	0	17	1	0	0	0	0	0	5	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	31	0	0	0	2	0	3	0	0	0	0	0	1	0	2	2	21	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	931	"AWI"	931	6778	7180	6954	10	0	0	5	0	0	0	19	0	0	63	0	0	0	0	1	0	0	0	0	0	0	30	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	34	0	0	0	2	0	4	0	0	0	0	0	0	0	4	6	13	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	932	"AWI"	932	6786	7184	6962	13	3	0	11	2	0	0	31	0	0	72	0	1	0	0	1	0	0	0	0	1	0	24	1	0	20	1	0	0	0	0	0	5	0	0	0	0	0	8	0	0	6	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	56	0	0	0	6	0	3	0	0	0	0	0	0	0	4	8	25	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	933	"AWI"	933	6791	7190	6970	6	1	0	3	0	0	0	15	0	0	75	0	0	0	0	1	0	0	0	0	0	0	34	0	0	11	4	0	0	0	0	0	2	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	59	0	0	0	3	0	2	0	0	0	0	0	0	0	1	4	12	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	934	"AWI"	934	6797	7196	6978	11	1	0	0	0	0	0	35	0	0	43	0	1	0	0	0	0	0	0	0	0	0	30	0	0	25	1	0	0	0	0	0	4	0	1	0	0	0	9	0	0	6	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	72	0	0	0	2	0	3	1	0	0	0	0	0	0	1	9	14	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	935	"AWI"	935	6806	7204	6985	6	0	0	2	0	0	0	10	0	0	34	0	0	0	0	0	0	0	0	0	0	0	21	2	0	11	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	56	0	0	0	4	0	3	0	0	0	0	0	0	0	1	4	9	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	936	"AWI"	936	6810	7211	6993	14	2	0	10	0	0	0	36	0	0	102	0	1	0	0	0	0	0	0	0	0	0	42	0	0	50	6	1	0	0	0	0	2	0	0	0	0	0	4	0	0	7	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	121	0	0	0	5	0	1	0	0	0	5	0	0	0	4	14	22	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	937	"AWI"	937	6815	7223	7001	4	0	0	4	0	0	0	23	0	0	53	0	1	0	0	1	0	0	0	0	0	0	10	0	0	10	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	4	0	1	0	0	0	0	0	0	0	2	1	22	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	938	"AWI"	938	6819	7232	7008	9	0	0	5	0	0	0	34	0	0	102	0	1	0	0	0	0	0	0	0	0	0	46	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	71	0	0	0	2	0	2	1	0	0	0	0	0	0	1	10	25	0	0	0	1
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	939	"AWI"	939	6826	7244	7015	10	2	0	2	1	0	0	25	0	0	93	0	5	0	0	2	0	0	0	2	1	0	56	1	0	11	4	0	0	0	0	0	1	0	0	0	0	0	4	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	124	0	0	0	4	0	4	0	0	0	0	0	0	1	6	6	18	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	940	"AWI"	940	6832	7257	7023	11	1	0	7	1	0	0	17	0	0	69	0	0	0	0	0	0	0	0	0	0	0	27	1	0	21	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	68	0	0	0	0	0	1	0	0	0	2	0	0	0	3	8	34	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	941	"AWI"	941	6836	7265	7031	26	0	0	1	0	0	0	13	0	0	98	0	0	0	0	0	0	0	0	0	0	0	52	0	2	15	4	0	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	162	0	0	0	5	0	3	0	1	0	0	0	0	0	4	12	47	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	942	"AWI"	942	6841	7273	7039	18	1	0	1	0	0	0	14	0	0	49	0	0	0	0	0	0	0	0	0	0	0	25	0	0	9	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2	0	1	0	0	1	0	0	0	0	0	190	0	0	0	0	0	0	2	0	0	100	0	0	0	2	0	3	0	0	0	0	0	0	0	3	14	22	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	943	"AWI"	943	6849	7291	7047	21	3	0	0	0	0	0	19	0	0	117	0	0	0	0	1	0	0	0	0	0	0	44	0	0	22	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	127	0	0	0	3	0	6	0	0	0	0	0	1	0	5	12	40	1	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	944	"AWI"	944	6852	7301	7056	8	1	0	0	1	0	0	9	0	0	67	0	0	0	0	0	0	0	0	0	0	0	15	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	83	0	0	0	1	0	8	0	0	0	0	0	0	0	2	11	25	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	945	"AWI"	945	6856	7312	7063	27	1	0	1	2	0	0	19	0	0	99	0	0	0	0	0	0	0	0	0	0	0	17	0	2	18	3	0	0	0	0	0	6	0	0	0	0	1	0	0	0	8	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	5	0	5	0	0	0	1	0	0	0	4	20	38	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	946	"AWI"	946	6859	7326	7071	11	0	0	0	2	0	2	15	0	0	106	0	0	0	0	0	0	0	0	0	0	0	23	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	85	0	0	0	4	0	0	0	1	0	2	0	0	0	3	6	27	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	947	"AWI"	947	6863	7341	7078	36	1	0	1	0	0	1	25	0	0	128	0	1	0	0	0	0	0	0	1	0	1	51	0	0	15	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	214	0	0	0	4	0	4	2	0	0	0	1	0	1	2	26	72	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	948	"AWI"	948	6868	7358	7086	13	1	0	0	2	0	0	10	0	0	46	0	0	0	0	0	0	0	0	0	0	0	23	1	0	16	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	101	0	0	0	2	0	3	0	0	0	0	0	0	0	1	9	40	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	949	"AWI"	949	6870	7371	7093	18	2	0	2	0	0	1	21	0	0	56	0	0	0	0	0	0	0	0	0	0	0	31	0	0	10	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	167	0	0	0	1	0	0	0	2	0	0	0	0	1	3	17	40	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	950	"AWI"	950	6901	7383	7112	11	0	0	0	0	0	0	8	0	0	63	0	0	0	0	0	0	0	0	0	0	0	22	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	92	0	0	0	1	0	3	0	0	0	0	1	0	0	0	11	26	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	951	"AWI"	951	6931	7395	7133	19	1	0	0	2	0	0	5	0	0	73	0	0	0	0	0	0	0	0	0	0	0	22	1	3	10	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	2	0	1	0	0	0	0	0	0	1	0	9	28	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	952	"AWI"	952	6958	7408	7152	12	0	0	1	0	0	0	6	0	0	103	0	0	0	0	0	0	0	0	0	0	0	33	0	0	9	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	71	0	0	0	4	0	3	0	0	0	1	0	0	0	1	14	35	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	953	"AWI"	953	6987	7419	7172	16	1	0	0	0	0	0	14	0	0	135	0	0	0	0	0	0	0	0	0	0	0	45	0	0	26	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	81	0	0	0	5	0	2	0	0	0	1	1	0	0	3	8	36	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	954	"AWI"	954	7018	7432	7192	11	2	0	1	3	0	0	16	0	0	112	0	0	0	0	0	0	0	0	0	0	0	42	0	0	23	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	96	0	0	0	1	0	3	0	0	0	1	0	0	0	6	13	49	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	955	"AWI"	955	7046	7443	7211	14	1	0	2	2	0	0	13	0	0	87	0	0	0	0	0	0	0	0	0	0	0	26	0	0	16	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	9	0	1	0	0	0	0	0	0	0	5	9	30	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	956	"AWI"	956	7076	7454	7231	16	4	0	2	0	0	0	20	0	0	106	0	0	0	0	1	0	0	0	0	0	0	49	1	1	16	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	88	0	0	0	6	0	0	0	1	0	0	0	0	0	3	11	25	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	957	"AWI"	957	7104	7465	7251	13	0	0	4	0	0	0	17	0	0	142	0	0	0	0	0	0	0	0	0	0	0	28	0	0	13	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	65	0	0	0	1	0	3	0	0	0	0	0	0	0	3	23	33	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	958	"AWI"	958	7133	7477	7272	27	4	0	1	1	0	0	23	0	0	121	0	0	0	0	0	0	0	0	0	0	0	49	2	0	20	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	2	0	1	2	0	0	0	0	1	0	2	17	42	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	959	"AWI"	959	7162	7489	7293	7	0	0	0	0	0	0	18	0	0	135	0	1	0	0	0	0	0	0	0	0	0	48	0	1	15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	109	0	0	0	4	0	5	0	0	0	2	0	0	0	5	20	34	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	960	"AWI"	960	7189	7500	7312	8	1	0	0	1	0	0	10	0	0	113	0	0	0	0	0	0	0	0	0	0	0	23	1	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	70	0	0	0	4	0	0	0	0	0	0	0	0	0	2	7	39	1	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	961	"AWI"	961	7215	7514	7333	6	2	0	0	1	0	0	17	0	0	146	0	1	0	0	0	0	0	0	1	0	0	40	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	128	0	0	0	3	0	4	0	0	0	0	0	0	0	3	13	65	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	962	"AWI"	962	7240	7528	7353	19	0	0	1	2	0	0	17	0	0	135	0	0	0	0	0	0	0	0	0	0	0	50	2	3	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	2	0	0	106	0	0	0	1	0	1	0	0	0	1	0	0	2	2	11	55	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	963	"AWI"	963	7263	7540	7374	12	1	0	1	2	0	0	18	0	0	135	0	0	0	0	0	0	0	0	0	0	0	63	0	0	13	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	193	0	0	0	122	0	0	5	0	0	115	0	0	0	2	0	2	0	1	0	0	0	1	0	4	15	42	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	964	"AWI"	964	7288	7553	7393	12	1	0	0	1	0	0	6	0	0	118	0	0	0	0	0	0	0	0	0	0	0	88	0	1	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	5	0	5	1	1	0	2	0	0	0	5	19	67	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	965	"AWI"	965	7313	7567	7414	4	0	0	1	1	0	0	8	0	0	83	0	0	0	0	1	0	0	0	0	0	0	78	0	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	4	0	2	0	0	0	0	0	0	0	6	7	44	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	966	"AWI"	966	7336	7582	7435	6	1	0	1	1	0	0	15	0	0	83	0	0	0	0	0	0	0	0	0	0	0	65	2	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	57	0	0	0	3	0	0	2	0	0	0	0	0	0	4	8	31	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	967	"AWI"	967	7362	7596	7456	6	2	0	2	0	0	0	12	0	0	110	0	0	0	0	0	0	0	0	0	0	0	80	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	3	0	4	0	0	0	0	0	0	0	2	14	44	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	968	"AWI"	968	7382	7609	7477	10	2	0	0	1	0	0	12	0	0	97	0	0	0	0	0	0	0	0	0	0	0	75	1	0	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	83	0	0	0	3	0	1	0	0	0	0	0	1	0	1	27	45	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	969	"AWI"	969	7404	7625	7498	9	0	0	5	0	0	0	14	0	0	80	0	0	0	0	0	0	0	0	0	0	0	55	1	0	41	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	94	0	0	0	3	0	5	0	0	0	0	0	1	0	7	15	51	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	970	"AWI"	970	7423	7642	7519	13	1	0	1	1	0	0	9	0	0	83	0	0	0	0	0	0	0	0	0	0	0	71	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	120	0	0	0	2	0	2	0	0	0	0	0	1	0	3	9	45	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	971	"AWI"	971	7439	7663	7539	7	0	0	0	0	0	0	12	0	0	133	0	0	0	0	0	0	0	0	0	0	0	70	0	1	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	1	0	3	0	0	0	1	0	1	0	2	15	46	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	972	"AWI"	972	7455	7687	7559	6	3	0	0	2	0	1	11	0	0	123	0	0	0	0	1	0	0	0	0	0	0	58	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	1	0	4	0	0	0	0	0	0	0	1	16	31	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	973	"AWI"	973	7473	7711	7580	4	1	0	1	0	0	0	15	0	0	179	0	0	0	0	0	0	0	0	0	0	0	40	0	1	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	1	0	0	0	1	0	1	0	0	1	1	10	30	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	974	"AWI"	974	7489	7735	7601	9	1	0	1	0	0	0	14	0	0	139	0	0	0	0	0	0	0	0	0	0	0	44	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	1	0	0	58	0	0	0	2	0	1	0	0	0	0	0	0	0	4	15	35	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	975	"AWI"	975	7502	7762	7621	0	1	0	0	0	0	1	7	0	0	92	0	0	0	0	0	0	0	0	0	0	0	68	1	1	19	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	2	0	0	91	0	0	0	6	0	3	0	0	0	0	0	2	0	4	23	29	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	976	"AWI"	976	7517	7790	7641	8	1	0	0	0	0	0	21	0	0	85	0	0	0	0	0	0	0	0	1	0	0	59	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	5	0	0	0	0	0	0	0	3	15	38	1	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	977	"AWI"	977	7534	7817	7662	3	0	0	1	0	0	0	14	0	0	55	0	0	0	0	0	0	0	0	0	0	0	50	0	0	5	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	45	0	0	0	1	0	2	0	0	0	0	0	0	0	2	5	46	1	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	978	"AWI"	978	7547	7846	7683	2	0	0	1	0	0	0	18	0	0	66	0	0	0	0	1	0	0	0	2	0	0	45	0	0	8	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	60	0	0	0	7	0	5	0	0	0	0	0	0	0	4	13	51	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	979	"AWI"	979	7563	7874	7703	6	0	0	4	1	0	0	20	0	0	66	0	0	0	0	0	0	0	0	0	0	0	61	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	1	0	2	0	0	0	0	0	0	0	2	14	47	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	980	"AWI"	980	7578	7904	7722	0	1	0	0	0	0	0	13	0	0	78	0	0	0	0	0	0	0	0	0	0	0	34	0	0	21	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	54	0	0	0	1	0	2	0	0	0	0	0	0	0	2	8	38	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	982	"AWI"	982	7603	7962	7763	3	0	0	0	0	0	0	26	0	0	213	0	0	0	0	0	0	0	0	0	0	0	99	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	143	0	0	0	3	0	4	0	2	0	0	0	1	0	6	26	81	0	0	0	0
23402	46653	"Lac du Mont d'Orge Sion"	46.23376	7.33926	984	"AWI"	984	7628	8021	7804	5	1	0	2	0	0	0	21	0	0	153	0	0	0	0	0	0	0	0	0	0	0	119	0	3	28	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	113	0	0	0	3	0	3	0	0	0	0	0	0	0	4	12	85	0	0	0	0
