"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Olea"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1695	"AWI"	1695	40881	42506	41726	0	1	0	8	0	2	0	12	0	7	0	0	11	1	1	3	0	0	14	0	2	1	0	5	0	43	0	0	0	48	0	0	1	1	0	0	2	0	3	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1705	"AWI"	1705	40926	42801	41870	8	3	0	2	0	4	0	15	0	9	3	0	5	0	0	6	2	0	15	0	3	2	0	2	7	52	0	0	0	53	0	0	2	1	1	0	5	1	4	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1720	"AWI"	1720	41284	42865	42045	5	1	1	8	0	0	0	23	0	20	5	0	8	2	2	11	1	0	0	0	0	1	0	0	2	67	0	0	0	82	0	0	3	0	1	0	1	0	9	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1740	"AWI"	1740	41670	42971	42285	1	3	1	1	0	7	0	22	0	12	1	0	8	0	2	4	4	0	17	4	0	6	0	0	0	38	0	3	0	71	0	1	6	5	1	0	5	0	4	1	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1760	"AWI"	1760	41997	43138	42529	0	1	0	5	0	1	0	36	0	5	2	1	4	2	1	16	6	0	6	0	1	29	0	0	2	50	0	0	0	36	0	0	1	0	0	0	0	1	2	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1780	"AWI"	1780	42226	43400	42791	3	0	0	18	0	0	0	29	0	3	0	0	0	0	0	29	3	0	1	0	0	92	0	0	0	36	0	0	0	13	0	0	0	1	1	0	0	0	0	2	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1800	"AWI"	1800	42544	43649	43073	0	0	0	26	0	4	0	53	0	0	0	0	0	1	0	21	7	0	0	0	0	60	0	0	0	17	0	0	0	6	0	0	5	4	0	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1820	"AWI"	1820	42928	43885	43384	1	0	0	23	0	2	0	53	0	1	2	0	4	1	0	2	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1845	"AWI"	1845	43293	44298	43788	16	0	5	17	1	0	0	70	0	0	5	0	2	1	0	10	1	3	2	0	0	6	0	0	0	12	0	0	0	8	0	0	3	1	0	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1860	"AWI"	1860	43446	44593	44030	0	0	1	18	0	2	0	62	0	3	0	0	11	4	0	2	0	0	0	0	2	4	0	0	0	15	0	0	0	2	0	0	7	3	1	0	4	0	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1880	"AWI"	1880	43635	44989	44326	1	1	5	7	0	2	0	34	0	1	0	0	8	2	0	6	3	2	1	0	1	34	0	0	2	43	0	0	0	12	0	0	4	0	1	0	2	0	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1900	"AWI"	1900	43811	45303	44568	4	0	7	20	0	1	0	46	0	0	0	0	7	0	0	7	2	0	2	0	1	14	0	0	0	30	0	0	0	20	0	0	0	2	0	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1920	"AWI"	1920	43947	45806	44785	16	0	8	33	0	2	0	46	0	2	4	1	5	3	0	9	3	3	2	2	0	6	0	0	0	12	0	0	0	15	0	0	10	3	1	0	0	0	2	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1940	"AWI"	1940	44031	46378	45002	7	0	4	36	0	3	0	61	0	2	1	0	0	1	0	5	0	0	2	0	2	3	0	0	1	28	0	0	0	17	0	1	3	2	1	0	0	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1960	"AWI"	1960	44120	46983	45218	18	0	7	0	0	6	0	47	0	3	1	0	5	1	0	3	2	0	14	0	0	2	0	0	2	39	0	0	0	36	0	0	2	5	0	0	4	0	2	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	1980	"AWI"	1980	44349	47115	45462	51	1	1	5	0	2	0	27	0	4	0	0	8	0	0	6	0	0	12	0	0	1	0	4	4	47	0	0	0	50	0	1	2	1	0	0	0	0	2	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2000	"AWI"	2000	44505	47277	45723	25	0	19	17	0	2	0	15	0	5	2	0	0	0	1	2	1	0	18	0	0	3	0	5	0	14	0	0	0	82	0	0	2	0	0	0	0	2	3	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2020	"AWI"	2020	44615	47495	45966	4	0	1	12	0	6	0	82	0	1	3	0	3	0	0	6	1	0	5	0	0	1	0	0	0	30	0	0	0	18	0	0	6	3	0	0	0	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2045	"AWI"	2045	44723	47970	46278	11	0	4	16	0	4	0	71	0	1	4	1	4	0	0	2	0	0	4	0	1	3	0	0	0	29	0	0	0	24	0	1	3	0	1	0	0	1	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2060	"AWI"	2060	44999	48050	46454	9	1	1	17	0	3	0	68	0	1	1	0	3	1	0	6	1	0	11	0	1	2	0	0	1	51	0	4	0	18	0	0	3	0	0	0	1	0	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2080	"AWI"	2080	45276	48182	46694	9	0	8	27	0	4	0	92	0	4	2	0	9	2	0	7	0	0	6	0	2	27	0	0	1	17	0	0	0	15	0	0	6	1	1	0	1	0	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2100	"AWI"	2100	45450	48338	46968	67	0	2	17	0	0	0	17	0	2	0	0	0	0	0	0	2	0	5	0	0	3	0	0	0	14	0	0	0	10	0	0	0	0	0	0	1	0	2	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2120	"AWI"	2120	45609	48569	47235	28	1	3	22	0	3	2	49	0	1	1	0	12	2	0	3	1	0	7	0	1	9	0	0	3	34	2	0	0	32	1	0	0	0	1	0	1	0	3	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2140	"AWI"	2140	46095	48792	47527	6	0	2	23	0	5	0	55	0	5	1	0	0	0	0	5	0	0	3	0	1	2	0	0	0	27	0	0	0	12	0	0	4	1	1	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2160	"AWI"	2160	46990	48936	47872	87	1	5	3	0	2	0	17	0	6	0	1	1	0	1	1	0	0	15	0	4	2	0	2	4	48	0	0	0	37	0	0	6	0	2	0	0	0	2	1	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2180	"AWI"	2180	47685	49136	48221	164	0	0	2	0	1	0	4	0	1	0	0	0	0	0	1	0	0	3	0	2	0	0	2	1	46	0	0	0	11	0	0	0	0	0	0	0	2	2	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2200	"AWI"	2200	48002	49539	48668	3	4	0	10	0	6	0	24	0	13	3	0	1	0	1	7	2	0	20	6	3	4	0	14	0	45	0	0	0	77	0	0	10	0	1	0	2	0	7	1	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2220	"AWI"	2220	48365	50388	49230	7	1	2	12	0	2	0	14	0	5	1	0	1	0	0	5	0	0	5	0	0	4	0	0	0	46	0	0	0	43	0	0	1	1	2	0	2	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2240	"AWI"	2240	48926	52100	50578	4	0	6	21	1	5	0	40	0	1	0	0	0	0	0	5	0	0	2	0	1	5	0	0	0	30	0	0	0	8	0	0	2	3	0	0	2	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2260	"AWI"	2260	49236	54267	51890	6	0	0	29	0	2	0	49	0	3	3	0	0	1	0	3	0	0	1	0	2	2	0	0	0	42	0	4	0	13	0	0	1	4	1	0	0	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2270	"AWI"	2270	49349	55460	52543	23	4	1	7	0	5	0	23	0	13	4	0	0	0	0	11	0	0	13	0	2	10	0	0	0	72	0	0	0	75	0	0	5	5	0	0	3	0	2	2	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2290	"AWI"	2290	49595	57846	53830	2	0	1	5	0	7	0	29	0	10	0	0	2	0	0	5	0	0	18	0	2	8	0	0	0	36	0	0	0	52	1	0	0	0	0	0	1	1	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2310	"AWI"	2310	50733	59309	55095	2	1	0	15	0	6	0	54	0	21	2	0	4	2	0	4	2	0	2	0	1	10	0	0	1	23	0	0	0	0	0	0	10	4	0	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2330	"AWI"	2330	53123	59499	56345	3	1	3	15	0	6	0	46	0	6	1	0	1	0	0	5	2	0	4	0	0	24	0	0	0	29	0	0	0	27	0	0	7	3	1	0	2	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2350	"AWI"	2350	55502	59689	57621	3	1	1	9	0	11	0	50	0	3	1	0	6	0	0	3	1	0	1	0	0	11	0	0	0	19	0	0	0	11	1	0	3	1	1	0	0	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2370	"AWI"	2370	57738	60018	58894	7	0	2	17	0	6	0	56	0	3	3	0	8	1	1	0	4	0	1	0	0	27	0	0	0	12	0	0	0	6	1	0	1	3	0	0	0	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2390	"AWI"	2390	59297	60742	60046	4	0	0	39	0	4	0	73	0	1	1	0	16	1	0	5	2	0	3	0	0	31	0	0	0	6	0	4	0	3	0	0	8	4	0	0	2	0	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2410	"AWI"	2410	59604	61761	60497	81	0	44	14	0	2	2	11	0	4	0	1	5	0	2	5	1	0	43	0	0	4	0	3	0	24	1	0	0	0	0	0	0	0	2	0	1	1	11	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2430	"AWI"	2430	59751	63275	60876	37	0	27	11	0	1	0	39	0	0	2	1	8	0	0	8	1	2	13	0	0	28	0	2	0	22	0	0	0	40	0	0	7	0	0	0	3	2	3	1	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2450	"AWI"	2450	59864	64809	61253	42	0	21	30	0	4	0	40	0	2	1	0	5	1	0	5	1	0	12	0	0	13	0	0	0	17	0	0	0	52	0	0	4	0	0	0	1	0	4	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2470	"AWI"	2470	59968	66403	61655	37	1	39	11	0	2	0	13	0	2	1	0	1	0	0	2	0	0	22	0	2	2	0	4	0	15	0	0	0	41	0	0	3	0	0	0	0	1	6	1	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2490	"AWI"	2490	60334	67182	62138	10	2	3	13	0	5	0	33	0	0	4	0	6	1	0	4	1	3	3	0	2	12	0	0	0	38	0	0	0	11	0	0	2	0	1	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2510	"AWI"	2510	60519	67858	62651	3	0	4	10	0	3	0	35	0	1	6	0	2	0	1	5	2	0	2	0	2	5	0	0	0	65	0	0	0	11	0	0	8	0	0	0	5	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2520	"AWI"	2520	60595	68209	62913	9	0	2	6	0	4	0	30	0	1	5	0	7	3	0	2	3	2	2	0	2	0	0	0	0	53	0	0	0	27	0	0	2	0	0	0	1	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2540	"AWI"	2540	60719	68875	63388	14	0	6	8	0	1	0	29	0	3	5	0	3	1	1	2	0	3	3	0	2	0	0	0	0	33	0	0	0	14	0	0	3	0	1	0	2	0	1	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2550	"AWI"	2550	60764	69296	63626	19	5	3	1	0	4	2	9	0	35	7	2	1	0	1	6	0	0	25	0	0	1	0	0	1	44	0	0	0	100	2	0	1	0	0	1	0	0	11	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	2557	"AWI"	2557	60801	69745	63768	7	2	3	6	0	1	0	4	0	1	1	0	3	0	0	3	1	0	6	0	3	1	0	0	2	37	0	0	0	41	0	0	0	0	1	0	1	1	1	0	0
