"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13451	20180	"Zahájí"	50.37944	14.11556	435	"AWI"	435	3280	3703	3415	50	0	62	6	0	0	68	0	126	0	0	0	0	0	0	0	0	1	77	0	0	14	0	0	0	0	0	133	0	5	0	0	0	0	0	0	0	0	0	0	0	20	0	12	69	0	0	0	4	0	0	116	0	0	0	3	0	6	0	0	0	0	0	0	5	0	8	11	3	0
13451	20180	"Zahájí"	50.37944	14.11556	440	"AWI"	440	3299	3756	3451	34	1	125	13	0	0	146	0	229	0	2	0	0	0	0	0	0	1	148	0	0	25	0	0	0	0	0	195	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	7	76	0	0	0	11	0	0	195	0	0	0	4	0	11	0	0	0	0	0	0	7	0	19	14	10	0
13451	20180	"Zahájí"	50.37944	14.11556	445	"AWI"	445	3317	3810	3483	46	3	115	11	0	0	102	0	298	0	2	1	0	0	0	0	0	1	138	0	0	37	0	0	0	0	0	188	2	3	0	0	0	0	0	0	0	0	0	0	0	32	0	10	72	0	0	0	5	0	0	181	0	0	0	5	0	10	0	0	0	0	0	0	4	0	11	16	5	0
13451	20180	"Zahájí"	50.37944	14.11556	450	"AWI"	450	3331	3866	3515	58	4	106	8	0	0	57	0	372	0	3	3	0	0	0	0	0	2	129	1	0	49	0	0	0	0	0	182	4	6	0	0	0	0	0	0	0	0	0	0	0	41	0	13	69	0	0	0	0	0	0	167	0	0	0	6	0	9	0	0	0	0	0	0	1	0	3	18	0	0
13451	20180	"Zahájí"	50.37944	14.11556	455	"AWI"	455	3340	3930	3546	36	1	81	2	0	0	32	0	204	0	1	1	0	0	0	0	0	5	152	0	0	27	0	0	0	0	0	109	1	6	0	0	0	0	0	0	0	0	0	0	0	26	0	12	70	0	0	0	9	0	0	141	0	0	0	4	0	6	0	0	0	0	0	0	2	0	5	20	4	0
13451	20180	"Zahájí"	50.37944	14.11556	460	"AWI"	460	3471	4006	3661	19	0	50	0	0	0	15	0	91	0	0	0	0	0	0	0	0	4	116	0	0	12	0	0	0	0	0	54	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	8	50	0	0	0	9	0	0	92	0	0	0	2	0	3	0	0	0	0	0	0	2	0	4	15	4	0
13451	20180	"Zahájí"	50.37944	14.11556	465	"AWI"	465	3631	4098	3800	54	1	100	1	0	0	49	0	183	0	1	0	0	0	0	0	0	7	225	0	0	24	0	0	3	0	0	213	0	21	0	0	0	0	0	0	0	0	0	0	0	23	0	29	82	0	0	0	3	0	0	148	0	0	0	5	5	8	0	0	0	0	0	0	2	0	2	33	5	0
13451	20180	"Zahájí"	50.37944	14.11556	470	"AWI"	470	3772	4192	3940	119	0	80	1	0	0	27	0	255	0	1	0	0	0	0	1	0	4	131	0	0	14	0	0	0	0	0	185	0	9	0	0	0	0	0	0	0	0	0	0	0	39	0	33	153	0	0	0	10	0	1	168	0	0	0	6	0	2	0	0	0	0	0	1	5	0	1	21	2	0
13451	20180	"Zahájí"	50.37944	14.11556	475	"AWI"	475	3912	4298	4082	70	2	56	7	0	0	22	0	267	0	0	2	0	0	0	0	0	2	121	0	0	7	0	0	0	0	0	134	1	5	0	0	0	0	0	0	0	0	0	0	0	25	0	21	116	0	0	0	5	0	0	130	0	0	0	3	0	1	0	0	0	0	1	0	6	0	2	11	0	0
13451	20180	"Zahájí"	50.37944	14.11556	480	"AWI"	480	4037	4410	4221	28	4	40	11	0	0	17	0	271	0	0	4	0	0	0	0	0	0	109	0	0	2	0	0	0	0	0	89	2	2	0	0	0	0	0	0	0	0	0	0	0	14	0	10	83	0	0	0	1	0	0	96	0	0	0	0	0	1	0	0	0	0	3	0	7	0	2	3	0	0
13451	20180	"Zahájí"	50.37944	14.11556	485	"AWI"	485	4157	4534	4353	46	2	56	7	0	0	30	0	163	0	0	3	0	0	0	0	0	0	115	0	0	3	0	0	0	0	0	96	1	5	0	0	0	0	0	0	0	0	0	0	0	21	0	20	77	0	0	0	2	0	0	82	0	0	0	0	0	2	0	0	0	0	1	0	5	0	1	7	4	0
13451	20180	"Zahájí"	50.37944	14.11556	490	"AWI"	490	4268	4667	4490	70	0	81	4	0	0	45	0	100	0	0	2	0	0	0	0	0	0	140	0	0	5	0	0	0	0	0	119	0	8	0	0	0	0	0	0	0	0	0	0	0	30	0	33	85	0	0	0	4	0	0	84	0	1	0	0	0	3	0	0	0	0	0	1	4	0	1	13	9	0
13451	20180	"Zahájí"	50.37944	14.11556	495	"AWI"	495	4377	4793	4614	73	0	103	6	0	0	54	0	149	0	1	2	0	0	0	0	0	0	171	0	0	16	0	0	0	0	0	169	0	10	0	0	0	0	0	0	0	0	1	0	0	33	0	53	110	0	0	0	3	0	0	113	0	0	0	2	0	5	0	0	0	0	0	1	4	0	2	15	7	0
13451	20180	"Zahájí"	50.37944	14.11556	500	"AWI"	500	4481	4852	4691	49	2	100	8	0	0	49	0	178	0	2	0	5	0	0	0	0	0	157	0	0	29	1	0	0	0	0	190	0	11	0	0	0	0	0	1	0	0	2	0	0	26	0	67	111	0	0	0	0	0	0	120	0	0	0	4	4	6	0	0	0	0	0	1	2	0	4	13	1	0
13451	20180	"Zahájí"	50.37944	14.11556	505	"AWI"	505	4552	4931	4769	41	1	77	5	0	0	41	0	230	0	3	1	0	0	0	0	0	0	147	0	0	22	0	160	0	0	0	171	0	6	0	0	0	0	0	0	0	0	1	0	0	14	0	57	115	0	0	0	2	0	0	114	0	0	0	6	0	3	0	0	0	0	0	2	1	0	3	15	0	0
13451	20180	"Zahájí"	50.37944	14.11556	510	"AWI"	510	4606	5023	4848	37	0	64	3	0	0	38	0	299	0	4	3	0	0	0	0	0	1	152	0	0	18	0	146	0	0	0	170	0	2	1	0	0	1	0	0	0	0	1	0	0	5	0	54	129	43	0	0	4	0	0	118	0	1	0	8	0	0	0	0	0	0	0	3	1	0	2	19	0	0
13451	20180	"Zahájí"	50.37944	14.11556	515	"AWI"	515	4645	5121	4926	28	0	54	5	0	0	36	0	378	0	2	1	0	0	0	0	0	0	132	0	0	11	0	0	0	0	0	134	0	8	0	0	0	1	0	0	0	0	0	0	0	8	0	53	102	0	0	0	4	0	0	138	0	0	0	7	0	0	0	0	0	0	0	1	4	0	10	22	0	0
13451	20180	"Zahájí"	50.37944	14.11556	520	"AWI"	520	4677	5230	5005	22	1	47	8	0	0	37	0	478	0	0	0	0	0	0	0	0	0	121	0	0	6	0	0	0	1	0	108	1	15	0	0	0	1	0	0	0	0	0	0	5	11	0	57	83	0	0	0	5	0	1	166	0	0	0	7	0	2	0	0	0	0	0	0	8	0	19	27	0	0
13451	20180	"Zahájí"	50.37944	14.11556	525	"AWI"	525	4711	5343	5087	22	1	90	7	0	0	51	0	819	0	0	0	0	0	0	0	0	0	193	0	0	16	0	0	0	0	0	152	1	27	0	0	0	1	0	0	0	0	0	0	8	9	0	86	115	0	0	0	4	0	0	256	0	0	0	12	0	3	0	0	0	0	0	0	7	0	38	38	0	0
13451	20180	"Zahájí"	50.37944	14.11556	530	"AWI"	530	4736	5461	5168	14	2	145	3	0	0	61	0	1203	0	0	2	4	0	0	0	0	0	268	0	0	30	0	0	0	0	0	187	2	43	0	0	0	1	0	0	0	0	2	0	0	3	0	112	139	0	0	0	0	0	0	345	0	0	0	19	0	5	0	0	0	0	0	0	4	0	62	48	0	0
13451	20180	"Zahájí"	50.37944	14.11556	535	"AWI"	535	4842	5519	5236	11	1	110	2	0	0	34	0	1026	0	0	2	0	0	0	0	0	0	189	0	0	21	0	0	0	0	0	145	2	28	0	0	0	0	0	0	0	0	0	0	0	8	0	68	85	0	0	0	2	0	0	230	0	0	0	10	0	3	0	0	0	0	0	0	2	0	35	42	1	0
13451	20180	"Zahájí"	50.37944	14.11556	540	"AWI"	540	4982	5536	5295	8	1	72	1	0	0	14	0	746	0	0	2	0	0	0	0	0	0	114	0	0	13	0	0	0	0	0	96	2	15	0	0	0	0	0	0	0	0	0	0	10	9	0	33	41	0	0	0	3	0	0	129	0	0	0	4	0	2	0	0	0	0	0	0	0	0	15	31	2	0
13451	20180	"Zahájí"	50.37944	14.11556	545	"AWI"	545	5110	5553	5358	7	5	161	5	0	0	53	0	993	0	2	0	0	0	0	0	0	0	376	0	0	20	0	0	0	0	0	181	0	39	2	0	0	3	0	1	0	0	0	0	0	2	0	133	148	0	0	0	3	0	0	291	0	0	0	5	6	6	0	0	0	0	0	0	7	0	34	57	8	0
13451	20180	"Zahájí"	50.37944	14.11556	550	"AWI"	550	5223	5580	5431	0	1	87	1	0	0	37	0	584	0	0	0	0	0	0	0	0	0	138	0	0	22	0	0	0	0	0	100	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	93	62	0	0	0	0	0	0	130	0	0	0	2	0	1	0	0	0	0	0	1	8	0	29	19	0	1
13451	20180	"Zahájí"	50.37944	14.11556	555	"AWI"	555	5322	5640	5501	0	0	61	5	0	0	46	0	700	0	0	0	0	0	0	0	0	0	126	0	0	84	0	0	0	0	0	82	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	80	69	0	0	0	1	0	0	111	0	0	0	3	0	1	0	0	0	0	0	0	5	0	23	24	0	0
13451	20180	"Zahájí"	50.37944	14.11556	560	"AWI"	560	5352	5736	5565	1	0	29	9	0	0	56	0	827	0	0	0	0	0	0	0	0	1	109	0	0	159	0	0	0	0	0	59	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	64	77	0	0	0	2	0	0	86	0	0	0	4	0	1	0	0	0	0	1	0	2	0	16	31	0	0
13451	20180	"Zahájí"	50.37944	14.11556	565	"AWI"	565	5371	5883	5619	0	0	70	18	0	0	78	0	717	0	0	0	0	0	0	1	0	2	198	0	1	557	0	0	0	0	0	60	0	29	0	0	0	2	0	0	0	0	0	0	5	0	0	108	134	0	0	0	3	0	0	140	0	0	0	7	0	8	0	0	0	0	1	0	1	0	32	36	2	0
13451	20180	"Zahájí"	50.37944	14.11556	570	"AWI"	570	5384	6036	5673	1	2	120	27	0	1	93	0	326	0	0	2	0	0	0	3	0	2	293	0	2	1072	0	0	0	0	0	44	0	41	0	0	0	4	0	1	0	0	0	0	10	0	0	153	192	0	0	0	3	0	0	192	0	0	0	10	0	18	0	0	0	0	0	0	0	0	50	35	6	0
