"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15748	24190	"Hopschensee"	46.2525	8.02306	475	"AWI"	475	11829	13337	12475	0	0	0	0.666666666666667	0	0	0	0	2	0	0	0.666666666666667	0	1.33333333333333	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	88.6666666666667	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0.666666666666667	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	480	"AWI"	480	11916	13482	12577	1.03806228373702	0	0	0	0	0	0	0	3.80622837370242	0	0	1.03806228373702	0	0.346020761245675	0	0	0	0	0.346020761245675	0	7.26643598615917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.7750865051903	0	0	0	0	0	0	0	0	0	0.346020761245675	0.69204152249135	0	0	0	0.346020761245675	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	483	"AWI"	483	12190	13579	12747	0.418410041841004	0	0	0.836820083682008	0	0	0	0	7.11297071129707	0	0	2.51046025104602	0	0.418410041841004	0	0	0	0	0	0	2.09205020920502	0	0	0	0	0	0	0	0	0	0	0.418410041841004	0.418410041841004	0	0	0	0	0	0	0	81.1715481171548	0	0	0	0	0.418410041841004	0	0	0	0.836820083682008	1.67364016736402	0.836820083682008	0.418410041841004	0	0	0	0	0	0.418410041841004	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	485	"AWI"	485	12360	13658	12863	0	0	0	0	0.20703933747412	0	0	0	2.89855072463768	0	0	3.72670807453416	0	0	0	0	0	0	0	0	2.0703933747412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.128364389234	0	0	0	0	0.41407867494824	0	0	0	0.20703933747412	3.51966873706004	0.20703933747412	0	0	0	0.20703933747412	0	0.20703933747412	0.20703933747412	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	487	"AWI"	487	12487	13734	12983	0.117370892018779	0	0	0.117370892018779	0	0	0	0	4.10798122065728	0	0	3.52112676056338	0	0.234741784037559	0	0	0	0.117370892018779	0	0	3.05164319248826	0.117370892018779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.037558685446	0	0	0	0	0.586854460093897	0	0	0	0.234741784037559	2.69953051643192	0.234741784037559	0.117370892018779	0	0	0.469483568075117	0	0.234741784037559	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	490	"AWI"	490	12625	13874	13167	0.303951367781155	0	0	0.60790273556231	0	0	0	0	2.12765957446809	0	0	1.67173252279635	0	0.151975683890578	0	0	0	0	0	0	2.27963525835866	0	0.60790273556231	0	0	0	0	0	0	0	0	0.151975683890578	0	0	0	0	0	0	0	0	88.2978723404255	0	0	0	0	0	0	0	0	0.151975683890578	1.82370820668693	1.51975683890578	0	0	0	0.151975683890578	0	0.151975683890578	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	492	"AWI"	492	12702	13987	13304	0	0	0	0.194931773879142	0	0	0	0	4.09356725146199	0	0	3.7037037037037	0	0.194931773879142	0	0	0	0	0	0	1.75438596491228	0	0	0	0	0	0	0	0	0	0	0.389863547758285	0	0	0	0	0	0	0	0	84.990253411306	0	0	0.194931773879142	0	0.194931773879142	0	0	0	0.194931773879142	3.31384015594542	0.389863547758285	0.194931773879142	0	0	0.194931773879142	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	495	"AWI"	495	12781	14179	13502	0	0.154320987654321	0	0	0	0	0	0	3.08641975308642	0	0	2.9320987654321	0.154320987654321	0	0	0	0	0	0	0	2.9320987654321	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	0	86.7283950617284	0	0	0	0	0.308641975308642	0	0	0	0.308641975308642	2.00617283950617	0.308641975308642	0	0	0	0.462962962962963	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	497	"AWI"	497	12824	14329	13630	0	0	0	0	0	0	0	0	3.5	0	0	2	0	0.125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.625	0	0	0	0	0	0	0	0	88.375	0	0	0	0	0	0	0	0	0.125	2.375	0.375	0.25	0	0	0	0	0.125	0.125	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	500	"AWI"	500	12884	14595	13815	0.29585798816568	0	0	0	0	0	0	0	3.55029585798817	0	0	4.43786982248521	0	0.29585798816568	0	0	0	0	0.29585798816568	0	1.18343195266272	0	0	0	0	0	0	0	0	0	0	0.887573964497041	0	0	0	0	0.29585798816568	0	0	0	84.0236686390533	0	0	0	0	0.591715976331361	0	0	0	0.29585798816568	2.9585798816568	0.29585798816568	0	0	0	0	0	0.29585798816568	0.29585798816568	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	502	"AWI"	502	13005	14615	13875	0	0	0	0.909090909090909	0	0	0	0	4.54545454545455	0	0	7.72727272727273	0	0	0	0	0	0	0	0	6.81818181818182	0	0	0	0	0	0	0	0	0	0	3.18181818181818	0	0	0	0	0	0.454545454545455	0	0	69.0909090909091	0	0	0	0	0	0	0	0	0.454545454545455	3.63636363636364	2.72727272727273	0	0	0	0.454545454545455	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	505	"AWI"	505	13161	14653	13967	0.33112582781457	0	0	0.827814569536424	0.165562913907285	0	0	0	5.62913907284768	0	0	6.29139072847682	0	0	0	0	0	0	0	0	1.98675496688742	0.165562913907285	0	0	0	0	0	0	0	0	0	1.82119205298013	0	0	0	0	0	0	0	0	69.7019867549669	0	0	0	0	1.15894039735099	0	0	0	0.827814569536424	3.97350993377483	6.78807947019868	0.165562913907285	0	0	0.165562913907285	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	510	"AWI"	510	13323	14741	14131	0	0	0	0	0	0	0	0	13.6363636363636	0	0	6.81818181818182	0	0	0	0	0	0	0	0	13.6363636363636	0	0	0	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81818181818182	9.09090909090909	45.4545454545455	0	0	0	2.27272727272727	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	520	"AWI"	520	13569	15152	14458	2.27272727272727	0	0	2.27272727272727	0	0	0	0	20.4545454545455	0	0	9.09090909090909	0	2.27272727272727	0	0	0	0	0	0	20.4545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1818181818182	11.3636363636364	2.27272727272727	0	0	11.3636363636364	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	530	"AWI"	530	13704	15371	14625	1.85185185185185	0	0	3.7037037037037	0	0	0	0	37.037037037037	0	0	14.8148148148148	0	0	0	0	0	0	5.55555555555556	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	1.85185185185185	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	5.55555555555556	11.1111111111111	0	0	0	9.25925925925926	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	540	"AWI"	540	13844	15688	14781	2.63157894736842	0	0	0	0	0	0	0	50	0	0	14.4736842105263	0	1.31578947368421	0	0	0	0	0	0	11.8421052631579	0	0	0	0	0	0	0	1.31578947368421	0	0	1.31578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31578947368421	0	0	0	3.94736842105263	2.63157894736842	6.57894736842105	0	0	0	2.63157894736842	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	550	"AWI"	550	14016	15894	14941	0	0	0	4.54545454545455	0	0	0	0	52.2727272727273	0	0	25	0	0	0	0	0	0	0	0	6.81818181818182	0	0	0	0	0	0	0	2.27272727272727	0	0	2.27272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	2.27272727272727	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	560	"AWI"	560	14171	16169	15093	0.847457627118644	0	0	0.847457627118644	0	0	0	0	63.5593220338983	0	0	12.7118644067797	0.847457627118644	0	0	0	0	0	1.69491525423729	0	2.54237288135593	0	0	0	0	0	0	0	0	0	0	7.6271186440678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38983050847458	2.54237288135593	0	0	0	0	3.38983050847458	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	570	"AWI"	570	14349	16358	15240	0	0	0	0	0	0	0	0	50	0	0	11.1111111111111	0	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	5.55555555555556	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	580	"AWI"	580	14457	16626	15402	0	0	0	1.36986301369863	0	0	0	0	60.2739726027397	0	0	9.58904109589041	0	0	0	0	0	0	0	0	10.958904109589	0	0	0	0	0	0	0	0	0	0	8.21917808219178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	4.10958904109589	1.36986301369863	0	0	0	2.73972602739726	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	590	"AWI"	590	14665	16829	15568	0	0	0	2.7027027027027	0	0	0	0	59.4594594594595	0	0	8.10810810810811	0	0	0	0	0	2.7027027027027	8.10810810810811	0	10.8108108108108	0	0	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40540540540541	0	0	0	0	0
15748	24190	"Hopschensee"	46.2525	8.02306	600	"AWI"	600	14811	17134	15744	0	0	0	0	0	0	0	0	90.9090909090909	0	0	3.03030303030303	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0
