"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16096	24852	"Marais de Méron"	47.38056	-1.12333	315	"AWI"	315	3820	4355	4090	1	17	2	32	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	5	0	37	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	81	1	6	0	0	0	4	43	0	0	0	0	0	0	2	2	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	320	"AWI"	320	3871	4425	4153	1	33	2	35	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	0	1	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	99	0	6	0	0	0	3	19	0	0	0	2	0	0	5	2	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	325	"AWI"	325	3953	4472	4219	0	79	2	67	0	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	17	0	63	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	18	0	0	1	0	0	0	0	0	0	0	1	131	0	4	0	0	1	0	39	0	0	0	0	0	3	5	2	0	2	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	330	"AWI"	330	4005	4546	4286	1	66	0	42	2	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	62	0	34	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	2	0	0	0	0	0	1	202	0	1	0	2	1	0	83	0	0	0	0	0	2	1	4	0	2	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	342	"AWI"	342	4217	4682	4426	0	40	1	21	1	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	14	0	57	0	0	0	0	0	0	0	0	0	0	5	0	0	8	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	72	0	0	0	0	0	0	12	0	0	0	0	0	1	2	3	4	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	345	"AWI"	345	4273	4724	4461	0	43	2	25	2	2	0	0	11	0	0	0	0	0	0	2	0	0	0	0	18	0	32	3	0	0	0	3	2	0	1	0	0	3	0	1	3	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	90	2	0	0	0	1	0	23	0	0	0	1	0	0	5	2	2	2	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	350	"AWI"	350	4326	4797	4524	0	42	0	23	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	22	0	19	0	0	0	0	0	1	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	109	0	1	0	0	1	0	22	0	0	0	0	1	0	0	3	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	355	"AWI"	355	4384	4855	4590	0	15	1	26	0	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	5	0	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	80	0	1	0	0	1	0	46	0	0	0	0	0	2	2	0	0	1	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	360	"AWI"	360	4424	4972	4648	0	85	2	21	1	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	15	0	24	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	1	0	0	0	0	25	0	0	0	0	1	0	5	1	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	365	"AWI"	365	4482	5036	4719	0	486	1	13	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	17	0	27	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1	152	0	2	0	0	1	0	45	0	0	0	0	0	0	0	2	1	1	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	370	"AWI"	370	4517	5121	4783	0	414	2	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	1	12	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	50	0	0	1	3	0	4	29	0	0	0	1	2	1	0	2	0	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	375	"AWI"	375	4584	5169	4852	0	42	1	19	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	23	0	46	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	83	0	3	1	4	0	0	21	0	0	0	0	0	1	0	2	0	2	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	380	"AWI"	380	4623	5257	4917	0	12	2	17	0	1	0	0	5	0	1	0	0	0	0	1	0	0	0	0	24	0	47	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	102	1	3	2	0	0	3	2	0	0	0	1	0	1	3	4	3	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	385	"AWI"	385	4686	5304	4986	0	26	0	33	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	29	0	61	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	1	120	0	6	0	3	0	0	8	0	0	0	0	0	3	0	1	1	1	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	390	"AWI"	390	4729	5378	5052	0	26	1	42	1	1	0	0	13	0	1	1	0	0	0	1	0	0	0	0	49	0	127	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	4	0	0	0	0	0	2	174	0	7	2	0	2	0	1	0	0	0	1	0	0	4	4	0	2	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	395	"AWI"	395	4803	5419	5118	0	7	4	107	0	3	0	0	2	0	2	0	1	0	0	0	0	0	0	0	19	0	69	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	27	0	4	0	0	2	0	0	0	0	0	1	0	1	4	1	1	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	400	"AWI"	400	4853	5488	5186	0	9	6	49	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	7	0	157	0	0	0	0	1	2	0	0	0	0	0	0	0	2	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	41	0	4	0	0	0	5	1	0	0	0	4	0	1	2	1	1	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	405	"AWI"	405	4927	5530	5253	0	12	7	4	2	3	0	0	17	0	2	0	0	1	0	2	1	0	0	0	68	1	22	0	0	0	0	2	2	0	1	0	0	1	0	0	3	2	0	0	0	1	0	0	2	3	0	0	0	0	0	0	47	0	41	0	0	2	3	2	0	0	0	2	0	0	6	2	0	1	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	410	"AWI"	410	4981	5589	5318	0	23	6	6	0	2	0	0	4	0	1	0	0	0	0	2	0	0	0	0	38	0	34	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	4	0	0	0	1	0	1	53	0	52	0	0	1	2	3	0	0	0	0	0	2	6	3	0	0	0	2
16096	24852	"Marais de Méron"	47.38056	-1.12333	414	"AWI"	414	5040	5639	5373	0	12	14	4	0	0	0	0	12	0	2	0	0	0	0	1	0	0	0	0	33	0	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	33	0	39	1	0	4	0	1	0	0	0	0	0	1	6	1	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	418	"AWI"	418	5079	5712	5428	0	16	7	2	0	1	0	0	8	0	1	0	0	0	0	0	0	0	0	0	32	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	43	0	62	0	0	2	0	0	0	0	0	0	0	0	5	2	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	422	"AWI"	422	5117	5785	5481	0	21	1	24	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	62	0	77	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	91	0	33	0	7	2	0	1	0	0	0	3	0	1	5	2	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	425	"AWI"	425	5141	5859	5520	0	24	0	11	0	1	0	0	4	0	2	0	0	1	0	1	0	0	0	0	45	0	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	1	40	0	19	0	0	2	0	0	0	0	0	0	0	1	6	2	2	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	430	"AWI"	430	5180	6008	5582	1	4	2	12	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	14	0	50	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	67	0	13	0	0	0	0	0	0	0	0	1	0	0	7	2	1	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	435	"AWI"	435	5235	6089	5648	0	12	0	43	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	23	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	30	0	22	0	0	2	0	0	0	0	0	0	0	1	6	1	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	438	"AWI"	438	5263	6160	5684	0	4	4	88	0	0	0	0	2	0	10	0	1	0	0	1	0	0	0	0	13	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	65	0	28	0	5	4	0	2	0	0	0	0	0	0	6	0	0	0	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	441	"AWI"	441	5289	6225	5720	0	9	6	50	1	1	0	0	1	0	6	0	0	0	0	7	0	0	0	0	8	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	1	52	0	22	0	0	5	0	1	0	0	0	1	0	1	5	0	0	4	0	1
16096	24852	"Marais de Méron"	47.38056	-1.12333	445	"AWI"	445	5332	6290	5775	0	5	1	40	0	4	0	0	2	0	2	0	2	0	0	1	0	0	0	0	2	0	44	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	18	0	6	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0
