"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	414	"AWI"	414	5805	6476	6138	8.31234256926952	0	0	0	0	0	0	30.2267002518892	0	0	0	0	0	0	0	1.51133501259446	0	4.78589420654912	0	0	0	0	0	0	1.00755667506297	0	0	0	0	0	0	0	52.6448362720403	0	0	0	0	0	0	0	0.755667506297229	0	0	0	0	0	0	0.251889168765743	0.251889168765743	0.251889168765743	0	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	416	"AWI"	416	5863	6750	6239	19.4029850746269	0.995024875621891	0	0	0	0	0	50.2487562189055	0	0	0	0	0	0	0	10.4477611940298	0	10.4477611940298	0	0	0	0	0	0	3.48258706467662	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98507462686567	0	0	0	0	0	0	0	0	0	0.995024875621891	0.497512437810945	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	418	"AWI"	418	5950	6947	6345	15.7894736842105	0	0	0	0	0	0	23.444976076555	0	0	0	0	0	0	0	4.30622009569378	0	6.9377990430622	2.63157894736842	0	0.239234449760766	0	0	0	0.956937799043062	0	0	0	0	0	0	0	41.1483253588517	0	0	0	0	0	0	0	1.67464114832536	0	0	0	0	0	0	0.239234449760766	0	0	2.63157894736842	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	420	"AWI"	420	6030	7081	6476	15.3203342618384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6991643454039	0	7.79944289693593	0	0	0	0	0	0	2.78551532033426	0.278551532033426	0	0	0	0	0	0	54.874651810585	0	0	0	0	0	0	0	2.78551532033426	0	0	0	0	0	0	0.278551532033426	0	0.278551532033426	3.62116991643454	0.278551532033426	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	422	"AWI"	422	6084	7271	6590	10.2564102564103	0	0	0	0	0	0	22.1445221445221	0	0	0	0	0	0	0	0.932400932400932	0	3.03030303030303	2.33100233100233	0	0	0	0	0	1.86480186480186	0	0	0	0	0	0	0	52.2144522144522	0	0	0	0	0	0	0	3.72960372960373	0	0	0	0	0.466200466200466	0	0	0.233100233100233	1.16550116550117	1.63170163170163	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	424	"AWI"	424	6191	7370	6715	12.1412803532009	0	0	0	0	0	0	23.841059602649	0	0	0	0	0	0	0	4.63576158940397	0	4.19426048565121	0	0	0	0.22075055187638	0	0	0.662251655629139	0	0	0	0	0	0	0	47.2406181015453	0	0	0	0	0	0	0	2.64900662251656	0	0	0	0	0	0	0	0	0.441501103752759	3.75275938189845	0.22075055187638	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	426	"AWI"	426	6258	7497	6842	11.8918918918919	0	0	0	0	0.810810810810811	0	0	0	0	0	0.27027027027027	0	0	0	3.51351351351351	0	4.05405405405405	3.24324324324324	0	0	0	0	0	0.540540540540541	0	0	0	0	0	0	0	71.8918918918919	0	0	0	0	0	0	0	1.08108108108108	0	0	0	0	0	0	0.27027027027027	0	0.810810810810811	1.62162162162162	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	428	"AWI"	428	6371	7639	6958	11.4634146341463	0	0	0	0	0	0	23.4146341463415	0	0	0	0	0	0	0	4.8780487804878	0	6.58536585365854	0	0	0	0.24390243902439	0	0	2.19512195121951	0.48780487804878	0	0	0	0	0	0	45.8536585365854	0	0	0	0	0	0	0	2.68292682926829	0	0	0	0	0.24390243902439	0	0	0	0	1.95121951219512	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	430	"AWI"	430	6482	7719	7082	13.3928571428571	0	0	0	0	0	0	28.7946428571429	0	0	0	0	0	0	0	2.00892857142857	0	3.34821428571429	0	0	0	0.223214285714286	0	0	1.5625	0.223214285714286	0	0	0	0	0	0	44.6428571428571	0	0	0	0	0	0	0	2.00892857142857	0	0	0	0	0.223214285714286	0	0.446428571428571	0.223214285714286	0.446428571428571	2.45535714285714	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	432	"AWI"	432	6567	7866	7210	17.4074074074074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	6.2962962962963	0	0	0	0	0	0	2.96296296296296	0	0	0	0	0	0	0	62.2222222222222	0	0	0	0	0	0	0	1.48148148148148	0	0	0	0	0	0	0	0	1.85185185185185	4.07407407407407	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	434	"AWI"	434	6693	7932	7339	15.136476426799	0	0	0	0	0	0	23.8213399503722	0	0	0	0	0	0	0	4.96277915632754	0	6.45161290322581	0	0	0	0	0	0	2.48138957816377	0	0	0	0	0	0	0	42.9280397022332	0	0	0	0	0	0	0	1.73697270471464	0	0	0	0	0	0	0.248138957816377	0	0	2.23325062034739	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	436	"AWI"	436	6800	8050	7479	11.9904076738609	0	0	0	0	0	0	26.1390887290168	0	0	0	0	0	0	0	5.75539568345324	0	3.35731414868106	0	0	0	0.239808153477218	0	0	0.239808153477218	0	0	0	0	0	0	0	48.4412470023981	0	0	0	0	0	0	0	0.719424460431655	0	0	0	0	0	0	0	0	0	3.11750599520384	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	438	"AWI"	438	6936	8161	7597	10.4810996563574	0	0	0	0	0.171821305841924	0	32.6460481099656	0	0	0	0	0.171821305841924	0	0	0.687285223367698	0	2.74914089347079	0	0	0	0	0	0	0.859106529209622	0	0	0	0	0	0	0	48.9690721649485	0	0	0	0	0	0	0	1.03092783505155	0	0	0	0	0	0	0	0	0.171821305841924	1.89003436426117	0.171821305841924	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	440	"AWI"	440	7071	8215	7727	14.8058252427184	0	0	0	0	0	0	23.3009708737864	0	0	0	0	0	0	0	4.12621359223301	0.242718446601942	6.79611650485437	0	0	0	0	0	0	1.69902912621359	0	0	0	0	0	0	0	43.6893203883495	0	0	0	0	0	0	0	1.21359223300971	0	0	0	0	0	0	0.728155339805825	0	0.242718446601942	3.15533980582524	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	442	"AWI"	442	7165	8329	7861	15.8590308370044	0	0	0	0	0	0	26.8722466960352	0	0	0	0.220264317180617	0	0	0	5.50660792951542	0	5.50660792951542	0	0	0.220264317180617	0	0	0	1.10132158590308	0	0	0	0	0	0	0	39.4273127753304	0	0	0	0	0	0	0	1.98237885462555	0	0	0	0	0.220264317180617	0	0	0	0.220264317180617	2.86343612334802	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	444	"AWI"	444	7376	8376	7974	17.2535211267606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3943661971831	0	6.33802816901408	0	0	0	0.704225352112676	0	0	1.05633802816901	0	0	0	0	0	0	0	59.5070422535211	0	0	0	0	0	0	0	2.46478873239437	0	0	0	0	0	0	0.704225352112676	0	0.704225352112676	3.87323943661972	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	446	"AWI"	446	7498	8445	8100	10.093896713615	0	0	0	0	0	0	32.3943661971831	0	0	0	0	0	0	0	1.17370892018779	0	2.11267605633803	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0.234741784037559	0	0.234741784037559	1.64319248826291	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	447	"AWI"	447	7547	8495	8161	9.33660933660934	0	0	0	0	0	0	25.3071253071253	0	0	0	0.245700245700246	0	0	0	5.15970515970516	0	3.43980343980344	0	0	0	0	0	0	0.737100737100737	0	0	0	0	0	0	0	51.8427518427518	0	0	0	0	0	0	0	0.737100737100737	0	0	0	0	0.491400491400491	0	0	0	0	2.7027027027027	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	448	"AWI"	448	7711	8511	8211	11.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.875	0	6.25	0	0	0	0	0	0.3125	0.9375	0	0	0	0	0	0	0	68.125	0	0	0	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0.3125	2.1875	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	449	"AWI"	449	7858	8532	8264	10.1761252446184	0	0	0	0	0	0	37.9647749510763	0	0	0	0	0	0	0	6.65362035225049	0	3.13111545988258	0	0	0	0.195694716242661	0	0	1.17416829745597	0	0	0	0	0	0	0	38.160469667319	0	0	0	0	0	0	0	0.195694716242661	0	0	0	0	0.195694716242661	0	0.587084148727984	0	0	1.56555772994129	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	450	"AWI"	450	7991	8560	8316	6.75422138836773	0	0	0	0	0	0	22.5140712945591	0	0	0	0	0	0	0	3.75234521575985	0	3.56472795497186	0	0	0	0	0	0	0.562851782363977	0	9.9437148217636	0	0	0	0	0	48.4052532833021	0	0	0	0	0	0	0	0.938086303939963	0	0	0	0	0	0	0.187617260787992	0	0.187617260787992	3.18949343339587	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	451	"AWI"	451	8088	8594	8370	11.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	6.5625	0	0	0	0	0	0	0.9375	0	0	0	0	0	0	0	69.0625	0	0	0	0	0	0	0	1.5625	0	0	0	0	0.3125	0	0.9375	0	0	3.125	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	452	"AWI"	452	8152	8657	8430	7.88804071246819	0	0	0.254452926208651	0	0	0	0	0	0	0	0	0	0	0	6.61577608142494	0	4.83460559796438	0	0	0	0	0	0	0.763358778625954	0	0	0	0	0	0	0	75.3180661577608	0	0.254452926208651	0	0	0	0	0	0.763358778625954	0	0	0	0	0	0	0.254452926208651	0	0	3.05343511450382	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	453	"AWI"	453	8226	8678	8469	18.6868686868687	0	0	0	0	0	0	47.4747474747475	0	0	0	0	0	0	0	10.1010101010101	0	6.56565656565657	0	0	0	0.505050505050505	0	0	3.03030303030303	0	0	0	0.505050505050505	0	0	0	0	0	0	0	0	0	0	0	2.02020202020202	0	0	0	0	2.02020202020202	0	0.505050505050505	0	0.505050505050505	8.08080808080808	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	454	"AWI"	454	8274	8705	8511	15.6756756756757	0	0	0	0	0.540540540540541	0	61.0810810810811	0	0	0	0	0.540540540540541	0	0	2.7027027027027	0	11.3513513513514	0	0	0	0	0	0	0.540540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62162162162162	0	0	0	0	0	0	0.540540540540541	0	0	5.40540540540541	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	455	"AWI"	455	8315	8752	8550	14.8648648648649	0	0	0	0	0.45045045045045	0	57.2072072072072	0	0	0	0	0	0	0	9.90990990990991	0.45045045045045	8.10810810810811	0	0	0	0	0	0.45045045045045	1.35135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35135135135135	0	0	0	0	0	0	0.45045045045045	0	0	5.40540540540541	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	456	"AWI"	456	8348	8811	8586	8	0.222222222222222	0	0	0	0.222222222222222	0	25.5555555555556	0	0	0	0	0	0	0	4	0	2.66666666666667	0	0	0	0	0	0.222222222222222	1.55555555555556	0	0	0	0	0	0	0	54.2222222222222	0	0	0	0	0	0	0	0.888888888888889	0	0	0	0	0	0	0.666666666666667	0	0	1.77777777777778	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	457	"AWI"	457	8374	8888	8622	7.61154855643045	0	0	0	0	0.26246719160105	0	28.3464566929134	0	0	0	0	0	0	0	7.8740157480315	0.26246719160105	3.41207349081365	0	0	0	0	0	0.26246719160105	3.41207349081365	0	0	0	0	0	0	0	45.9317585301837	0	0	0	0	0	0	0	0.26246719160105	0	0	0	0	0.5249343832021	0	0	0	0.26246719160105	1.5748031496063	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	458	"AWI"	458	8449	8907	8658	8.51063829787234	0	0	0	0	0	0	29.7872340425532	0	0	0	0	0	0	0	4.25531914893617	0	5.31914893617021	0	0	0	0	0	0	0.797872340425532	0	0	0	0	0	0	0	44.9468085106383	0	0	0	0	0.265957446808511	0	0	0.797872340425532	0	0	0	0	0.531914893617021	0	0.797872340425532	0	0	3.98936170212766	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	459	"AWI"	459	8505	8929	8697	10.3070175438596	0	0	0	0	0	0	31.140350877193	0	0	0	0	0	0	0.219298245614035	4.16666666666667	0	5.70175438596491	0	0	0	0	0	0.219298245614035	1.75438596491228	0	0	0	0.219298245614035	0	0	0	42.3245614035088	0	0	0	0	0	0	0	0.87719298245614	0	0	0	0	0.219298245614035	0	0	0	0	2.85087719298246	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	460	"AWI"	460	8550	8953	8737	6.74157303370786	0	0	0	0	0	0	35.6741573033708	0	0	0	0	0	0	0	4.7752808988764	0	6.17977528089888	0	0	0	0	0	0	0.280898876404494	0	0	0	0.280898876404494	0	0	0	43.2584269662921	0	0	0	0	0	0	0	1.12359550561798	0	0	0	0	0	0	0	0	0.280898876404494	1.40449438202247	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	461	"AWI"	461	8587	8981	8774	7.70975056689342	0	0	0	0	0	0	34.6938775510204	0	0	0	0	0	0	0	8.16326530612245	0	4.30839002267574	0	0	0	0	0	0.226757369614512	0.90702947845805	0	0	0	0	0	0	0.226757369614512	40.5895691609977	0	0	0	0	0	0	0	0.680272108843537	0	0	0	0	0.226757369614512	0	0	0	0.453514739229025	1.8140589569161	0	0
26215	45713	"Lille Kjelavatn"	59.795962	7.251924	462	"AWI"	462	8611	9038	8811	8.16326530612245	0	0	0	0	0	0	31.3775510204082	0	0	0	0	0	0	0	3.8265306122449	0	5.61224489795918	0	0	0	0	0	0	2.04081632653061	0	0	0	0	0	0	0	46.4285714285714	0	0	0	0	0	0	0	0.510204081632653	0	0	0	0	0.255102040816327	0	0	0	0	1.53061224489796	0	0.255102040816327
