"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acacia"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3174	24084	"Švarcenberk"	49.143988	14.703396	206	"AWI"	206	5473	6527	5968	27	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	222	0	0	0	0	0	82	0	12	0	0	0	0	0	0	0	0	0	0	570	142	0	44	0	0	1	0	0	178	0	0	0	0	4	0	0	0	0	0	37	22	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	212	"AWI"	212	5504	6617	6033	38	0	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	75	360	0	0	0	0	0	92	0	13	0	0	0	0	0	0	0	0	5	0	490	176	0	0	0	0	0	2	0	263	0	0	0	0	3	0	1	0	0	0	49	24	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	218	"AWI"	218	5541	6718	6099	11	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	135	77	0	0	0	0	0	57	0	21	0	0	0	0	0	0	0	0	0	0	501	151	0	0	0	0	0	3	0	227	0	0	0	0	1	0	0	0	0	0	43	56	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	226	"AWI"	226	5639	6775	6185	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	73	27	0	0	0	0	0	26	0	10	0	0	0	0	0	0	0	0	0	0	403	91	0	0	0	0	0	3	0	177	0	0	2	0	3	0	0	0	0	0	26	39	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	232	"AWI"	232	5699	6825	6254	12	0	3	0	0	0	3	0	0	0	0	0	0	2	0	0	0	361	47	0	0	0	0	0	59	0	27	0	0	0	0	0	0	0	0	0	0	638	158	0	0	0	0	0	2	0	185	0	0	2	0	3	0	1	0	0	0	49	22	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	238	"AWI"	238	5737	6890	6317	15	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	344	34	0	0	0	0	0	54	4	28	0	0	0	0	0	0	0	0	0	0	575	169	0	0	0	0	2	0	0	87	0	0	0	0	1	0	0	0	0	0	54	22	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	244	"AWI"	244	5776	6966	6378	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	235	29	0	0	0	0	0	41	0	26	0	0	0	0	0	0	0	0	0	0	333	120	0	0	0	0	5	2	0	130	0	0	0	0	2	0	0	0	0	0	41	30	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	250	"AWI"	250	5852	7015	6442	1	0	1	0	0	0	2	3	0	0	0	1	0	2	0	0	0	149	66	0	0	0	0	0	26	0	25	0	0	0	0	0	0	0	49	0	0	273	106	0	0	0	0	4	3	0	134	0	0	0	0	3	0	0	0	0	0	38	45	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	256	"AWI"	256	5936	7053	6515	3	0	3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	226	65	0	0	0	0	0	44	0	45	0	0	0	0	0	0	0	26	0	0	438	238	0	0	0	0	5	3	0	209	0	0	0	0	5	0	0	0	0	0	44	78	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	262	"AWI"	262	6003	7097	6584	7	0	2	0	0	0	0	3	0	0	0	0	1	4	0	0	0	225	26	0	0	0	0	0	49	0	51	0	0	0	0	0	0	0	0	0	0	473	259	0	0	0	0	6	2	0	223	0	0	0	0	5	0	0	0	0	1	41	80	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	268	"AWI"	268	6041	7155	6655	3	0	2	0	0	0	3	10	0	0	0	0	0	2	0	0	0	353	27	0	0	0	0	0	54	0	54	0	0	0	0	0	0	0	0	0	0	474	277	0	0	0	0	3	22	0	238	0	0	0	0	5	0	0	0	0	0	29	84	3	6
3174	24084	"Švarcenberk"	49.143988	14.703396	276	"AWI"	276	6115	7261	6744	5	0	0	0	0	0	2	19	0	0	0	0	0	1	0	0	0	403	6	0	0	0	0	0	46	0	46	0	0	0	0	0	0	0	0	0	0	243	232	0	0	0	0	1	2	0	301	0	0	2	0	4	0	0	0	0	0	0	75	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	282	"AWI"	282	6238	7283	6807	9	0	2	0	0	0	0	12	0	0	0	0	0	3	0	0	0	399	29	0	0	0	0	0	58	0	55	0	0	0	0	0	0	0	0	0	0	326	457	0	0	0	0	3	0	0	223	0	0	0	0	7	0	0	0	0	2	66	110	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	288	"AWI"	288	6330	7313	6875	2	0	2	0	1	0	0	8	0	0	0	0	0	3	0	0	0	275	24	0	0	0	0	0	28	0	31	0	0	0	0	0	0	0	0	0	0	246	356	0	0	0	0	2	0	0	170	0	0	2	0	9	1	0	0	1	0	43	83	6	0
3174	24084	"Švarcenberk"	49.143988	14.703396	294	"AWI"	294	6396	7349	6947	2	0	3	0	0	0	0	5	0	0	0	0	0	3	0	0	0	333	22	0	0	0	0	0	31	0	29	0	0	0	0	0	0	0	0	0	0	215	484	0	0	0	0	4	0	0	215	0	0	2	0	3	0	0	0	0	0	42	96	3	0
3174	24084	"Švarcenberk"	49.143988	14.703396	300	"AWI"	300	6458	7402	7017	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	264	10	0	0	0	0	0	24	1	24	0	0	0	0	0	0	0	0	0	0	140	421	0	0	0	0	5	0	0	197	0	0	0	0	3	0	0	0	0	0	30	73	1	0
3174	24084	"Švarcenberk"	49.143988	14.703396	303	"AWI"	303	6482	7432	7050	0	0	2	0	0	0	0	9	0	0	0	0	0	1	0	0	0	299	15	0	0	0	0	0	22	0	35	0	0	0	0	0	0	0	0	0	0	146	498	0	0	0	0	5	0	0	236	0	0	0	0	4	1	0	0	0	0	43	85	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	306	"AWI"	306	6557	7451	7085	1	0	2	0	0	0	0	10	0	0	0	0	2	0	0	0	0	279	18	0	0	0	0	0	17	0	34	0	0	0	0	0	0	0	0	0	0	112	385	0	0	0	0	7	0	0	223	0	0	2	0	3	0	0	0	0	0	41	80	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	309	"AWI"	309	6661	7471	7119	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	313	14	0	0	0	0	0	16	1	29	0	0	0	0	0	0	0	0	0	0	137	395	0	0	0	0	3	0	0	223	0	0	0	0	3	0	0	0	1	0	38	80	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	312	"AWI"	312	6760	7494	7155	0	0	1	0	0	0	1	4	0	0	0	0	0	3	0	0	0	298	9	0	0	0	0	0	12	0	21	0	0	0	0	0	0	0	0	0	0	151	335	0	0	0	0	1	1	0	197	0	0	0	0	2	0	0	0	0	0	32	71	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	316	"AWI"	316	6872	7522	7203	0	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	0	449	26	0	0	0	0	0	18	0	29	0	0	0	0	0	0	0	0	0	0	190	688	0	0	0	0	5	0	0	311	0	0	0	0	2	0	0	0	0	0	52	124	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	320	"AWI"	320	6952	7550	7254	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	247	23	0	0	0	0	0	14	0	21	0	0	0	0	0	0	0	0	0	0	119	596	0	0	0	0	6	0	0	246	0	0	0	0	0	0	0	0	0	0	41	101	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	323	"AWI"	323	6994	7577	7294	0	0	9	0	0	0	2	6	0	0	0	0	0	1	0	0	0	221	25	0	0	0	0	0	8	0	17	0	0	0	0	0	0	0	0	0	0	143	760	0	0	0	0	3	2	0	217	0	0	0	0	1	0	0	0	0	0	46	87	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	326	"AWI"	326	7029	7618	7332	0	0	1	0	2	0	0	12	0	0	0	0	0	1	0	0	0	225	9	0	0	0	0	0	5	0	16	0	0	0	0	0	0	0	0	0	0	167	1053	0	0	0	0	3	0	0	154	0	0	1	0	2	0	0	0	0	5	51	98	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	329	"AWI"	329	7058	7682	7374	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	210	22	0	0	0	0	0	23	0	13	0	0	0	0	0	0	0	0	0	0	150	939	0	0	0	0	5	0	0	162	0	0	1	0	2	0	0	0	0	3	22	68	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	332	"AWI"	332	7081	7757	7411	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	238	28	0	0	0	0	0	4	0	5	1	0	0	0	0	0	0	0	0	0	130	907	0	0	0	0	2	0	0	165	0	0	1	0	1	0	0	0	1	0	18	53	0	1
3174	24084	"Švarcenberk"	49.143988	14.703396	335	"AWI"	335	7211	7901	7536	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	276	30	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	135	1134	0	0	0	0	5	0	0	184	0	0	1	0	1	0	0	0	0	0	25	60	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	338	"AWI"	338	7319	8125	7707	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	298	25	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	133	1269	0	0	0	0	3	0	0	188	0	0	2	0	2	0	0	0	0	5	31	63	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	341	"AWI"	341	7376	8402	7880	0	0	0	0	0	0	0	7	0	0	0	0	0	22	0	0	0	225	22	0	0	0	0	0	3	0	11	1	0	0	0	0	0	0	0	0	0	109	1037	0	0	0	0	2	0	0	147	0	0	0	0	1	0	0	0	0	0	28	51	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	344	"AWI"	344	7428	8708	8049	0	0	2	0	0	0	0	9	0	0	0	0	0	3	0	0	0	207	24	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	108	1043	0	0	0	0	2	0	0	141	0	0	0	0	1	0	0	0	0	0	32	79	3	0
3174	24084	"Švarcenberk"	49.143988	14.703396	347	"AWI"	347	7466	9027	8216	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	216	21	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	88	1078	0	0	0	0	2	0	0	139	0	0	0	0	5	0	0	0	0	2	27	43	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	350	"AWI"	350	7494	9361	8382	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	182	12	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	803	0	0	0	0	1	0	0	103	0	0	1	0	6	0	0	2	0	2	13	23	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	353	"AWI"	353	7527	9685	8550	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	232	15	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	43	1019	0	0	0	0	2	0	0	131	0	0	0	0	3	0	0	0	0	0	17	51	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	356	"AWI"	356	7554	10005	8717	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	249	16	0	0	0	0	0	1	1	15	0	0	0	0	0	0	0	2	0	0	43	1061	0	0	0	0	3	0	0	144	0	0	0	0	2	0	0	0	0	0	18	73	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	359	"AWI"	359	7577	10333	8886	0	0	0	0	0	0	17	7	0	0	0	0	1	0	0	0	0	249	11	0	0	0	0	0	2	1	9	0	0	0	0	0	0	0	0	0	0	40	1014	0	0	0	0	3	0	0	127	0	0	2	0	2	0	0	2	0	1	13	71	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	362	"AWI"	362	7601	10668	9053	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	455	13	0	0	0	0	0	6	0	11	0	0	0	1	0	0	0	0	0	0	52	1785	0	0	0	0	2	0	0	209	0	0	3	0	0	0	0	0	0	2	14	87	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	366	"AWI"	366	8028	10706	9294	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	285	7	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	27	1140	0	0	0	0	2	0	0	107	0	0	0	0	0	0	0	0	0	1	11	50	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	370	"AWI"	370	8452	10751	9535	0	0	0	0	2	0	0	9	0	0	0	0	2	0	0	0	0	359	17	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	26	1463	0	0	0	0	2	0	0	93	0	0	0	0	4	0	0	0	0	2	16	59	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	373	"AWI"	373	8761	10787	9719	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	295	26	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	1	0	0	21	1231	0	0	0	0	2	0	0	68	0	0	0	0	2	0	0	0	0	2	14	42	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	376	"AWI"	376	9068	10832	9902	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	576	41	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	43	2395	0	0	0	0	3	0	0	130	0	0	2	0	2	0	0	0	0	4	27	76	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	379	"AWI"	379	9344	10876	10085	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	354	42	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	27	1767	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	4	15	51	0	2
3174	24084	"Švarcenberk"	49.143988	14.703396	382	"AWI"	382	9605	10920	10270	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	167	30	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	17	1277	0	0	0	0	3	0	0	38	0	0	0	0	5	0	0	2	0	4	8	25	0	1
3174	24084	"Švarcenberk"	49.143988	14.703396	385	"AWI"	385	9858	10992	10456	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	0	232	26	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	17	1706	0	0	0	0	2	0	0	49	0	0	0	0	6	0	0	4	1	7	1	35	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	388	"AWI"	388	10078	11068	10641	1	0	0	0	2	0	0	21	0	0	0	0	0	0	0	0	0	283	24	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	1987	0	0	0	0	2	0	0	60	0	0	0	0	7	0	0	0	1	6	0	55	3	0
3174	24084	"Švarcenberk"	49.143988	14.703396	391	"AWI"	391	10259	11192	10819	0	0	0	0	2	0	0	14	0	0	0	0	1	0	0	0	0	213	25	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	12	1606	0	0	0	0	1	0	0	45	0	0	1	0	6	0	0	0	0	4	1	1	3	0
3174	24084	"Švarcenberk"	49.143988	14.703396	394	"AWI"	394	10301	11233	10859	0	0	0	0	2	0	0	7	0	0	0	0	0	2	0	0	0	97	28	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	16	2148	0	0	0	0	1	0	0	13	0	0	0	0	9	0	0	0	0	3	0	0	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	397	"AWI"	397	10337	11280	10901	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	75	17	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	12	1764	0	0	0	0	1	0	0	25	0	0	0	0	9	0	0	0	0	3	0	24	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	400	"AWI"	400	10361	11340	10942	0	0	0	0	1	0	0	6	0	0	0	1	0	0	0	0	0	89	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	1380	0	0	0	0	1	0	0	24	0	0	1	0	11	0	0	0	0	3	1	30	3	0
3174	24084	"Švarcenberk"	49.143988	14.703396	406	"AWI"	406	10417	11475	11020	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0	0	0	91	20	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	6	1648	0	0	0	0	1	0	0	2	0	0	2	0	8	0	0	0	0	2	0	35	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	412	"AWI"	412	10479	11639	11096	0	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	33	8	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	5	1474	0	0	0	0	0	0	0	1	0	0	2	0	6	0	0	0	0	2	0	30	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	418	"AWI"	418	10524	11830	11167	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	23	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	1227	0	0	0	0	0	0	0	1	0	0	3	0	9	0	0	0	0	2	0	11	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	426	"AWI"	426	10638	11951	11269	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	1530	0	0	0	0	0	0	0	1	0	0	5	0	13	0	0	2	1	2	0	18	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	432	"AWI"	432	10713	12014	11354	0	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1333	0	0	0	0	0	0	0	7	0	0	3	0	11	0	0	1	0	0	0	14	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	438	"AWI"	438	10776	12099	11436	0	0	0	0	0	0	0	17	0	0	1	1	0	0	0	0	1	1	18	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	9	2153	0	0	0	0	8	0	0	0	0	0	2	0	17	0	0	2	0	0	0	13	3	0
3174	24084	"Švarcenberk"	49.143988	14.703396	444	"AWI"	444	10825	12205	11512	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	22	1387	0	0	0	0	0	0	0	0	0	0	23	0	9	0	0	0	0	0	0	8	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	450	"AWI"	450	10887	12305	11589	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	807	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	2	0	7	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	456	"AWI"	456	10993	12348	11678	0	0	0	0	4	0	0	11	0	16	0	0	0	0	0	0	0	2	29	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	2	1147	0	0	0	0	2	0	0	0	0	0	4	0	11	0	0	0	0	1	0	5	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	462	"AWI"	462	11078	12387	11761	0	0	0	0	2	0	0	7	0	19	0	1	0	0	0	0	1	0	34	2	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	1	1220	0	0	0	0	2	0	0	0	0	0	4	0	11	0	0	0	0	1	0	2	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	468	"AWI"	468	11141	12448	11850	0	0	0	4	5	0	0	16	0	136	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	2024	0	0	0	0	3	0	0	0	0	0	6	0	16	0	0	0	0	3	0	1	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	476	"AWI"	476	11218	12556	11958	0	0	0	6	4	0	0	16	0	152	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	2040	0	0	0	0	4	0	0	0	0	0	5	0	12	0	0	0	0	1	0	2	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	482	"AWI"	482	11325	12607	12041	0	0	0	0	2	0	0	13	0	134	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	1575	0	0	0	0	13	0	0	0	0	0	5	0	10	0	0	0	0	0	0	1	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	488	"AWI"	488	11457	12642	12128	0	0	0	3	2	0	0	13	0	148	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	5	1744	0	0	0	0	9	0	0	0	0	0	4	0	11	0	0	0	0	0	0	2	1	0
3174	24084	"Švarcenberk"	49.143988	14.703396	494	"AWI"	494	11554	12675	12227	0	0	0	0	1	0	0	14	0	109	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	1248	0	0	0	0	14	0	0	0	0	0	18	0	9	0	0	0	0	0	0	1	1	0
3174	24084	"Švarcenberk"	49.143988	14.703396	500	"AWI"	500	11639	12726	12330	0	0	0	0	1	0	0	10	0	92	0	1	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	1033	0	0	1	0	10	0	0	0	0	0	1	0	7	0	0	0	0	1	0	0	2	0
3174	24084	"Švarcenberk"	49.143988	14.703396	506	"AWI"	506	11707	12797	12423	0	0	0	0	2	0	0	16	0	99	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1027	0	0	0	0	2	0	0	0	0	0	4	0	7	0	0	0	0	4	0	0	0	0
3174	24084	"Švarcenberk"	49.143988	14.703396	512	"AWI"	512	11794	12837	12488	0	0	0	0	3	0	0	26	0	67	0	0	0	0	0	0	1	0	83	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	1145	0	0	0	0	2	0	0	0	0	0	6	0	5	0	0	0	0	6	0	0	0	0
