"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Syringa"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26147	45391	"Lake Verijärv"	57.80833	27.05833	2220	"AWI"	2220	725	1338	1003	0	0	13	0	1	0	3	0	0	0	6	0	0	0	0	0	0	9	0	12	2	0	0	0	0	2	0	0	2	0	0	0	0	3	0	97	258	0	0	0	0	5	0	25	0	0	0	0	1	4	0	0	0	0	0	0	11	10	1	2
26147	45391	"Lake Verijärv"	57.80833	27.05833	2225	"AWI"	2225	733	1349	1018	0	0	22	1	0	0	2	0	0	0	7	0	0	0	0	0	0	17	0	8	6	0	0	0	0	2	0	0	0	0	0	0	0	2	0	93	295	0	0	0	0	1	0	18	0	0	0	0	1	3	1	0	0	1	0	0	5	6	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2230	"AWI"	2230	741	1363	1031	0	0	14	1	1	0	0	0	0	0	6	0	0	0	0	2	0	16	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	99	332	0	0	0	0	2	0	32	0	0	0	0	1	3	2	0	0	0	0	0	12	6	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2235	"AWI"	2235	749	1373	1044	0	0	29	2	1	0	2	0	327	0	6	0	2	0	0	0	0	16	0	12	0	0	0	0	1	5	0	0	0	0	0	0	0	4	0	118	284	0	0	0	0	2	0	17	0	0	0	1	1	0	3	0	0	1	0	0	4	8	2	1
26147	45391	"Lake Verijärv"	57.80833	27.05833	2240	"AWI"	2240	756	1392	1058	0	0	39	1	1	0	1	0	0	0	5	0	0	0	0	0	0	18	0	13	2	0	0	1	2	1	0	0	1	0	0	0	0	1	0	140	283	0	0	0	0	0	0	43	0	0	0	0	0	0	1	0	0	0	0	0	14	6	1	2
26147	45391	"Lake Verijärv"	57.80833	27.05833	2245	"AWI"	2245	764	1407	1073	0	0	118	1	0	0	4	0	0	0	4	0	4	0	0	0	0	31	0	13	0	0	0	0	1	11	0	1	4	0	0	0	0	4	0	91	233	0	0	0	0	5	0	32	0	0	0	0	2	1	0	0	0	0	0	0	16	6	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2250	"AWI"	2250	768	1431	1085	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	7	0	0	0	0	1	9	0	0	2	0	0	0	0	9	0	115	267	0	0	0	0	3	0	28	0	0	0	0	0	0	1	0	0	0	0	0	14	11	2	4
26147	45391	"Lake Verijärv"	57.80833	27.05833	2255	"AWI"	2255	772	1449	1097	0	0	83	0	0	0	1	0	0	0	2	0	0	0	0	0	0	19	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	76	259	0	0	0	0	4	0	21	0	0	0	0	0	0	0	0	0	0	0	0	11	12	1	3
26147	45391	"Lake Verijärv"	57.80833	27.05833	2260	"AWI"	2260	779	1472	1110	0	0	91	0	0	0	0	0	0	0	5	0	0	0	0	0	0	19	0	10	0	0	0	0	2	4	0	0	1	0	0	0	0	5	0	108	284	0	0	0	0	6	0	34	0	0	0	0	0	3	1	0	0	0	0	0	7	8	1	3
26147	45391	"Lake Verijärv"	57.80833	27.05833	2265	"AWI"	2265	797	1482	1121	0	0	85	1	1	0	0	0	0	0	1	0	2	0	0	1	0	9	0	9	0	0	0	0	0	5	0	0	2	0	0	0	0	3	0	72	287	0	0	0	0	4	0	24	0	0	0	0	0	2	0	0	0	0	0	0	8	5	6	2
26147	45391	"Lake Verijärv"	57.80833	27.05833	2270	"AWI"	2270	814	1490	1132	0	0	74	1	0	0	3	0	0	0	1	0	0	0	0	0	0	15	0	9	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	105	487	0	0	0	0	4	0	15	0	1	0	0	0	0	0	0	0	1	0	0	4	9	3	2
26147	45391	"Lake Verijärv"	57.80833	27.05833	2275	"AWI"	2275	829	1496	1145	0	0	87	0	0	0	1	0	0	0	4	0	0	0	0	1	0	8	0	18	0	0	0	0	1	2	0	0	0	0	0	0	0	5	0	78	296	0	0	0	0	2	0	27	0	0	0	1	2	0	1	0	0	0	0	0	7	17	5	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2280	"AWI"	2280	849	1502	1159	0	0	94	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	8	3	0	0	0	1	4	0	0	1	0	0	0	0	2	0	85	270	0	0	0	0	1	0	15	0	0	0	1	2	1	0	0	0	1	0	0	1	6	3	4
26147	45391	"Lake Verijärv"	57.80833	27.05833	2285	"AWI"	2285	857	1509	1170	0	0	87	1	0	0	2	0	0	0	4	0	0	0	0	0	0	8	0	8	0	0	0	2	2	1	0	0	2	0	0	0	0	0	0	82	343	0	0	0	0	1	0	14	0	0	0	0	3	0	1	0	0	0	0	0	4	3	4	1
26147	45391	"Lake Verijärv"	57.80833	27.05833	2290	"AWI"	2290	868	1518	1184	0	0	73	0	1	0	2	0	408	0	5	0	0	0	0	0	0	14	0	8	4	0	0	3	1	3	0	0	2	0	0	0	0	4	0	65	313	0	0	0	0	0	0	19	0	1	0	0	3	1	2	0	0	0	0	0	6	5	5	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2295	"AWI"	2295	882	1530	1197	0	0	54	1	1	0	2	0	0	0	11	0	0	0	0	0	0	10	0	14	0	0	0	0	1	3	0	0	1	0	0	0	0	3	0	119	382	0	0	0	0	0	0	16	0	0	0	0	0	1	3	0	0	0	0	0	9	4	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2300	"AWI"	2300	892	1545	1211	0	0	79	0	2	0	6	0	0	0	5	0	0	0	0	0	0	11	0	9	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	74	338	0	0	0	0	0	0	23	0	0	0	0	2	0	0	0	0	2	0	0	5	6	2	2
26147	45391	"Lake Verijärv"	57.80833	27.05833	2305	"AWI"	2305	899	1556	1224	0	0	78	0	0	0	3	0	0	0	8	0	0	0	0	0	0	18	0	16	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	98	331	0	0	0	0	3	0	22	0	0	0	0	0	2	1	0	0	0	0	0	12	5	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2310	"AWI"	2310	907	1569	1238	0	0	97	1	0	0	7	0	0	0	3	0	2	0	0	0	0	15	0	12	0	0	0	0	0	4	0	0	3	0	0	0	0	4	0	82	345	0	0	0	0	3	0	27	0	0	0	0	0	2	0	0	0	0	0	0	8	2	8	2
26147	45391	"Lake Verijärv"	57.80833	27.05833	2315	"AWI"	2315	920	1582	1250	0	0	99	0	0	0	2	0	438	0	3	0	0	0	0	0	0	32	0	8	0	0	0	1	0	9	0	0	2	0	0	0	0	4	0	76	297	0	0	0	0	1	0	20	0	0	0	0	1	1	0	0	0	0	0	0	13	11	8	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2320	"AWI"	2320	930	1599	1263	0	0	121	0	0	0	0	0	0	0	5	0	0	0	0	1	0	19	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	71	224	0	0	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	8	9	11	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2325	"AWI"	2325	938	1623	1277	0	0	109	0	0	0	0	0	441	0	4	0	3	0	3	1	0	12	0	10	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	28	275	0	0	0	0	0	0	17	0	0	0	0	2	1	0	0	0	0	0	0	6	6	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2330	"AWI"	2330	950	1632	1289	0	0	97	0	1	0	0	0	0	0	8	0	4	0	0	0	0	14	0	11	0	0	0	1	0	5	0	0	0	0	0	0	0	1	0	36	196	0	0	0	0	1	0	24	0	0	0	0	0	1	0	0	0	1	0	0	4	8	7	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2335	"AWI"	2335	964	1640	1299	0	0	95	0	0	0	2	0	0	0	7	0	0	0	0	0	0	16	0	10	0	0	0	0	0	8	0	0	2	0	0	0	0	6	0	79	262	0	0	0	0	0	0	29	0	0	0	1	0	1	1	0	0	0	0	0	6	6	16	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2340	"AWI"	2340	975	1649	1311	0	0	98	0	0	0	1	0	0	0	3	0	0	0	0	0	0	13	0	5	0	0	0	0	2	4	0	0	1	0	0	0	0	2	0	58	257	0	0	0	0	0	0	27	0	0	0	0	0	2	0	0	0	0	0	0	8	7	7	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2345	"AWI"	2345	988	1656	1325	0	0	160	0	2	0	1	0	0	0	4	0	0	0	0	2	0	12	0	5	0	0	0	1	2	11	0	0	1	0	0	0	0	1	0	76	320	0	0	0	0	0	0	34	0	0	0	0	0	2	0	0	0	0	0	0	14	7	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2350	"AWI"	2350	1002	1661	1337	0	0	128	0	0	0	0	0	533	0	2	0	0	0	0	2	0	19	0	15	0	0	0	0	1	8	0	0	0	0	0	0	0	5	0	70	255	0	0	0	0	2	0	30	0	0	0	0	0	5	0	0	0	0	0	0	14	6	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2355	"AWI"	2355	1012	1672	1349	0	0	76	0	2	0	2	0	0	0	3	0	0	0	0	1	0	10	0	7	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	64	196	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	7	9	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2360	"AWI"	2360	1026	1681	1363	0	0	113	0	0	0	0	0	0	0	5	0	0	0	0	1	0	16	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	113	281	0	0	0	0	0	0	21	0	0	0	0	0	5	0	0	0	0	0	0	12	14	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2365	"AWI"	2365	1032	1689	1376	1	0	114	0	1	0	3	0	0	0	4	0	0	0	0	0	0	15	0	9	0	0	0	0	0	9	0	1	0	0	0	0	0	5	0	62	207	0	0	0	0	2	0	16	0	0	0	0	0	11	0	0	0	0	0	0	9	7	7	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2370	"AWI"	2370	1043	1698	1387	0	0	148	0	0	0	2	0	0	0	3	0	6	0	0	0	0	22	0	7	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	148	273	0	0	0	0	4	0	20	0	0	0	0	0	4	2	0	0	1	0	0	18	12	6	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2375	"AWI"	2375	1053	1708	1400	0	0	148	0	3	0	1	0	0	0	6	0	3	0	4	0	0	22	0	8	0	0	0	0	1	2	0	0	1	0	0	0	0	5	0	104	262	0	0	0	0	1	0	30	0	0	0	1	1	3	0	0	0	0	0	0	6	5	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2380	"AWI"	2380	1064	1716	1414	0	0	118	1	2	0	5	0	0	0	4	0	0	0	0	0	0	37	0	7	0	0	0	2	1	9	0	0	4	0	0	0	0	1	0	175	255	0	0	0	0	3	0	28	0	0	0	0	0	1	4	0	0	0	0	0	13	9	6	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2385	"AWI"	2385	1071	1727	1426	0	0	140	0	0	0	2	0	0	0	5	0	2	0	0	0	0	32	0	7	5	0	0	0	3	8	0	0	2	0	0	0	0	0	0	70	266	0	0	0	0	3	0	27	0	0	0	0	0	1	0	0	0	0	0	0	13	11	5	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2390	"AWI"	2390	1079	1741	1440	0	0	167	0	4	0	1	0	0	0	7	0	2	0	0	0	0	34	0	6	0	0	0	0	2	8	0	0	2	0	0	0	0	5	0	71	269	0	0	0	0	4	0	37	0	0	0	0	0	3	1	0	0	0	0	0	8	8	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2395	"AWI"	2395	1095	1750	1452	0	0	152	2	2	0	4	0	0	0	3	0	3	0	0	0	0	30	0	12	2	0	0	0	1	9	0	0	1	0	0	0	0	2	0	134	277	0	0	0	0	7	0	27	0	0	0	0	1	8	0	0	0	0	0	0	12	16	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2400	"AWI"	2400	1121	1757	1464	0	0	120	0	0	0	3	0	0	0	6	0	3	0	0	0	0	15	0	8	0	0	0	0	1	8	0	0	0	0	0	0	0	2	0	94	211	0	0	0	0	2	0	21	0	0	0	0	0	2	0	0	0	0	0	0	6	11	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2405	"AWI"	2405	1146	1761	1475	0	0	99	1	0	0	5	0	0	0	3	0	0	0	0	0	0	26	0	4	0	0	0	0	0	6	0	1	0	0	0	0	0	4	0	99	241	0	0	0	0	0	0	25	0	0	0	0	0	3	0	0	0	0	0	0	12	7	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2410	"AWI"	2410	1169	1767	1488	0	0	120	0	0	0	7	0	0	0	9	0	2	0	0	0	0	27	0	6	0	0	0	1	1	5	0	0	0	0	0	1	0	0	0	198	180	0	0	0	0	0	0	30	0	0	0	0	0	5	1	0	0	0	0	0	13	20	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2415	"AWI"	2415	1190	1780	1499	0	0	114	0	0	0	1	0	0	0	9	0	0	0	0	0	0	32	0	5	0	0	0	1	2	6	0	0	0	0	0	0	0	2	0	193	165	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	0	24	34	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2420	"AWI"	2420	1202	1787	1512	0	0	132	0	2	0	3	0	0	0	3	0	0	0	0	0	0	43	0	5	2	0	0	1	1	11	0	0	0	0	0	0	0	0	0	161	157	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	32	41	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2425	"AWI"	2425	1223	1793	1526	0	0	160	0	0	0	1	0	0	0	4	0	0	0	0	0	0	33	0	12	0	0	0	0	1	30	0	0	2	0	0	0	0	4	0	237	206	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	43	42	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2430	"AWI"	2430	1242	1804	1538	0	0	133	2	0	0	1	0	0	0	1	0	0	0	0	1	0	43	0	7	2	0	0	0	0	9	0	0	1	0	0	0	0	0	0	235	159	0	0	0	0	0	0	23	0	0	0	0	1	0	0	0	0	0	0	0	59	26	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2435	"AWI"	2435	1259	1813	1551	0	0	142	0	0	0	2	0	0	0	1	0	4	0	0	0	0	20	0	8	0	0	0	0	1	10	0	1	0	0	0	0	0	0	0	101	103	0	0	0	0	4	0	30	0	0	0	0	0	2	0	0	0	0	0	0	38	26	5	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2440	"AWI"	2440	1267	1819	1564	0	0	82	1	2	0	0	0	0	0	4	0	0	0	0	2	0	10	0	9	2	0	0	0	0	17	0	1	2	0	0	0	0	1	0	56	70	0	0	0	0	1	0	12	0	0	0	0	0	1	0	0	0	0	0	0	11	6	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2445	"AWI"	2445	1276	1831	1578	0	0	119	0	0	0	4	0	0	0	3	0	0	0	0	0	0	16	0	4	0	0	0	1	0	9	0	0	0	0	0	0	0	1	0	201	181	0	0	0	0	3	0	32	0	0	0	0	0	0	0	0	0	0	0	0	24	29	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2450	"AWI"	2450	1284	1841	1591	0	0	145	0	0	0	3	0	0	0	1	0	0	0	0	0	0	23	0	6	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	175	184	0	0	0	0	0	0	36	0	0	0	0	0	1	0	0	0	0	0	0	37	33	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2455	"AWI"	2455	1291	1853	1603	0	0	136	0	0	0	1	0	0	0	1	0	0	0	0	0	0	34	0	7	0	0	0	0	1	22	0	1	0	0	0	0	0	4	0	213	188	0	0	0	0	0	0	39	0	0	0	0	0	1	0	0	0	0	0	0	24	54	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2460	"AWI"	2460	1311	1865	1615	0	0	129	0	1	0	0	0	227	0	1	0	0	0	0	0	0	44	0	7	0	0	0	0	3	12	0	0	0	0	0	0	0	0	0	346	170	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	40	40	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2470	"AWI"	2470	1376	1880	1637	0	0	148	3	1	0	1	0	0	0	0	0	0	0	0	0	0	47	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	274	174	0	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	0	25	42	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2480	"AWI"	2480	1432	1889	1660	0	0	143	1	2	0	7	0	0	0	1	0	0	0	0	0	0	117	0	9	0	0	0	1	0	9	0	0	0	0	0	0	0	6	0	106	188	0	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	0	29	65	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2490	"AWI"	2490	1487	1900	1681	0	0	161	1	0	0	1	0	0	0	1	0	0	0	0	0	0	60	0	2	0	0	0	0	0	5	0	0	1	0	0	0	0	1	0	76	177	0	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	0	0	34	46	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2500	"AWI"	2500	1531	1921	1703	0	0	169	1	0	0	3	0	0	0	4	0	0	0	0	1	0	51	0	6	2	0	0	0	0	11	0	0	0	0	0	0	0	2	0	239	196	0	0	0	0	0	0	34	0	0	0	0	0	1	0	0	0	0	0	0	34	47	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2510	"AWI"	2510	1572	1947	1727	0	0	143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	6	2	0	0	0	0	9	0	0	0	0	0	0	0	4	0	560	188	0	0	0	0	1	0	21	0	0	0	0	0	1	0	0	0	0	0	0	26	28	5	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2520	"AWI"	2520	1601	1965	1753	0	0	111	0	0	0	1	0	0	0	3	0	0	0	0	1	0	44	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	411	218	0	0	0	0	0	0	26	0	0	0	0	0	2	0	0	0	0	0	0	28	28	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2530	"AWI"	2530	1731	2157	1912	1	0	157	0	0	0	0	0	0	0	1	0	0	0	0	0	0	35	0	9	0	0	0	0	1	11	0	0	0	0	0	0	0	4	0	335	149	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	18	47	4	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2540	"AWI"	2540	1793	2563	2160	0	0	141	2	0	0	1	0	0	0	4	0	0	0	0	1	0	79	0	5	0	0	0	0	1	19	0	0	0	0	0	0	0	1	0	204	207	0	0	0	0	1	0	30	0	0	0	0	0	1	0	0	0	0	0	0	32	39	13	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2550	"AWI"	2550	1838	3030	2409	0	0	219	0	0	0	2	0	0	0	4	0	0	0	0	1	0	118	0	11	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	61	284	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	41	71	4	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2560	"AWI"	2560	1878	3497	2658	0	0	173	2	0	0	1	0	0	0	3	0	0	0	0	1	0	55	0	8	2	0	0	0	0	20	0	0	1	0	0	0	0	2	0	75	131	0	0	0	0	2	0	65	0	0	0	0	1	3	1	0	0	0	0	0	44	62	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2570	"AWI"	2570	1909	3969	2904	0	0	155	0	0	0	3	0	0	0	2	0	0	0	0	0	0	31	0	6	0	0	0	0	1	12	0	0	0	0	0	0	0	1	0	228	165	0	0	0	0	2	0	40	0	0	0	0	0	1	0	0	0	0	0	0	39	53	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2580	"AWI"	2580	1942	4446	3147	1	0	199	0	0	0	4	0	0	0	2	0	0	0	0	2	0	51	0	3	2	1	0	0	1	6	0	0	1	0	0	0	0	0	0	177	200	0	0	0	0	1	0	32	0	0	0	0	1	1	0	0	0	0	0	0	34	45	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2590	"AWI"	2590	1973	4929	3388	0	0	155	3	0	0	0	0	0	0	0	0	0	0	0	3	0	55	0	5	4	0	0	1	2	8	0	0	0	0	0	0	0	3	0	116	209	0	0	0	0	1	0	37	0	0	0	0	4	2	0	0	0	0	0	0	33	41	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2600	"AWI"	2600	2473	4970	3660	0	0	184	0	0	0	1	0	0	0	2	0	0	0	0	0	0	74	0	4	0	0	0	0	1	20	0	0	0	0	0	0	0	1	0	232	213	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	39	57	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2610	"AWI"	2610	2957	5024	3937	0	0	208	2	1	0	4	0	0	0	2	0	0	0	0	0	0	70	0	5	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	296	164	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	44	99	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2620	"AWI"	2620	3427	5078	4208	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	3	0	98	0	8	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	235	209	0	0	0	0	2	0	48	0	0	0	0	0	0	0	0	0	0	0	0	37	51	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2630	"AWI"	2630	3893	5141	4480	0	0	176	2	0	0	1	0	0	0	0	0	0	0	0	2	0	37	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	109	178	0	0	0	0	0	0	51	0	0	0	0	1	2	0	0	0	0	0	0	65	73	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2640	"AWI"	2640	4334	5224	4752	0	0	141	2	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	9	0	0	0	0	1	14	0	0	0	0	0	0	0	4	0	250	220	0	0	0	0	1	0	40	0	0	0	0	0	1	0	0	0	0	0	0	95	67	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2650	"AWI"	2650	4714	5345	5032	1	0	169	0	0	0	1	0	0	0	0	0	0	0	0	2	0	114	0	11	0	0	0	0	0	11	0	0	2	0	0	0	0	1	0	121	158	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	41	60	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2660	"AWI"	2660	5036	5574	5311	0	0	149	2	0	0	2	0	0	0	0	0	0	0	0	0	0	68	0	8	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	143	158	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	0	0	44	58	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2670	"AWI"	2670	5391	5798	5607	0	0	141	0	0	0	1	0	0	0	2	0	0	0	0	1	0	86	0	9	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	171	175	0	0	0	0	2	0	26	0	0	0	0	0	3	0	0	0	0	0	0	94	91	6	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2680	"AWI"	2680	5731	6047	5901	0	0	157	2	0	0	2	0	0	0	1	0	0	0	0	1	0	74	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	113	198	0	0	0	0	1	0	23	0	0	0	0	1	0	0	0	0	0	0	0	72	83	2	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2690	"AWI"	2690	6036	6342	6192	0	0	129	2	0	0	1	0	0	0	1	0	0	0	0	0	0	94	0	7	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	128	128	0	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	85	78	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2700	"AWI"	2700	6287	6677	6483	0	0	140	0	0	0	4	0	0	0	0	0	0	0	0	1	0	97	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	194	155	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	64	122	3	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2710	"AWI"	2710	6500	7042	6777	0	0	149	0	0	0	2	0	0	0	0	0	0	0	0	0	0	69	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	72	129	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	68	70	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2720	"AWI"	2720	6718	7419	7069	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	97	207	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	51	103	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2730	"AWI"	2730	6911	7683	7302	0	0	174	0	0	0	1	0	0	0	0	0	2	0	0	0	0	74	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	97	169	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	51	71	1	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2740	"AWI"	2740	7020	8002	7529	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	93	244	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	50	73	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2750	"AWI"	2750	7102	8385	7761	0	0	124	1	0	0	3	0	0	0	1	0	0	0	0	0	0	68	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	70	255	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	51	74	0	0
26147	45391	"Lake Verijärv"	57.80833	27.05833	2760	"AWI"	2760	7156	8781	7987	0	0	178	1	0	0	1	0	0	0	0	0	0	0	0	0	0	76	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	37	269	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	38	60	2	0
