"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Ailanthus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Vitaceae"
27016	47584	"Gorgo Tondo"	37.90131	13.41265	180	"AWI"	180	1106	1277	1219	0	0.197628458498024	0	0.197628458498024	0	0.197628458498024	0	2.17391304347826	0	0	0	0	0	0	0.592885375494071	0	0	0.197628458498024	0	0	0	0	0	0	0.395256916996047	0	0	0	0	0	0	0	0.395256916996047	0	0	0.988142292490119	0	0	0	0	0	0.395256916996047	0.395256916996047	0	0	0	0	0	0.197628458498024	0	0	0.197628458498024	0	0	0	0	0	0	0	71.9367588932806	1.77865612648221	0	0	0	0	0	0	0	0	0	0.197628458498024	0	19.5652173913043	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	190	"AWI"	190	1212	1737	1378	0	0	0	0.431034482758621	0	0	0	0	0.431034482758621	0	0	0	0	0	2.58620689655172	0	0	0	0	0	0	0.431034482758621	0	0	0	0	0	0	0.431034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0.862068965517241	1.29310344827586	0.431034482758621	0	0	0.862068965517241	0	0.431034482758621	0	0	0	0.862068965517241	0	0	0	0	0	0	81.8965517241379	1.72413793103448	0	0	0	0	0	0	0	0	0	0	0	7.32758620689655	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	200	"AWI"	200	1308	2027	1592	0	0.200803212851406	0	0.602409638554217	0	0	0	1.40562248995984	0.602409638554217	0	0	0	0.200803212851406	0	0	0	0	0	0	0	0	0	0	0	0.200803212851406	0	0	0.200803212851406	0.200803212851406	0	0	0	0.200803212851406	0	0	0.401606425702811	0	0.200803212851406	0	0	0	0.200803212851406	0	0	0	0	0.401606425702811	0	0	0	0	0	0	0	0	0	0.200803212851406	0	0	82.7309236947791	2.81124497991968	0	0	0	0	0	0	0	0	0	0.200803212851406	0	8.63453815261044	0.401606425702811	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	210	"AWI"	210	1440	2297	1815	0	0	0	0.303030303030303	0	0	0	0.606060606060606	0.303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303030303	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	86.0606060606061	2.42424242424242	0	0	0	0	0	0	0	0	0	0	0	6.36363636363636	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	220	"AWI"	220	1608	2532	2043	0	0	0	0.18796992481203	0	0	0	0.18796992481203	0.18796992481203	0	0	0	0.18796992481203	0	0.56390977443609	0	0	0	0	0	0	0	0	0	0.37593984962406	0	0	0	0.56390977443609	0	0	0	0.18796992481203	0	0	0.75187969924812	0.18796992481203	0.18796992481203	0	0	0	0.18796992481203	0	0	0	0	1.8796992481203	0	0.18796992481203	0.18796992481203	0	0.18796992481203	0	0	0	0	0	0	0	88.9097744360902	3.7593984962406	0	0	0	0	0	0	0	0	0	0	0	0.75187969924812	0.37593984962406	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	240	"AWI"	240	2021	2873	2502	0	0	0	0.81799591002045	0	0.204498977505113	0	0	0.408997955010225	0	0.204498977505113	0	0.204498977505113	0	0.613496932515337	0	0	0	0	0	0	0	0	0	0.204498977505113	0.408997955010225	0	0	0.204498977505113	0	0	0	0	0	0	0.204498977505113	0.204498977505113	2.45398773006135	0	0	0	0.613496932515337	0	0	0	0	0.204498977505113	0	0	0.408997955010225	0	0	0	0	0	0	0	0	0	86.7075664621677	5.11247443762781	0	0	0	0	0	0	0	0.204498977505113	0	0	0	0	0.613496932515337	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	250	"AWI"	250	2284	2991	2711	1.53846153846154	0	0	0.769230769230769	0	0	0	0	0.769230769230769	0	6.92307692307692	0	0	0	0.769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0.769230769230769	0.769230769230769	0	0	0	0.769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	78.4615384615385	1.53846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	270	"AWI"	270	2943	3341	3112	0	0.478468899521531	0	0	0	0.478468899521531	0	0	1.43540669856459	0	2.87081339712919	0	0	0	0.956937799043062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91387559808612	0	0	0	0	0	0	0.478468899521531	0.478468899521531	0.478468899521531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.9952153110048	1.43540669856459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	290	"AWI"	290	3164	3887	3476	0	0	0	0	0	0.854700854700855	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	0	0	0	0	1.70940170940171	0	0	0	0	0	0	0.854700854700855	0	0	0.854700854700855	0	0	0	0	0	0	0.854700854700855	91.4529914529915	1.70940170940171	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	300	"AWI"	300	3310	4070	3671	0	0	0	1.35135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35135135135135	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.8918918918919	1.35135135135135	0	0	0	0	0	0	0	0	1.35135135135135	0	0	0	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	320	"AWI"	320	3672	4358	4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.4426229508197	3.27868852459016	0	0	0	0	0	0	0	0	0	0	0	1.63934426229508	0	0
27016	47584	"Gorgo Tondo"	37.90131	13.41265	399	"AWI"	399	5108	6048	5564	0	0.380228136882129	0	0.380228136882129	0	0	0	0	0	0	0.760456273764259	0	0	0	0.380228136882129	0	0.380228136882129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380228136882129	0	1.90114068441065	0	0	0.380228136882129	0	0	0	0.380228136882129	0	2.6615969581749	0	0	0	0	0.380228136882129	0	0	0	0	0	0	0	0	0	0	80.9885931558935	4.18250950570342	0	0	0	0	0	0	0	0	0	0.760456273764259	0	5.32319391634981	0.380228136882129	0
