"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	345	"AWI"	345	9890	10468	10191	0	0	3	1	0	0	1	0	0	209	0	1	0	0	0	0	0	0	0	22	51	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	715	0	0	0	1	0	0	0	0	0	3	0	3	0	0	0	0	1	0	8	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	351	"AWI"	351	10042	10653	10349	0	0	0	0	0	0	2	0	0	243	0	0	0	0	0	0	0	0	0	3	45	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1030	0	0	0	3	0	0	0	0	0	2	0	3	0	0	0	0	0	0	2	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	355	"AWI"	355	10129	10854	10478	0	0	0	1	0	0	4	0	0	291	0	5	0	0	0	0	0	0	0	12	162	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	755	0	0	0	5	0	0	0	0	0	3	0	2	0	0	0	0	0	0	6	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	360	"AWI"	360	10212	11218	10620	0	0	0	0	0	0	4	0	0	1058	0	5	0	0	0	0	1	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	1412	0	0	0	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	7	4	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	365	"AWI"	365	10368	11334	10780	0	0	0	1	0	0	5	0	0	438	0	1	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	1069	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	3	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	370	"AWI"	370	10451	11544	10939	0	0	0	1	0	0	4	0	0	381	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	0	0	559	0	0	0	2	0	0	0	0	0	1	0	4	2	0	0	0	0	0	1	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	377	"AWI"	377	10658	11714	11161	0	0	1	4	0	0	2	0	0	337	0	0	0	0	0	0	0	0	0	0	42	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	399	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	383	"AWI"	383	10887	11902	11335	0	0	1	0	0	0	5	0	0	312	0	0	0	0	0	0	1	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	901	0	0	0	1	0	0	0	0	0	2	0	33	0	0	0	2	1	0	1	1	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	385	"AWI"	385	10989	11949	11395	0	0	0	0	0	0	2	0	0	102	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	26	0	0	1	0	0	0	0	1	0	359	0	0	0	5	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	390	"AWI"	390	11156	12123	11547	0	0	0	2	5	0	2	0	0	116	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	0	0	0	18	6	0	0	0	0	0	0	0	0	300	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	395	"AWI"	395	11279	12281	11694	0	0	0	2	0	0	7	0	0	355	0	1	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	18	127	0	0	0	0	0	0	0	0	803	0	0	0	13	0	0	0	0	0	0	0	17	0	0	0	1	4	0	0	3	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	398	"AWI"	398	11310	12419	11772	0	0	1	7	0	0	34	0	0	164	0	4	0	0	0	0	0	1	0	0	646	0	1	0	0	0	0	0	0	0	1	0	3	72	0	2	0	0	0	0	0	1	311	0	0	0	4	0	0	0	0	0	1	0	26	0	0	0	0	2	0	0	3	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	430	"AWI"	430	11822	13785	12601	0	0	1	1	0	0	10	0	0	54	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	7	29	0	3	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	435	"AWI"	435	11934	13929	12737	0	0	1	4	0	0	47	0	0	110	0	2	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	35	49	0	2	0	0	0	0	0	1	343	0	0	0	15	0	0	0	0	0	0	0	18	0	0	0	0	4	0	0	2	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	440	"AWI"	440	12008	14141	12854	0	0	0	8	0	0	26	0	0	88	0	0	0	0	0	0	0	1	0	0	312	0	1	0	0	0	0	0	0	0	0	0	11	28	0	0	0	0	0	0	0	2	182	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	445	"AWI"	445	12108	14287	13003	0	0	0	8	0	0	38	0	0	107	0	1	0	0	0	0	0	2	0	0	287	0	0	0	0	0	0	0	0	0	0	0	6	33	0	0	0	0	0	0	0	0	185	0	0	0	10	0	0	0	0	0	0	0	18	0	0	0	0	0	1	0	0	0
