"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Lamiaceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Taxus"	"Ulmus"	"Urticaceae"	"Viburnum"
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	110	"AWI"	110	4933	6444	5887	14.3564356435644	0.247524752475248	0	0.495049504950495	0	5.69306930693069	0	0	7.17821782178218	0	7.92079207920792	0	0	0	0	0.247524752475248	0.742574257425743	21.5346534653465	0	0	36.8811881188119	0	0.99009900990099	0	2.72277227722772	0	0	0	0	0	0	0	0	0.99009900990099	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	120	"AWI"	120	6321	6968	6621	0.364298724954463	0	0	0.364298724954463	0.182149362477231	6.92167577413479	0	0	3.09653916211293	0	4.18943533697632	0	0	0	0	0	0	24.5901639344262	0	0	54.0983606557377	0	1.82149362477231	0	1.27504553734062	0	0	0	0	1.63934426229508	0	0	0	0.910746812386157	0	0.546448087431694
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	130	"AWI"	130	6543	7353	6916	6.9023569023569	0	0.841750841750842	0	1.34680134680135	11.2794612794613	0	0	4.04040404040404	0	3.87205387205387	0	0	0	0	0	0.168350168350168	24.7474747474747	0	0	37.8787878787879	0	3.1986531986532	0.168350168350168	3.36700336700337	0	0	0	0	1.01010101010101	0	0	0	1.01010101010101	0	0.168350168350168
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	140	"AWI"	140	6767	7704	7205	1.11111111111111	0	0	0.277777777777778	0	7.22222222222222	0	0	0.833333333333333	0	3.88888888888889	0	0	0	0	0	0	40.2777777777778	0	0	40	0	3.33333333333333	0	2.5	0	0	0	0	0.555555555555556	0	0	0	0	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	150	"AWI"	150	7015	8021	7511	0.359712230215827	0	0	0	0	4.67625899280576	0	0	1.07913669064748	0	10.0719424460432	0	0	0	0	0	0	28.4172661870504	0	0	48.2014388489209	0	2.15827338129496	0	3.23741007194245	0	0	0	0	1.07913669064748	0	0	0	0.719424460431655	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	160	"AWI"	160	7297	8315	7803	0.5	0	0	0	0	5	0	0	3	0	3.5	0	0	0	0	0	0	29	0	0	55.5	0	0.5	0	2	0	0	0	0	0	0	0	0	1	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	170	"AWI"	170	7599	8585	8110	2.05479452054794	0	0	0.342465753424658	0.342465753424658	4.45205479452055	0	0	2.73972602739726	0	3.76712328767123	0	0	0	0	0	0	22.6027397260274	0	0	54.7945205479452	0	2.05479452054794	0	5.82191780821918	0	0	0	0	0.342465753424658	0	0	0	0.684931506849315	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	180	"AWI"	180	7941	8826	8409	0.738007380073801	0	0	0	1.1070110701107	7.74907749077491	0	0	2.5830258302583	0	1.4760147601476	0	0	0	0	0	0	20.6642066420664	0	0	53.5055350553505	0	1.1070110701107	0	7.74907749077491	0	0	0	0	1.8450184501845	0	0	0	1.4760147601476	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	190	"AWI"	190	8328	9042	8702	1.45348837209302	0	0	0	0	4.94186046511628	0	0	1.16279069767442	0	1.16279069767442	0	0	0	0	0.290697674418605	0	30.5232558139535	0	0	52.3255813953488	0	0.872093023255814	0	4.94186046511628	0	0	0	0	0.872093023255814	0	0	0	1.45348837209302	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	200	"AWI"	200	8673	9234	8924	1.39664804469274	0	0	0	0.279329608938547	6.70391061452514	0	0	2.23463687150838	0	5.8659217877095	0	0	0	0	0	0	30.7262569832402	0	0	47.7653631284916	0	0.558659217877095	0	3.07262569832402	0	0	0	0	0.558659217877095	0	0	0	0.837988826815642	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	210	"AWI"	210	8817	9411	9088	27.2527472527473	0	0	0.21978021978022	0.43956043956044	12.967032967033	0	0	3.07692307692308	0	5.49450549450549	0	0.21978021978022	0	0.43956043956044	0	0.659340659340659	19.5604395604396	0.21978021978022	0.21978021978022	16.043956043956	0	7.91208791208791	0	3.07692307692308	0	0	0	0	1.75824175824176	0	0.21978021978022	0	0.21978021978022	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	220	"AWI"	220	8982	9587	9252	8.6687306501548	0	0	0	0.619195046439629	14.5510835913313	0	0	3.71517027863777	0	13.6222910216718	0	0	0	0	0	0	23.2198142414861	0	0	18.266253869969	0	4.02476780185759	0	4.02476780185759	0	0	0	0	8.97832817337461	0	0	0	0	0	0.309597523219814
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	230	"AWI"	230	9142	9775	9409	4.14507772020725	0	0	0	0	24.8704663212435	0	0	2.07253886010363	0	8.80829015544041	0	0	0	0	0	0	33.160621761658	0	0	10.3626943005181	0	4.66321243523316	0	4.66321243523316	0	0	0	0	6.21761658031088	0	0	0	1.03626943005181	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	240	"AWI"	240	9327	9931	9562	1.04166666666667	0	0	0	0	33.3333333333333	0	0	4.16666666666667	0	4.16666666666667	0	0	0	0	0	0	25	0	0	20.8333333333333	0	1.04166666666667	0	2.08333333333333	0	0	0	0	5.20833333333333	0	0	0	2.08333333333333	0	1.04166666666667
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	250	"AWI"	250	9549	10115	9726	15.7216494845361	0	0	0.257731958762887	0	24.4845360824742	0	0	7.21649484536082	0.257731958762887	3.60824742268041	0	0	0	0	0	0.257731958762887	14.1752577319588	0	0	7.47422680412371	0	7.7319587628866	0	4.38144329896907	0	2.06185567010309	0	0	12.3711340206186	0	0	0	0	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	260	"AWI"	260	9713	10354	9977	5.92783505154639	0	0	0.257731958762887	0	24.4845360824742	0	0	8.24742268041237	0	5.67010309278351	0	0	0	0	0	0.257731958762887	27.0618556701031	0	0.515463917525773	7.47422680412371	0	10.5670103092784	0	6.95876288659794	0	0	0	0	1.80412371134021	0	0	0	0.257731958762887	0	0.515463917525773
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	270	"AWI"	270	9927	10605	10225	13.3802816901408	0	0	0	0.469483568075117	25.3521126760563	0	0.234741784037559	6.8075117370892	0	3.75586854460094	0	0	0	0.704225352112676	0.469483568075117	0.469483568075117	23.943661971831	0	0.234741784037559	7.27699530516432	0	8.68544600938967	0	1.64319248826291	0	0	0	0	6.10328638497653	0	0	0	0.234741784037559	0	0.234741784037559
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	280	"AWI"	280	10203	10880	10462	0.78740157480315	0	0	0	0	38.8451443569554	0	0	27.5590551181102	0	3.93700787401575	0	0	0	2.88713910761155	0	0	9.18635170603675	0	0	1.83727034120735	0	4.98687664041995	0	1.83727034120735	0	0	0	0	5.7742782152231	0	0	0	0.78740157480315	0	1.5748031496063
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	290	"AWI"	290	10450	11274	10750	9.52380952380952	0	0	0	0.264550264550265	30.952380952381	0	0	26.4550264550265	0	5.29100529100529	0	0	0	0.793650793650794	0	0	8.73015873015873	0	0	4.76190476190476	0.264550264550265	5.82010582010582	0	2.64550264550265	0	0	0	0	3.7037037037037	0	0	0	0.529100529100529	0	0.264550264550265
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	300	"AWI"	300	10663	11772	11088	14.2857142857143	0	0	0	0.204081632653061	26.3265306122449	0	0	21.0204081632653	0	3.46938775510204	0	0	0	1.22448979591837	0	0	13.0612244897959	0	0	9.18367346938776	0	4.69387755102041	0	3.06122448979592	0	0	0	0	2.6530612244898	0.204081632653061	0	0	0.612244897959184	0	0
10525	16207	"Glaisín na Marbh"	52.007262	-9.57091	307	"AWI"	307	10833	12103	11327	6.25	0	0	0	0.25	35.75	0	0.25	29.25	0	4.25	0	0	0	1.25	0	0	6	0	0	2.25	0	4.75	0	2.75	0	0	0	0	4.75	0.5	0	0	0.25	0	1.5
