"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Geraniaceae"	"Juglans"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rosaceae"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	257	"AWI"	257	4535	5593	5062	0.531914893617021	13.2978723404255	0	0.531914893617021	1.59574468085106	2.12765957446809	0	52.1276595744681	1.59574468085106	0	0.531914893617021	0	0	0	7.4468085106383	0	0	0	17.5531914893617	0	0	0	0	2.65957446808511
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	267	"AWI"	267	4722	5799	5259	2.02702702702703	13.5135135135135	0	0.675675675675676	0	2.02702702702703	0	38.5135135135135	2.7027027027027	0	0	0	0	0	6.08108108108108	0	0	0	27.7027027027027	0	0	0	0	6.75675675675676
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	297	"AWI"	297	5287	6385	5835	1.66666666666667	16.6666666666667	0	0.555555555555556	2.22222222222222	1.66666666666667	0	36.6666666666667	3.33333333333333	0	0	0	0	0	10.5555555555556	0	0	0	20	0	0.555555555555556	0	0	6.11111111111111
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	307	"AWI"	307	5472	6581	6031	0.581395348837209	23.2558139534884	0	0	0	4.06976744186047	0	44.1860465116279	1.16279069767442	0	0	0.581395348837209	0	0	9.88372093023256	0	0	0	12.2093023255814	0	0	0	0	4.06976744186047
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	317	"AWI"	317	5658	6764	6217	1.32450331125828	17.2185430463576	0	0.662251655629139	0	3.97350993377483	0	37.7483443708609	5.29801324503311	0	0	0	0	0	11.9205298013245	0	0	0	17.2185430463576	0	0	0	0	4.63576158940397
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	327	"AWI"	327	5865	6949	6413	1.74418604651163	12.2093023255814	0	0.581395348837209	0	5.23255813953488	0	47.093023255814	1.74418604651163	0	0	0	0	0	11.6279069767442	0	0	0	13.953488372093	0	0	0	0.581395348837209	5.23255813953488
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	337	"AWI"	337	6054	7122	6602	1.65745856353591	10.4972375690608	0.552486187845304	0.552486187845304	0	3.86740331491713	0	59.1160220994475	2.20994475138122	0	0	0	0	0	7.73480662983425	0	0	0	10.4972375690608	0	0	0	0	3.31491712707182
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	347	"AWI"	347	6253	7297	6796	1.93548387096774	12.9032258064516	0	0.645161290322581	0	2.58064516129032	0	46.4516129032258	2.58064516129032	0	0	0	0	0	7.09677419354839	0	0	0	20	0	0	0	0	5.80645161290323
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	357	"AWI"	357	6455	7469	6989	1.32450331125828	13.2450331125828	0	0.662251655629139	0	3.3112582781457	0	46.3576158940397	0	0	0	0	0	0	16.5562913907285	0	0	0	12.5827814569536	0	0	0	0	5.96026490066225
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	367	"AWI"	367	6665	7630	7182	1.25786163522013	10.062893081761	0	1.88679245283019	0	6.91823899371069	0	52.2012578616352	4.40251572327044	0	0	0	0	0	8.80503144654088	0	0	0	11.9496855345912	0	0	0	0	2.51572327044025
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	377	"AWI"	377	6873	7795	7376	0.645161290322581	14.1935483870968	0	0.645161290322581	0	3.87096774193548	0	43.2258064516129	3.2258064516129	0	0	0	0	0	11.6129032258065	0	0	0	18.7096774193548	0	0	0	0.645161290322581	3.2258064516129
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	387	"AWI"	387	7102	7948	7572	1.41843971631206	9.9290780141844	0	0	2.83687943262411	4.9645390070922	0	47.5177304964539	2.83687943262411	0	0	0	0	0	14.1843971631206	0	0	0	12.0567375886525	0	0	0	0	4.25531914893617
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	397	"AWI"	397	7341	8105	7756	2.53164556962025	17.7215189873418	0	0	0	2.53164556962025	0	44.3037974683544	3.79746835443038	0	0	0	0	0	14.5569620253165	0	0	0	12.0253164556962	0	0	0	1.26582278481013	1.26582278481013
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	407	"AWI"	407	7581	8248	7947	2.51572327044025	15.7232704402516	0.628930817610063	0.628930817610063	0	0.628930817610063	0	35.2201257861635	4.40251572327044	0	0	0	0	0	11.3207547169811	0	0	0	25.7861635220126	0	0.628930817610063	0	0	2.51572327044025
16245	25157	"Baie de Seine estuary"	49.41667	-0.03333	417	"AWI"	417	7841	8401	8131	1.77514792899408	12.4260355029586	0	0	20.7100591715976	1.77514792899408	0	35.5029585798817	2.9585798816568	0	0	0	0	0	7.10059171597633	0	0	0	15.9763313609467	0	0	0	0	1.77514792899408
