"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Myrica"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	180	"AWI"	180	1792	2247	1970	0.699300699300699	0.699300699300699	0	0	0	0	0	0	0.699300699300699	0.699300699300699	0	1.3986013986014	0.699300699300699	0	3.4965034965035	34.965034965035	21.6783216783217	0	0	2.7972027972028	0	0	0.699300699300699	2.7972027972028	0	0	0	9.09090909090909	0.699300699300699	0	1.3986013986014	0	13.2867132867133	0.699300699300699	0.699300699300699	0	0.699300699300699	0	0.699300699300699	0	0	1.3986013986014	0	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	190	"AWI"	190	2206	2742	2478	0.465116279069767	5.58139534883721	0.930232558139535	0	0	0	0	0	0.465116279069767	2.32558139534884	0	0.465116279069767	1.3953488372093	0.930232558139535	5.58139534883721	60.4651162790698	3.72093023255814	0	0	0.930232558139535	0	0.930232558139535	0.930232558139535	0	0	0	0.465116279069767	0	0.465116279069767	0	0.465116279069767	0	6.51162790697674	0.465116279069767	0.465116279069767	0	0.930232558139535	0	2.32558139534884	0.465116279069767	0.465116279069767	1.3953488372093	0.465116279069767	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	200	"AWI"	200	2554	3563	3146	0	17.0854271356784	0	0	0	0	0	0	0	1.50753768844221	0	0	0	0	8.5427135678392	22.1105527638191	15.5778894472362	0	0	3.01507537688442	0	0	0	1.00502512562814	0.50251256281407	0	0	1.50753768844221	0.50251256281407	0	2.01005025125628	0.50251256281407	22.1105527638191	0	0.50251256281407	0	0	0	2.51256281407035	0	0	1.00502512562814	0	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	210	"AWI"	210	3309	3953	3662	0	43.2	0.8	0	0	0.4	0	0	1.2	2.4	0.8	0	0.4	0	7.6	15.2	1.2	0	0	0.4	0	0	0.4	0.4	0	0.8	0	1.2	0.8	0	1.6	0.8	9.6	0.4	2	0	0.8	0	7.2	0	0	0	0	0.4
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	220	"AWI"	220	3764	4527	4117	0	38	0.5	0	0	0	0	1.5	0	1	0	0	0	0	18.5	5.5	2.5	0	0	0	0	0	0	0.5	0	0	0	5.5	0.5	0	1	1	22	0	0	0	0	0	1	0	0.5	0.5	0	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	230	"AWI"	230	4065	4937	4441	0.666666666666667	64	0.666666666666667	0	0	0	0	0	0.333333333333333	0.666666666666667	0	0	0	0	7	3	0	2.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	14.6666666666667	0	1	0.333333333333333	0	1	2.66666666666667	0.333333333333333	0.333333333333333	0	0.333333333333333	0.333333333333333
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	240	"AWI"	240	4317	5087	4707	0	25.7142857142857	2.38095238095238	0	0	0	0	1.42857142857143	0	2.38095238095238	0	0	0	0	4.76190476190476	2.85714285714286	3.80952380952381	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	2.85714285714286	1.42857142857143	39.0476190476191	1.9047619047619	0.476190476190476	0	0	0	0.476190476190476	0.476190476190476	0	1.42857142857143	0.952380952380952	0.952380952380952
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	250	"AWI"	250	4827	5290	5018	0	51.1961722488038	0.956937799043062	0.478468899521531	0	0	0	0.478468899521531	0	1.43540669856459	0	0	0	0	8.13397129186603	8.13397129186603	0	0	0	0	0	0	0	0.478468899521531	0	0	0	2.39234449760766	0.478468899521531	0	1.91387559808612	1.91387559808612	11.0047846889952	0.478468899521531	0.478468899521531	0	0	0	9.09090909090909	0	0	0.956937799043062	0	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	260	"AWI"	260	4965	6019	5406	0	31.5508021390374	2.13903743315508	1.06951871657754	0	0	0	0	0	0	0	0	0	0	4.81283422459893	8.55614973262032	0	0	0	0	0	0	0	0.53475935828877	0	0	0	4.81283422459893	0.53475935828877	0	1.60427807486631	0.53475935828877	37.9679144385027	2.13903743315508	1.60427807486631	0	0	0	1.60427807486631	0	0	0.53475935828877	0	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	270	"AWI"	270	5229	6509	5782	0	30.8457711442786	0.995024875621891	0.497512437810945	0	0	0	1.49253731343284	0	0.497512437810945	0.497512437810945	0	0	0	3.98009950248756	18.9054726368159	0.995024875621891	0	0	0	0	0	0.497512437810945	0.497512437810945	0.497512437810945	0	0	6.46766169154229	0.995024875621891	0	0	1.99004975124378	26.865671641791	0	1.49253731343284	0	0	0.497512437810945	0	0	0	0.497512437810945	0.995024875621891	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	280	"AWI"	280	5447	6813	6186	0	2.05128205128205	1.02564102564103	1.53846153846154	0.512820512820513	0	0	2.05128205128205	0	0	0	0	1.02564102564103	0.512820512820513	11.2820512820513	28.2051282051282	2.56410256410256	0	0	0	0	1.02564102564103	0	0.512820512820513	0	0	0	3.07692307692308	1.02564102564103	0	0	0	37.4358974358974	0	0	0	0	0.512820512820513	2.56410256410256	0	0.512820512820513	2.05128205128205	0.512820512820513	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	290	"AWI"	290	5945	7145	6549	0.460829493087558	3.68663594470046	0.921658986175115	0	0	0	0	0.460829493087558	0	2.30414746543779	0	0	0.460829493087558	0	7.37327188940092	14.2857142857143	0	0	0	0	0	0.921658986175115	0	0.460829493087558	0.460829493087558	0	0.921658986175115	0	0.921658986175115	0	0.460829493087558	0	55.2995391705069	3.2258064516129	0.460829493087558	0	0.460829493087558	0.921658986175115	2.30414746543779	0	0.460829493087558	0.460829493087558	2.30414746543779	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	300	"AWI"	300	6382	7493	6944	0	0.884955752212389	1.32743362831858	0	0	0	0	0.884955752212389	0.442477876106195	0.442477876106195	0	0	0	0.442477876106195	4.42477876106195	20.353982300885	2.65486725663717	0	0	0	0	0.884955752212389	0	0	0	0	0	10.1769911504425	0	0	0	0	46.4601769911504	1.32743362831858	0.884955752212389	0	0.442477876106195	2.65486725663717	2.65486725663717	0	0.442477876106195	2.21238938053097	0	0
3428	4441	"Le Marais de la Perge (South)"	45.3825	-1.115	305	"AWI"	305	6478	7889	7128	0.50251256281407	2.01005025125628	1.50753768844221	0.50251256281407	0	0	0	0	0	0.50251256281407	0	0	1.00502512562814	0	4.02010050251256	13.5678391959799	3.01507537688442	0	0	0	0	1.50753768844221	0	1.00502512562814	0.50251256281407	0	0	15.0753768844221	0	0	0	0	47.2361809045226	1.50753768844221	0	0	1.50753768844221	2.01005025125628	1.00502512562814	0	0	2.01005025125628	0	0
