"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23668	40951	"Steerenmoos"	47.805382	8.19972	122	"AWI"	122	2130	2429	2275	213	0	0	0	0	0	0	3	0	0	49	0	0	0	0	0	0	0	0	0	30	4	0	0	0	0	0	164	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	0	0	0	0	43	0	0	0	0	2	1	3	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	124	"AWI"	124	2159	2444	2295	169	0	0	1	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	61	3	0	0	0	0	0	121	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	44	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	126	"AWI"	126	2183	2468	2316	94	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	48	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	128	"AWI"	128	2198	2497	2335	362	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	82	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	130	"AWI"	130	2212	2526	2354	214	0	0	1	0	0	0	1	0	0	25	0	0	0	0	0	0	0	0	0	29	9	0	0	0	0	0	111	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	27	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	132	"AWI"	132	2250	2540	2370	286	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	85	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	62	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	134	"AWI"	134	2284	2551	2387	132	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	22	4	0	0	0	0	0	67	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	136	"AWI"	136	2311	2569	2405	362	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	46	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	138	"AWI"	138	2330	2594	2423	101	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	64	0	2	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	140	"AWI"	140	2343	2616	2442	210	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	63	0	3	0	0	0	1	7	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	142	"AWI"	142	2359	2624	2462	230	0	0	0	0	0	0	3	0	0	33	0	0	0	1	0	0	0	0	0	25	4	0	0	0	0	0	99	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	0	0	0	0	31	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	7	1	1	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	144	"AWI"	144	2370	2635	2483	289	1	0	0	0	0	0	2	0	0	31	0	0	0	0	0	0	0	0	0	40	2	0	0	3	0	0	180	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	36	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	146	"AWI"	146	2380	2648	2503	174	1	0	1	0	0	0	1	0	0	36	0	0	0	0	0	0	0	0	0	35	2	0	0	0	0	0	203	0	11	0	0	0	0	4	0	1	0	0	0	0	0	0	0	6	0	37	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	148	"AWI"	148	2389	2670	2522	152	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	124	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	24	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	150	"AWI"	150	2395	2696	2540	317	0	0	1	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	54	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	152	"AWI"	152	2422	2705	2566	277	0	0	0	1	0	0	1	0	0	31	0	0	0	0	0	0	0	0	0	22	2	0	0	3	0	0	128	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	154	"AWI"	154	2440	2718	2591	172	0	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	93	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	156	"AWI"	156	2451	2736	2617	226	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	33	5	0	0	0	0	0	115	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	33	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	158	"AWI"	158	2464	2759	2640	184	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	107	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	160	"AWI"	160	2474	2802	2662	135	0	0	1	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	15	3	0	0	0	0	0	64	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	162	"AWI"	162	2502	2837	2691	100	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	50	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	164	"AWI"	164	2524	2890	2718	205	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	21	1	0	0	4	0	0	151	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	38	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	166	"AWI"	166	2538	2956	2746	87	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	9	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	168	"AWI"	168	2552	3028	2771	179	1	0	0	0	0	0	1	0	0	30	0	0	0	0	0	0	0	0	0	28	1	0	0	4	0	0	222	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	170	"AWI"	170	2563	3098	2795	175	0	0	0	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	191	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	55	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	2	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	172	"AWI"	172	2593	3125	2829	172	0	0	0	0	0	0	2	0	0	38	0	0	0	0	0	0	0	0	0	36	4	0	0	0	0	0	212	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	174	"AWI"	174	2618	3154	2862	191	1	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	38	5	0	0	0	0	0	195	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	176	"AWI"	176	2642	3194	2893	258	0	0	0	0	0	0	2	0	0	28	0	0	0	0	0	0	0	0	0	45	1	0	0	0	0	0	172	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	178	"AWI"	178	2661	3247	2926	237	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	25	6	0	0	0	0	0	179	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	180	"AWI"	180	2675	3296	2956	233	0	0	0	0	0	0	2	0	0	44	0	0	0	6	0	0	0	0	0	33	3	0	0	0	0	0	155	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	31	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	182	"AWI"	182	2709	3322	2986	212	0	0	0	0	0	0	3	0	0	26	0	0	0	0	0	0	0	0	0	33	4	0	0	0	0	0	152	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	184	"AWI"	184	2736	3344	3016	236	0	0	0	0	0	0	3	0	0	33	0	0	0	0	0	0	0	0	0	29	3	0	0	0	0	0	156	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	1	0	0	31	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	186	"AWI"	186	2754	3370	3045	200	1	0	0	0	0	0	7	0	0	26	1	0	0	2	0	0	0	0	0	40	5	0	0	0	0	0	184	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	188	"AWI"	188	2776	3408	3078	242	0	0	0	1	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	104	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	190	"AWI"	190	2790	3448	3108	191	0	0	1	0	0	0	5	0	0	27	0	0	0	0	0	0	0	0	0	29	10	0	0	0	0	0	151	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	192	"AWI"	192	2833	3462	3139	248	0	45	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	113	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	194	"AWI"	194	2863	3479	3171	253	0	0	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0	0	0	35	6	0	0	0	0	0	111	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	196	"AWI"	196	2889	3499	3205	304	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	20	8	0	0	0	0	0	126	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	198	"AWI"	198	2915	3528	3236	118	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	29	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	200	"AWI"	200	2934	3563	3265	149	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	90	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	202	"AWI"	202	2977	3577	3293	212	2	0	0	0	0	0	2	0	0	17	1	0	0	0	0	0	0	0	0	29	14	0	0	0	0	0	140	0	8	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	204	"AWI"	204	3007	3595	3326	184	0	53	1	0	0	0	4	0	0	20	1	0	0	0	0	0	0	0	0	37	6	0	0	0	0	0	154	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	65	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	206	"AWI"	206	3048	3617	3356	187	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	31	11	0	0	0	0	0	148	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	208	"AWI"	208	3078	3642	3385	182	0	0	0	0	0	0	1	0	0	27	0	0	0	0	0	0	0	0	0	33	3	0	0	0	0	0	131	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	42	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	210	"AWI"	210	3100	3678	3413	236	0	0	1	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	145	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	44	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	212	"AWI"	212	3147	3696	3441	230	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	214	"AWI"	214	3191	3721	3468	240	0	0	0	0	0	0	0	0	0	27	1	0	0	2	0	0	0	0	0	37	2	0	0	0	0	0	84	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	53	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	216	"AWI"	216	3223	3749	3495	119	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	19	3	0	0	0	0	0	70	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	218	"AWI"	218	3247	3786	3523	176	1	0	0	0	0	0	1	0	0	35	0	0	0	0	0	0	0	0	0	44	6	0	0	0	0	0	167	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	1	40	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	220	"AWI"	220	3269	3818	3552	142	0	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	32	2	0	0	0	0	0	125	0	4	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	222	"AWI"	222	3292	3839	3574	175	0	0	0	0	0	0	3	0	0	21	0	0	0	0	0	0	0	0	0	48	2	0	0	0	0	0	158	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	4	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	224	"AWI"	224	3314	3866	3599	160	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	124	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	226	"AWI"	226	3329	3897	3621	174	1	0	0	0	0	0	1	0	0	21	0	0	0	3	0	0	0	0	0	34	8	0	0	0	0	0	198	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	228	"AWI"	228	3348	3933	3642	235	1	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	23	4	0	0	0	0	0	165	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	230	"AWI"	230	3363	3976	3662	86	0	0	0	0	0	0	3	0	0	36	0	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	152	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	1	0	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	232	"AWI"	232	3392	3995	3684	113	0	0	2	2	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	190	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	234	"AWI"	234	3421	4020	3706	97	2	0	0	0	0	0	2	0	0	29	0	0	0	1	0	0	0	0	0	60	2	0	0	0	0	0	177	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	36	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	236	"AWI"	236	3437	4044	3730	154	1	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	76	4	0	0	0	1	0	156	0	8	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	8	0	1	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	238	"AWI"	238	3456	4076	3751	219	0	0	0	0	0	0	2	0	0	18	0	0	0	0	0	0	0	0	0	44	6	0	0	0	0	0	109	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	3	0	0	24	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	240	"AWI"	240	3474	4108	3773	200	0	0	0	0	0	0	0	0	0	19	0	0	0	8	0	0	0	0	0	34	2	0	0	0	0	0	161	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	8	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	242	"AWI"	242	3501	4122	3797	245	1	0	0	0	0	0	3	0	0	11	1	0	0	0	0	0	0	0	0	34	6	0	0	0	0	0	122	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6	1	0	1	0
23668	40951	"Steerenmoos"	47.805382	8.19972	244	"AWI"	244	3523	4141	3822	133	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	55	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	246	"AWI"	246	3546	4161	3846	147	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	100	0	9	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	248	"AWI"	248	3561	4192	3867	177	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	42	2	0	0	0	0	0	130	0	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	1
23668	40951	"Steerenmoos"	47.805382	8.19972	250	"AWI"	250	3574	4223	3890	199	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	32	4	0	0	0	0	0	101	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0	2	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	2	0	0	0
