"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3093	4028	"Embouchac"	43.56639	3.91667	400	"AWI"	400	3016	4110	3493	3	0	21	23	1	11	0	0	48	2	0	6	1	2	4	0	0	1	0	0	1	24	117	0	0	0	0	0	12	2	0	0	0	0	6	0	0	1	0	0	0	0	1	0	51	4	0	176	0	0	41	9	2	1	0	12	6	3	1	1	0	0	0	3	7	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	405	"AWI"	405	3064	4160	3546	0	0	31	4	0	0	0	0	21	1	0	8	0	0	1	0	0	1	0	0	0	49	19	0	0	0	0	0	6	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	133	0	0	8	4	0	0	0	10	3	0	1	0	0	0	0	1	8	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	410	"AWI"	410	3104	4215	3600	1	0	36	6	0	7	1	0	76	1	0	6	0	2	1	0	0	3	0	0	1	65	15	0	0	0	0	0	7	1	1	0	0	0	5	0	0	0	1	0	0	0	0	0	16	0	26	151	0	0	14	6	2	0	0	27	6	0	3	0	1	0	0	1	4	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	415	"AWI"	415	3135	4276	3656	0	0	39	7	0	6	0	0	61	1	0	4	0	5	1	0	0	1	0	0	2	72	17	0	0	0	0	0	4	2	3	0	0	1	5	0	0	0	0	0	0	0	0	0	11	0	0	109	0	0	10	6	2	0	0	18	5	0	1	1	3	0	0	5	4	0	0	6
3093	4028	"Embouchac"	43.56639	3.91667	420	"AWI"	420	3174	4336	3707	3	0	20	18	0	7	0	0	21	3	0	2	0	2	2	0	0	1	0	0	0	17	93	0	0	0	0	0	14	7	1	0	0	0	4	1	1	0	0	0	0	0	0	0	70	0	0	126	0	0	50	9	2	1	0	14	2	1	3	0	1	0	0	1	6	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	425	"AWI"	425	3225	4381	3759	0	0	34	10	0	12	0	0	53	0	0	9	0	2	0	0	0	0	0	0	0	47	29	0	0	0	0	0	14	1	0	1	0	0	2	0	0	0	3	0	0	0	0	0	17	0	0	156	0	0	29	23	2	1	0	18	8	1	0	1	6	0	0	1	11	0	0	7
3093	4028	"Embouchac"	43.56639	3.91667	430	"AWI"	430	3267	4435	3816	1	0	38	39	0	10	0	0	13	0	0	13	0	7	1	0	0	0	0	0	0	51	26	0	0	0	0	0	46	4	0	1	0	0	5	0	0	0	0	0	0	0	0	0	15	3	0	122	0	0	62	29	1	1	0	9	6	0	0	2	2	0	0	2	2	0	0	6
3093	4028	"Embouchac"	43.56639	3.91667	435	"AWI"	435	3301	4504	3871	2	0	18	17	0	17	0	1	17	1	0	9	0	1	0	0	0	0	0	0	1	60	41	0	0	0	0	0	26	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	51	1	0	126	0	0	21	25	2	0	0	3	6	0	1	0	3	0	0	2	2	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	440	"AWI"	440	3346	4554	3920	4	0	19	20	0	10	0	0	18	2	0	4	2	2	0	0	0	0	0	1	1	23	48	0	0	0	0	0	19	3	0	1	0	0	2	0	0	0	1	0	0	0	1	0	59	0	0	110	0	0	85	11	4	0	0	7	1	6	2	4	0	0	0	2	1	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	445	"AWI"	445	3390	4585	3968	1	0	34	21	0	12	0	2	4	1	0	9	0	4	2	0	0	0	0	0	2	64	46	0	0	0	0	0	38	2	0	2	0	0	3	0	0	1	1	0	0	1	0	0	15	0	0	95	0	0	50	16	1	2	0	11	4	1	0	1	2	0	0	2	3	0	0	11
3093	4028	"Embouchac"	43.56639	3.91667	450	"AWI"	450	3430	4645	4021	1	0	31	20	0	9	0	0	8	0	0	5	0	1	0	0	0	1	0	0	0	53	20	0	0	0	0	0	17	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	12	1	0	100	0	0	30	18	2	1	0	7	5	1	1	1	5	0	0	5	2	0	0	11
3093	4028	"Embouchac"	43.56639	3.91667	455	"AWI"	455	3467	4698	4072	9	0	14	21	0	3	0	0	4	2	0	15	0	0	0	0	0	1	0	0	0	43	77	0	0	0	0	0	14	6	0	1	0	0	4	0	0	1	1	0	0	0	2	0	51	2	0	122	0	0	55	15	3	0	0	5	5	0	0	0	1	0	0	1	2	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	460	"AWI"	460	3521	4747	4126	1	0	18	23	0	5	1	0	8	0	0	6	1	0	1	0	0	2	0	0	0	30	60	0	0	0	0	0	1	3	0	0	0	0	4	0	0	0	1	0	0	0	0	0	49	0	0	65	0	0	42	10	1	1	0	8	4	1	0	3	0	0	0	1	1	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	465	"AWI"	465	3575	4796	4177	2	0	8	17	0	4	0	0	8	2	0	10	0	2	0	0	0	0	0	0	0	36	42	0	0	0	0	0	12	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	68	2	0	117	0	0	57	10	0	0	0	2	4	0	0	0	1	0	1	1	2	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	470	"AWI"	470	3621	4856	4229	3	0	15	65	0	2	0	1	5	0	0	9	0	5	3	0	0	0	0	0	1	37	72	0	0	0	0	0	13	10	0	1	0	0	3	0	1	0	1	0	0	0	0	0	51	0	0	133	0	1	58	16	3	0	0	2	2	1	0	0	3	0	0	2	5	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	475	"AWI"	475	3661	4927	4280	1	0	11	43	0	6	0	0	13	3	0	3	0	2	2	0	0	2	0	0	0	29	71	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	2	0	0	0	0	0	81	3	0	164	0	0	62	9	0	0	0	4	1	1	1	1	1	0	0	3	1	0	0	1
3093	4028	"Embouchac"	43.56639	3.91667	480	"AWI"	480	3719	4970	4331	0	0	21	59	0	5	0	0	10	2	0	5	1	2	4	0	0	2	0	0	0	25	73	0	0	0	0	0	1	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	55	2	0	124	0	0	84	19	2	0	0	5	4	1	0	4	0	0	0	2	2	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	485	"AWI"	485	3773	5020	4385	1	0	20	58	0	11	0	0	12	5	0	6	0	5	0	0	0	0	0	0	0	30	105	0	0	0	0	0	1	4	0	0	0	0	2	0	1	2	0	0	0	1	0	0	70	2	0	205	0	0	103	12	0	0	0	18	2	2	0	0	1	0	0	2	3	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	490	"AWI"	490	3811	5072	4440	1	1	14	35	0	13	0	0	27	3	0	7	0	2	0	0	0	1	0	0	0	28	101	0	0	0	0	0	1	8	0	0	0	1	4	0	0	0	0	0	0	0	0	0	78	2	0	158	0	0	98	10	2	0	0	10	0	1	1	1	0	0	0	3	2	0	0	4
3093	4028	"Embouchac"	43.56639	3.91667	495	"AWI"	495	3854	5130	4492	2	0	7	20	0	5	0	0	20	3	0	3	1	1	2	0	0	3	0	0	1	30	89	0	0	0	0	0	0	9	1	1	0	0	7	0	0	0	1	0	0	1	0	0	60	2	0	126	0	2	88	12	1	0	0	9	3	2	0	0	1	0	0	2	2	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	500	"AWI"	500	3921	5169	4543	0	0	4	23	0	12	1	0	17	3	0	1	1	5	4	0	0	1	0	0	0	34	73	0	0	0	0	0	2	4	0	0	0	0	4	0	1	1	0	0	0	0	0	0	62	0	0	127	0	0	97	16	2	0	0	12	4	2	0	5	1	0	1	2	2	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	505	"AWI"	505	3968	5217	4595	4	0	9	19	0	3	0	0	11	3	0	5	0	2	0	0	0	2	0	1	0	38	60	0	0	0	0	0	2	8	1	0	0	0	2	0	0	0	1	0	0	0	0	0	62	1	0	131	0	0	115	17	1	0	0	7	0	1	1	1	1	0	0	3	6	0	0	3
3093	4028	"Embouchac"	43.56639	3.91667	510	"AWI"	510	4001	5270	4650	1	0	12	33	0	16	0	1	15	2	0	6	0	3	4	0	3	1	0	0	0	37	100	0	0	0	0	0	1	8	0	0	0	1	5	0	0	0	0	0	0	0	1	0	44	0	0	179	0	0	109	17	3	1	0	13	4	1	3	1	2	0	0	4	3	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	515	"AWI"	515	4050	5319	4700	1	1	13	25	0	12	0	0	18	2	0	11	1	2	0	0	0	0	0	0	0	40	67	0	0	0	0	0	1	9	0	1	0	0	4	0	0	1	0	0	0	0	1	0	63	4	0	128	0	1	106	12	2	0	0	4	2	2	0	1	1	0	0	5	2	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	520	"AWI"	520	4118	5349	4753	0	1	18	24	0	9	0	0	16	4	0	3	0	2	3	0	0	0	0	0	1	49	63	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	26	0	0	98	0	0	119	23	1	4	0	9	3	1	1	0	0	0	0	7	6	0	0	2
3093	4028	"Embouchac"	43.56639	3.91667	525	"AWI"	525	4170	5397	4808	1	0	15	16	0	18	0	0	23	4	0	3	0	3	3	0	0	2	0	0	0	46	70	0	0	0	3	0	3	8	1	1	0	0	0	0	0	1	2	0	0	0	0	0	44	3	0	130	0	0	147	21	2	0	0	10	4	1	0	1	2	0	0	5	5	0	0	5
3093	4028	"Embouchac"	43.56639	3.91667	530	"AWI"	530	4206	5450	4861	2	0	12	15	0	6	1	0	17	4	0	7	0	1	0	0	0	1	0	0	0	78	55	0	0	0	0	0	3	10	1	0	0	0	1	1	0	0	0	0	0	0	1	0	39	2	0	111	0	0	124	20	3	1	0	14	2	5	0	2	0	0	0	5	5	0	0	4
