"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15714	24116	"Vlcí rokle"	50.604006	16.12701	290	"AWI"	290	8391	10235	9372	0	0	0	0	0	0.253807106598985	0.761421319796954	0	0	0	0	0	0	52.7918781725888	10.6598984771574	0	0	0	0	0	0.253807106598985	0	0	0	0	0	0	0	0	0	0	0	28.1725888324873	0	0	0	0	0	0	0	2.79187817258883	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06091370558376	0.253807106598985	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	300	"AWI"	300	8818	10547	9755	0	0	0	0	0	0	0.680272108843537	0	0	0	0	0	0	58.5034013605442	12.2448979591837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5646258503401	0	0	0	0	0	0	0	7.48299319727891	0	0	0	0	0	1.36054421768707	0	0	0	0	0	0	0	8.16326530612245	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	310	"AWI"	310	9315	10819	10137	0	0	0	0.342465753424658	0	0	1.02739726027397	0	0	0	0	0	0	63.3561643835616	17.1232876712329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342465753424658	0	0.684931506849315	0	0	0	0	0	0	0	1.02739726027397	0	0	0	0.684931506849315	0	10.958904109589	0	0	0	0	0	0	0	4.45205479452055	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	315	"AWI"	315	9581	10925	10295	0	0	0	0	0	0	1.37741046831956	0	0	0	0	0	0	50.9641873278237	3.85674931129477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826446280991736	0	0	0	0	0	0	0	0.550964187327824	0	0	0	0.275482093663912	0	35.5371900826446	0	0	0	0	0	0	0	6.61157024793388	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	320	"AWI"	320	9744	11094	10470	0	0	0	0	0	0	0.869565217391304	0	0	0	0.869565217391304	0	0	32.6086956521739	50.4347826086956	0	0	0	0	0	0	0.434782608695652	0	0.434782608695652	0	0	0	0	0	0	0	0	0.869565217391304	0	0	0	0	0	0.869565217391304	0	2.60869565217391	0	0	0	0.434782608695652	0	3.47826086956522	0	0	0	0	0	0.434782608695652	0	5.65217391304348	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	330	"AWI"	330	10008	11425	10741	0	0	0	0	0	0	1.78571428571429	0	0	0	0.892857142857143	0	0	65.1785714285714	13.3928571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	4.46428571428571	0	0	0	0.892857142857143	0	0.892857142857143	0.892857142857143	0	0	0	0	0	0	5.35714285714286	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	340	"AWI"	340	10295	11711	11021	0	0	0	0	0	0	0.649350649350649	0	44.8051948051948	0	0	0	0	16.2337662337662	34.0909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324675324675325	0	0	0	0	0	0	0	0	0	0.324675324675325	0	0	0	0.324675324675325	0	0.649350649350649	0	0	0	0	0	1.2987012987013	0	1.2987012987013	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	350	"AWI"	350	10585	12002	11282	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20833333333333	16.9270833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260416666666667	73.4375	0	0	0	0	0	0	0	0	0	0	0.78125	0	0.78125	0.520833333333333	0	0	0	0	0.260416666666667	0	1.82291666666667	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	360	"AWI"	360	10838	12222	11505	0	0	0	0	0	0	0.457317073170732	0	55.7926829268293	0	0	0	0	13.719512195122	25.1524390243902	0	0	0	0	0	0	0.304878048780488	0	0	0	0.152439024390244	0	0	0	0	0.152439024390244	0	0.457317073170732	0	0	0	0	0	0	0	0.457317073170732	0	0	0	0	0	1.3719512195122	0	0	0	0	0	0.152439024390244	0	1.82926829268293	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	370	"AWI"	370	11051	12457	11683	0	0	0	0	0	0	0.33112582781457	0	25.9381898454746	0	0	0	0	7.50551876379691	16.0044150110375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22075055187638	47.1302428256071	0	0	0	0	0	0	0.22075055187638	0	0	0	0	0	0.22075055187638	0	0	0	0	0	0.22075055187638	0	2.2075055187638	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	380	"AWI"	380	11283	12641	11863	0	0	0	0	0	0	0	0	45.5197132616487	0	0	0	0	11.1111111111111	39.0681003584229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	0	0	0	0.3584229390681	0	1.4336917562724	0	0	0	0	0	1.0752688172043	0	0.716845878136201	0.3584229390681	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	385	"AWI"	385	11400	12727	11951	0	0	0	0	0	0	0.458715596330275	0	25.2293577981651	0.917431192660551	0	0	0	0.458715596330275	15.1376146788991	0	0	0	0	0	0	0	0.458715596330275	0	0	0	0	0	0	0	0.458715596330275	0	0.458715596330275	47.2477064220183	0	0	0	0	4.12844036697248	0	0	0	0	0	0	0	2.75229357798165	0	0	0	0	0	0.458715596330275	0	1.8348623853211	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	390	"AWI"	390	11491	12847	12037	0	0	0	0	0	0	1.57977883096366	0	54.1864139020537	0	0	0	0	6.79304897314376	29.6998420221169	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0	0	0	0	0	0.157977883096367	0	0	0.157977883096367	0	0	0	0	0.157977883096367	0	0	0	0	0	2.21169036334913	0	0	0	0	0	0.631911532385466	0	4.2654028436019	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	395	"AWI"	395	11608	13023	12183	0	0	0	0	0	0	0.93984962406015	0	24.4360902255639	4.69924812030075	0	0	0	0	10.7142857142857	0	0	0	0.56390977443609	0	0	0	0.18796992481203	0	0	0	0	0	0	0	0	0	0.18796992481203	49.4360902255639	0	0.18796992481203	0	0	0	0	0.18796992481203	0	0	0	0	0	5.82706766917293	0	0	0	0	0	1.31578947368421	0	0	1.31578947368421	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	400	"AWI"	400	11685	13277	12322	0	0	0	0	0	0	1.29449838187702	0	53.7216828478964	0	0	0	0	1.29449838187702	37.2168284789644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323624595469256	0	0	0	0.647249190938511	0	0	0	0	0	0	0.323624595469256	0.323624595469256	0	0	0	0.323624595469256	0	1.29449838187702	0	0	0	0	0	0.647249190938511	0	2.58899676375405	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	405	"AWI"	405	11793	13452	12464	0	0	0.904977375565611	0.452488687782805	0	0	0	0	11.3122171945701	0	0	0	0	1.35746606334842	44.3438914027149	0	0	0	0	0	0	0	0	0	0	0.452488687782805	0	0.452488687782805	0.452488687782805	0	0	0	3.61990950226244	34.3891402714932	0	0	0	0	0	0	0	0	0	0	0.452488687782805	0	0.904977375565611	0	0	0	0	0	0.904977375565611	0	0	0	0
15714	24116	"Vlcí rokle"	50.604006	16.12701	410	"AWI"	410	11868	13714	12606	0	0	6.45161290322581	1.0752688172043	0	0	2.1505376344086	0	12.9032258064516	0	0	0	0	0	8.60215053763441	0	0	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	0	0	0	2.1505376344086	62.3655913978495	0	0	0	0	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0	0
