"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
2964	40627	"Aegelsee"	46.64583	7.54333	775	"AWI"	775	11481	12641	12057	0	1	2	3	4	0	16	0	50	1	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	697	0	0	0	0	0	3	0	1	1	3	0	0	0	4	0	1	0
2964	40627	"Aegelsee"	46.64583	7.54333	777.5	"AWI"	777.5	11618.5	12665	12135	0	0	0	0	1	0	25	0	8	0	0	0	0	0	4	0	12	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	483	0	0	0	0	1	0	0	2	1	1	0	0	0	6	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	780	"AWI"	780	11761	12689	12214	0	0	0	2	1	0	27	0	46	0	0	0	0	0	1	3	21	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	535	0	0	0	0	1	0	0	0	2	1	0	0	0	4	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	782.5	"AWI"	782.5	11898.5	12709.5	12294	0	0	0	1	5	0	53	0	56	0	0	0	0	0	0	2	16	3	0	2	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	475	0	0	0	1	0	1	0	5	10	0	0	0	1	9	0	0	1
2964	40627	"Aegelsee"	46.64583	7.54333	785	"AWI"	785	12030	12727	12376	0	0	0	4	1	0	20	0	57	0	0	0	0	0	1	1	13	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	611	0	0	0	0	1	1	0	0	6	1	0	0	0	3	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	787.5	"AWI"	787.5	12165	12753.5	12455	0	0	0	5	0	0	17	0	45	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	392	0	0	0	0	2	1	0	0	6	2	0	0	0	5	0	0	1
2964	40627	"Aegelsee"	46.64583	7.54333	790	"AWI"	790	12298	12779	12536	0	0	0	8	3	0	47	0	43	1	0	0	0	0	2	1	14	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	540	0	0	0	0	1	3	0	5	9	4	0	0	0	4	0	0	2
2964	40627	"Aegelsee"	46.64583	7.54333	792.5	"AWI"	792.5	12422	12808.5	12616	0	0	0	4	2	0	29	0	33	0	0	0	0	0	0	1	19	2	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	456	0	0	0	1	2	2	0	0	10	1	0	0	0	7	0	0	1
2964	40627	"Aegelsee"	46.64583	7.54333	795	"AWI"	795	12536	12847	12697	0	0	0	2	4	0	12	0	30	1	1	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	553	0	0	0	0	1	4	0	1	2	2	0	0	0	1	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	797.5	"AWI"	797.5	12633	12901.5	12779.5	0	0	0	2	1	0	14	0	65	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	482	0	0	0	0	1	3	0	0	4	1	0	0	0	1	0	0	2
2964	40627	"Aegelsee"	46.64583	7.54333	800	"AWI"	800	12703	12965	12851	0	0	0	1	4	0	8	0	102	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	419	0	0	0	0	1	4	0	0	2	5	0	0	0	1	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	805	"AWI"	805	12767	13076	12920	0	0	0	1	2	0	8	0	90	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	598	0	0	0	0	0	3	0	1	2	2	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	807.5	"AWI"	807.5	12788.5	13182	12948.5	0	0	0	0	3	0	15	0	77	0	0	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	1	3	2	0	0	0	1	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	810	"AWI"	810	12802	13295	12978	0	0	0	1	2	0	12	0	91	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	493	0	0	0	0	0	1	0	1	3	3	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	815	"AWI"	815	12821	13516	13036	0	0	0	0	0	0	4	0	114	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	680	0	0	0	0	0	3	0	0	1	5	0	0	0	2	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	817.5	"AWI"	817.5	12830	13627	13064	0	0	0	1	1	0	9	0	79	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	530	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	820	"AWI"	820	12841	13738	13093	0	0	0	0	2	0	19	0	118	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	697	0	0	0	0	0	2	0	1	1	1	0	0	0	3	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	822.5	"AWI"	822.5	12846.5	13843.5	13121.5	0	0	0	0	1	0	11	0	148	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	445	0	0	0	0	0	1	0	2	5	6	0	0	0	3	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	825	"AWI"	825	12854	13953	13151	0	0	0	1	7	0	19	0	317	0	0	0	0	0	1	0	32	3	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	488	0	0	0	0	0	6	0	3	7	7	0	0	0	7	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	827.5	"AWI"	827.5	12862	14065	13180	0	0	0	0	3	0	13	0	423	0	0	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	3	7	7	0	0	0	3	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	830	"AWI"	830	12888	14117	13209	0	0	0	0	5	0	32	0	338	0	0	0	0	0	1	0	26	1	0	0	0	0	0	0	1	0	65	0	0	0	0	0	1	0	0	87	0	0	0	0	0	1	0	1	4	3	0	0	1	4	0	0	1
2964	40627	"Aegelsee"	46.64583	7.54333	831.5	"AWI"	831.5	12900.5	14140	13232	0	0	0	0	7	0	32	0	356	0	0	0	0	0	2	0	34	5	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	84	0	0	0	0	0	2	0	3	11	12	0	0	0	11	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	832.5	"AWI"	832.5	12910	14160.5	13247	0	0	0	1	6	0	34	0	282	0	0	0	0	0	3	0	37	10	0	0	0	0	0	0	0	0	69	0	0	0	0	0	1	0	0	103	0	0	0	0	0	0	0	4	11	7	0	0	1	16	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	833.5	"AWI"	833.5	12919	14178	13261.5	0	0	0	2	5	0	71	0	342	2	0	0	3	0	2	0	53	11	0	0	0	0	0	0	0	0	66	0	0	0	1	0	0	0	0	108	0	0	0	0	0	1	0	5	18	8	0	0	0	15	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	835	"AWI"	835	12929	14216	13280	0	0	4	2	7	0	67	0	432	0	0	0	0	0	5	0	23	9	0	0	0	0	0	0	3	0	111	0	0	0	0	0	0	0	0	66	0	0	0	0	0	4	0	10	13	12	0	0	0	16	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	836.5	"AWI"	836.5	12936.5	14253	13301.5	0	0	0	0	6	0	25	0	384	0	0	0	0	0	3	0	28	7	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	26	0	0	0	0	0	4	0	2	14	25	0	0	2	2	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	838.5	"AWI"	838.5	12953	14278.5	13326	0	0	0	1	11	0	45	0	359	0	0	0	0	0	1	0	9	9	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	24	0	0	0	0	0	2	0	3	6	17	0	0	2	5	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	840	"AWI"	840	12962	14297	13348	0	0	0	2	5	0	49	0	301	1	0	0	0	0	2	0	27	9	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	4	14	23	0	0	0	8	0	1	0
2964	40627	"Aegelsee"	46.64583	7.54333	842.5	"AWI"	842.5	12972.5	14351.5	13381.5	0	0	0	1	4	0	48	0	317	0	0	0	0	0	3	0	21	7	0	1	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	3	19	34	0	0	0	9	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	845	"AWI"	845	12982	14433	13421	0	0	0	0	2	0	41	0	295	0	0	0	0	0	3	0	38	5	2	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	3	16	33	0	0	0	7	0	1	1
2964	40627	"Aegelsee"	46.64583	7.54333	847.5	"AWI"	847.5	12991.5	14497	13449	1	0	0	2	5	0	18	0	237	0	0	0	0	0	3	0	27	11	0	1	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	1	5	10	0	0	0	4	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	850	"AWI"	850	13001	14552	13481	0	0	0	2	3	0	28	0	253	0	0	0	0	0	2	0	39	39	0	1	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	4	10	23	0	0	1	9	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	852.5	"AWI"	852.5	13012.5	14625.5	13516.5	0	0	0	1	1	0	38	0	126	1	0	0	0	0	5	0	26	46	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	4	9	18	0	0	2	4	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	855	"AWI"	855	13022	14698	13547	0	0	0	0	2	0	12	0	29	0	0	0	0	0	6	0	58	53	0	0	0	0	0	0	2	0	405	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	2	7	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	856.5	"AWI"	856.5	13029.5	14764	13565	0	0	0	0	2	0	4	0	10	0	0	0	0	0	2	0	21	15	0	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	2	0	3	0	2	2
