"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16096	24852	"Marais de Méron"	47.38056	-1.12333	163	"AWI"	163	1764	2266	1997	0	5.55555555555556	1.58730158730159	14.2857142857143	0.793650793650794	0.793650793650794	0	0	3.57142857142857	0	1.98412698412698	0	0	0	0	0.793650793650794	0	0	0	0	6.34920634920635	0	15.8730158730159	1.58730158730159	0.396825396825397	0	0	1.98412698412698	0.793650793650794	0	0.396825396825397	0	0	0	0.793650793650794	0	0.396825396825397	1.19047619047619	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0.793650793650794	20.6349206349206	0	13.8888888888889	0	0	0	0	0	0	0	0	0	0	0	0.793650793650794	2.38095238095238	0.793650793650794	0	0	0.793650793650794
16096	24852	"Marais de Méron"	47.38056	-1.12333	168	"AWI"	168	1845	2352	2082	0	3.64077669902913	1.45631067961165	20.631067961165	0	0	0	0	0.728155339805825	0	4.61165048543689	0.242718446601942	0	0	0	0	0	0	0	0	0.728155339805825	0	20.873786407767	0	0	0	0	1.45631067961165	0.242718446601942	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242718446601942	0	0.242718446601942	0.970873786407767	0	0	0	0	0	0	19.9029126213592	0	17.9611650485437	0	0.485436893203883	1.45631067961165	0	0.970873786407767	0	0	0	0	0	1.94174757281553	0	0.242718446601942	0	0.970873786407767	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	172	"AWI"	172	1899	2442	2149	0.568181818181818	1.70454545454545	1.13636363636364	2.27272727272727	1.13636363636364	0	0	0	0.568181818181818	0	0	0	0	0	0	1.13636363636364	0	0	0	0	2.84090909090909	0	5.68181818181818	2.27272727272727	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	1.13636363636364	0	0	0	0	0	0	0	0	1.13636363636364	0	0	5.11363636363636	0	0	0	15.3409090909091	0	51.7045454545455	0	0	0	0	0	0	0	0	0	0	0	0.568181818181818	1.13636363636364	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	175	"AWI"	175	1936	2497	2201	0	5.31400966183575	2.41545893719807	4.34782608695652	0.966183574879227	1.44927536231884	0	0	3.38164251207729	0	0	0	0	0	0	0.966183574879227	0	0	0	0	4.83091787439614	0	0.966183574879227	1.93236714975845	0	0	0	4.34782608695652	0.966183574879227	0	0.483091787439614	0	0	0	0	0	3.86473429951691	0	0	0	0	0.483091787439614	0.483091787439614	0	1.44927536231884	0.966183574879227	0	0	0	0	0	0.483091787439614	10.6280193236715	0.483091787439614	40.0966183574879	0	0	0.483091787439614	0	0	0	0	0	0.966183574879227	0	0.483091787439614	0.966183574879227	2.89855072463768	0.966183574879227	0.483091787439614	0	1.44927536231884
16096	24852	"Marais de Méron"	47.38056	-1.12333	185	"AWI"	185	2054	2717	2375	0	4.69483568075117	1.40845070422535	2.8169014084507	0.938967136150235	1.40845070422535	0.469483568075117	0	3.28638497652582	0	0.469483568075117	0	0	0	0	0.938967136150235	0	0	0	0	4.22535211267606	0	7.981220657277	1.87793427230047	0	0	0	4.69483568075117	0.938967136150235	0	0	0	0.469483568075117	0	0	0	0.938967136150235	0.938967136150235	0	0	0	0	0	0	0.469483568075117	0.938967136150235	0	0	0	0	0	0.938967136150235	12.6760563380282	0.469483568075117	35.6807511737089	0	0	0	1.40845070422535	0.938967136150235	0	0	0	1.40845070422535	0	0.938967136150235	0.938967136150235	2.34741784037559	0.938967136150235	0	0	1.40845070422535
16096	24852	"Marais de Méron"	47.38056	-1.12333	195	"AWI"	195	2203	2889	2551	0.490196078431373	5.88235294117647	1.47058823529412	8.33333333333333	0.490196078431373	1.47058823529412	0	0	2.45098039215686	0	0.980392156862745	0	0	0	0	0.980392156862745	0	0	0	0	5.3921568627451	0	7.84313725490196	1.96078431372549	0	0	0	1.47058823529412	0	0	0.490196078431373	0	0	0	0	0	2.45098039215686	0	0	0	0.980392156862745	0	0	0	0.980392156862745	0.980392156862745	0	0	0	0.490196078431373	0	0.980392156862745	7.84313725490196	0	35.2941176470588	0	1.47058823529412	0	0	0.490196078431373	0	0	0	0.980392156862745	0	0.980392156862745	0.980392156862745	1.96078431372549	0.490196078431373	0.980392156862745	0.980392156862745	0.980392156862745
16096	24852	"Marais de Méron"	47.38056	-1.12333	200	"AWI"	200	2262	2990	2640	0	9.73154362416107	3.02013422818792	9.06040268456376	0	0.335570469798658	0	0	1.00671140939597	0	1.00671140939597	0	0	0	0	0.335570469798658	0	0	0	0	5.70469798657718	0	0.335570469798658	0	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335570469798658	0	0	0	0	0	0	0	0	0	9.06040268456376	0	56.0402684563758	0	1.34228187919463	1.00671140939597	0	0	0	0	0	0.335570469798658	0	0	0.335570469798658	0.335570469798658	0	0.335570469798658	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	205	"AWI"	205	2361	3050	2728	0	7.28476821192053	1.98675496688742	3.97350993377483	0.662251655629139	1.32450331125828	0	0	1.98675496688742	0	1.32450331125828	1.32450331125828	0	0	0	1.98675496688742	0	0	0	0	4.63576158940397	0	5.96026490066225	2.64900662251656	0	0	0	4.63576158940397	0	0	0	0	1.32450331125828	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0	0.662251655629139	0	0	0	0	0	0	7.28476821192053	0.662251655629139	41.7218543046358	0	0	0	0	0	0	0	0	1.32450331125828	0	1.32450331125828	1.32450331125828	1.98675496688742	0.662251655629139	0	0	1.32450331125828
16096	24852	"Marais de Méron"	47.38056	-1.12333	210	"AWI"	210	2429	3138	2819	0.699300699300699	8.39160839160839	3.4965034965035	2.7972027972028	0	1.3986013986014	0	0	0	0	0.699300699300699	0	0	0	0	1.3986013986014	0	0	0	0	8.39160839160839	0	6.99300699300699	1.3986013986014	0	0	0	1.3986013986014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3986013986014	0	0	0	0	0	0	6.29370629370629	0	48.951048951049	0	0	0	1.3986013986014	0	0	0	0	0	0	0	1.3986013986014	2.0979020979021	0.699300699300699	0	0	0.699300699300699
16096	24852	"Marais de Méron"	47.38056	-1.12333	215	"AWI"	215	2546	3183	2908	0	5.97014925373134	4.47761194029851	5.97014925373134	0	1.49253731343284	0	0	3.73134328358209	0	0	0	0	0	0	0.746268656716418	0	0	0	0	8.95522388059701	0	6.71641791044776	3.73134328358209	0	0	0	1.49253731343284	0	0	0	0	1.49253731343284	0	0	0	4.47761194029851	0	0	0	0	0.746268656716418	0	0	0	0.746268656716418	0	0	0	0	0	0	8.95522388059701	0	31.3432835820896	0	0	0	0	0	0	0	0	0	0	0.746268656716418	2.23880597014925	1.49253731343284	2.98507462686567	0	0	1.49253731343284
16096	24852	"Marais de Méron"	47.38056	-1.12333	220	"AWI"	220	2624	3265	2999	0.568181818181818	6.25	3.40909090909091	2.27272727272727	1.13636363636364	1.70454545454545	0	0	3.97727272727273	0	0.568181818181818	0	0	0.568181818181818	0	1.13636363636364	0	0	0	0	9.09090909090909	0	8.52272727272727	2.84090909090909	0	0	0	2.84090909090909	0	0	0.568181818181818	0	0	0	0	0.568181818181818	1.70454545454545	0	0	0	0.568181818181818	0	0	0	0	0	0	0	0	0	0	0.568181818181818	14.7727272727273	0	27.2727272727273	0	0	0.568181818181818	0	0.568181818181818	0	0	0	0.568181818181818	0	1.70454545454545	1.70454545454545	2.27272727272727	0	0	0.568181818181818	1.13636363636364
16096	24852	"Marais de Méron"	47.38056	-1.12333	225	"AWI"	225	2777	3298	3080	0.995024875621891	10.9452736318408	1.49253731343284	5.97014925373134	0.995024875621891	0.995024875621891	0	0	2.98507462686567	0	0.995024875621891	0	0.497512437810945	0	0	1.49253731343284	0	0	0	0	10.9452736318408	0	7.46268656716418	2.48756218905473	0	0	0	2.48756218905473	0.497512437810945	0	0.497512437810945	0	0	0	0	0	1.49253731343284	0.497512437810945	0	0	0.995024875621891	0.995024875621891	0	0	0.497512437810945	0.995024875621891	0	0	0	0	0	0.497512437810945	10.9452736318408	0	21.3930348258706	0	1.49253731343284	0	0.995024875621891	0.497512437810945	0	0	0	0.497512437810945	0	0.497512437810945	1.49253731343284	1.49253731343284	0.497512437810945	0.497512437810945	0.995024875621891	0.995024875621891
16096	24852	"Marais de Méron"	47.38056	-1.12333	228	"AWI"	228	2835	3327	3133	0.930232558139535	6.97674418604651	3.25581395348837	5.58139534883721	0.930232558139535	1.3953488372093	0	0	1.86046511627907	0	0.465116279069767	0	0.930232558139535	0	0	1.3953488372093	0	0	0	0	20.9302325581395	0.465116279069767	0.930232558139535	2.32558139534884	0	0	0	4.18604651162791	0.930232558139535	0	0	0.465116279069767	0	0	0	0	2.32558139534884	0.465116279069767	0	0	0.465116279069767	0	0	0	0	0.930232558139535	0	0	0	0.465116279069767	0	0.930232558139535	7.90697674418605	0.930232558139535	22.3255813953488	0	0	0	0.930232558139535	0	0	0	0	0.465116279069767	0	0.465116279069767	2.7906976744186	2.32558139534884	0.930232558139535	0.465116279069767	0	0.930232558139535
16096	24852	"Marais de Méron"	47.38056	-1.12333	232	"AWI"	232	2906	3373	3191	0	9.42408376963351	3.66492146596859	2.61780104712042	1.04712041884817	1.04712041884817	0	0	1.57068062827225	0	0	0	0	0	0	0	0	0	0	0	15.1832460732984	0	6.282722513089	0	0	0	0	5.23560209424084	0	0	0	0	0	0	0	0	1.57068062827225	0.523560209424084	0	0	1.04712041884817	0	0	0	0	1.04712041884817	0	0	0	1.04712041884817	0	1.04712041884817	12.565445026178	0	25.6544502617801	0	0	0.523560209424084	0	1.04712041884817	0	0	0	1.04712041884817	0	0	2.09424083769634	3.66492146596859	0	0	0	1.04712041884817
16096	24852	"Marais de Méron"	47.38056	-1.12333	237	"AWI"	237	2979	3418	3251	0.523560209424084	6.282722513089	1.57068062827225	10.4712041884817	1.04712041884817	0.523560209424084	0	0	5.23560209424084	0	0.523560209424084	0	0	0	0	0.523560209424084	0	0	0	0	6.282722513089	0	12.0418848167539	0	0	0	0	2.09424083769634	1.04712041884817	0	0	0	0	0	0	0	1.57068062827225	0.523560209424084	0	0	0.523560209424084	0	0	0	0.523560209424084	1.04712041884817	0	0	0	1.04712041884817	0	0.523560209424084	31.9371727748691	0	7.85340314136126	0	0	0	0	1.04712041884817	0	0	0	1.04712041884817	0	0	1.04712041884817	0.523560209424084	1.57068062827225	0	0	1.04712041884817
16096	24852	"Marais de Méron"	47.38056	-1.12333	240	"AWI"	240	3007	3471	3281	0.87719298245614	3.94736842105263	1.31578947368421	7.89473684210526	0.87719298245614	1.31578947368421	0	0	5.26315789473684	0	0.87719298245614	0	0	0.43859649122807	0	0.43859649122807	0	0	0	0	21.0526315789474	0	14.4736842105263	0	0	0	0	0.87719298245614	0.87719298245614	0	0	0	0	0	0	0	0.43859649122807	0	0	0	0.87719298245614	0.43859649122807	0	0	0	0.87719298245614	0	0	0	0	0	0	17.1052631578947	0	9.64912280701754	0.43859649122807	0	0	1.31578947368421	1.75438596491228	0	0	0	0.43859649122807	0	0	1.31578947368421	3.50877192982456	0.43859649122807	0	0	0.87719298245614
16096	24852	"Marais de Méron"	47.38056	-1.12333	245	"AWI"	245	3071	3511	3324	0.757575757575758	3.03030303030303	2.27272727272727	7.57575757575758	0.757575757575758	0.757575757575758	0	0	4.54545454545455	0	0.757575757575758	0	0.378787878787879	0	0	0.378787878787879	0	0	0	0	6.81818181818182	0.378787878787879	6.81818181818182	1.51515151515152	0.378787878787879	0	0	2.65151515151515	2.27272727272727	0	0	0	0	0	0	0	1.13636363636364	0.757575757575758	0	0	0.757575757575758	0	0.378787878787879	0	0	1.13636363636364	0	0	0	0.757575757575758	0	0.378787878787879	26.5151515151515	0.378787878787879	10.9848484848485	0.378787878787879	1.51515151515152	0	1.13636363636364	2.65151515151515	0	0	0.378787878787879	0.757575757575758	0.378787878787879	0	1.51515151515152	2.27272727272727	1.13636363636364	0.757575757575758	0.378787878787879	1.51515151515152
16096	24852	"Marais de Méron"	47.38056	-1.12333	250	"AWI"	250	3113	3573	3366	0	5.99078341013825	1.38248847926267	9.67741935483871	0.921658986175115	0	0	0	1.38248847926267	0	0.921658986175115	0	0	0	0	0	0	0	0	0	24.4239631336406	0	5.99078341013825	1.84331797235023	0	0	0	1.84331797235023	0.921658986175115	0	0	0	0	0	0	0	1.38248847926267	0.460829493087558	0	0	0	0	0.921658986175115	0	0	0.460829493087558	0	0	0	0	0	0.460829493087558	23.5023041474654	0.460829493087558	7.37327188940092	0.460829493087558	1.84331797235023	0.460829493087558	0	0.921658986175115	0	0	0	0.921658986175115	0	0	0.921658986175115	1.38248847926267	0.921658986175115	0	0	1.84331797235023
16096	24852	"Marais de Méron"	47.38056	-1.12333	255	"AWI"	255	3173	3609	3412	0.873362445414847	7.4235807860262	2.18340611353712	15.2838427947598	0.873362445414847	0.873362445414847	0	0	5.67685589519651	0	0	0	0	0	0	1.74672489082969	0	0	0	0	16.1572052401747	0	2.18340611353712	1.74672489082969	0	0	0	6.11353711790393	0.436681222707424	0	0	0	0.436681222707424	0	0	0	0.873362445414847	0.436681222707424	0	0	0.873362445414847	0.436681222707424	0	0	0.436681222707424	0.873362445414847	0	0	0	0.436681222707424	0	0.873362445414847	12.2270742358079	0.873362445414847	10.4803493449782	0	0	0	0	0	0	0.436681222707424	0	1.31004366812227	0	0	2.62008733624454	3.49344978165939	0.436681222707424	0	0	0.873362445414847
16096	24852	"Marais de Méron"	47.38056	-1.12333	260	"AWI"	260	3227	3668	3457	0	11.3207547169811	1.88679245283019	12.7358490566038	0.943396226415094	0.943396226415094	0	0	2.35849056603774	0	0	0	0	0	0	0.471698113207547	0	0	0	0	11.3207547169811	0	14.1509433962264	2.35849056603774	0	0	0	1.88679245283019	0.943396226415094	0	0	0	0	0	0	0	2.83018867924528	0.943396226415094	0.471698113207547	0	0.943396226415094	0	0	0.471698113207547	0.471698113207547	0	0	0	0	0	0	0.943396226415094	14.622641509434	0.471698113207547	7.07547169811321	0	0	0	1.41509433962264	0.943396226415094	0	0	0	0.943396226415094	0	0.471698113207547	1.41509433962264	1.41509433962264	1.41509433962264	0.471698113207547	0	0.943396226415094
16096	24852	"Marais de Méron"	47.38056	-1.12333	265	"AWI"	265	3303	3703	3500	0	11.4678899082569	0.917431192660551	8.25688073394496	0.917431192660551	0.917431192660551	0	0	1.37614678899083	0	0.917431192660551	0	2.29357798165138	0	0	0.917431192660551	0	0	0	0.917431192660551	8.71559633027523	0	9.1743119266055	1.8348623853211	0	0	0	1.37614678899083	0.917431192660551	0	0	0	0.917431192660551	0	0	0	6.42201834862385	0.458715596330275	0	0	0.917431192660551	0	0	0.458715596330275	0.458715596330275	0.917431192660551	0	0	0	0	0	0.917431192660551	18.8073394495413	0.458715596330275	10.0917431192661	0	0	0	0.917431192660551	1.8348623853211	0	0	0	0.458715596330275	0	0	2.75229357798165	0.917431192660551	0	0.458715596330275	0	0.917431192660551
16096	24852	"Marais de Méron"	47.38056	-1.12333	270	"AWI"	270	3357	3754	3546	0	17.0648464163823	1.36518771331058	7.50853242320819	0.68259385665529	0.68259385665529	0	0	1.36518771331058	0	0	0	0	0	0	0.68259385665529	0	0	0	0	6.48464163822526	0	8.53242320819113	1.36518771331058	0	0	0	1.36518771331058	0.68259385665529	0	0	0	0.341296928327645	0	0	0	1.36518771331058	0.68259385665529	0	0	0.68259385665529	0	0.341296928327645	0.341296928327645	0	17.7474402730375	0	0	0	0	0	0.341296928327645	12.9692832764505	0.68259385665529	6.14334470989761	0	1.36518771331058	0.341296928327645	0	0.68259385665529	0	0	0	0.68259385665529	0	0.341296928327645	3.41296928327645	2.04778156996587	0.341296928327645	0.341296928327645	0	1.02389078498294
16096	24852	"Marais de Méron"	47.38056	-1.12333	275	"AWI"	275	3448	3790	3593	0	30.188679245283	0.943396226415094	12.2641509433962	0.943396226415094	0.943396226415094	0	0	3.30188679245283	0	0.471698113207547	0	0	0	0	0.943396226415094	0	0	0	0	8.0188679245283	0	1.88679245283019	1.41509433962264	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0	3.77358490566038	0.471698113207547	0	0	0.943396226415094	0	0	0	0.471698113207547	0.471698113207547	0	0	0	0	0	0.943396226415094	16.0377358490566	0	11.3207547169811	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0.943396226415094	0.943396226415094	0	0	0	0.471698113207547
16096	24852	"Marais de Méron"	47.38056	-1.12333	280	"AWI"	280	3493	3844	3641	0	19.0697674418605	1.3953488372093	18.6046511627907	0	0.930232558139535	0	0	0	0	0.465116279069767	0	0	0	0	0	0	0	0	0	5.58139534883721	0	7.44186046511628	0	0	0	0	0.930232558139535	1.86046511627907	0	0	0	0	0	0	0	0.465116279069767	0	0	0	0	0	0	0	0	0.465116279069767	0	0	0	0	0	0	18.1395348837209	0	16.7441860465116	0	0	0	0	5.58139534883721	0	0	0	0.465116279069767	0	0	0.465116279069767	1.3953488372093	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	285	"AWI"	285	3538	3907	3706	0	23.6760124610592	1.55763239875389	28.6604361370716	0	0	0	0	0.623052959501558	0	0.934579439252336	0	0	0	0	0	0	0	0	0	3.42679127725857	0	4.67289719626168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24610591900312	0	0	0	0.311526479750779	0	0	0.623052959501558	0	0	0	0	0	0.311526479750779	13.3956386292835	0	0.311526479750779	0	0	0.623052959501558	0	14.6417445482866	0	0	0	0	0	3.73831775700935	0.934579439252336	0	0	0.311526479750779	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	290	"AWI"	290	3566	4025	3764	0	55.6589147286822	0.465116279069767	13.4883720930233	0	0.465116279069767	0	0	0.155038759689922	0	0.465116279069767	0	0	0	0	0	0.155038759689922	0	0	0	3.41085271317829	0	5.58139534883721	0	0	0	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0	0	0.155038759689922	0	0	0	0	0	0.155038759689922	8.83720930232558	0	0.62015503875969	0.310077519379845	0.775193798449612	0.155038759689922	0	6.04651162790698	0	0	0	0.465116279069767	0	0	0.62015503875969	0.310077519379845	0	0.310077519379845	0	0.155038759689922
16096	24852	"Marais de Méron"	47.38056	-1.12333	295	"AWI"	295	3620	4087	3831	0	34.5323741007194	0.359712230215827	10.2517985611511	0	0	0	0	1.07913669064748	0	0.719424460431655	0.179856115107914	0	0	0	0	0	0	0	0	3.59712230215827	0	4.31654676258993	0	0	0	0	0.179856115107914	0	0	0	0	0	0	0	0	0	0	0.179856115107914	0	0	0	0	0	0	0.539568345323741	0	0	0	0	0	0	23.3812949640288	0	0.359712230215827	0.179856115107914	0	0.179856115107914	0	18.705035971223	0	0	0	0	0	0.719424460431655	0.179856115107914	0.359712230215827	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	300	"AWI"	300	3653	4178	3891	0	46.9314079422383	0.72202166064982	17.6895306859206	0.72202166064982	0	0	0	0	0.36101083032491	0	0	0	0	0	0.72202166064982	0	0	0	0	2.88808664259928	0	4.33212996389892	0	0	0	0	0.72202166064982	0.36101083032491	0	0	0	0	0.72202166064982	0	0	1.08303249097473	0	0	0	0	0	0	0	0	0.36101083032491	0	0	0	0	0	0.72202166064982	10.8303249097473	0	0.36101083032491	0.72202166064982	0	0	1.08303249097473	5.77617328519856	0	0	0	0	0	0.72202166064982	0.72202166064982	0.72202166064982	0	0	0	0.72202166064982
16096	24852	"Marais de Méron"	47.38056	-1.12333	305	"AWI"	305	3712	4235	3959	0.62111801242236	49.0683229813665	0.62111801242236	0.62111801242236	0.62111801242236	0.31055900621118	0	0	0.93167701863354	0	0.31055900621118	0	0	0	0	0.31055900621118	0	0	0	0.62111801242236	6.52173913043478	0	0.93167701863354	1.24223602484472	0	0	0	0.62111801242236	0	0	0	0	0	0	0	0	0.31055900621118	0.62111801242236	0	0	0.62111801242236	0	0	0	0	0.62111801242236	0	0	0	0	0	0.62111801242236	21.4285714285714	0.31055900621118	0.93167701863354	0.31055900621118	0	0	1.5527950310559	7.45341614906832	0	0	0	0	0	0	0.62111801242236	0.31055900621118	0	0	0.31055900621118	0.62111801242236
16096	24852	"Marais de Méron"	47.38056	-1.12333	310	"AWI"	310	3746	4310	4025	0	19.9203187250996	0.398406374501992	13.1474103585657	0.398406374501992	0	0	0	1.59362549800797	0	0.796812749003984	0	0	0	0	0.398406374501992	0	0	0	0	9.9601593625498	0	23.9043824701195	0	0	0	0	0.398406374501992	0.796812749003984	0	0	0	0	0.398406374501992	0	0	1.19521912350598	0	0	0	1.99203187250996	0	0	0	0	0	0	0	0	0.398406374501992	0	0	17.9282868525896	0	1.99203187250996	0	0	0.398406374501992	1.19521912350598	1.19521912350598	0	0	0	0	0	0	0.796812749003984	0.398406374501992	0	0	0	0.398406374501992
16096	24852	"Marais de Méron"	47.38056	-1.12333	315	"AWI"	315	3820	4355	4090	0.411522633744856	6.99588477366255	0.823045267489712	13.1687242798354	0	0	0	0	0.823045267489712	0	0.823045267489712	0	0	0	0	0	0	0	0	0	2.05761316872428	0	15.2263374485597	0	0	0	0	0	0.823045267489712	0	0	0	0	0	0	0	0	0.411522633744856	0	0	0.823045267489712	0	0	0	0	0	0	0	0	0.411522633744856	0	0	33.3333333333333	0.411522633744856	2.46913580246914	0	0	0	1.64609053497942	17.6954732510288	0	0	0	0	0	0	0.823045267489712	0.823045267489712	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	320	"AWI"	320	3871	4425	4153	0.377358490566038	12.4528301886792	0.754716981132076	13.2075471698113	0.377358490566038	0.377358490566038	0	0	0	0	1.13207547169811	0	0	0	0	0	0	0	0	0	0.754716981132076	0	15.4716981132075	0	0	0	0	0	0.377358490566038	0	0	0	0	0.377358490566038	0	0	1.13207547169811	0.377358490566038	0	0	0	0	0	0	0	0.754716981132076	0	0	0	0	0	0.754716981132076	37.3584905660377	0	2.26415094339623	0	0	0	1.13207547169811	7.16981132075472	0	0	0	0.754716981132076	0	0	1.88679245283019	0.754716981132076	0	0	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	325	"AWI"	325	3953	4472	4219	0	17.6733780760626	0.447427293064877	14.9888143176734	0	0.223713646532438	0	0	1.56599552572707	0	0.223713646532438	0	0	0	0	0	0	0	0	0	3.80313199105145	0	14.0939597315436	0	0	0	0	0	0.223713646532438	0	0	0	0	0	0	0	0	0	0.223713646532438	0	4.02684563758389	0	0	0.223713646532438	0	0	0	0	0	0	0	0.223713646532438	29.3064876957494	0	0.894854586129754	0	0	0.223713646532438	0	8.7248322147651	0	0	0	0	0	0.671140939597315	1.11856823266219	0.447427293064877	0	0.447427293064877	0	0.223713646532438
16096	24852	"Marais de Méron"	47.38056	-1.12333	330	"AWI"	330	4005	4546	4286	0.180831826401447	11.9349005424955	0	7.59493670886076	0.361663652802893	0.361663652802893	0	0	0.54249547920434	0	0.180831826401447	0	0	0	0	0	0	0	0	0	11.2115732368897	0	6.14828209764919	0	0	0	0	0	1.08499095840868	0	0	0	0	0	0	0	0	0	0.180831826401447	0	5.78661844484629	0	0	0	0	0.361663652802893	0	0	0	0	0	0.180831826401447	36.5280289330922	0	0.180831826401447	0	0.361663652802893	0.180831826401447	0	15.0090415913201	0	0	0	0	0	0.361663652802893	0.180831826401447	0.723327305605787	0	0.361663652802893	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	342	"AWI"	342	4217	4682	4426	0	15.5642023346303	0.389105058365759	8.17120622568093	0.389105058365759	0	0	0	3.11284046692607	0	0	0	0	0	0	0.778210116731518	0	0	0	0	5.44747081712062	0	22.1789883268482	0	0	0	0	0	0	0	0	0	0	1.94552529182879	0	0	3.11284046692607	0.389105058365759	0	0	0.389105058365759	0	0	0	0	1.16731517509728	0	0	0	0	0	0	28.0155642023346	0	0	0	0	0	0	4.66926070038911	0	0	0	0	0	0.389105058365759	0.778210116731518	1.16731517509728	1.55642023346304	0	0	0.389105058365759
16096	24852	"Marais de Méron"	47.38056	-1.12333	345	"AWI"	345	4273	4724	4461	0	14.9825783972125	0.696864111498258	8.71080139372822	0.696864111498258	0.696864111498258	0	0	3.83275261324042	0	0	0	0	0	0	0.696864111498258	0	0	0	0	6.27177700348432	0	11.1498257839721	1.04529616724739	0	0	0	1.04529616724739	0.696864111498258	0	0.348432055749129	0	0	1.04529616724739	0	0.348432055749129	1.04529616724739	0	0.348432055749129	0	0.348432055749129	0	0	0	0	0.696864111498258	0	0	0	0	0	0	31.3588850174216	0.696864111498258	0	0	0	0.348432055749129	0	8.01393728222996	0	0	0	0.348432055749129	0	0	1.74216027874564	0.696864111498258	0.696864111498258	0.696864111498258	0	0.696864111498258
16096	24852	"Marais de Méron"	47.38056	-1.12333	350	"AWI"	350	4326	4797	4524	0	16.0919540229885	0	8.81226053639847	0	0	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	8.42911877394636	0	7.27969348659004	0	0	0	0	0	0.383141762452107	0	0	0	0	0.766283524904214	0	0	1.53256704980843	0	0	0	0	0	0	0	0	0.383141762452107	0	0	0	0	0	0	41.7624521072797	0	0.383141762452107	0	0	0.383141762452107	0	8.42911877394636	0	0	0	0	0.383141762452107	0	0	1.14942528735632	0	0	0	0.383141762452107
16096	24852	"Marais de Méron"	47.38056	-1.12333	355	"AWI"	355	4384	4855	4590	0	6.57894736842105	0.43859649122807	11.4035087719298	0	0.87719298245614	0	0	2.63157894736842	0	0.43859649122807	0	0	0	0	0	0	0	0	0	2.19298245614035	0	12.719298245614	0	0	0	0	0.43859649122807	0	0	0	0	0	0	0	0	0	0	1.75438596491228	0	0	0	0	0	0	2.19298245614035	0	0	0	0	0	0	35.0877192982456	0	0.43859649122807	0	0	0.43859649122807	0	20.1754385964912	0	0	0	0	0	0.87719298245614	0.87719298245614	0	0	0.43859649122807	0	0
16096	24852	"Marais de Méron"	47.38056	-1.12333	360	"AWI"	360	4424	4972	4648	0	30.5755395683453	0.719424460431655	7.55395683453237	0.359712230215827	0	0	0	2.51798561151079	0	0	0	0	0	0	0.359712230215827	0	0	0	0	5.39568345323741	0	8.63309352517986	0	0	0	0	0	1.07913669064748	0	0	0	0	0.359712230215827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2158273381295	0	0.359712230215827	0	0	0	0	8.99280575539568	0	0	0	0	0.359712230215827	0	1.79856115107914	0.359712230215827	0	0	0	0.359712230215827
