"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Oleaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"
15890	24456	"Baïssescure"	43.55	2.8	65	"AWI"	65	2163	3790	2995	0	0	5	0.3125	0.3125	0.3125	0	34.6875	0.3125	0	0	0	0.3125	8.75	0	2.8125	0	0	17.1875	0.3125	0.625	0	0	0	0	2.8125	1.875	0.625	0	0	16.25	0	0	1.5625	0	5.3125	0.3125	0.3125
15890	24456	"Baïssescure"	43.55	2.8	70	"AWI"	70	2423	4020	3234	6.14754098360656	0	1.22950819672131	0.409836065573771	0.409836065573771	0	0	25	0	0	0	0	0.409836065573771	4.91803278688525	0	5.32786885245902	0	0	27.4590163934426	0	0	0	0	0.409836065573771	0	0	3.68852459016393	0.819672131147541	0	0	9.42622950819672	0	0	6.9672131147541	0	6.55737704918033	0	0.819672131147541
15890	24456	"Baïssescure"	43.55	2.8	75	"AWI"	75	2687	4225	3469	4.71204188481675	0	4.71204188481675	0	0	0.523560209424084	0	26.1780104712042	0	0	0	0	0	4.18848167539267	0	5.23560209424084	0	0	23.0366492146597	1.04712041884817	0	0	0	0	0	2.61780104712042	3.1413612565445	0	0	0	12.0418848167539	0	1.57068062827225	0	0	10.9947643979058	0	0
15890	24456	"Baïssescure"	43.55	2.8	80	"AWI"	80	2971	4431	3698	5.49450549450549	0	5.49450549450549	0.366300366300366	1.0989010989011	0.732600732600733	0	16.4835164835165	0	0	0	0	0	3.66300366300366	0	2.1978021978022	0	0	11.3553113553114	2.93040293040293	0	0	0	0.732600732600733	0	1.46520146520147	4.02930402930403	0.366300366300366	13.9194139194139	0	17.2161172161172	0	4.3956043956044	0.732600732600733	0	4.3956043956044	2.1978021978022	0.732600732600733
15890	24456	"Baïssescure"	43.55	2.8	85	"AWI"	85	3270	4614	3925	5.61797752808989	0	3.37078651685393	0	0.561797752808989	0	0	21.3483146067416	0	0	0	0	0	6.74157303370786	0	2.24719101123596	0	0	11.7977528089888	0.561797752808989	0	0	0	1.12359550561798	0	2.24719101123596	3.93258426966292	1.68539325842697	0	0	29.2134831460674	0	2.24719101123596	0	0	5.0561797752809	1.68539325842697	0.561797752808989
15890	24456	"Baïssescure"	43.55	2.8	90	"AWI"	90	3601	4794	4154	6.06060606060606	0	0.865800865800866	0	0.432900432900433	0.432900432900433	0	29.4372294372294	0.432900432900433	0	0	0	0.432900432900433	3.46320346320346	0	2.16450216450216	0	0	29.4372294372294	0	0.865800865800866	0	0.432900432900433	0	0	2.16450216450216	1.2987012987013	0.432900432900433	0	0	11.2554112554113	0	1.73160173160173	2.5974025974026	0	5.19480519480519	0.432900432900433	0.432900432900433
15890	24456	"Baïssescure"	43.55	2.8	95	"AWI"	95	4024	5099	4498	4.02010050251256	0	1.00502512562814	0.50251256281407	0	0.50251256281407	0	28.1407035175879	0	0	0	0	1.00502512562814	4.52261306532663	0	2.01005025125628	0	0	18.5929648241206	1.50753768844221	0	0	0	0.50251256281407	0	2.51256281407035	4.52261306532663	1.00502512562814	0	0	15.0753768844221	0	0	3.01507537688442	0	8.5427135678392	2.51256281407035	0.50251256281407
15890	24456	"Baïssescure"	43.55	2.8	100	"AWI"	100	4499	5536	5048	3.92156862745098	0	4.31372549019608	0	0.784313725490196	0.392156862745098	0	30.9803921568627	0	0	0	0	0.392156862745098	3.13725490196078	0	2.35294117647059	0	0	25.4901960784314	1.96078431372549	0	0	0	0.392156862745098	0	2.74509803921569	1.96078431372549	1.96078431372549	0	0	7.05882352941176	0	0.784313725490196	1.17647058823529	0	6.66666666666667	3.13725490196078	0.392156862745098
15890	24456	"Baïssescure"	43.55	2.8	105	"AWI"	105	4946	6012	5492	1.7921146953405	0	1.0752688172043	0	1.7921146953405	1.7921146953405	0	17.921146953405	0.3584229390681	0	0	0	0.716845878136201	4.6594982078853	0	3.9426523297491	0	0	17.2043010752688	2.1505376344086	0	10.3942652329749	0	0	0	2.8673835125448	2.8673835125448	0	0	0	14.6953405017921	0	1.4336917562724	0.716845878136201	0	10.752688172043	2.1505376344086	0.716845878136201
15890	24456	"Baïssescure"	43.55	2.8	110	"AWI"	110	5212	6365	5814	2.91970802919708	0.364963503649635	0.72992700729927	0	1.09489051094891	1.09489051094891	0	24.0875912408759	0.72992700729927	0	0	0	0	11.6788321167883	0	1.09489051094891	0	0	14.2335766423358	0.72992700729927	0.364963503649635	0	0	1.09489051094891	0	4.01459854014599	2.91970802919708	1.45985401459854	0	0	19.7080291970803	0	1.45985401459854	0.364963503649635	0	6.93430656934307	1.82481751824817	1.09489051094891
15890	24456	"Baïssescure"	43.55	2.8	115	"AWI"	115	5532	6645	6140	0.809716599190283	0	3.64372469635628	0	1.21457489878543	0	0	37.6518218623482	0	0	0	0	0	2.42914979757085	0	2.02429149797571	0	0	19.4331983805668	0	0	0	0	0.404858299595142	0	1.21457489878543	3.23886639676113	0.404858299595142	0	0	14.9797570850202	0.404858299595142	1.61943319838057	1.21457489878543	0	6.47773279352227	1.61943319838057	1.21457489878543
15890	24456	"Baïssescure"	43.55	2.8	120	"AWI"	120	5902	6857	6455	2.14285714285714	0	3.57142857142857	0	0.714285714285714	0	0	34.2857142857143	0	0	0	0	0	5	0	2.85714285714286	0	0	16.4285714285714	0	0	0	0	0	0	3.57142857142857	4.28571428571429	0	0	0	16.4285714285714	0	1.42857142857143	0	0	4.28571428571429	3.57142857142857	1.42857142857143
15890	24456	"Baïssescure"	43.55	2.8	125	"AWI"	125	6163	7064	6670	2.25225225225225	0	4.05405405405405	0.45045045045045	1.8018018018018	0.45045045045045	0	20.2702702702703	0	2.25225225225225	0	0	0	13.5135135135135	0	3.15315315315315	0	0	13.0630630630631	0	0	0	0	0	0.45045045045045	1.8018018018018	3.6036036036036	2.7027027027027	0	0	19.3693693693694	0	3.6036036036036	1.35135135135135	0	2.25225225225225	3.15315315315315	0.45045045045045
15890	24456	"Baïssescure"	43.55	2.8	130	"AWI"	130	6358	7230	6836	1.05820105820106	0	2.11640211640212	0	1.05820105820106	0	0	32.2751322751323	0	0	0	0	1.05820105820106	4.76190476190476	0	3.17460317460317	0	0.529100529100529	16.4021164021164	2.64550264550265	0	0	0	0	0	0.529100529100529	4.23280423280423	0	0	0	17.989417989418	0	1.05820105820106	1.05820105820106	0	6.34920634920635	2.64550264550265	1.05820105820106
15890	24456	"Baïssescure"	43.55	2.8	135	"AWI"	135	6533	7399	6991	1.96078431372549	0	4.41176470588235	0	0.980392156862745	0.980392156862745	0	31.8627450980392	0	0	0	0	0	4.90196078431373	0	1.47058823529412	0	0	17.6470588235294	1.47058823529412	0	0	0	0	0	0.980392156862745	4.41176470588235	2.45098039215686	0	0	17.6470588235294	0	1.47058823529412	0.980392156862745	0	1.96078431372549	3.43137254901961	0.980392156862745
